kegg_id	canonical_metabolite	gene	uniprot_accession	relation_type	reaction_summary	existing_panel	human_relation_evidence	metabolite_key	relation_id	source_url	source_retrieved_utc	relationship_interpretation	identity_requirement	reaction_direction_in_tumor	compartment	rhea_ids	pubmed_ids	source_status	source_snapshot	source_sha256	cancer	metabolite_standard_name
C02918	1-methylnicotinamide	NNMT	P40261	direct_generation	nicotinamide methylation generates N1-methylnicotinamide	BRCA_four_axes_20260908/tables/gene_panel.tsv	human_experimental_function	KEGG:C02918	KEGG:C02918|NNMT	https://www.uniprot.org/uniprotkb/P40261/entry	2026-09-10T02:56:08.574476+00:00	direct substrate/product/transport relation; does not establish net tumor flux or causal mediation	one-to-one frozen eligible key AND exact normalized canonical source annotation; mixtures/conflicts rejected; stereochemistry not experimentally revalidated	UNESTABLISHED	Cytoplasm	RHEA:23884	21823666;23455543;26571212;30044909;31043742;8182091	FETCHED_HUMAN_REVIEWED_ENTRY	/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/camp_primary_tissue_multicancer/gene_batch_reuse_20260910/uniprot_sources/P40261.json	f7c8d5e021fe5937852e0bbde60eeb58d16bd6ce0b8d84099cea66a8b56342ae	ccRCC	1-methylnicotinamide
C00328	kynurenine	AFMID	Q63HM1	direct_generation	N-formyl-L-kynurenine hydrolysis yields L-kynurenine	Kynurenine_pan_cancer_CPTAC_v0.1/tables/kynurenine_direct_gene_panel.tsv	human_reviewed_UniRule_inference	KEGG:C00328	KEGG:C00328|AFMID	https://www.uniprot.org/uniprotkb/Q63HM1/entry	2026-09-10T02:56:08.574476+00:00	direct substrate/product/transport relation; does not establish net tumor flux or causal mediation	one-to-one frozen eligible key AND exact normalized canonical source annotation; mixtures/conflicts rejected; stereochemistry not experimentally revalidated	UNESTABLISHED	Cytoplasm, cytosol;Nucleus	RHEA:13009		FETCHED_HUMAN_REVIEWED_ENTRY	/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/camp_primary_tissue_multicancer/gene_batch_reuse_20260910/uniprot_sources/Q63HM1.json	89e3a3756a1c0ce5a933c21e013ad83913ac6a5800d9d5ef9dc3bf5514c9933f	ccRCC	kynurenine
C00328	kynurenine	KMO	O15229	direct_consumption	L-kynurenine hydroxylation to 3-hydroxy-L-kynurenine	Kynurenine_pan_cancer_CPTAC_v0.1/tables/kynurenine_direct_gene_panel.tsv	human_experimental_function	KEGG:C00328	KEGG:C00328|KMO	https://www.uniprot.org/uniprotkb/O15229/entry	2026-09-10T02:56:08.574476+00:00	direct substrate/product/transport relation; does not establish net tumor flux or causal mediation	one-to-one frozen eligible key AND exact normalized canonical source annotation; mixtures/conflicts rejected; stereochemistry not experimentally revalidated	UNESTABLISHED	Mitochondrion outer membrane	RHEA:20545	12402501;23575632;26752518;28604669;29208702;29429898;9237672	FETCHED_HUMAN_REVIEWED_ENTRY	/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/camp_primary_tissue_multicancer/gene_batch_reuse_20260910/uniprot_sources/O15229.json	19f85e9787a89cbfd0449ab99c7d886cd14f54e8e9465f80ce628aed65c962ad	ccRCC	kynurenine
C00328	kynurenine	AADAT	Q8N5Z0	direct_consumption	kynurenine transamination; broad substrate specificity	Kynurenine_pan_cancer_CPTAC_v0.1/tables/kynurenine_direct_gene_panel.tsv	human_experimental_in_vitro_substrate	KEGG:C00328	KEGG:C00328|AADAT	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry	2026-09-10T02:56:08.574476+00:00	direct substrate/product/transport relation; does not establish net tumor flux or causal mediation	one-to-one frozen eligible key AND exact normalized canonical source annotation; mixtures/conflicts rejected; stereochemistry not experimentally revalidated	UNESTABLISHED	Mitochondrion	RHEA:12601;RHEA:14089;RHEA:22884;RHEA:65560;RHEA:65896;RHEA:65900;RHEA:66044;RHEA:66052;RHEA:66060;RHEA:66068;RHEA:66076;RHEA:66092;RHEA:69096;RHEA:69104;RHEA:69112;RHEA:69116;RHEA:69120;RHEA:69124;RHEA:69128;RHEA:70047	12126930;18056995;18056996;18620547	FETCHED_HUMAN_REVIEWED_ENTRY	/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/camp_primary_tissue_multicancer/gene_batch_reuse_20260910/uniprot_sources/Q8N5Z0.json	d0e7c42a2ceb06d95076bab764e9cc2760f29545ccf40acd72f6d1f901e30067	ccRCC	kynurenine
C00357	N-acetylglucosamine 6-phosphate	NAGK	Q9UJ70	direct_generation	N-acetylglucosamine phosphorylation produces GlcNAc6P	BRCA_four_axes_20260908/tables/gene_panel.tsv	human_experimental_function	KEGG:C00357	KEGG:C00357|NAGK	https://www.uniprot.org/uniprotkb/Q9UJ70/entry	2026-09-10T02:56:08.574476+00:00	direct substrate/product/transport relation; does not establish net tumor flux or causal mediation	one-to-one frozen eligible key AND exact normalized canonical source annotation; mixtures/conflicts rejected; stereochemistry not experimentally revalidated	UNESTABLISHED	UNSPECIFIED_IN_SOURCE	RHEA:17417;RHEA:25253;RHEA:75935	10824116;17010375;22692205;36002575	FETCHED_HUMAN_REVIEWED_ENTRY	/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/camp_primary_tissue_multicancer/gene_batch_reuse_20260910/uniprot_sources/Q9UJ70.json	beafbdb992620c7a7875cc1ce2126a5a466b6ff733fcc2ce2fe314446096cd5b	ccRCC	N-acetylglucosamine 6-phosphate
C00357	N-acetylglucosamine 6-phosphate	PGM3	O95394	direct_interconversion	GlcNAc6P and GlcNAc1P interconversion	BRCA_four_axes_20260908/tables/gene_panel.tsv	human_reviewed_reaction	KEGG:C00357	KEGG:C00357|PGM3	https://www.uniprot.org/uniprotkb/O95394/entry	2026-09-10T02:56:08.574476+00:00	direct substrate/product/transport relation; does not establish net tumor flux or causal mediation	one-to-one frozen eligible key AND exact normalized canonical source annotation; mixtures/conflicts rejected; stereochemistry not experimentally revalidated	UNESTABLISHED	UNSPECIFIED_IN_SOURCE	RHEA:23804	10721701;24589341;24698316;24931394	FETCHED_HUMAN_REVIEWED_ENTRY	/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/camp_primary_tissue_multicancer/gene_batch_reuse_20260910/uniprot_sources/O95394.json	e3286903c265e148119a123b8febfeca9ba55cf5d290831aea42ba565b921f3b	ccRCC	N-acetylglucosamine 6-phosphate
