cancer	stage_id	run_id	analysis_version	relation_key	metabolite_key	metabolite_name	gene	mapping_status	status	origins	relationship_types	evidence_ids	source_urls	gene_in_original117	patient_analysis_this_round	functional_analysis_this_round	metabolite_paired_n	metabolite_paired_effect	metabolite_paired_p_value	metabolite_paired_q_value	metabolite_paired_pairs_higher	metabolite_paired_pairs_lower	metabolite_paired_pairs_equal	metabolite_paired_same_direction_fraction	metabolite_paired_majority_direction	metabolite_paired_q_value_available	metabolite_paired_n_available	CAMP_n	CAMP_effect	CAMP_ci_lower	CAMP_ci_upper	CAMP_p_value	CAMP_q_value	CAMP_status	CAMP_reason	CAMP_statistics_reused	CAMP_previous_q	CAMP_family_n_evaluable	CAMP_available_n	CAMP_available_effect	CAMP_available_ci_lower	CAMP_available_ci_upper	CAMP_available_p_value	CAMP_available_q_value	CAMP_available_status	CAMP_available_reason	CAMP_available_statistics_reused	CAMP_available_previous_q	CAMP_available_family_n_evaluable	FUSCC_n	FUSCC_effect	FUSCC_ci_lower	FUSCC_ci_upper	FUSCC_p_value	FUSCC_q_value	FUSCC_status	FUSCC_reason	FUSCC_statistics_reused	FUSCC_previous_q	FUSCC_family_n_evaluable	FUSCC_warning_excluded_n	FUSCC_warning_excluded_effect	FUSCC_warning_excluded_ci_lower	FUSCC_warning_excluded_ci_upper	FUSCC_warning_excluded_p_value	FUSCC_warning_excluded_q_value	FUSCC_warning_excluded_status	FUSCC_warning_excluded_reason	FUSCC_warning_excluded_statistics_reused	FUSCC_warning_excluded_previous_q	FUSCC_warning_excluded_family_n_evaluable	Tang_n	Tang_effect	Tang_ci_lower	Tang_ci_upper	Tang_p_value	Tang_q_value	Tang_status	Tang_reason	Tang_statistics_reused	Tang_previous_q	Tang_family_n_evaluable	FUSCC_direction_vs_CAMP	Tang_direction_vs_CAMP	new_relation_statistics_not_transferred_by_gene
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00055|CMPK2	KEGG:C00055	cytidine 5'-monophosphate (5'-CMP)	CMPK2	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0035	https://enzyme.expasy.org/EC/2.7.4.14 ; https://www.uniprot.org/uniprotkb/Q5EBM0/entry	True	NOT_RUN	NOT_RUN	45	0.752146177177278	0.0011489478223762	0.0033519762157397	29	6	10	0.6444444444444445	UP	NA	5	60.0	0.0026542115765846	-0.2432234580171993	0.2521612660865736	0.9842	0.9916889763779528	DONE	same_cohort_postselection;RNA_not_flux	True	0.9878	255.0	42.0	0.1094724900737379	-0.2043292401491082	0.4065821618349164	0.49	0.714	DONE	same_cohort_postselection;RNA_not_flux	True	0.675725806451613	255.0	258.0	0.0219249040690491	-0.1016741063561335	0.1396799526552104	0.7234	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	0.02096622283433	-0.091278576192524	0.1342606575700509	0.7379	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	-0.3142857142857143	-0.6833633231240429	0.1149294088186441	0.183	0.6061041666666667	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5935117647058823	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00062|ARG1	KEGG:C00062	arginine	ARG1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0036	https://enzyme.expasy.org/EC/3.5.3.1 ; https://www.uniprot.org/uniprotkb/P05089/entry	True	NOT_RUN	NOT_RUN	45	-0.4783187985423576	0.0044486348763989	0.0099624358499638	12	33	0	0.7333333333333333	DOWN	0.0169443660433189	45	60.0	-0.1199222006112809	-0.3866900652342878	0.1624499362586186	0.3594	0.5761748466257669	DONE	same_cohort_postselection;RNA_not_flux	True	0.5555189189189189	255.0	60.0	-0.1199222006112809	-0.3973960281556554	0.165027652387832	0.3552	0.6161632653061225	DONE	same_cohort_postselection;RNA_not_flux	True	0.5840307692307692	255.0	258.0	-0.0537369542829384	-0.1705159666128794	0.0638737080200272	0.3902	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.8279853658536586	126.0	257.0	-0.0405852190994459	-0.1629772412703845	0.0834297809377282	0.5117	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9372189473684212	126.0	20.0	0.0835578697905061	-0.3757613516586789	0.5489527691534571	0.7236	0.9340644329896908	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9241860294117648	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00062|ARG2	KEGG:C00062	arginine	ARG2	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0037	https://enzyme.expasy.org/EC/3.5.3.1 ; https://www.uniprot.org/uniprotkb/P78540/entry	True	NOT_RUN	NOT_RUN	45	-0.4783187985423576	0.0044486348763989	0.0099624358499638	12	33	0	0.7333333333333333	DOWN	0.0169443660433189	45	60.0	-0.2333425951653237	-0.4549264100636085	0.0056528511809267	0.0721	0.2267012195121951	DONE	same_cohort_postselection;RNA_not_flux	True	0.2255431034482758	255.0	60.0	-0.2333425951653237	-0.4648842989980732	0.0066241014757433	0.0764	0.2668767123287671	DONE	same_cohort_postselection;RNA_not_flux	True	0.2464981132075471	255.0	258.0	-0.0655063973315715	-0.1885254290168619	0.0667480037612063	0.2987	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6932883116883117	126.0	257.0	-0.056477496380418	-0.1871896334767032	0.06803229913415	0.3688	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.80214	126.0	20.0	0.2781954887218045	-0.2296788166067342	0.6993314827665967	0.233	0.6518452380952381	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6329833333333333	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00064|ASNS	KEGG:C00064	glutamine	ASNS	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0038	https://www.kegg.jp/entry/6.3.5.4 ; https://www.uniprot.org/uniprotkb/P08243/entry	True	NOT_RUN	NOT_RUN	45	-1.472771118046759	6.026105581971644e-08	3.1736397629373487e-06	6	39	0	0.8666666666666667	DOWN	4.311359677952625e-06	45	60.0	-0.4397888302306197	-0.6320325827869804	-0.2029944909168789	0.0005	0.019125	DONE	same_cohort_postselection;RNA_not_flux	True	0.0146571428571428	255.0	60.0	-0.4397888302306197	-0.620087771458352	-0.2014354366494602	0.0006	0.0286875	DONE	same_cohort_postselection;RNA_not_flux	True	0.0219857142857142	255.0	258.0	-0.3073168311608272	-0.4158875151943521	-0.1894185711284087	0.0001	0.00524	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.00348	126.0	257.0	-0.3068330920278708	-0.4147911467779293	-0.1962346454007469	0.0001	0.00655	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.00435	126.0	20.0	-0.1488721804511278	-0.6107398302791928	0.3188663441457943	0.5316	0.8923285714285714	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.8841918367346938	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00064|GLS	KEGG:C00064	glutamine	GLS	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0039	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/O94925/entry	True	NOT_RUN	NOT_RUN	45	-1.472771118046759	6.026105581971644e-08	3.1736397629373487e-06	6	39	0	0.8666666666666667	DOWN	4.311359677952625e-06	45	60.0	-0.2172825784940261	-0.4547115637220345	0.0496103650396853	0.0979	0.2655797872340425	DONE	same_cohort_postselection;RNA_not_flux	True	0.2575523076923077	255.0	60.0	-0.2172825784940261	-0.4644165064348806	0.0558689155635353	0.0947	0.2981296296296297	DONE	same_cohort_postselection;RNA_not_flux	True	0.2792017241379311	255.0	258.0	-0.3549751258555891	-0.4521072584827192	-0.2437485077657621	0.0001	0.00524	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.00348	126.0	257.0	-0.3606849776038368	-0.4588961062713398	-0.2485340344023261	0.0001	0.00655	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.00435	126.0	20.0	-0.3443609022556391	-0.7188495750251133	0.1082321977529957	0.1387	0.5432416666666666	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5382880952380952	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00064|GLS2	KEGG:C00064	glutamine	GLS2	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0040	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/Q9UI32/entry	True	NOT_RUN	NOT_RUN	45	-1.472771118046759	6.026105581971644e-08	3.1736397629373487e-06	6	39	0	0.8666666666666667	DOWN	4.311359677952625e-06	45	60.0	0.2330091692136705	-0.0192321466426456	0.4673925417827133	0.0729	0.2267012195121951	DONE	same_cohort_postselection;RNA_not_flux	True	0.2255431034482758	255.0	60.0	0.2330091692136705	-0.0216484502425841	0.4595604057849877	0.0699	0.2546357142857143	DONE	same_cohort_postselection;RNA_not_flux	True	0.239058	255.0	258.0	-0.0743383490693589	-0.1992659610220844	0.0554963002880661	0.2409	0.9710123076923076	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6351	126.0	257.0	-0.0703482018423532	-0.1969575968699086	0.063408335650193	0.2617	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.7005507692307692	126.0	20.0	0.2195488721804511	-0.2233036831990408	0.6417914585679731	0.3608	0.792411214953271	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.773821052631579	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00064|GLUL	KEGG:C00064	glutamine	GLUL	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0041	https://rest.uniprot.org/uniprotkb/P15104.txt ; https://www.uniprot.org/uniprotkb/P15104/entry	True	NOT_RUN	NOT_RUN	45	-1.472771118046759	6.026105581971644e-08	3.1736397629373487e-06	6	39	0	0.8666666666666667	DOWN	4.311359677952625e-06	45	60.0	-0.0499027507641011	-0.3174563290067409	0.2235406655363299	0.7025	0.8410211267605634	DONE	same_cohort_postselection;RNA_not_flux	True	0.8400524475524476	255.0	60.0	-0.0499027507641011	-0.3006500523256297	0.2252747864318112	0.7051	0.8586611374407583	DONE	same_cohort_postselection;RNA_not_flux	True	0.8321609589041097	255.0	258.0	0.1383948551625685	0.0213232239448573	0.2481475131534896	0.0264	0.276672	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.183744	126.0	257.0	0.1356742319699574	0.0126047721948964	0.2518777568879962	0.0277	0.2791307692307692	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.185376923076923	126.0	20.0	0.1037593984962406	-0.4062797405094537	0.554882664647994	0.664	0.928809523809524	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9172203389830508	235.0	OPPOSITE_OR_ZERO	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00065|SHMT1	KEGG:C00065	serine	SHMT1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0042	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34896/entry	True	NOT_RUN	NOT_RUN	45	0.3195974596105203	0.006522272217576	0.0137356461270807	31	14	0	0.6888888888888889	UP	0.0224576593716993	45	60.0	-0.1240900250069464	-0.3670430330970723	0.1459725210301007	0.3444	0.574	DONE	same_cohort_postselection;RNA_not_flux	True	0.5453	255.0	60.0	-0.1240900250069464	-0.3729939070508594	0.1470069595439102	0.3402	0.6152553191489362	DONE	same_cohort_postselection;RNA_not_flux	True	0.5759821782178217	255.0	258.0	-0.090271645414766	-0.2120575879281546	0.0347864466068924	0.1487	0.7639098039215687	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5073294117647059	126.0	257.0	-0.0866095627423625	-0.2086436545553374	0.0327653854066169	0.1675	0.8280188679245284	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5499056603773586	126.0	20.0	-0.0075187969924812	-0.4965872785866642	0.4693728270518041	0.9796	0.9922672413793104	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.994	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00065|SHMT2	KEGG:C00065	serine	SHMT2	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0043	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34897/entry	True	NOT_RUN	NOT_RUN	45	0.3195974596105203	0.006522272217576	0.0137356461270807	31	14	0	0.6888888888888889	UP	0.0224576593716993	45	60.0	-0.1168657960544595	-0.3624561277207567	0.1501319484474226	0.3683	0.5761748466257669	DONE	same_cohort_postselection;RNA_not_flux	True	0.5573389380530973	255.0	60.0	-0.1168657960544595	-0.3618892851443133	0.1493441104827516	0.3713	0.6229046052631579	DONE	same_cohort_postselection;RNA_not_flux	True	0.598983962264151	255.0	258.0	-0.0655987139987469	-0.1801130962425046	0.0576529466402154	0.2973	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6932883116883117	126.0	257.0	-0.0655615263414666	-0.184533824240923	0.0522396869075173	0.2949	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.7029123287671233	126.0	20.0	0.5413533834586466	0.0997755731409286	0.7940531553287145	0.0157	0.2452812499999999	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.2093923076923076	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00077|ARG1	KEGG:C00077	ornithine	ARG1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0044	https://enzyme.expasy.org/EC/3.5.3.1 ; https://www.uniprot.org/uniprotkb/P05089/entry	True	NOT_RUN	NOT_RUN	45	-0.2927762521334512	0.0495261498946145	0.082891135086776	15	30	0	0.6666666666666666	DOWN	0.0963752106057365	45	60.0	-0.2735759933314809	-0.5000667620577894	-0.0145947387589039	0.0347	0.1638611111111111	DONE	same_cohort_postselection;RNA_not_flux	True	0.164825	255.0	60.0	-0.2735759933314809	-0.4990551989464163	-0.004550692213522	0.036	0.19178125	DONE	same_cohort_postselection;RNA_not_flux	True	0.192909375	255.0	258.0	-0.0914723215516761	-0.2034952776031438	0.0268722204026205	0.1422	0.7603346938775509	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5049551020408163	126.0	257.0	-0.0886305630986491	-0.2074147452236847	0.0284247619341177	0.1515	0.8075764705882353	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5363294117647059	126.0	20.0	0.0945938148571767	-0.4413569423650885	0.539312780197282	0.6943	0.9306534090909092	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.923316129032258	235.0	SAME_SIGN	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00077|ARG2	KEGG:C00077	ornithine	ARG2	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0045	https://enzyme.expasy.org/EC/3.5.3.1 ; https://www.uniprot.org/uniprotkb/P78540/entry	True	NOT_RUN	NOT_RUN	45	-0.2927762521334512	0.0495261498946145	0.082891135086776	15	30	0	0.6666666666666666	DOWN	0.0963752106057365	45	60.0	0.1958321756043345	-0.0863909156916622	0.4504568501971557	0.1336	0.3211111111111111	DONE	same_cohort_postselection;RNA_not_flux	True	0.2952455696202531	255.0	60.0	0.1958321756043345	-0.0947367124143651	0.4532993733554555	0.1291	0.3606032608695652	DONE	same_cohort_postselection;RNA_not_flux	True	0.3271632352941176	255.0	258.0	0.0941394486314752	-0.029152771644523	0.2137324956020245	0.1277	0.7519957446808511	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.4994170212765957	126.0	257.0	0.0970941599406551	-0.0146021669592452	0.2203340476364787	0.1202	0.7323813953488373	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.4863906976744186	126.0	20.0	0.4796992481203007	-0.0253640706473867	0.8147753786001335	0.0325	0.3055	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.2788157894736842	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00077|OAT	KEGG:C00077	ornithine	OAT	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0046	https://enzyme.expasy.org/EC/2.6.1.13 ; https://www.uniprot.org/uniprotkb/P04181/entry	True	NOT_RUN	NOT_RUN	45	-0.2927762521334512	0.0495261498946145	0.082891135086776	15	30	0	0.6666666666666666	DOWN	0.0963752106057365	45	60.0	-0.0340094470686301	-0.2614696743496015	0.2022826578026759	0.7951	0.8756831896551723	DONE	same_cohort_postselection;RNA_not_flux	True	0.8846474025974026	255.0	60.0	-0.0340094470686301	-0.2706386242644683	0.2107984039516407	0.7981	0.9163991031390134	DONE	same_cohort_postselection;RNA_not_flux	True	0.8978625000000001	255.0	258.0	-0.0636291329770453	-0.1838170935729266	0.0581411853087006	0.3062	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.6932883116883117	126.0	257.0	-0.0612945723067014	-0.181828964534154	0.0571193725512406	0.3257	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.7456815789473684	126.0	20.0	-0.3849624060150376	-0.7618026658352709	0.1158301417956645	0.0948	0.5178103448275863	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5207849999999999	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00077|ODC1	KEGG:C00077	ornithine	ODC1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0047	https://enzyme.expasy.org/EC/4.1.1.17 ; https://www.uniprot.org/uniprotkb/P11926/entry	True	NOT_RUN	NOT_RUN	45	-0.2927762521334512	0.0495261498946145	0.082891135086776	15	30	0	0.6666666666666666	DOWN	0.0963752106057365	45	60.0	0.2192275632120033	-0.040425605011675	0.4476168897426518	0.0932	0.2615806451612903	DONE	same_cohort_postselection;RNA_not_flux	True	0.2530265625	255.0	60.0	0.2192275632120033	-0.0316965158518935	0.4484719134184889	0.0896	0.2967272727272727	DONE	same_cohort_postselection;RNA_not_flux	True	0.2785745454545454	255.0	258.0	-0.0007207793921064	-0.1176950039195478	0.122345741813109	0.9909	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	0.0002276401038356	-0.1236989817069453	0.1266440396205707	0.997	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	0.0300751879699248	-0.4190155606950956	0.48512490943031	0.9062	0.972286036036036	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.9777883116883116	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00077|OTC	KEGG:C00077	ornithine	OTC	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0048	https://enzyme.expasy.org/EC/2.1.3.3 ; https://www.uniprot.org/uniprotkb/P00480/entry	True	NOT_RUN	NOT_RUN	45	-0.2927762521334512	0.0495261498946145	0.082891135086776	15	30	0	0.6666666666666666	DOWN	0.0963752106057365	45	60.0	0.1015837732703529	-0.1503035907829356	0.360641800886888	0.4342	0.6533070175438597	DONE	same_cohort_postselection;RNA_not_flux	True	0.6228074380165289	255.0	60.0	0.1015837732703529	-0.1575820024360524	0.3376397588243768	0.4425	0.6848571428571428	DONE	same_cohort_postselection;RNA_not_flux	True	0.653505	255.0	258.0	-0.033435983390281	-0.1588253874463397	0.0873552706070959	0.5962	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	257.0	-0.0342288719845164	-0.1690752657273681	0.0916945619500542	0.5883	1.0	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	1.0	126.0	20.0	-0.5275781495689654	-0.7986649971596873	-0.1144299972125263	0.0167	0.2452812499999999	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.2093923076923076	235.0	OPPOSITE_OR_ZERO	OPPOSITE_OR_ZERO	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00095|KHK	KEGG:C00095	fructose	KHK	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0049	https://enzyme.expasy.org/EC/2.7.1.3 ; https://www.uniprot.org/uniprotkb/P50053/entry	True	NOT_RUN	NOT_RUN	45	0.7775838671169044	0.0017332941908063	0.004671080954885	28	10	7	0.6222222222222222	UP	0.7428893617692265	14	60.0	0.1641949325750362	-0.1088214728353673	0.4090642343890108	0.2094	0.441297520661157	DONE	same_cohort_postselection;RNA_not_flux	True	0.4163651162790698	255.0	44.0	0.1884425651867512	-0.1170678175444186	0.4771594193966585	0.2133	0.4990045871559633	DONE	same_cohort_postselection;RNA_not_flux	True	0.45592875	255.0	258.0	-0.1706380685464431	-0.2838059294030855	-0.0507470590463437	0.0067	0.0835904761904762	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0555142857142857	126.0	257.0	-0.1643985529392256	-0.2839834184501265	-0.0381183827330686	0.0079	0.0985619047619047	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.0654571428571428	126.0	20.0	0.3037593984962406	-0.1053435114503816	0.6178072471703195	0.1857	0.6061041666666667	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5935117647058823	235.0	OPPOSITE_OR_ZERO	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00095|SORD	KEGG:C00095	fructose	SORD	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0050	https://enzyme.expasy.org/EC/1.1.1.14 ; https://www.uniprot.org/uniprotkb/Q00796/entry	True	NOT_RUN	NOT_RUN	45	0.7775838671169044	0.0017332941908063	0.004671080954885	28	10	7	0.6222222222222222	UP	0.7428893617692265	14	60.0	0.4040510699586992	0.1696829291146057	0.5996976576855376	0.0022	0.0455357142857142	DONE	same_cohort_postselection;RNA_not_flux	True	0.03762	255.0	44.0	0.2790697674418604	-0.0371500401282185	0.5366524161667069	0.065	0.2402173913043478	DONE	same_cohort_postselection;RNA_not_flux	True	0.2268367346938775	255.0	258.0	0.0853482226223177	-0.0434980853850562	0.2070317875189874	0.1723	0.8359740740740741	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5551888888888888	126.0	257.0	0.0825785717353971	-0.0409417948511235	0.2116804658821884	0.1916	0.8806877192982455	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5848842105263158	126.0	20.0	0.1007518796992481	-0.3939209726443769	0.6560789846068887	0.6752	0.9306534090909092	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.923316129032258	235.0	SAME_SIGN	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00097|CDO1	KEGG:C00097	cysteine	CDO1	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0051	https://enzyme.expasy.org/EC/1.13.11.20 ; https://www.uniprot.org/uniprotkb/Q16878/entry	True	NOT_RUN	NOT_RUN	45	1.3452744642152958	7.040991702217874e-06	4.8674681767506174e-05	36	9	0	0.8	UP	0.0001472255306438	41	60.0	-0.2885801611558766	-0.5188067872292162	-0.0439327057093968	0.0246	0.1408043478260869	DONE	same_cohort_postselection;RNA_not_flux	True	0.13573125	255.0	59.0	-0.2529514903565167	-0.4892935013104118	-0.001541073667621	0.0542	0.2342542372881355	DONE	same_cohort_postselection;RNA_not_flux	True	0.2260536585365853	255.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_exact_author_identifier	False	NA	126.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_exact_author_identifier	False	NA	126.0	20.0	-0.3323308270676692	-0.6846711846224464	0.1667988428824316	0.1513	0.5611515151515151	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.5465702127659574	235.0	NOT_EVALUABLE	SAME_SIGN	True
BRCA	07_INTEGRATION	20260921T154000Z_mapping262_integration_v1	mapping262_integration_v1	KEGG:C00097|GCLC	KEGG:C00097	cysteine	GCLC	DIRECT_ACCEPTED	DONE	LEGACY_V1_REUSED	酶	M190E0052	https://enzyme.expasy.org/EC/6.3.2.2 ; https://www.uniprot.org/uniprotkb/P48506/entry	True	NOT_RUN	NOT_RUN	45	1.3452744642152958	7.040991702217874e-06	4.8674681767506174e-05	36	9	0	0.8	UP	0.0001472255306438	41	60.0	0.1285912753542651	-0.1304545540928329	0.3800924724306999	0.3314	0.574	DONE	same_cohort_postselection;RNA_not_flux	True	0.5453	255.0	59.0	0.1195791934541204	-0.143114332486956	0.3645789782059092	0.3669	0.6223013245033112	DONE	same_cohort_postselection;RNA_not_flux	True	0.5975228571428571	255.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_exact_author_identifier	False	NA	126.0	NA	NA	NA	NA	NA	NA	NOT_EVALUABLE	no_exact_author_identifier	False	NA	126.0	20.0	-0.3022556390977444	-0.7274205625978956	0.2216341505460159	0.1911	0.6151849315068493	DONE	unadjusted;author_processed_metabolites;same_aliquot_unverified	True	0.599025	235.0	NOT_EVALUABLE	OPPOSITE_OR_ZERO	True
