config	gene	module	module_size	kME	rank	rank_fraction	Pal_kME	Pal_rank_fraction
split3	JUNB	red	242	0.735379689241691	25	0.103305785123967	0.541887829889655	0.161157024793388
split3	S100A14	red	242	0.381426881370643	224	0.925619834710744	-0.012596558546237	0.991735537190083
split3	MT2A	tan	144	0.364298873774443	116	0.805555555555556	0.0568602046866398	0.685314685314685
split3	B2M	lightgreen	46	0.831813240259749	3	0.0652173913043478	0.78152445731479	0.0434782608695652
split3	RPS2	purple	167	0.521435472512034	96	0.574850299401198	0.716260543144268	0.209580838323353
split3	DUSP1	red	242	0.661427493677557	50	0.206611570247934	0.647448644828133	0.0454545454545455
split3	COX6C	grey60	47	-0.479411967292223	43	0.914893617021277	-0.36214739534616	0.957446808510638
split3	GAPDH	purple	167	0.474997125853553	110	0.658682634730539	0.0976849110006073	0.796407185628742
split3	RPL27A	purple	167	0.661114950434903	64	0.383233532934132	0.674355370480204	0.25748502994012
split3	GSTP1	yellow	285	0.688517399564041	26	0.0912280701754386	0.536956616629856	0.173144876325088
split3	YBX1	yellow	285	0.86618273534065	1	0.00350877192982456	0.629428693954521	0.0459363957597173
split3	HLA-A	grey	NA	NA	NA	NA	NA	NA
split3	IFITM3	turquoise	742	0.463915558119513	389	0.524258760107817	0.208956521779189	0.688679245283019
split3	HSPA1B	red	242	0.607940714446562	79	0.326446280991736	0.292823524516667	0.727272727272727
split3	SLC39A6	turquoise	742	0.822268755952754	7	0.00943396226415094	0.693329376789958	0.0161725067385445
split3	RHOB	red	242	0.805084939755055	9	0.0371900826446281	0.450061802595021	0.351239669421488
split3	CD74	lightgreen	46	0.745078607704861	9	0.195652173913043	0.718644548119839	0.108695652173913
split3	DNAJB1	red	242	0.746436822523554	20	0.0826446280991736	0.512320597433283	0.235537190082645
split3	RPL26	purple	167	0.603254462629984	77	0.461077844311377	0.719295103824248	0.197604790419162
split3	MDK	blue	558	0.514538016637728	225	0.403225806451613	0.390850812987033	0.424731182795699
split3	ATF3	red	242	0.75764908369841	16	0.0661157024793388	0.725049568809518	0.0165289256198347
split3	TM4SF1	grey	NA	NA	NA	NA	NA	NA
split3	IER2	red	242	0.736501615006477	24	0.0991735537190083	0.608429469160589	0.0578512396694215
split3	MIF	tan	144	0.673536301805056	16	0.111111111111111	-0.206715390868751	0.923076923076923
split3	DBI	grey	NA	NA	NA	NA	NA	NA
split3	ADIRF	turquoise	742	0.582404526869985	204	0.274932614555256	0.547727622310574	0.0862533692722372
split3	HLA-C	lightgreen	46	0.777812607332013	7	0.152173913043478	0.763417430811436	0.0652173913043478
split3	TACSTD2	grey	NA	NA	NA	NA	NA	NA
split3	CLDN3	brown	470	0.432336154230781	315	0.670212765957447	0.152630069973037	0.865957446808511
split3	KLF6	red	242	0.795782712266715	12	0.0495867768595041	0.688172867738274	0.0289256198347107
split3	RPL7	pink	213	0.653356255495729	56	0.262910798122066	0.0728317756441318	0.867924528301887
split3	ANKRD30A	turquoise	742	0.710324658294719	57	0.0768194070080863	0.659498369972569	0.0309973045822102
split3	IER3	turquoise	742	0.625051379090278	152	0.204851752021563	0.463789789685437	0.159029649595687
split3	S100A11	grey	NA	NA	NA	NA	NA	NA
split3	ZFP36L1	red	242	0.805187728702676	8	0.0330578512396694	0.560357762515656	0.136363636363636
split3	SLPI	pink	213	0.496737916412394	124	0.582159624413146	0.18608132714908	0.707547169811321
split3	KRT18	turquoise	742	0.464009579903787	387	0.521563342318059	0.478688329353244	0.146900269541779
split3	MGST1	grey	NA	NA	NA	NA	NA	NA
split3	ANXA2	yellow	285	0.492293481957535	177	0.621052631578947	0.50893735003872	0.226148409893993
split3	S100P	lightcyan	55	0.613419097416473	15	0.272727272727273	0.113977943047891	0.890909090909091
split3	STMN1	yellow	285	0.747058041356805	9	0.0315789473684211	0.691150221118839	0.0106007067137809
split3	FXYD3	pink	213	0.510005832788809	115	0.539906103286385	0.140877384379457	0.792452830188679
split3	S100A16	grey	NA	NA	NA	NA	NA	NA
split3	TUBB	yellow	285	0.797982932462458	3	0.0105263157894737	0.758403898031375	0.00353356890459364
split3	GLUL	cyan	121	0.729555728235342	15	0.12396694214876	0.482043841494904	0.183333333333333
split3	TUBA1B	yellow	285	0.6797080087751	31	0.108771929824561	0.619105052686468	0.0600706713780919
split3	TMSB10	yellow	285	0.497646479387521	168	0.589473684210526	0.294981443116533	0.756183745583039
split3	H2AJ	turquoise	742	0.666459261001552	91	0.122641509433962	0.588227495037454	0.0579514824797844
split3	CRABP2	turquoise	742	0.393874855505226	540	0.727762803234501	0.126735114816835	0.838274932614555
split3	HSP90AA1	red	242	0.427997993267768	188	0.776859504132231	0.222295487671992	0.892561983471074
split3	BST2	red	242	0.403514493216056	213	0.880165289256198	-0.0944359665039601	0.995867768595041
split3	CD9	black	236	0.499094093386636	109	0.461864406779661	0.387242517160158	0.296610169491525
split3	S100A7	grey60	47	0.389933646131894	31	0.659574468085106	0.00220146053560559	0.787234042553192
split3	LGALS3	grey	NA	NA	NA	NA	NA	NA
split3	LMNA	red	242	0.759011880326963	15	0.0619834710743802	0.637226804138497	0.0537190082644628
split3	RPS29	purple	167	0.540229392366366	88	0.526946107784431	0.449664162516813	0.508982035928144
split3	PKM	greenyellow	154	0.534676307508363	79	0.512987012987013	0.388103687314694	0.597402597402597
split3	SPINT2	black	236	0.613990871947133	45	0.190677966101695	0.680822416839194	0.00847457627118644
split3	RPL23	purple	167	0.550006827053605	87	0.520958083832335	0.398749233601614	0.538922155688623
split3	FDCSP	salmon	125	0.565791287665974	47	0.376	0.444052573111889	0.512
split3	ENO1	yellow	285	0.775104295828929	7	0.0245614035087719	0.725065630076289	0.00706713780918728
split3	MARCKSL1	yellow	285	0.440084968568467	236	0.828070175438597	0.38562706783919	0.508833922261484
split3	MIEN1	lightcyan	55	0.605668484250422	17	0.309090909090909	0.557584555645509	0.163636363636364
split3	CCND1	turquoise	742	0.474756859821092	367	0.494609164420485	0.353096443644844	0.355795148247978
split3	FOSB	red	242	0.867313604878184	1	0.00413223140495868	0.734181263592128	0.00826446280991736
split3	FTL	grey	NA	NA	NA	NA	NA	NA
split3	WFDC2	brown	470	0.432542834654269	314	0.668085106382979	-0.084883581405538	0.98936170212766
split3	TFF3	turquoise	742	0.661144115083847	100	0.134770889487871	0.625461508379785	0.0390835579514825
split3	TSPAN13	turquoise	742	0.721094680410381	51	0.068733153638814	0.617447287526164	0.0417789757412399
split3	ACTB	tan	144	0.741909267235998	9	0.0625	0.56154832540429	0.027972027972028
split3	RPL4	purple	167	0.738451514891403	47	0.281437125748503	0.682112870093467	0.251497005988024
split3	CLU	cyan	121	0.624891188477219	45	0.371900826446281	-0.0316755383355653	0.733333333333333
split3	CSTB	yellow	285	0.492180277462581	179	0.628070175438596	0.446977035521511	0.339222614840989
split3	S100A4	lightgreen	46	0.362568091614593	44	0.956521739130435	0.307282563054778	0.782608695652174
split3	FABP5	salmon	125	0.596071867935937	36	0.288	0.54083717294244	0.328
split3	FTH1	grey	NA	NA	NA	NA	NA	NA
split3	RPS10	pink	213	0.617511820343605	70	0.328638497652582	-0.164740422023303	0.990566037735849
split3	RPL38	purple	167	0.555030212601361	86	0.514970059880239	0.354605916992967	0.574850299401198
split3	TIMP1	turquoise	742	0.475620502592878	365	0.491913746630728	0.426762019206294	0.21832884097035
split3	KRT8	turquoise	742	0.326785525740364	683	0.920485175202156	0.338081795106961	0.39622641509434
split3	NFKBIA	red	242	0.601910947872115	83	0.34297520661157	0.475060765428599	0.305785123966942
split3	RPS11	purple	167	0.679148273928287	62	0.37125748502994	0.571399756816568	0.353293413173653
split3	RPS16	purple	167	0.813146415011381	26	0.155688622754491	0.726772483105013	0.191616766467066
split3	UBC	red	242	0.429754762701843	187	0.772727272727273	0.45951351204247	0.338842975206612
split3	SH3BGRL	turquoise	742	0.675467258271148	80	0.107816711590297	0.440197133328984	0.191374663072776
split3	HSPA8	tan	144	0.521651916148786	55	0.381944444444444	0.467591395038106	0.0839160839160839
split3	TPI1	yellow	285	0.775540000236675	6	0.0210526315789474	0.617042950119367	0.0636042402826855
split3	RPL22L1	purple	167	0.327616807533114	155	0.92814371257485	0.176962536928137	0.694610778443114
split3	RPL21	pink	213	0.532172218233638	104	0.488262910798122	-0.279078354886326	1
split3	RPL23A	purple	167	0.762970506129442	43	0.25748502994012	0.487939749868481	0.449101796407186
split3	RPSA	purple	167	0.841492475381666	18	0.107784431137725	0.637661019598781	0.287425149700599
split3	RPS12	purple	167	0.753395011099835	44	0.263473053892216	0.714187398990342	0.215568862275449
split3	GADD45B	red	242	0.696375893394689	39	0.161157024793388	0.566149664439974	0.128099173553719
split3	RPL37A	purple	167	0.798458626229231	31	0.18562874251497	0.630091663887362	0.305389221556886
split3	RPL31	purple	167	0.656131018145921	67	0.401197604790419	0.562453873034249	0.377245508982036
split3	PPDPF	tan	144	0.652342075044632	20	0.138888888888889	-0.362108574617368	0.993006993006993
split3	KRT17	grey60	47	0.567654243685103	11	0.234042553191489	0.742137615056803	0.0425531914893617
split3	EEF2	purple	167	0.778604209401706	39	0.233532934131737	0.589116491040237	0.341317365269461
split3	HINT1	grey	NA	NA	NA	NA	NA	NA
split3	NUPR1	grey	NA	NA	NA	NA	NA	NA
split3	GPX1	grey	NA	NA	NA	NA	NA	NA
split3	IFI6	lightgreen	46	0.548511912848417	28	0.608695652173913	0.471985736895914	0.521739130434783
split3	PRSS23	turquoise	742	0.514291520212631	282	0.380053908355795	0.525536160409034	0.0956873315363881
split3	S100A13	red	242	0.515540217119516	130	0.537190082644628	-0.125083826441052	1
split3	MT1X	salmon	125	0.562900809589187	50	0.4	0.544014849463955	0.32
split3	RPS6	purple	167	0.863007017792354	11	0.0658682634730539	0.835964013548086	0.0239520958083832
split3	MAGED2	turquoise	742	0.761855518043371	24	0.032345013477089	0.593866817481329	0.0512129380053908
split3	TAGLN2	tan	144	0.414843248193677	93	0.645833333333333	0.48902284547604	0.0699300699300699
split3	GATA3	turquoise	742	0.839380500511853	6	0.00808625336927224	0.782722732917116	0.00673854447439353
split3	IFITM1	turquoise	742	0.503201946639659	297	0.400269541778976	0.205703580758864	0.695417789757412
split3	TSTD1	cyan	121	0.467004844914974	102	0.84297520661157	0.554977282243098	0.133333333333333
split3	ZFP36L2	red	242	0.543936981186262	113	0.466942148760331	0.515686091883146	0.214876033057851
split3	HMGA1	yellow	285	0.756544477418172	8	0.0280701754385965	0.558494119552134	0.130742049469965
split3	GABARAP	tan	144	0.819361080019468	3	0.0208333333333333	0.0476937111218386	0.692307692307692
split3	CYB5A	cyan	121	0.641229259110888	37	0.305785123966942	0.485770364065701	0.175
split3	DDIT4	blue	558	0.469538537718278	281	0.503584229390681	0.474356222056662	0.218637992831541
split3	IGFBP5	red	242	0.351923799127209	232	0.958677685950413	0.0719082585698142	0.975206611570248
split3	LY6E	grey	NA	NA	NA	NA	NA	NA
split3	SELENOP	lightcyan	55	0.682189755824843	8	0.145454545454545	0.39155941043954	0.363636363636364
split3	H2AZ1	greenyellow	154	0.616690228670602	43	0.279220779220779	0.691748843399172	0.0194805194805195
split3	RPLP2	purple	167	0.878692132087532	5	0.029940119760479	0.728071109121056	0.18562874251497
split3	PPP1R15A	red	242	0.846068902222146	3	0.012396694214876	0.73588645170164	0.00413223140495868
split3	RPL18A	purple	167	0.805726904638443	28	0.167664670658683	0.705131228614527	0.221556886227545
split3	RARRES1	salmon	125	0.760117128578091	3	0.024	0.636076909833322	0.168
split3	CRIP2	brown	470	0.468324227467793	239	0.508510638297872	0.150526984490353	0.870212765957447
split3	PFDN2	salmon	125	0.55815637147408	54	0.432	0.267138851649784	0.8
split3	TXN	green	251	0.724644704300571	24	0.0956175298804781	0.818368272308068	0.00398406374501992
split3	CALR	grey	NA	NA	NA	NA	NA	NA
split3	PERP	grey	NA	NA	NA	NA	NA	NA
split3	UQCRQ	cyan	121	0.734736148638593	13	0.107438016528926	0.711988856406712	0.025
split3	HSPA5	black	236	0.755783952029365	8	0.0338983050847458	0.550014915583399	0.0550847457627119
split3	TPT1	purple	167	0.727306190188784	51	0.305389221556886	0.138588226193536	0.724550898203593
split3	RPLP0	purple	167	0.734252325329683	50	0.29940119760479	0.766731951975806	0.131736526946108
split3	ACTG1	grey	NA	NA	NA	NA	NA	NA
split3	RPL27	purple	167	0.655842028554634	68	0.407185628742515	0.750245579654679	0.161676646706587
split3	EGR1	red	242	0.617250060120521	74	0.305785123966942	0.730668846631292	0.012396694214876
split3	IDH2	midnightblue	66	0.324485821782555	60	0.909090909090909	0.596566531538586	0.0606060606060606
split3	TFF1	turquoise	742	0.642584611200955	124	0.16711590296496	0.498527323155969	0.121293800539084
split3	RPS4X	purple	167	0.721653584625968	52	0.311377245508982	0.81556993197795	0.0419161676646707
split3	SH3BGRL3	grey	NA	NA	NA	NA	NA	NA
split3	SLC25A6	purple	167	0.695567065279616	56	0.335329341317365	0.4722922916887	0.473053892215569
split3	APOD	turquoise	742	0.541848787315547	242	0.326145552560647	0.0364814527139581	0.931266846361186
split3	P4HB	greenyellow	154	0.519783109342182	87	0.564935064935065	0.434617337338385	0.506493506493506
split3	SKP1	cyan	121	0.786004625219383	3	0.0247933884297521	0.194270965377979	0.416666666666667
split3	RPS26	tan	144	0.603461872437572	30	0.208333333333333	-0.210045046410479	0.93006993006993
split3	EEF1B2	purple	167	0.846104487551358	14	0.0838323353293413	0.590363624771082	0.335329341317365
split3	ENSG00000279483	tan	144	0.509702377017193	59	0.409722222222222	NA	1
split3	CD63	black	236	0.534953958061889	79	0.334745762711864	0.379202639334804	0.322033898305085
split3	SELENOM	turquoise	742	0.46144322652559	393	0.529649595687331	0.0908226288068709	0.882749326145553
split3	UBA52	purple	167	0.843531245817853	17	0.101796407185629	0.231814523278331	0.646706586826347
split3	LDHA	yellow	285	0.555855900979821	105	0.368421052631579	0.665007374756603	0.0282685512367491
split3	NR4A1	red	242	0.842948083223755	4	0.0165289256198347	0.532768850896069	0.18595041322314
split3	RPL13	purple	167	0.882491995636809	4	0.0239520958083832	0.808460497060853	0.0538922155688623
split3	NME2	tan	144	0.81389027787627	4	0.0277777777777778	-0.202644682007783	0.909090909090909
split3	RPS3	purple	167	0.846885269858478	13	0.0778443113772455	0.782541134873082	0.101796407185629
split3	ANXA1	salmon	125	0.708691090300463	7	0.056	0.75103203802603	0.048
split3	PPIB	yellow	285	0.414260678333985	246	0.863157894736842	0.447164006783064	0.335689045936396
split3	ITM2B	black	236	0.477687730955232	129	0.546610169491525	0.550946767198751	0.0508474576271186
split3	UBB	cyan	121	0.569077896080774	66	0.545454545454545	0.162441226486282	0.458333333333333
split3	EIF3E	purple	167	0.533976542867184	91	0.544910179640719	0.411855197637714	0.520958083832335
split3	ZFAS1	purple	167	0.735024185425281	49	0.293413173652695	0.462098197074652	0.48502994011976
split3	PFN1	yellow	285	0.479505101978666	190	0.666666666666667	0.322974454030048	0.671378091872792
split3	MTDH	magenta	177	0.602452487020484	50	0.282485875706215	0.115787927622456	0.994318181818182
split3	PRDX1	purple	167	0.298162466743563	166	0.994011976047904	-0.183284288884715	0.988023952095808
split3	PTMS	grey	NA	NA	NA	NA	NA	NA
split3	PHLDA2	red	242	0.383602054935696	222	0.917355371900826	0.24954487159724	0.826446280991736
split3	UQCRH	yellow	285	0.678793713730579	33	0.115789473684211	0.561066306992468	0.127208480565371
split3	RPS5	purple	167	0.766179827520374	41	0.245508982035928	0.763852609627793	0.143712574850299
split3	HSP90B1	black	236	0.668969217070556	26	0.110169491525424	0.649911057588832	0.0169491525423729
split3	PABPC1	yellow	285	0.582298377839248	86	0.301754385964912	0.146913727288785	0.943462897526502
split3	EIF3H	purple	167	0.699713984531428	54	0.323353293413174	0.382660144672173	0.55688622754491
split3	NHERF1	turquoise	742	0.725621114209822	45	0.0606469002695418	0.369085408085016	0.322102425876011
split3	RPL36A	purple	167	0.493897580494124	104	0.622754491017964	0.565835063934957	0.37125748502994
split3	ALDOA	tan	144	0.428978555542157	90	0.625	-0.0762423137359304	0.839160839160839
split3	HLA-DRA	lightgreen	46	0.695895664371811	12	0.260869565217391	0.730644699068229	0.0869565217391304
split3	NPM1	purple	167	0.474722457178931	111	0.664670658682635	0.21693821815656	0.658682634730539
split3	SUB1	green	251	0.527282734033371	114	0.454183266932271	0.589484907909709	0.0876494023904383
split3	TM4SF18-AS1	brown	470	0.352905906269911	421	0.895744680851064	0.185331716855141	0.817021276595745
split3	TMBIM6	black	236	0.805631742831786	4	0.0169491525423729	0.594215473512664	0.0338983050847458
split3	KDELR2	salmon	125	0.479714919821406	75	0.6	0.106657494528752	0.952
split3	HMGN2	greenyellow	154	0.420982437728262	138	0.896103896103896	0.505254549654564	0.357142857142857
split3	HMGB1	greenyellow	154	0.713815797880782	22	0.142857142857143	0.474130660931573	0.428571428571429
split3	H3-3B	cyan	121	0.634437494158577	41	0.338842975206612	-0.259868990893468	0.975
split3	RPS27	purple	167	0.599729374250812	78	0.467065868263473	0.568105680383836	0.359281437125749
split3	MYC	grey	NA	NA	NA	NA	NA	NA
split3	RPL10A	purple	167	0.875523442456571	8	0.0479041916167665	0.84711282123717	0.0119760479041916
split3	RPL3	purple	167	0.813307097702886	25	0.149700598802395	0.807556829194472	0.0598802395209581
split3	RPS21	purple	167	0.609592404084516	76	0.455089820359281	0.179330355737231	0.688622754491018
split3	TSC22D1	red	242	0.630518224941256	67	0.276859504132231	0.586042212005039	0.0909090909090909
split3	TPM1	grey	NA	NA	NA	NA	NA	NA
split3	RPS27A	purple	167	0.878291539382483	7	0.0419161676646707	0.729377644978192	0.179640718562874
split3	DCXR	cyan	121	0.688409420072227	25	0.206611570247934	0.556633301647181	0.125
split3	PGK1	yellow	285	0.532488987959708	125	0.43859649122807	0.689162555323542	0.0141342756183746
split3	SELENOW	tan	144	0.567485567121097	42	0.291666666666667	0.0269324713899893	0.734265734265734
split3	RHOA	tan	144	0.702633773569206	12	0.0833333333333333	0.417854951523708	0.132867132867133
split3	TPM4	grey	NA	NA	NA	NA	NA	NA
split3	BTG1	red	242	0.408679723122575	205	0.847107438016529	0.440925894277641	0.400826446280992
split3	BTF3	purple	167	0.46519366019695	114	0.682634730538922	0.528690072468942	0.407185628742515
split3	SLC25A5	blue	558	0.663171961789424	61	0.109318996415771	0.545606302681985	0.0896057347670251
split3	RPL5	purple	167	0.84601236251022	15	0.0898203592814371	0.730601191251692	0.173652694610778
split3	ARPC1B	green	251	0.542461683172873	105	0.418326693227092	0.208148551136297	0.725099601593626
split3	EPCAM	blue	558	0.500164337320858	249	0.446236559139785	0.694380024861775	0.00716845878136201
split3	PCBP2	tan	144	0.556260366773652	45	0.3125	0.183510147457007	0.461538461538462
split3	GPRC5A	turquoise	742	0.746986193446928	30	0.0404312668463612	0.326770844498497	0.431266846361186
split3	CTSD	grey	NA	NA	NA	NA	NA	NA
split3	PLAAT4	turquoise	742	0.513219450280517	286	0.38544474393531	0.40361365447631	0.256064690026954
split3	RACK1	purple	167	0.740825951501496	46	0.275449101796407	0.737773130160213	0.167664670658683
split3	NCL	yellow	285	0.674181389903359	34	0.119298245614035	0.160623673240018	0.925795053003534
split3	SQSTM1	red	242	0.550295179586142	110	0.454545454545455	0.447186538957574	0.384297520661157
split3	CALM1	greenyellow	154	0.519909757969124	86	0.558441558441558	0.244401403922511	0.811688311688312
split3	HSP90AB1	grey	NA	NA	NA	NA	NA	NA
split3	RPS9	purple	167	0.900193660679297	2	0.0119760479041916	0.86181731712246	0.00598802395209581
split3	SOX4	black	236	0.433166533053097	177	0.75	0.295648042697851	0.550847457627119
split3	ATP5F1C	yellow	285	0.685986947357868	28	0.0982456140350877	0.627764041557263	0.049469964664311
split3	SCGB2A1	brown	470	0.44141617889087	298	0.634042553191489	-0.000538479187180814	0.974468085106383
split3	SEC61G	green	251	0.575728223603052	91	0.362549800796813	0.616396867783867	0.0557768924302789
split3	COX7A2	green	251	0.800318928299467	5	0.0199203187250996	0.477128463679635	0.239043824701195
split3	NDUFB9	grey	NA	NA	NA	NA	NA	NA
split3	ATP6V0C	tan	144	0.900507516389213	1	0.00694444444444444	-0.0176075681247365	0.804195804195804
split3	HSPD1	tan	144	0.332689725093702	130	0.902777777777778	0.521396330215795	0.0559440559440559
split3	HNRNPA1	purple	167	0.790692291391605	32	0.191616766467066	0.52878446857063	0.401197604790419
split3	CCNI	purple	167	0.501253039185757	101	0.604790419161677	0.234230299066671	0.640718562874252
split3	TMEM59	black	236	0.690714194179662	15	0.0635593220338983	0.610178696719547	0.0254237288135593
split3	GPX4	grey	NA	NA	NA	NA	NA	NA
split3	EEF1D	purple	167	0.407268284683155	129	0.772455089820359	0.244715533618697	0.62874251497006
split3	EFNA1	red	242	0.7222110537738	32	0.132231404958678	0.347247448304254	0.607438016528926
split3	RPL7A	purple	167	0.815385942947747	22	0.131736526946108	0.775148329894503	0.125748502994012
split3	TNFSF10	lightcyan	55	0.619664061323353	13	0.236363636363636	0.467655393513802	0.254545454545455
split3	EEF1A1	purple	167	0.814060817556346	24	0.143712574850299	0.515140409617116	0.419161676646707
split3	PSMA7	blue	558	0.714513415829113	28	0.0501792114695341	0.363754123261936	0.491039426523298
split3	CALM2	green	251	0.60154945994134	74	0.294820717131474	0.496876259416541	0.199203187250996
split3	CD59	salmon	125	0.496576875250346	72	0.576	0.462011158905798	0.488
split3	SMIM22	cyan	121	0.754902677219053	10	0.0826446280991736	0.865259082276005	0.00833333333333333
split3	COX6A1	cyan	121	0.775749358572082	4	0.0330578512396694	0.672752337134645	0.05
split3	DHRS2	turquoise	742	0.50007423698148	300	0.404312668463612	0.382852671419397	0.291105121293801
split3	PSAP	blue	558	0.631479325855714	90	0.161290322580645	0.00152563653182509	0.991039426523297
split3	RPS7	purple	167	0.803634870212957	29	0.173652694610778	0.766674549727059	0.137724550898204
split3	NDUFC2	pink	213	0.883304381174854	8	0.0375586854460094	0.194041896119373	0.693396226415094
split3	ARPC2	yellow	285	0.657914351259316	42	0.147368421052632	0.669407590550446	0.0212014134275618
split3	MYL6	green	251	0.386211598395047	204	0.812749003984064	0.46091820564918	0.262948207171315
split3	MYL12A	tan	144	-0.148159345775217	141	0.979166666666667	0.710389919196208	0.00699300699300699
split3	PDIA3	black	236	0.674633616584561	22	0.0932203389830508	0.7542754973503	0.00423728813559322
split3	RAN	yellow	285	0.738652761357863	11	0.0385964912280702	0.643409950722704	0.0353356890459364
split3	TMEM123	salmon	125	0.449663720988565	93	0.744	0.632648462383067	0.184
split3	TMA7	cyan	121	0.686237679279696	26	0.214876033057851	0.415170543265767	0.2
split3	DDX5	lightyellow	38	0.479756889471292	34	0.894736842105263	0.159935484057491	0.868421052631579
split3	VMP1	turquoise	742	0.684163147290967	68	0.091644204851752	0.512068298529217	0.111859838274933
split3	IFITM2	turquoise	742	0.490104695732615	327	0.440700808625337	0.384603269045689	0.285714285714286
split3	EIF3L	purple	167	0.597955517985421	79	0.473053892215569	0.403564024029741	0.532934131736527
split3	LAPTM4A	black	236	0.778429328873266	7	0.0296610169491525	0.559409910408796	0.0423728813559322
split3	ERBB2	lightcyan	55	0.788711585274576	2	0.0363636363636364	0.737848265438233	0.0181818181818182
split3	ATP5MC2	greenyellow	154	-0.490345041850583	154	1	-0.31062887343685	1
split3	NBEAL1	turquoise	742	0.431719618094508	448	0.60377358490566	-0.0454653171426936	0.978436657681941
split3	H4C3	greenyellow	154	0.801303880201798	7	0.0454545454545455	0.394990917354004	0.584415584415584
split3	PDIA6	blue	558	0.706467117308923	33	0.0591397849462366	0.639117154002286	0.021505376344086
split3	CYBA	salmon	125	0.70852138097952	8	0.064	0.276693931339646	0.768
split3	JPT1	greenyellow	154	0.639288002043661	41	0.266233766233766	0.518486495843991	0.324675324675325
split3	H1-0	brown	470	0.558821002255034	110	0.234042553191489	0.152793285908324	0.863829787234043
split3	RPL9	purple	167	0.915461976362154	1	0.00598802395209581	0.635649870250937	0.293413173652695
split3	PYCARD	grey	NA	NA	NA	NA	NA	NA
split3	STC2	turquoise	742	0.772847995125127	20	0.0269541778975741	0.561812622268635	0.0768194070080863
split3	C12orf57	greenyellow	154	-0.3499973942568	153	0.993506493506494	0.0588718847513704	0.974025974025974
