config	gene	module	module_size	kME	rank	rank_fraction	Pal_kME	Pal_rank_fraction
merge015	BTG2	turquoise	744	0.796724364602192	11	0.0147849462365591	0.478761816913234	0.150740242261104
merge015	LDHB	salmon	133	0.662859540469055	17	0.12781954887218	0.710045046272567	0.0601503759398496
merge015	S100A10	grey	NA	NA	NA	NA	NA	NA
merge015	CST3	turquoise	744	0.713774806988202	56	0.0752688172043011	0.355909488062861	0.352624495289367
merge015	HLA-B	midnightblue	44	0.831834277724458	1	0.0227272727272727	0.786540430872512	0.0227272727272727
merge015	SCGB1D2	brown	455	0.671803396509587	28	0.0615384615384615	0.11788914042348	0.920879120879121
merge015	LGALS1	grey	NA	NA	NA	NA	NA	NA
merge015	CLDN4	yellow	302	0.631773531976286	66	0.218543046357616	0.617122377902652	0.0629139072847682
merge015	AGR3	turquoise	744	0.873428421597825	3	0.00403225806451613	0.70511623734803	0.0148048452220727
merge015	SAT1	brown	455	0.336366336256977	430	0.945054945054945	0.0116733955061458	0.969230769230769
merge015	RPS17	purple	170	0.527711019996632	94	0.552941176470588	0.537186995052504	0.388235294117647
merge015	KRT7	green	294	0.438898881975646	248	0.843537414965986	0.379883975214084	0.523972602739726
merge015	ELF3	yellow	302	0.751647955095341	17	0.0562913907284768	0.603890169570378	0.0662251655629139
merge015	JUNB	yellow	302	0.700573324016679	33	0.109271523178808	0.641244029956107	0.0496688741721854
merge015	S100A14	yellow	302	0.323665946955763	300	0.993377483443709	0.0202659106196497	0.983443708609272
merge015	MT2A	tan	147	0.369820136792191	119	0.80952380952381	0.0637824918031081	0.684931506849315
merge015	B2M	midnightblue	44	0.823805149248606	2	0.0454545454545455	0.780003532122611	0.0454545454545455
merge015	RPS2	purple	170	0.521350611529018	95	0.558823529411765	0.716606289027614	0.2
merge015	DUSP1	yellow	302	0.603086298744565	83	0.274834437086093	0.717604775581032	0.0264900662251656
merge015	COX6C	magenta	174	0.724657000188009	13	0.0747126436781609	0.679936952194592	0.0346820809248555
merge015	GAPDH	purple	170	0.483980926930683	108	0.635294117647059	0.100912488481097	0.788235294117647
merge015	RPL27A	purple	170	0.659993664765129	64	0.376470588235294	0.673272305485782	0.258823529411765
merge015	GSTP1	green	294	0.673817542839342	33	0.112244897959184	0.531027451678601	0.188356164383562
merge015	YBX1	green	294	0.857941452362107	1	0.00340136054421769	0.625348278898723	0.0445205479452055
merge015	HLA-A	grey	NA	NA	NA	NA	NA	NA
merge015	IFITM3	turquoise	744	0.459452582733458	404	0.543010752688172	0.203804840699254	0.697173620457604
merge015	HSPA1B	yellow	302	0.546699962165722	135	0.447019867549669	0.319635265429528	0.562913907284768
merge015	SLC39A6	turquoise	744	0.824646995953119	7	0.00940860215053763	0.689331039722117	0.0161507402422611
merge015	RHOB	yellow	302	0.778607348556428	11	0.0364238410596026	0.477029981442498	0.221854304635762
merge015	CD74	midnightblue	44	0.736626334477509	9	0.204545454545455	0.711050292079663	0.113636363636364
merge015	DNAJB1	yellow	302	0.677517280063179	45	0.149006622516556	0.55155719001766	0.112582781456954
merge015	RPL26	purple	170	0.597545714271008	78	0.458823529411765	0.715822890947653	0.205882352941176
merge015	MDK	blue	603	0.513197936830008	239	0.396351575456053	0.386639210257816	0.434494195688226
merge015	ATF3	yellow	302	0.703220095425952	31	0.102649006622517	0.784169716146816	0.0165562913907285
merge015	TM4SF1	grey	NA	NA	NA	NA	NA	NA
merge015	IER2	yellow	302	0.72179308133692	28	0.0927152317880795	0.705190025950425	0.033112582781457
merge015	MIF	tan	147	0.671230769069374	18	0.122448979591837	-0.2100288465336	0.917808219178082
merge015	DBI	grey	NA	NA	NA	NA	NA	NA
merge015	ADIRF	turquoise	744	0.583634681685326	212	0.28494623655914	0.545569508420054	0.0888290713324361
merge015	HLA-C	midnightblue	44	0.770321289866006	7	0.159090909090909	0.76860568607344	0.0681818181818182
merge015	TACSTD2	grey	NA	NA	NA	NA	NA	NA
merge015	CLDN3	brown	455	0.420239203452755	329	0.723076923076923	0.187314771101367	0.828571428571429
merge015	KLF6	yellow	302	0.810373973159734	6	0.0198675496688742	0.735185329159053	0.0231788079470199
merge015	RPL7	pink	213	0.653588241615576	57	0.267605633802817	0.0812097386844295	0.863207547169811
merge015	ANKRD30A	turquoise	744	0.710793589349922	57	0.0766129032258065	0.658193900535813	0.0296096904441454
merge015	IER3	turquoise	744	0.626129072184049	151	0.202956989247312	0.459331914671681	0.169582772543742
merge015	S100A11	grey	NA	NA	NA	NA	NA	NA
merge015	ZFP36L1	yellow	302	0.82259368150189	3	0.00993377483443709	0.548257291347724	0.122516556291391
merge015	SLPI	pink	213	0.499613645444074	124	0.582159624413146	0.206659963898271	0.660377358490566
merge015	KRT18	turquoise	744	0.460068463973742	401	0.538978494623656	0.470908011042379	0.154777927321669
merge015	MGST1	grey	NA	NA	NA	NA	NA	NA
merge015	ANXA2	green	294	0.492983395585809	188	0.639455782312925	0.501322812816338	0.243150684931507
merge015	S100P	cyan	56	0.602521881715087	14	0.25	0.110866798992769	0.857142857142857
merge015	STMN1	green	294	0.743944395788571	10	0.0340136054421769	0.689615001285595	0.0102739726027397
merge015	FXYD3	pink	213	0.507014450474886	120	0.563380281690141	0.144092701024262	0.787735849056604
merge015	S100A16	grey	NA	NA	NA	NA	NA	NA
merge015	TUBB	green	294	0.808421043138335	3	0.0102040816326531	0.75400733324355	0.00342465753424658
merge015	GLUL	magenta	174	0.700996947314289	17	0.0977011494252874	0.486214621601122	0.138728323699422
merge015	TUBA1B	green	294	0.688274835902621	29	0.0986394557823129	0.621436068697766	0.0547945205479452
merge015	TMSB10	green	294	0.490817895464788	190	0.646258503401361	0.290641983092063	0.767123287671233
merge015	H2AJ	turquoise	744	0.667338264662123	92	0.123655913978495	0.585611395722154	0.0578734858681023
merge015	CRABP2	turquoise	744	0.396708842196229	540	0.725806451612903	0.120435624858677	0.849259757738896
merge015	HSP90AA1	yellow	302	0.457313744413984	222	0.735099337748344	0.206879877526577	0.867549668874172
merge015	BST2	yellow	302	0.374460582620692	288	0.95364238410596	-0.118367308982417	0.996688741721854
merge015	CD9	salmon	133	-0.186810813752265	129	0.969924812030075	-0.0355211581518188	0.969924812030075
merge015	S100A7	lightcyan	32	0.220224989133612	30	0.9375	0.0249609305818843	0.96875
merge015	LGALS3	grey	NA	NA	NA	NA	NA	NA
merge015	LMNA	yellow	302	0.756690125768573	14	0.0463576158940397	0.645049790888699	0.0463576158940397
merge015	RPS29	purple	170	0.538473131945564	91	0.535294117647059	0.449544098639017	0.5
merge015	PKM	greenyellow	154	0.534988229840588	77	0.5	0.390672405294424	0.603896103896104
merge015	SPINT2	black	227	0.597092559244553	47	0.20704845814978	0.682628061450351	0.00881057268722467
merge015	RPL23	purple	170	0.544916420006564	88	0.517647058823529	0.395312693352005	0.529411764705882
merge015	FDCSP	salmon	133	0.578224388582859	46	0.345864661654135	0.444882765767342	0.481203007518797
merge015	ENO1	green	294	0.778845906099984	7	0.0238095238095238	0.725726546033046	0.00684931506849315
merge015	MARCKSL1	green	294	0.443550931844994	244	0.829931972789116	0.386922442084895	0.51027397260274
merge015	MIEN1	cyan	56	0.597204797308142	17	0.303571428571429	0.522683972875984	0.178571428571429
merge015	CCND1	turquoise	744	0.475730409701624	370	0.497311827956989	0.349674659577589	0.36742934051144
merge015	FOSB	yellow	302	0.823145918950337	2	0.00662251655629139	0.790046897488069	0.0132450331125828
merge015	FTL	grey	NA	NA	NA	NA	NA	NA
merge015	WFDC2	brown	455	0.461096256757392	250	0.549450549450549	-0.000429972636180448	0.971428571428571
merge015	TFF3	turquoise	744	0.656497242953873	107	0.143817204301075	0.621333208702796	0.0403768506056528
merge015	TSPAN13	turquoise	744	0.723016808104405	51	0.0685483870967742	0.615732216209282	0.0430686406460296
merge015	ACTB	tan	147	0.742409984106804	9	0.0612244897959184	0.561544464221339	0.0205479452054795
merge015	RPL4	purple	170	0.744070809634352	46	0.270588235294118	0.683673004038419	0.241176470588235
merge015	CLU	magenta	174	0.582401445470532	57	0.327586206896552	0.00250310711712136	0.757225433526012
merge015	CSTB	green	294	0.484126074218123	194	0.659863945578231	0.434078049142995	0.397260273972603
merge015	S100A4	cyan	56	0.130104510908057	55	0.982142857142857	-0.0323190644059097	1
merge015	FABP5	salmon	133	0.613149650081876	27	0.203007518796992	0.539331660460666	0.308270676691729
merge015	FTH1	grey	NA	NA	NA	NA	NA	NA
merge015	RPS10	pink	213	0.619616068989239	69	0.323943661971831	-0.159117922655678	0.981132075471698
merge015	RPL38	purple	170	0.550669813854905	85	0.5	0.353349365282693	0.564705882352941
merge015	TIMP1	turquoise	744	0.472191876691951	381	0.512096774193548	0.422734096687193	0.231493943472409
merge015	KRT8	brown	455	0.324836317574833	437	0.96043956043956	0.219682482833282	0.773626373626374
merge015	NFKBIA	yellow	302	0.594466984223674	93	0.30794701986755	0.514498001635111	0.162251655629139
merge015	RPS11	purple	170	0.68002026826318	62	0.364705882352941	0.571296402422758	0.341176470588235
merge015	RPS16	purple	170	0.815084610513664	23	0.135294117647059	0.727703308199009	0.188235294117647
merge015	UBC	yellow	302	0.366744099027178	289	0.956953642384106	0.487426530997666	0.195364238410596
merge015	SH3BGRL	turquoise	744	0.670836240923696	84	0.112903225806452	0.445385399517586	0.184387617765814
merge015	HSPA8	tan	147	0.523103517965519	58	0.394557823129252	0.466477192019076	0.102739726027397
merge015	TPI1	green	294	0.779335147982219	6	0.0204081632653061	0.6117054829401	0.0650684931506849
merge015	RPL22L1	purple	170	0.328566072923559	157	0.923529411764706	0.177970751067379	0.682352941176471
merge015	RPL21	pink	213	0.530343722166099	106	0.497652582159624	-0.268054343556507	0.995283018867924
merge015	RPL23A	purple	170	0.758935527099554	43	0.252941176470588	0.485228724124881	0.441176470588235
merge015	RPSA	purple	170	0.845115786862919	17	0.1	0.638658603199804	0.282352941176471
merge015	RPS12	purple	170	0.755103172851089	44	0.258823529411765	0.713810792688162	0.211764705882353
merge015	GADD45B	yellow	302	0.625570164328399	71	0.235099337748344	0.625906784843117	0.0562913907284768
merge015	RPL37A	purple	170	0.796161014488266	31	0.182352941176471	0.629952577892993	0.3
merge015	RPL31	purple	170	0.65421848525053	67	0.394117647058824	0.55998273997916	0.370588235294118
merge015	PPDPF	tan	147	0.661241527893514	20	0.136054421768707	-0.360354890424941	0.993150684931507
merge015	KRT17	lightcyan	32	0.376088787304643	25	0.78125	0.762410728146597	0.0625
merge015	EEF2	purple	170	0.780475070984833	37	0.217647058823529	0.587972820565797	0.335294117647059
merge015	HINT1	grey	NA	NA	NA	NA	NA	NA
merge015	NUPR1	grey	NA	NA	NA	NA	NA	NA
merge015	GPX1	grey	NA	NA	NA	NA	NA	NA
merge015	IFI6	midnightblue	44	0.572050014937864	25	0.568181818181818	0.484962964874703	0.522727272727273
merge015	PRSS23	turquoise	744	0.514669285149506	291	0.391129032258065	0.522707145428639	0.10228802153432
merge015	S100A13	yellow	302	0.478287146035575	204	0.675496688741722	-0.102466664312707	0.993377483443709
merge015	MT1X	salmon	133	0.560285868773002	51	0.383458646616541	0.540105162439635	0.300751879699248
merge015	RPS6	purple	170	0.863681463680437	11	0.0647058823529412	0.83651993486452	0.0235294117647059
merge015	MAGED2	turquoise	744	0.762299299235972	25	0.0336021505376344	0.590287495789231	0.0551816958277254
merge015	TAGLN2	tan	147	0.408688955495167	99	0.673469387755102	0.490311475888208	0.0753424657534247
merge015	GATA3	turquoise	744	0.8381491313542	6	0.00806451612903226	0.785219881434858	0.00672947510094213
merge015	IFITM1	turquoise	744	0.499764145790425	310	0.416666666666667	0.195736617904225	0.716016150740242
merge015	TSTD1	magenta	174	0.400106522561309	154	0.885057471264368	0.587853158217628	0.092485549132948
merge015	ZFP36L2	yellow	302	0.596899455260613	87	0.288079470198675	0.494476179214248	0.182119205298013
merge015	HMGA1	green	294	0.752754492272379	8	0.0272108843537415	0.553319624188102	0.143835616438356
merge015	GABARAP	tan	147	0.818876905418903	3	0.0204081632653061	0.0483607945502009	0.705479452054795
merge015	CYB5A	magenta	174	0.663643105459897	28	0.160919540229885	0.495111001573431	0.132947976878613
merge015	DDIT4	blue	603	0.469907718482478	302	0.500829187396352	0.470669008122034	0.228855721393035
merge015	IGFBP5	yellow	302	0.381229831633852	284	0.940397350993378	0.102356871720208	0.960264900662252
merge015	LY6E	grey	NA	NA	NA	NA	NA	NA
merge015	SELENOP	cyan	56	0.676748171789036	9	0.160714285714286	0.398034392522613	0.357142857142857
merge015	H2AZ1	greenyellow	154	0.614839272478164	43	0.279220779220779	0.687803238147123	0.0194805194805195
merge015	RPLP2	purple	170	0.877915089109885	7	0.0411764705882353	0.728287534420984	0.182352941176471
merge015	PPP1R15A	yellow	302	0.815535168929105	4	0.0132450331125828	0.775097169117895	0.0198675496688742
merge015	RPL18A	purple	170	0.808508506581502	28	0.164705882352941	0.70727610335692	0.217647058823529
merge015	RARRES1	salmon	133	0.749499369449738	4	0.0300751879699248	0.632572610307047	0.165413533834586
merge015	CRIP2	brown	455	0.446202342923404	282	0.61978021978022	0.271017953253789	0.67032967032967
merge015	PFDN2	salmon	133	0.576416997053858	47	0.353383458646617	0.262878311993834	0.774436090225564
merge015	TXN	red	246	0.728731569155807	23	0.0934959349593496	0.82259001334464	0.0040650406504065
merge015	CALR	grey	NA	NA	NA	NA	NA	NA
merge015	PERP	grey	NA	NA	NA	NA	NA	NA
merge015	UQCRQ	magenta	174	0.735640836882132	11	0.0632183908045977	0.689650053188085	0.023121387283237
merge015	HSPA5	black	227	0.746827084698804	9	0.039647577092511	0.55011585217998	0.052863436123348
merge015	TPT1	purple	170	0.724598501108219	51	0.3	0.137798524055516	0.723529411764706
merge015	RPLP0	purple	170	0.739094572359368	48	0.282352941176471	0.766503807247136	0.135294117647059
merge015	ACTG1	grey	NA	NA	NA	NA	NA	NA
merge015	RPL27	purple	170	0.653255052494848	68	0.4	0.748841665990052	0.158823529411765
merge015	EGR1	yellow	302	0.57049653727643	114	0.377483443708609	0.79620677522442	0.00993377483443709
merge015	IDH2	green	294	0.460643637721046	225	0.76530612244898	0.558930603490295	0.13013698630137
merge015	TFF1	turquoise	744	0.638144606861154	133	0.178763440860215	0.48937063793115	0.135935397039031
merge015	RPS4X	purple	170	0.716477313807658	52	0.305882352941176	0.814221576513765	0.0470588235294118
merge015	SH3BGRL3	grey	NA	NA	NA	NA	NA	NA
merge015	SLC25A6	purple	170	0.697209754596501	55	0.323529411764706	0.475676901483101	0.452941176470588
merge015	APOD	turquoise	744	0.54114143018011	252	0.338709677419355	0.0331584926294241	0.936742934051144
merge015	P4HB	greenyellow	154	0.516107724872526	86	0.558441558441558	0.434867886806417	0.512987012987013
merge015	SKP1	magenta	174	0.817188150460437	2	0.0114942528735632	0.250620897194393	0.404624277456647
merge015	RPS26	tan	147	0.601686269418571	30	0.204081632653061	-0.214970207468116	0.931506849315068
merge015	EEF1B2	purple	170	0.84965286456717	14	0.0823529411764706	0.590133806091051	0.329411764705882
merge015	ENSG00000279483	tan	147	0.512701825122611	60	0.408163265306122	NA	1
merge015	CD63	black	227	0.53759130983659	83	0.365638766519824	0.403435854359249	0.255506607929515
merge015	SELENOM	turquoise	744	0.460212026571411	400	0.537634408602151	0.0933739218420436	0.88021534320323
merge015	UBA52	purple	170	0.845493659713711	16	0.0941176470588235	0.232639149632761	0.629411764705882
merge015	LDHA	green	294	0.564879300309171	103	0.350340136054422	0.666995050919799	0.0205479452054795
merge015	NR4A1	yellow	302	0.81196783937819	5	0.0165562913907285	0.576492464379547	0.0860927152317881
merge015	RPL13	purple	170	0.883126426357996	3	0.0176470588235294	0.810067132162906	0.0529411764705882
merge015	NME2	tan	147	0.814147807762605	4	0.0272108843537415	-0.201739168858506	0.910958904109589
merge015	RPS3	purple	170	0.848719519096617	15	0.0882352941176471	0.783100243374935	0.1
merge015	ANXA1	salmon	133	0.690564739883945	10	0.075187969924812	0.748592136443093	0.0526315789473684
merge015	PPIB	purple	170	0.321485311522448	161	0.947058823529412	0.0541285410055694	0.858823529411765
merge015	ITM2B	black	227	0.474101444588736	134	0.590308370044053	0.550132977295911	0.0484581497797357
merge015	UBB	magenta	174	0.560294092044469	70	0.402298850574713	0.201777577124276	0.468208092485549
merge015	EIF3E	purple	170	0.534610898484282	92	0.541176470588235	0.410063518893063	0.511764705882353
merge015	ZFAS1	purple	170	0.729916508369779	50	0.294117647058824	0.46051602014598	0.488235294117647
merge015	PFN1	green	294	0.472430172647697	212	0.72108843537415	0.319097052532127	0.688356164383562
merge015	MTDH	grey	NA	NA	NA	NA	NA	NA
merge015	PRDX1	purple	170	0.304573573065963	168	0.988235294117647	-0.180796083470628	0.988235294117647
merge015	PTMS	grey	NA	NA	NA	NA	NA	NA
merge015	PHLDA2	yellow	302	0.351526632330322	295	0.97682119205298	0.261730847479014	0.71523178807947
merge015	UQCRH	green	294	0.667522267030235	38	0.129251700680272	0.550067460442772	0.160958904109589
merge015	RPS5	purple	170	0.768114432839412	41	0.241176470588235	0.763860757519011	0.141176470588235
merge015	HSP90B1	black	227	0.669888591372464	21	0.092511013215859	0.657714234553702	0.0176211453744493
merge015	PABPC1	green	294	0.576936026395471	93	0.316326530612245	0.142872092167645	0.938356164383562
merge015	EIF3H	purple	170	0.699885517300598	54	0.317647058823529	0.382903267597951	0.541176470588235
merge015	NHERF1	turquoise	744	0.727383944166466	44	0.0591397849462366	0.365222727634265	0.333781965006729
merge015	RPL36A	purple	170	0.489909699703936	105	0.617647058823529	0.564590847332474	0.358823529411765
merge015	ALDOA	tan	147	0.434278361147406	90	0.612244897959184	-0.068693651303842	0.842465753424658
merge015	HLA-DRA	midnightblue	44	0.675689548677187	14	0.318181818181818	0.723126879862884	0.0909090909090909
merge015	NPM1	purple	170	0.476280633188573	111	0.652941176470588	0.216407153602273	0.647058823529412
merge015	SUB1	red	246	0.526984740363156	109	0.443089430894309	0.585771002845517	0.0934959349593496
merge015	TM4SF18-AS1	brown	455	0.341167830172187	427	0.938461538461538	0.195533606761322	0.810989010989011
merge015	TMBIM6	black	227	0.788918568111147	4	0.0176211453744493	0.599011940937314	0.0308370044052863
merge015	KDELR2	grey	NA	NA	NA	NA	NA	NA
merge015	HMGN2	greenyellow	154	0.417095314371966	139	0.902597402597403	0.50905390474974	0.350649350649351
merge015	HMGB1	greenyellow	154	0.714991113776787	22	0.142857142857143	0.478491839717419	0.422077922077922
merge015	H3-3B	magenta	174	0.592571053633614	55	0.316091954022989	-0.184604601045562	0.942196531791908
merge015	RPS27	purple	170	0.594601754758527	80	0.470588235294118	0.565382136204932	0.352941176470588
merge015	MYC	grey	NA	NA	NA	NA	NA	NA
merge015	RPL10A	purple	170	0.873106337628706	8	0.0470588235294118	0.846866020264584	0.0117647058823529
merge015	RPL3	purple	170	0.809679862061361	26	0.152941176470588	0.8056284206155	0.0588235294117647
merge015	RPS21	purple	170	0.609673303698764	76	0.447058823529412	0.179966639051791	0.670588235294118
merge015	TSC22D1	yellow	302	0.596721072125971	88	0.291390728476821	0.573868994541696	0.0894039735099338
merge015	TPM1	grey	NA	NA	NA	NA	NA	NA
merge015	RPS27A	purple	170	0.88120920921239	5	0.0294117647058824	0.729904151183269	0.176470588235294
merge015	DCXR	magenta	174	0.751067115113925	8	0.0459770114942529	0.599153116418597	0.0867052023121387
merge015	PGK1	green	294	0.54557416911702	118	0.401360544217687	0.689605332711334	0.0136986301369863
merge015	SELENOW	tan	147	0.572650867625937	43	0.292517006802721	0.0260114144113831	0.753424657534247
merge015	RHOA	tan	147	0.707193291828847	12	0.0816326530612245	0.424787496520982	0.136986301369863
merge015	TPM4	grey	NA	NA	NA	NA	NA	NA
merge015	BTG1	yellow	302	0.419643516471047	260	0.860927152317881	0.423653189301982	0.311258278145695
merge015	BTF3	purple	170	0.460715526407034	116	0.682352941176471	0.527047912494822	0.4
merge015	SLC25A5	blue	603	0.666326290591838	60	0.0995024875621891	0.551201596348252	0.0746268656716418
merge015	RPL5	purple	170	0.849881383694141	13	0.0764705882352941	0.731345816025344	0.170588235294118
merge015	ARPC1B	pink	213	0.582445351415104	85	0.39906103286385	0.163826593840382	0.764150943396226
merge015	EPCAM	blue	603	0.498102113117994	266	0.441127694859038	0.691481249322334	0.00497512437810945
merge015	PCBP2	tan	147	0.552488456203512	48	0.326530612244898	0.185885532257399	0.458904109589041
merge015	GPRC5A	turquoise	744	0.748209067861466	30	0.0403225806451613	0.327043839725492	0.423956931359354
merge015	CTSD	grey	NA	NA	NA	NA	NA	NA
merge015	PLAAT4	turquoise	744	0.512748014393827	294	0.395161290322581	0.398831492961621	0.259757738896366
merge015	RACK1	purple	170	0.740381464851561	47	0.276470588235294	0.737494977289915	0.164705882352941
merge015	NCL	green	294	0.669960369170982	35	0.119047619047619	0.165017701744263	0.917808219178082
merge015	SQSTM1	yellow	302	0.53543281148291	145	0.480132450331126	0.431035021447864	0.294701986754967
merge015	CALM1	greenyellow	154	0.516124943531559	85	0.551948051948052	0.250861799711956	0.818181818181818
merge015	HSP90AB1	grey	NA	NA	NA	NA	NA	NA
merge015	RPS9	purple	170	0.897980135600511	2	0.0117647058823529	0.860393482137169	0.00588235294117647
merge015	SOX4	black	227	0.444486318790624	158	0.696035242290749	0.294439812774811	0.607929515418502
merge015	ATP5F1C	green	294	0.694710944194538	26	0.0884353741496599	0.623999196345526	0.0479452054794521
merge015	SCGB2A1	brown	455	0.457279650017222	256	0.562637362637363	0.127839717567205	0.90989010989011
merge015	SEC61G	red	246	0.578533447646267	88	0.357723577235772	0.620278395996589	0.0528455284552846
merge015	COX7A2	red	246	0.802749878665552	4	0.016260162601626	0.482904137003712	0.215447154471545
merge015	NDUFB9	grey	NA	NA	NA	NA	NA	NA
merge015	ATP6V0C	tan	147	0.902380778517369	1	0.00680272108843537	-0.0179293322022685	0.808219178082192
merge015	HSPD1	tan	147	0.329006126656753	136	0.925170068027211	0.522270132086027	0.0616438356164384
merge015	HNRNPA1	purple	170	0.79117703282073	33	0.194117647058824	0.527362037167116	0.394117647058824
merge015	CCNI	purple	170	0.500840070694639	102	0.6	0.230967467681323	0.635294117647059
merge015	TMEM59	black	227	0.6687034848043	24	0.105726872246696	0.594018070613786	0.0352422907488987
merge015	GPX4	grey	NA	NA	NA	NA	NA	NA
merge015	EEF1D	purple	170	0.400617302383599	132	0.776470588235294	0.241794094154049	0.617647058823529
merge015	EFNA1	yellow	302	0.696276460883759	36	0.119205298013245	0.390786256393796	0.387417218543046
merge015	RPL7A	purple	170	0.814815331700264	24	0.141176470588235	0.776146795305739	0.123529411764706
merge015	TNFSF10	cyan	56	0.607369828448786	13	0.232142857142857	0.466373393055541	0.25
merge015	EEF1A1	purple	170	0.816723569379895	22	0.129411764705882	0.514901221974815	0.411764705882353
merge015	PSMA7	blue	603	0.710554340057786	33	0.054726368159204	0.375790225406531	0.459369817578773
merge015	CALM2	red	246	0.597550832072844	74	0.300813008130081	0.493152396187211	0.203252032520325
merge015	CD59	salmon	133	0.468051510553608	77	0.578947368421053	0.462815747520612	0.466165413533835
merge015	SMIM22	magenta	174	0.791792119066197	5	0.028735632183908	0.852088938514147	0.00578034682080925
merge015	COX6A1	magenta	174	0.764534795575122	6	0.0344827586206897	0.715471046898836	0.0173410404624277
merge015	DHRS2	turquoise	744	0.507429687714436	299	0.401881720430108	0.381434010784033	0.296096904441454
merge015	PSAP	blue	603	0.633121378125503	87	0.144278606965174	0.000424877153134587	0.990049751243781
merge015	RPS7	purple	170	0.808919871794542	27	0.158823529411765	0.769549967537941	0.129411764705882
merge015	NDUFC2	pink	213	0.883166840910906	8	0.0375586854460094	0.199175649285784	0.674528301886792
merge015	ARPC2	green	294	0.65737828141033	42	0.142857142857143	0.666717590003627	0.023972602739726
merge015	MYL6	red	246	0.38992867426728	199	0.808943089430894	0.469746788174888	0.260162601626016
merge015	MYL12A	tan	147	-0.147511501772085	144	0.979591836734694	0.712316676641793	0.00684931506849315
merge015	PDIA3	black	227	0.67135154080633	19	0.0837004405286344	0.762038801420068	0.00440528634361234
merge015	RAN	green	294	0.744654881223757	9	0.0306122448979592	0.638249709809646	0.0342465753424658
merge015	TMEM123	salmon	133	0.414824349409845	102	0.766917293233083	0.623484821536543	0.180451127819549
merge015	TMA7	magenta	174	0.598852591953841	52	0.298850574712644	0.407505481131084	0.190751445086705
merge015	DDX5	grey	NA	NA	NA	NA	NA	NA
merge015	VMP1	turquoise	744	0.688159298222847	65	0.0873655913978495	0.51617091976025	0.111709286675639
merge015	IFITM2	turquoise	744	0.485156351253184	348	0.467741935483871	0.380051484307347	0.29878869448183
merge015	EIF3L	purple	170	0.602406167917826	77	0.452941176470588	0.403558167974037	0.523529411764706
merge015	LAPTM4A	black	227	0.767756052457145	7	0.0308370044052863	0.547636625673432	0.0572687224669604
merge015	ERBB2	cyan	56	0.777215128013545	2	0.0357142857142857	0.716932288010638	0.0178571428571429
merge015	ATP5MC2	greenyellow	154	-0.49328242003884	154	1	-0.304071523298167	1
merge015	NBEAL1	turquoise	744	0.430511200685891	459	0.616935483870968	-0.0462530096202297	0.978465679676985
merge015	H4C3	greenyellow	154	0.797216383943694	8	0.051948051948052	0.393044014434835	0.590909090909091
