config	gene	module	module_size	kME	rank	rank_fraction	Pal_kME	Pal_rank_fraction
power10	BTG2	turquoise	814	0.787495011395386	12	0.0147420147420147	0.47890181970952	0.140221402214022
power10	LDHB	brown	485	0.62100379107964	61	0.125773195876289	0.598866758218691	0.05175983436853
power10	S100A10	grey	NA	NA	NA	NA	NA	NA
power10	CST3	midnightblue	74	-0.501806800852088	73	0.986486486486487	-0.300580257432045	1
power10	HLA-B	lightcyan	53	0.823309975193111	3	0.0566037735849057	0.800008541534925	0.0188679245283019
power10	SCGB1D2	blue	537	0.644540715506507	34	0.0633147113594041	0.0627873011496173	0.925512104283054
power10	LGALS1	grey	NA	NA	NA	NA	NA	NA
power10	CLDN4	purple	223	0.652021158335864	54	0.242152466367713	0.627255430550309	0.0807174887892377
power10	AGR3	turquoise	814	0.869108427326376	3	0.00368550368550369	0.713416019814495	0.011070110701107
power10	SAT1	blue	537	0.365573473266101	392	0.729981378026071	0.00888732599736741	0.960893854748603
power10	RPS17	cyan	152	0.542451519733936	89	0.585526315789474	0.538831792858757	0.434210526315789
power10	KRT7	brown	485	0.415291009516069	324	0.668041237113402	0.388526678296979	0.453416149068323
power10	ELF3	purple	223	0.743107021111262	21	0.0941704035874439	0.608161887160043	0.0852017937219731
power10	JUNB	purple	223	0.73274924513951	29	0.130044843049327	0.663139777492187	0.0672645739910314
power10	S100A14	grey	NA	NA	NA	NA	NA	NA
power10	MT2A	salmon	156	0.351318449084816	144	0.923076923076923	0.0422379939138673	0.606451612903226
power10	B2M	lightcyan	53	0.881695783351489	1	0.0188679245283019	0.778583608226548	0.0377358490566038
power10	RPS2	cyan	152	0.53507168092257	91	0.598684210526316	0.714248916950348	0.230263157894737
power10	DUSP1	purple	223	0.6643200682528	49	0.219730941704036	0.739777709039169	0.031390134529148
power10	COX6C	magenta	242	0.71694949057271	13	0.0537190082644628	0.65137165425562	0.033195020746888
power10	GAPDH	brown	485	0.529631356689895	147	0.303092783505155	0.593168740314212	0.0641821946169772
power10	RPL27A	cyan	152	0.676708126739351	63	0.414473684210526	0.677336946779161	0.282894736842105
power10	GSTP1	brown	485	0.639865064438764	52	0.107216494845361	0.557291322301466	0.115942028985507
power10	YBX1	brown	485	0.834975896131282	1	0.00206185567010309	0.651580418383156	0.020703933747412
power10	HLA-A	grey	NA	NA	NA	NA	NA	NA
power10	IFITM3	turquoise	814	0.466410897930262	401	0.492628992628993	0.216034514769465	0.639606396063961
power10	HSPA1B	purple	223	0.599923139274187	80	0.358744394618834	0.346265985092541	0.497757847533632
power10	SLC39A6	turquoise	814	0.830310474671619	7	0.0085995085995086	0.696342189875746	0.014760147601476
power10	RHOB	purple	223	0.802434419295231	12	0.0538116591928251	0.464413323791714	0.278026905829596
power10	CD74	lightcyan	53	0.766627151624173	5	0.0943396226415094	0.749678254139951	0.0754716981132075
power10	DNAJB1	purple	223	0.740023970700111	24	0.10762331838565	0.572021496737572	0.121076233183857
power10	RPL26	cyan	152	0.633140827996829	74	0.486842105263158	0.721669251455694	0.217105263157895
power10	MDK	yellow	480	0.508557122305802	250	0.520833333333333	0.378335989454091	0.466666666666667
power10	ATF3	purple	223	0.766099607677263	15	0.0672645739910314	0.805915843630078	0.0134529147982063
power10	TM4SF1	brown	485	0.437390811760536	293	0.604123711340206	0.437707590667459	0.347826086956522
power10	IER2	purple	223	0.730895795338623	30	0.134529147982063	0.722955088564549	0.0403587443946188
power10	MIF	salmon	156	0.642425719256726	22	0.141025641025641	0.543017196728264	0.032258064516129
power10	DBI	red	284	0.318389915309642	267	0.940140845070423	0.574052140644858	0.0704225352112676
power10	ADIRF	turquoise	814	0.587587517597047	201	0.246928746928747	0.552168243068939	0.0762607626076261
power10	HLA-C	lightcyan	53	0.701914802226928	10	0.188679245283019	0.7395224841309	0.0943396226415094
power10	TACSTD2	pink	243	0.329905750154996	230	0.946502057613169	0.508730645722605	0.0454545454545455
power10	CLDN3	blue	537	0.406709026748409	310	0.577281191806331	0.196003438409106	0.780260707635009
power10	KLF6	purple	223	0.808576023083003	7	0.031390134529148	0.729881794722509	0.0358744394618834
power10	RPL7	pink	243	0.643751861603519	51	0.209876543209877	0.0328679330074796	0.863636363636364
power10	ANKRD30A	turquoise	814	0.701435941079165	57	0.07002457002457	0.649574814625638	0.028290282902829
power10	IER3	turquoise	814	0.616349324804178	161	0.197788697788698	0.469793199851696	0.146371463714637
power10	S100A11	red	284	0.388489556252926	193	0.679577464788732	0.597757406283449	0.0387323943661972
power10	ZFP36L1	purple	223	0.807610392598559	8	0.0358744394618834	0.532231839042997	0.161434977578475
power10	SLPI	pink	243	0.504770352062612	122	0.502057613168724	0.281964873128558	0.458677685950413
power10	KRT18	turquoise	814	0.465181607308877	405	0.497542997542998	0.488349193553887	0.126691266912669
power10	MGST1	grey	NA	NA	NA	NA	NA	NA
power10	ANXA2	midnightblue	74	0.611153336557986	24	0.324324324324324	0.373266930640185	0.594594594594595
power10	S100P	blue	537	0.446884372884275	242	0.450651769087523	-0.146514346542806	0.992551210428305
power10	STMN1	brown	485	0.769980345981624	9	0.0185567010309278	0.681573209844415	0.0082815734989648
power10	FXYD3	pink	243	0.43900579801815	160	0.65843621399177	0.100491412203676	0.789256198347107
power10	S100A16	grey	NA	NA	NA	NA	NA	NA
power10	TUBB	brown	485	0.802721661745163	3	0.00618556701030928	0.74127918341616	0.0020703933747412
power10	GLUL	turquoise	814	0.674904914738953	80	0.0982800982800983	0.617265471134276	0.039360393603936
power10	TUBA1B	brown	485	0.693762982766921	27	0.0556701030927835	0.612991517818775	0.0393374741200828
power10	TMSB10	brown	485	0.469768020420944	246	0.507216494845361	0.264809426730007	0.778467908902691
power10	H2AJ	turquoise	814	0.67064232535856	82	0.100737100737101	0.595014769884687	0.044280442804428
power10	CRABP2	turquoise	814	0.397041841331154	572	0.702702702702703	0.133127286223363	0.814268142681427
power10	HSP90AA1	purple	223	0.432604636140443	169	0.757847533632287	0.221852365122476	0.860986547085202
power10	BST2	grey	NA	NA	NA	NA	NA	NA
power10	CD9	black	247	0.453619795413614	132	0.534412955465587	0.283398336238418	0.639676113360324
power10	S100A7	grey	NA	NA	NA	NA	NA	NA
power10	LGALS3	red	284	0.346554591381578	243	0.855633802816901	0.405021510006807	0.320422535211268
power10	LMNA	purple	223	0.765577730310831	16	0.0717488789237668	0.666954242772145	0.062780269058296
power10	RPS29	cyan	152	0.563167114986814	86	0.565789473684211	0.453204920872693	0.559210526315789
power10	PKM	brown	485	0.561802211088984	115	0.237113402061856	0.653431869481007	0.0186335403726708
power10	SPINT2	black	247	0.601804382422026	47	0.190283400809717	0.626708074370592	0.0161943319838057
power10	RPL23	cyan	152	0.582715532045161	80	0.526315789473684	0.401689908952595	0.585526315789474
power10	FDCSP	brown	485	0.42510141330073	311	0.641237113402062	0.296245522902614	0.681159420289855
power10	ENO1	brown	485	0.77132935912131	7	0.0144329896907217	0.718677787758197	0.0041407867494824
power10	MARCKSL1	brown	485	0.459799203549346	255	0.525773195876289	0.403036380882679	0.424430641821946
power10	MIEN1	blue	537	0.339182417394831	446	0.830540037243948	0.520461328688171	0.0540037243947858
power10	CCND1	turquoise	814	0.471146649749456	395	0.485257985257985	0.355136939720777	0.334563345633456
power10	FOSB	purple	223	0.866168814496373	1	0.00448430493273543	0.788190827953018	0.0224215246636771
power10	FTL	grey	NA	NA	NA	NA	NA	NA
power10	WFDC2	blue	537	0.425393115319084	272	0.506517690875233	-0.134087327537914	0.988826815642458
power10	TFF3	turquoise	814	0.642937155531933	123	0.151105651105651	0.62517007790922	0.035670356703567
power10	TSPAN13	turquoise	814	0.735299803526724	37	0.0454545454545455	0.621780268028012	0.038130381303813
power10	ACTB	salmon	156	0.695361929280105	12	0.0769230769230769	-0.153603897338273	0.864516129032258
power10	RPL4	cyan	152	0.722556348771248	51	0.335526315789474	0.679788759369306	0.276315789473684
power10	CLU	turquoise	814	0.52213646628678	285	0.35012285012285	0.0876054720515503	0.879458794587946
power10	CSTB	tan	200	0.361203693572937	174	0.87	0.390817792974891	0.49
power10	S100A4	midnightblue	74	0.605390161839179	25	0.337837837837838	0.573570110791874	0.27027027027027
power10	FABP5	midnightblue	74	0.642082781572246	16	0.216216216216216	0.561967411885925	0.297297297297297
power10	FTH1	grey	NA	NA	NA	NA	NA	NA
power10	RPS10	pink	243	0.564861367634592	91	0.374485596707819	-0.247795141070056	0.983471074380165
power10	RPL38	cyan	152	0.578908566074303	82	0.539473684210526	0.356706063942659	0.631578947368421
power10	TIMP1	turquoise	814	0.473419341531322	388	0.476658476658477	0.426467936486421	0.202952029520295
power10	KRT8	turquoise	814	0.324829763415259	752	0.923832923832924	0.350870124011894	0.348093480934809
power10	NFKBIA	purple	223	0.612877796619717	76	0.340807174887892	0.541428776289208	0.147982062780269
power10	RPS11	cyan	152	0.698496685393058	54	0.355263157894737	0.573785796433496	0.388157894736842
power10	RPS16	cyan	152	0.817571594272837	24	0.157894736842105	0.726779218565288	0.210526315789474
power10	UBC	purple	223	0.432266413830215	171	0.766816143497758	0.508619787265533	0.197309417040359
power10	SH3BGRL	turquoise	814	0.65481482185204	104	0.127764127764128	0.43356855582734	0.18450184501845
power10	HSPA8	salmon	156	0.50004442100516	68	0.435897435897436	-0.0997897230595251	0.806451612903226
power10	TPI1	brown	485	0.770496801093335	8	0.0164948453608247	0.601438321281679	0.0476190476190476
power10	RPL22L1	cyan	152	0.321789126881461	145	0.953947368421053	0.177002641091811	0.763157894736842
power10	RPL21	pink	243	0.540177418922282	103	0.423868312757202	-0.257794373558167	0.987603305785124
power10	RPL23A	cyan	152	0.778390031000367	40	0.263157894736842	0.488649100667569	0.493421052631579
power10	RPSA	cyan	152	0.822639585676883	21	0.138157894736842	0.635176060945246	0.328947368421053
power10	RPS12	cyan	152	0.737469181446248	47	0.309210526315789	0.714073418805879	0.236842105263158
power10	GADD45B	turquoise	814	0.607464320311146	173	0.212530712530713	0.375517777865261	0.290282902829028
power10	RPL37A	cyan	152	0.816976604140438	25	0.164473684210526	0.633487057734778	0.335526315789474
power10	RPL31	cyan	152	0.674833502680863	64	0.421052631578947	0.564789523302455	0.414473684210526
power10	PPDPF	salmon	156	0.681788189197683	15	0.0961538461538462	0.661995982694822	0.0193548387096774
power10	KRT17	grey	NA	NA	NA	NA	NA	NA
power10	EEF2	cyan	152	0.769652153838735	42	0.276315789473684	0.589615184956599	0.368421052631579
power10	HINT1	grey	NA	NA	NA	NA	NA	NA
power10	NUPR1	red	284	0.302352652545294	282	0.992957746478873	0.0702433121384917	0.954225352112676
power10	GPX1	grey	NA	NA	NA	NA	NA	NA
power10	IFI6	midnightblue	74	-0.123700523164678	65	0.878378378378378	-0.00711133144418871	0.905405405405405
power10	PRSS23	turquoise	814	0.516997364733205	293	0.35995085995086	0.518709759870622	0.0971709717097171
power10	S100A13	turquoise	814	0.355999865573717	676	0.83046683046683	0.167112049775895	0.742927429274293
power10	MT1X	midnightblue	74	0.620116507512036	23	0.310810810810811	0.558091221828145	0.310810810810811
power10	RPS6	cyan	152	0.860593250874441	11	0.0723684210526316	0.83452632488585	0.0263157894736842
power10	MAGED2	midnightblue	74	-0.556004310750165	74	1	-0.298403443403156	0.986486486486487
power10	TAGLN2	brown	485	0.538294690974847	138	0.284536082474227	0.541322372906523	0.146997929606625
power10	GATA3	turquoise	814	0.831639575862441	6	0.00737100737100737	0.779929550362957	0.00615006150061501
power10	IFITM1	turquoise	814	0.500111401138408	326	0.4004914004914	0.209546934121076	0.660516605166052
power10	TSTD1	turquoise	814	0.289826475472845	809	0.993857493857494	0.405251512574888	0.237392373923739
power10	ZFP36L2	green	341	0.60104326487682	61	0.178885630498534	0.348926390708253	0.612903225806452
power10	HMGA1	brown	485	0.742579864094386	13	0.0268041237113402	0.554603296929163	0.118012422360248
power10	GABARAP	salmon	156	0.815238336387829	4	0.0256410256410256	0.108583434231566	0.432258064516129
power10	CYB5A	magenta	242	0.605790006039793	59	0.243801652892562	0.554854379338961	0.0995850622406639
power10	DDIT4	brown	485	0.412616565911905	326	0.672164948453608	0.562364795129332	0.105590062111801
power10	IGFBP5	green	341	0.368641415152822	322	0.944281524926686	-0.0709187638075934	1
power10	LY6E	grey	NA	NA	NA	NA	NA	NA
power10	SELENOP	blue	537	0.48263873894328	177	0.329608938547486	0.371937016875381	0.33147113594041
power10	H2AZ1	tan	200	0.622128820701428	45	0.225	0.692138785773454	0.015
power10	RPLP2	cyan	152	0.889176832316828	4	0.0263157894736842	0.729710458044387	0.197368421052632
power10	PPP1R15A	purple	223	0.856891882144813	3	0.0134529147982063	0.784593554135588	0.0269058295964126
power10	RPL18A	cyan	152	0.79764726421562	29	0.190789473684211	0.705575768344044	0.243421052631579
power10	RARRES1	lightcyan	53	0.537069234993622	35	0.660377358490566	0.430916932473785	0.509433962264151
power10	CRIP2	blue	537	0.473577860179352	195	0.363128491620112	0.235194613355182	0.720670391061452
power10	PFDN2	brown	485	0.509648931403071	176	0.362886597938144	0.511589402915708	0.202898550724638
power10	TXN	red	284	0.751563821480318	10	0.0352112676056338	0.818339565204841	0.00352112676056338
power10	CALR	greenyellow	215	0.594273645686318	35	0.162790697674419	0.523264798757652	0.0604651162790698
power10	PERP	grey	NA	NA	NA	NA	NA	NA
power10	UQCRQ	magenta	242	0.765023390333171	8	0.0330578512396694	0.760059464367876	0.00829875518672199
power10	HSPA5	black	247	0.756740488783074	7	0.0283400809716599	0.606925007670845	0.0202429149797571
power10	TPT1	cyan	152	0.736550098142783	49	0.322368421052632	0.138530320256265	0.796052631578947
power10	RPLP0	cyan	152	0.705762388868271	53	0.348684210526316	0.766860253126254	0.144736842105263
power10	ACTG1	grey	NA	NA	NA	NA	NA	NA
power10	RPL27	cyan	152	0.660340721522427	68	0.447368421052632	0.751263474579535	0.177631578947368
power10	EGR1	purple	223	0.613789529050504	75	0.336322869955157	0.801385530424935	0.0179372197309417
power10	IDH2	brown	485	0.445110799963274	277	0.571134020618557	0.548873455885762	0.132505175983437
power10	TFF1	turquoise	814	0.632731823739025	142	0.174447174447174	0.500372411761971	0.114391143911439
power10	RPS4X	cyan	152	0.741060384256507	45	0.296052631578947	0.814522370509869	0.0526315789473684
power10	SH3BGRL3	brown	485	0.591855490386845	84	0.17319587628866	0.216614447327333	0.840579710144927
power10	SLC25A6	cyan	152	0.697640003481406	55	0.361842105263158	0.468302866489166	0.526315789473684
power10	APOD	turquoise	814	0.549476690714293	244	0.2997542997543	0.0471322619328243	0.920049200492005
power10	P4HB	greenyellow	215	0.521087986897993	79	0.367441860465116	0.505703800551968	0.0976744186046512
power10	SKP1	magenta	242	0.806414014944605	2	0.00826446280991736	0.329432580112381	0.286307053941909
power10	RPS26	salmon	156	0.58508756347336	39	0.25	0.219646951229844	0.232258064516129
power10	EEF1B2	cyan	152	0.838019944325986	17	0.111842105263158	0.588795675848284	0.375
power10	ENSG00000279483	salmon	156	0.52113409371396	57	0.365384615384615	NA	1
power10	CD63	turquoise	814	0.332582501967896	728	0.894348894348894	0.152855871036945	0.777367773677737
power10	SELENOM	turquoise	814	0.457742983112424	423	0.51965601965602	0.0942568523965606	0.868388683886839
power10	UBA52	cyan	152	0.843327491927192	16	0.105263157894737	0.233068648676634	0.703947368421053
power10	LDHA	brown	485	0.525650002306592	154	0.317525773195876	0.663521802533518	0.010351966873706
power10	NR4A1	purple	223	0.840349564035538	4	0.0179372197309417	0.583393549171545	0.10762331838565
power10	RPL13	cyan	152	0.878648291646448	6	0.0394736842105263	0.808598048187667	0.0592105263157895
power10	NME2	salmon	156	0.820051335849376	3	0.0192307692307692	0.257756510249155	0.174193548387097
power10	RPS3	cyan	152	0.847563328892092	14	0.0921052631578947	0.781361761288943	0.118421052631579
power10	ANXA1	midnightblue	74	0.747368118240607	4	0.0540540540540541	0.762652138567217	0.0675675675675676
power10	PPIB	brown	485	0.36813223328603	394	0.812371134020619	0.447184775590019	0.32712215320911
power10	ITM2B	turquoise	814	0.286299907080417	810	0.995085995085995	0.179072773236937	0.724477244772448
power10	UBB	magenta	242	0.579367275530701	71	0.293388429752066	0.276962367434517	0.394190871369295
power10	EIF3E	cyan	152	0.52756680762053	94	0.618421052631579	0.408076071360856	0.572368421052632
power10	ZFAS1	cyan	152	0.747427174265067	44	0.289473684210526	0.465744839751459	0.532894736842105
power10	PFN1	yellow	480	0.526959574933763	220	0.458333333333333	0.336231102650304	0.602083333333333
power10	MTDH	green	341	0.598317316612077	63	0.18475073313783	0.137257422362875	0.973607038123167
power10	PRDX1	brown	485	0.348835414011654	431	0.888659793814433	0.49739042051528	0.233954451345756
power10	PTMS	salmon	156	0.458495203550958	88	0.564102564102564	0.0510000680984749	0.554838709677419
power10	PHLDA2	purple	223	0.385448110702517	190	0.852017937219731	0.286320043452045	0.650224215246637
power10	UQCRH	brown	485	0.645887566353522	49	0.101030927835052	0.549852347143021	0.130434782608696
power10	RPS5	cyan	152	0.770860893374623	41	0.269736842105263	0.764219480700221	0.157894736842105
power10	HSP90B1	black	247	0.696452202228228	14	0.0566801619433198	0.641292016069479	0.0121457489878543
power10	PABPC1	brown	485	0.563213395464566	113	0.232989690721649	0.171936586440325	0.906832298136646
power10	EIF3H	cyan	152	0.695552830415098	56	0.368421052631579	0.379182318167916	0.611842105263158
power10	NHERF1	turquoise	814	0.738123608238499	35	0.042997542997543	0.381130257901374	0.284132841328413
power10	RPL36A	cyan	152	0.512627868187728	98	0.644736842105263	0.569564399525858	0.401315789473684
power10	ALDOA	red	284	0.422233853243121	154	0.542253521126761	0.0184936487558776	0.975352112676056
power10	HLA-DRA	lightcyan	53	0.682753661888055	13	0.245283018867925	0.754475634005086	0.0566037735849057
power10	NPM1	cyan	152	0.457554492816961	111	0.730263157894737	0.213576242850216	0.723684210526316
power10	SUB1	magenta	242	0.607901340772894	55	0.227272727272727	0.194761847078223	0.49792531120332
power10	TM4SF18-AS1	blue	537	0.35629503620202	409	0.761638733705773	0.293401063410306	0.588454376163873
power10	TMBIM6	black	247	0.762348165819548	5	0.0202429149797571	0.576760545604656	0.0323886639676113
power10	KDELR2	midnightblue	74	0.488866680976266	41	0.554054054054054	0.133509166028277	0.824324324324324
power10	HMGN2	red	284	0.427132329945206	150	0.528169014084507	0.525075072643594	0.116197183098592
power10	HMGB1	tan	200	0.703110072480732	25	0.125	0.47419578365711	0.315
power10	H3-3B	magenta	242	0.592030829905117	68	0.28099173553719	-0.138916839367158	0.941908713692946
power10	RPS27	cyan	152	0.615677237625841	76	0.5	0.570255321402454	0.394736842105263
power10	MYC	grey	NA	NA	NA	NA	NA	NA
power10	RPL10A	cyan	152	0.881416074820795	5	0.0328947368421053	0.846911456777051	0.0131578947368421
power10	RPL3	cyan	152	0.81764229790169	23	0.151315789473684	0.80640155525177	0.0657894736842105
power10	RPS21	cyan	152	0.625850171956231	75	0.493421052631579	0.181939012824406	0.75
power10	TSC22D1	purple	223	0.638147344900535	61	0.273542600896861	0.572725260148035	0.112107623318386
power10	TPM1	grey	NA	NA	NA	NA	NA	NA
power10	RPS27A	cyan	152	0.878024374919076	7	0.0460526315789474	0.730460305690832	0.190789473684211
power10	DCXR	magenta	242	0.71747384048255	12	0.0495867768595041	0.599450332536561	0.0746887966804979
power10	PGK1	yellow	480	0.533615653479082	208	0.433333333333333	0.676673833373257	0.0104166666666667
power10	SELENOW	salmon	156	0.585457899068676	38	0.243589743589744	0.340991100079594	0.109677419354839
power10	RHOA	salmon	156	0.683702885280192	14	0.0897435897435897	-0.0117016063927207	0.67741935483871
power10	TPM4	greenyellow	215	0.503248381781327	97	0.451162790697674	0.616130230696557	0.00465116279069767
power10	BTG1	purple	223	0.418941439164251	173	0.775784753363229	0.419105214740962	0.358744394618834
power10	BTF3	cyan	152	0.485785075359105	104	0.684210526315789	0.528268088616365	0.440789473684211
power10	SLC25A5	yellow	480	0.666545663703442	66	0.1375	0.543560914890407	0.11875
power10	RPL5	cyan	152	0.831373638442126	19	0.125	0.729182716336498	0.203947368421053
power10	ARPC1B	pink	243	0.595381363645244	73	0.300411522633745	0.120515144382808	0.772727272727273
power10	EPCAM	yellow	480	0.491551004456022	274	0.570833333333333	0.68705306490448	0.00625
power10	PCBP2	salmon	156	0.509670364765858	62	0.397435897435897	0.182102438801843	0.290322580645161
power10	GPRC5A	turquoise	814	0.744158965285609	30	0.0368550368550369	0.327545197130084	0.403444034440344
power10	CTSD	grey	NA	NA	NA	NA	NA	NA
power10	PLAAT4	turquoise	814	0.500755769576239	325	0.399262899262899	0.407655574161251	0.232472324723247
power10	RACK1	cyan	152	0.739072642251563	46	0.302631578947368	0.738457095202261	0.184210526315789
power10	NCL	greenyellow	215	0.604352228585917	28	0.130232558139535	0.0818691276201125	0.953488372093023
power10	SQSTM1	purple	223	0.552226504048281	105	0.47085201793722	0.435340793564508	0.322869955156951
power10	CALM1	tan	200	0.516740218211017	86	0.43	0.281637934748736	0.645
power10	HSP90AB1	grey	NA	NA	NA	NA	NA	NA
power10	RPS9	cyan	152	0.899867097268942	2	0.0131578947368421	0.862587953743283	0.00657894736842105
power10	SOX4	red	284	0.348050043868294	238	0.838028169014085	0.0964997256552212	0.943661971830986
power10	ATP5F1C	brown	485	0.724131713016212	15	0.0309278350515464	0.6228128362922	0.0331262939958592
power10	SCGB2A1	blue	537	0.403110324323479	320	0.595903165735568	0.0267870347426843	0.953445065176909
power10	SEC61G	red	284	0.594656169522845	52	0.183098591549296	0.61372511075093	0.0352112676056338
power10	COX7A2	red	284	0.748444442078966	12	0.0422535211267606	0.406953910629778	0.316901408450704
power10	NDUFB9	black	247	0.317399838330867	235	0.951417004048583	-0.027864800302566	0.987854251012146
power10	ATP6V0C	salmon	156	0.908274010495538	1	0.00641025641025641	0.108872566858962	0.425806451612903
power10	HSPD1	brown	485	0.485902564210316	233	0.480412371134021	0.57246444788308	0.0952380952380952
power10	HNRNPA1	cyan	152	0.779593022885899	39	0.256578947368421	0.525619502045658	0.453947368421053
power10	CCNI	cyan	152	0.49695808797807	102	0.671052631578947	0.232389380393839	0.710526315789474
power10	TMEM59	black	247	0.673063855598606	19	0.0769230769230769	0.597458694842415	0.0242914979757085
power10	GPX4	salmon	156	0.440659116549561	98	0.628205128205128	0.769829787466407	0.00645161290322581
power10	EEF1D	cyan	152	0.412858212003161	123	0.809210526315789	0.245738973219635	0.690789473684211
power10	EFNA1	purple	223	0.715716638925081	32	0.143497757847534	0.408990270571566	0.367713004484305
power10	RPL7A	cyan	152	0.808490885845321	26	0.171052631578947	0.774917487054242	0.138157894736842
power10	TNFSF10	blue	537	0.355465402619243	411	0.76536312849162	0.435864657859656	0.167597765363128
power10	EEF1A1	cyan	152	0.798395919277074	28	0.184210526315789	0.512697610147958	0.460526315789474
power10	PSMA7	yellow	480	0.715219894729301	32	0.0666666666666667	0.407455247567731	0.397916666666667
power10	CALM2	yellow	480	0.494834990947781	269	0.560416666666667	0.447124475436492	0.30625
power10	CD59	midnightblue	74	0.41143017768968	58	0.783783783783784	0.482097094614606	0.472972972972973
power10	SMIM22	magenta	242	0.708881956075761	20	0.0826446280991736	0.718048948669449	0.016597510373444
power10	COX6A1	magenta	242	0.774155928745399	6	0.0247933884297521	0.695562401100741	0.020746887966805
power10	DHRS2	turquoise	814	0.513269371195975	302	0.371007371007371	0.38609953946856	0.271832718327183
power10	PSAP	yellow	480	0.624353678083742	107	0.222916666666667	-0.00931219988350874	0.991666666666667
power10	RPS7	cyan	152	0.788058986531934	35	0.230263157894737	0.765848889737106	0.151315789473684
power10	NDUFC2	pink	243	0.889668360784897	7	0.0288065843621399	0.0639556981644333	0.84297520661157
power10	ARPC2	brown	485	0.681235503567585	34	0.0701030927835052	0.64161809055229	0.0227743271221532
power10	MYL6	red	284	0.454452908690372	129	0.454225352112676	0.425007889220914	0.267605633802817
power10	MYL12A	red	284	0.52617588875735	78	0.274647887323944	0.587967860948426	0.0528169014084507
power10	PDIA3	black	247	0.674035059187127	18	0.0728744939271255	0.724015950675433	0.00404858299595142
power10	RAN	brown	485	0.751200946818935	11	0.022680412371134	0.62805310524062	0.031055900621118
power10	TMEM123	brown	485	0.324854971395106	455	0.938144329896907	0.572714484096731	0.093167701863354
power10	TMA7	magenta	242	0.639279015635205	44	0.181818181818182	0.409097306856985	0.211618257261411
power10	DDX5	pink	243	0.422673051719441	174	0.716049382716049	0.143193628667545	0.727272727272727
power10	VMP1	turquoise	814	0.691017141433639	62	0.0761670761670762	0.512416835875068	0.103321033210332
power10	IFITM2	turquoise	814	0.476688521658972	377	0.463144963144963	0.386906192685178	0.268142681426814
power10	EIF3L	cyan	152	0.584383433148145	79	0.519736842105263	0.400135593547901	0.592105263157895
power10	LAPTM4A	black	247	0.755466925368465	8	0.0323886639676113	0.473496134654467	0.145748987854251
power10	ERBB2	blue	537	0.535270163189823	113	0.210428305400372	0.709093813705332	0.00186219739292365
power10	ATP5MC2	grey	NA	NA	NA	NA	NA	NA
power10	NBEAL1	turquoise	814	0.424981968272003	494	0.606879606879607	-0.0485112508414307	0.976629766297663
power10	H4C3	tan	200	0.792679541666118	8	0.04	0.383558001854843	0.505
power10	PDIA6	yellow	480	0.696787818388895	43	0.0895833333333333	0.619690093403796	0.0354166666666667
power10	CYBA	midnightblue	74	0.708598485304457	9	0.121621621621622	0.323751881524576	0.675675675675676
