cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	n_pairs_total	n_pairs_used	n_nonzero	n_up	n_down	n_equal	up_fraction	down_fraction	mean_delta	median_delta	rank_biserial	n_both_available	missing_rate_tumor	missing_rate_normal	mask_semantics	p_method	zero_method	tie_method	continuity_correction	B	seed	bootstrap_valid	ci_method	ci_estimand	family_n_planned	direction_discordant	evidence_tier	workpool_entry	n_both_preimputation_available	original_camp_g	original_camp_q	same_input_reused	q_original	p_original	reused_from	statistics_reused	bootstrap_B	marginal_mask_status
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C00140	N-acetylglucosamine	NA	author_confirmed_patient_pair	8	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.4899451011591873	-1.1357055997590624	0.1275107404011499	0.25	0.5361111111111111	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	8	8.0	3	5	0	0.375	0.625	-0.4899451011591873	-0.4708618612582995	-0.5	8	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	1944099696	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	8	-0.858650933445203	0.0702378021974793	False	0.7379807692307693	0.25	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	NAME:N-acetylisoleucine	N-acetylisoleucine	NA	author_confirmed_patient_pair	3	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	3	NA	3	0	0	1.0	0.0	NA	NA	NA	3	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	358442500	NA	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	NA	NOT_EVALUABLE	False	3	0.511303437497164	0.428020557461049	False	NA	NA	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C02712	N-acetylmethionine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.4980024487038194	-0.9210450755195464	-0.0643369306240721	0.0830078125	0.43808065878378377	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	11	11.0	3	8	0	0.2727272727272727	0.7272727272727273	-0.4980024487038194	-0.4589220147683015	-0.6060606060606061	11	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	463100560	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	11	-0.809042332284841	0.105030621605738	True	0.599609375	0.0830078125	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C00270	N-acetylneuraminate	NA	author_confirmed_patient_pair	10	11	paired_mean_tumor_minus_normal_author_processed_scale	0.0031879276495399	-0.4066235072973599	0.3572509073497955	0.76953125	0.9340851022012578	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	10	10.0	6	4	0	0.6	0.4	0.0031879276495399	0.3110252871881016	0.1272727272727272	10	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	1165921252	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	10	-0.316048264579594	0.556320602556398	False	1.0	0.76953125	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	HMDB:HMDB02931	N-acetylserine	NA	author_confirmed_patient_pair	10	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.2746455178493495	-0.6781617691511592	0.0847216524143709	0.322265625	0.5867666568396226	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	10	10.0	5	5	0	0.5	0.5	-0.2746455178493495	-0.070841981274949	-0.3818181818181818	10	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	468905714	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	True	NOT_SUPPORTED_THIS_TEST	False	10	-0.662059523605825	0.144976139079526	False	0.791484375	0.322265625	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C01118	N-acetylthreonine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.0037994285228816	-0.4145548073957704	0.4161217250415244	1.0	1.0	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	11	11.0	6	5	0	0.5454545454545454	0.4545454545454545	0.0037994285228816	0.0838952846864007	0.0	11	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	4205736511	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	11	-0.222845539507345	0.798229434279144	True	1.0	1.0	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C03137	N-acetyltryptophan	NA	author_confirmed_patient_pair	2	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	2	NA	1	1	0	0.5	0.5	NA	NA	NA	2	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	2866579923	NA	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	NA	NOT_EVALUABLE	False	2	-0.129350284760063	0.911498551691066	False	NA	NA	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C16561	N-ethylglycinexylidide	NA	author_confirmed_patient_pair	8	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.3319711651317498	-1.3566108436635995	0.5268636036614696	0.7421875	0.9340851022012578	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	8	8.0	3	5	0	0.375	0.625	-0.3319711651317498	-0.1834196051082006	-0.1666666666666666	8	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	903863602	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	8	-0.207844949291096	0.704362670758044	False	1.0	0.7421875	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	HMDB:HMDB01563	N1-methylguanosine	NA	author_confirmed_patient_pair	10	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.2412608393406005	-0.6924310231767185	0.2467394717703754	0.322265625	0.5867666568396226	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	10	10.0	3	7	0	0.3	0.7	-0.2412608393406005	-0.3422862585217494	-0.3818181818181818	10	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	978877191	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	10	-0.943708779802441	0.0393227498525208	False	0.791484375	0.322265625	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	HMDB:HMDB05862	N2-methylguanosine	NA	author_confirmed_patient_pair	3	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	3	NA	3	0	0	1.0	0.0	NA	NA	NA	3	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	412101891	NA	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	NA	NOT_EVALUABLE	False	3	-0.206463812482973	0.585927576697606	False	NA	NA	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C02727	N6-acetyllysine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.3888174163862274	-0.803420321613668	-0.0015147020092162	0.1748046875	0.44391190378289475	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	11	11.0	5	6	0	0.4545454545454545	0.5454545454545454	-0.3888174163862274	-0.4502963609733008	-0.4848484848484848	11	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	846660122	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	11	-0.972519382157017	0.077040271791117	True	0.616839529454023	0.1748046875	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C00021	S-adenosylhomocysteine (SAH)	NA	author_confirmed_patient_pair	9	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.5318039307140334	-1.0893209067566765	0.0825275642369242	0.12890625	0.4407451923076923	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	9	9.0	2	7	0	0.2222222222222222	0.7777777777777778	-0.5318039307140334	-0.4580119117016998	-0.6	9	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	1062407525	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	9	-0.373229048972083	0.458392588054548	False	0.608694365530303	0.12890625	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	NAME:VGAHAGEYGAEALER	VGAHAGEYGAEALER	NA	author_confirmed_patient_pair	1	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	1	NA	0	1	0	0.0	1.0	NA	NA	NA	1	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	318105758	NA	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	NA	NOT_EVALUABLE	False	1	0.339757804322544	0.444629268060025	False	NA	NA	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C02571	acetylcarnitine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.6607344351570458	-0.0542823632675154	1.3384424114045543	0.1474609375	0.4407451923076923	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	11	11.0	8	3	0	0.7272727272727273	0.2727272727272727	0.6607344351570458	0.6518675781443015	0.5151515151515151	11	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	2985754830	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	11	1.16517166301476	0.038488432104132	True	0.614599609375	0.1474609375	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C00212	adenosine	NA	author_confirmed_patient_pair	5	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	5	NA	3	2	0	0.6	0.4	NA	NA	NA	5	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	1880796569	NA	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	NA	NOT_EVALUABLE	False	5	0.323352886313193	0.529311542935865	False	NA	NA	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C00946	adenosine 2'-monophosphate (2'-AMP)	NA	author_confirmed_patient_pair	10	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.3458808410496406	-0.9600420473785184	0.2548558036813937	0.431640625	0.7059884798728814	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	10	10.0	5	5	0	0.5	0.5	-0.3458808410496406	-0.2237089845484021	-0.3090909090909091	10	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	2383800168	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	True	NOT_SUPPORTED_THIS_TEST	False	10	-0.149888386890326	0.930487365328862	False	0.967253079379562	0.431640625	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C01367	adenosine 3'-monophosphate (3'-AMP)	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.668864903640219	0.1628362018429669	1.1690385688745206	0.0673828125	0.41951234879032256	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	11	11.0	8	3	0	0.7272727272727273	0.2727272727272727	0.668864903640219	1.0406966286093997	0.6363636363636365	11	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	1012250086	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	11	1.1145075880122	0.0393227498525208	True	0.5590952280405406	0.0673828125	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C00020	adenosine 5'-monophosphate (AMP)	NA	author_confirmed_patient_pair	3	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	3	NA	2	1	0	0.6666666666666666	0.3333333333333333	NA	NA	NA	3	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	3787673034	NA	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	NA	NOT_EVALUABLE	False	3	-0.148940112330205	0.583477599752314	False	NA	NA	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C16527	adrenate (22:4n6)	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	0.6770135550564272	-0.1570616717609478	1.4845317087625178	0.1474609375	0.4407451923076923	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	11	11.0	7	4	0	0.6363636363636364	0.3636363636363636	0.6770135550564272	0.8913095713838004	0.5151515151515151	11	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	1291313791	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	11	0.283895352505448	0.556320602556398	True	0.614599609375	0.1474609375	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C00041	alanine	NA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.2593235747842728	-0.5146778763987462	0.0129551970575608	0.123046875	0.4407451923076923	METAB_PAIRED_AVAILABLE	193	DONE	Same input/effect/P/CI reused;new min8 gate;BH over evaluable tests;per-tissue mask fractions pending server	CAMP_mapping_plus_GSE62452_author_pair_table	11	11	11.0	4	7	0	0.3636363636363636	0.6363636363636364	-0.2593235747842728	-0.3822527798961985	-0.5454545454545454	11	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	1919493868	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_SUPPORTED_THIS_TEST	False	11	-0.745097964740916	0.180928325873837	True	0.608694365530303	0.123046875	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	HMDB:HMDB06899	alanylglycine	NA	author_confirmed_patient_pair	2	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	2	NA	2	0	0	1.0	0.0	NA	NA	NA	2	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	302207470	NA	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	NA	NOT_EVALUABLE	False	2	-0.632852476334723	0.183427543826101	False	NA	NA	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	HMDB:HMDB28691	alanylleucine	NA	author_confirmed_patient_pair	7	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.2171547381638147	-2.0418963202170706	1.52242870356977	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	7	7.0	3	4	0	0.4285714285714285	0.5714285714285714	-0.2171547381638147	-0.3447955965650031	-0.0714285714285714	7	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	90667363	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_EVALUABLE	False	7	-0.153869432333663	0.50666491345464	False	1.0	0.9375	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	NAME:alanylphenylalanine	alanylphenylalanine	NA	author_confirmed_patient_pair	1	11	paired_mean_tumor_minus_normal_author_processed_scale	NA	NA	NA	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	1	NA	1	0	0	1.0	0.0	NA	NA	NA	1	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	2171323994	NA	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	NA	NOT_EVALUABLE	False	1	0.32084138337727	0.538294037032857	False	NA	NA	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	NAME:alanylvaline	alanylvaline	NA	author_confirmed_patient_pair	6	11	paired_mean_tumor_minus_normal_author_processed_scale	-0.8577670620491992	-2.575991529716983	0.6448637707781669	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	6	6.0	3	3	0	0.5	0.5	-0.8577670620491992	-0.2630428443347981	-0.3333333333333333	6	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	1904998144	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	True	NOT_EVALUABLE	False	6	-0.841491683577717	0.0813113981805886	False	1.0	0.5625	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
PDAC	CAMP_PDAC_GSE62452	01_CAMP	20260922T112500Z_sop_v3_discovery	PDAC_CAMP_source_SOP_v3	both_preimputation_available	KEGG:C05519	allo-threonine	NA	author_confirmed_patient_pair	7	11	paired_mean_tumor_minus_normal_author_processed_scale	0.7385494531074285	-0.1202868062629716	1.4472381459268	NA	NA	METAB_PAIRED_AVAILABLE	193	NOT_EVALUABLE	N_PAIRS_LT_8;historical P retained in p_original;description and historical mean CI retained	CAMP_mapping_plus_GSE62452_author_pair_table	11	7	7.0	6	1	0	0.8571428571428571	0.1428571428571428	0.7385494531074285	1.1221090152738	0.6428571428571428	7	NA	NA	author_available_value_mask;not_mass_spectrometry_detection	exact_signed_rank_sign_enumeration	wilcox	average_ranks	False	0	2882074808	10000.0	historical_10000_pair_percentile_bootstrap_reused	mean_delta	307	False	NOT_EVALUABLE	False	7	0.407297919312945	0.645925653385062	False	0.614599609375	0.15625	results/PDAC/04_ROBUSTNESS/20260921T121509Z_paired_metabolites_v1	True	10000	ACCESS_BLOCKED;requires_server_matrix
