cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization	bootstrap_first_frequency
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	AASS	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.018778389983349922	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9UDR5	primary_tumor	Epithelial/Ductal	21	18	8598	8585	0.06260342064383749	0.01485756239655083	0.008756835305011632	0.028527161452979816	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	AASS	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.06753527473308402	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9UDR5	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.15684380674394383	0.058550272557833724	0.04501013083073134	0.09822031054751613	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.346
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	AASS	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0035079137057753597	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9UDR5	primary_tumor	Myeloid	21	20	9381	9363	0.006543686115201381	0.0013443801985499034	0.0	0.0036326567808746962	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	AASS	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.008328909016495554	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9UDR5	primary_tumor	T/NK	21	20	23790	23783	0.008802983054002353	0.0057144407688168065	0.0034815042404568158	0.009548575642589038	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABAT	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.16363958138970594	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P80404	primary_tumor	Acinar	8	4	294	281	0.27414502893113607	0.17060472252551073	0.1441841213250417	0.19006018259017501	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.788
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABAT	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0442891730159288	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P80404	primary_tumor	B/Plasma	21	17	2440	2401	0.042277242497076546	0.040288713683157694	0.02581065498831461	0.06655129155161424	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABAT	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.018012497564302978	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P80404	primary_tumor	Endothelial	13	4	494	440	0.04881404356496395	0.019291140687088613	0.012763738287230705	0.02453989996416089	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABAT	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.040379985594982175	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P80404	primary_tumor	Epithelial/Ductal	21	18	8598	8585	0.1434604685836715	0.03596318107231758	0.02285836706525028	0.05719736085123097	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABAT	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.019269141087195237	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P80404	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.06216374639226843	0.017748925395621326	0.004102796320038861	0.024537905143801803	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABAT	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.06987735982277354	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P80404	primary_tumor	Myeloid	21	20	9381	9363	0.1175791626835144	0.06188550232134578	0.055290993323375934	0.08126131940679672	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.212
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABAT	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.04223691614847746	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P80404	primary_tumor	T/NK	21	20	23790	23783	0.039906324017783365	0.03980671395573361	0.032859518569406596	0.0494438955432788	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD11	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.03152724548847759	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8NFV4	primary_tumor	Acinar	8	4	294	281	0.04807868727397386	0.03600278519707692	0.026479876609651627	0.04105015407590287	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD11	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.02547447742319036	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8NFV4	primary_tumor	B/Plasma	21	17	2440	2401	0.038816165011398944	0.028138593532545324	0.022267156929487743	0.03139818125320932	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD11	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.05758028744053165	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8NFV4	primary_tumor	Endothelial	13	4	494	440	0.08621852949071943	0.054135425530558695	0.044946447646493026	0.06676926532459732	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD11	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.42315681573935976	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8NFV4	primary_tumor	Epithelial/Ductal	21	18	8598	8585	0.6575772718692808	0.4078150157183388	0.3690667527411423	0.45696070518869075	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	1.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD11	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.055666071137141525	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8NFV4	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.13649726095859277	0.05038336957551044	0.03813488090364543	0.07056913318323849	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD11	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.050574484188179225	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8NFV4	primary_tumor	Myeloid	21	20	9381	9363	0.08822619276670622	0.04777748197910539	0.037199605495649865	0.06583284725647198	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD11	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0339662818032786	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8NFV4	primary_tumor	T/NK	21	20	23790	23783	0.03635255207313805	0.030915891289140254	0.02819366064111673	0.038707518503661914	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD12	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.06031747851271628	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8N2K0	primary_tumor	Acinar	8	4	294	281	0.1317113769910821	0.059706522312718335	0.011875899886278274	0.10814810093915635	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD12	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.05491379721427904	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8N2K0	primary_tumor	B/Plasma	21	17	2440	2401	0.097506775153999	0.05286635483297881	0.0376800713594111	0.07131186193315414	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD12	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.13636958397971283	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8N2K0	primary_tumor	Endothelial	13	4	494	440	0.20881030449455437	0.14283703828589114	0.10432430975444343	0.17488231251116054	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD12	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.25261055256863807	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8N2K0	primary_tumor	Epithelial/Ductal	21	18	8598	8585	0.5362879222673302	0.2569435923353582	0.1892267160576507	0.30098426697592195	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.249
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD12	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.13905177872837327	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8N2K0	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.2833668575607184	0.14716426686905762	0.11501529608691585	0.16671209816207105	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD12	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.2773395808814563	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8N2K0	primary_tumor	Myeloid	21	20	9381	9363	0.3410732747778219	0.2457664448701269	0.16187700448149056	0.3556710950410338	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.751
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD12	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.08765926710643285	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8N2K0	primary_tumor	T/NK	21	20	23790	23783	0.08358028947548349	0.08449836131363736	0.07865582487311172	0.10473485059047086	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16A	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.009241248012685017	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O95870	primary_tumor	Acinar	8	4	294	281	0.017374531153531828	0.01202466348979853	0.00851320017783994	0.012752711324643607	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.074
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16A	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.010739183595105931	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O95870	primary_tumor	B/Plasma	21	17	2440	2401	0.011267636464710547	0.00975976172086918	0.0	0.015266933182712859	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.171
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16A	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.009686456086865752	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O95870	primary_tumor	Endothelial	13	4	494	440	0.014030502185918087	0.009178709530264912	0.0035819328958483455	0.015283232721282318	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.13
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16A	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.008093884119136427	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O95870	primary_tumor	Epithelial/Ductal	21	18	8598	8585	0.03843739123554472	0.00596010612271034	0.005176597901186908	0.011072065398352912	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16A	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.012022312793606117	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O95870	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.03250879837267898	0.011002209367705237	0.004440526327118867	0.019195800245344848	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.366
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16A	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.01121348705979591	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O95870	primary_tumor	Myeloid	21	20	9381	9363	0.02024481829916938	0.009905433828784225	0.006366963920991056	0.012451540370360049	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.219
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16A	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.009904674982025895	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O95870	primary_tumor	T/NK	21	20	23790	23783	0.009574062973867465	0.008101502006725306	0.006400875803245744	0.012324531432530372	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.04
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16B	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9H3Z7	primary_tumor	Acinar	8	4	294	281	0.0	0.0	0.0	0.0	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	NA
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16B	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9H3Z7	primary_tumor	B/Plasma	21	17	2440	2401	0.0	0.0	0.0	0.0	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	NA
PDAC	GSE263733	06_EXTERNAL	20260922T120400Z_sop_v3_source	PDAC_CAMP_source_SOP_v3	sc_expression_source	NA	NA	ABHD16B	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9H3Z7	primary_tumor	Endothelial	13	4	494	440	0.0	0.0	0.0	0.0	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	NA
