relation_id	metabolite_key	metabolite_name	gene	source_relation_id	source_url	camp_g	camp_q	max_input_raw_missing_rate	mapped_tumor_specimens	n_unit	independent_patient_id	identity_status	interpretation	n_author_data_available	analysis_type	seed	origin	n	rho	ci_lower	ci_upper	p_value	p_asymptotic_descriptive	bootstrap_valid	status	q_value	test_family	family_n_planned	family_n_evaluable
HMDB:HMDB00721|PEPD	HMDB:HMDB00721	glycylproline	PEPD	R032	https://enzyme.expasy.org/EC/3.4.13.9	1.00629555593039	1.7753292914127e-06	0.659574468085106	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	56.0	author_data_available_sensitivity	3351556438	NEW_CALCULATION	56	-0.14497607655502395	-0.4185199028599453	0.13460367465380116	0.2891	0.2863888578658111	4000.0	COMPUTED_EXPLORATORY	0.5203800000000001	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00009|PPA1	KEGG:C00009	phosphate	PPA1	R080	https://enzyme.expasy.org/EC/3.6.1.1	1.23274952613508	5.30668984072043e-07	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3275273683	NEW_CALCULATION	61	0.3212057112638815	0.06565025397740039	0.531068211006828	0.0107	0.011600457405317715	4000.0	COMPUTED_EXPLORATORY	0.10164999999999999	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00009|PPA2	KEGG:C00009	phosphate	PPA2	R080	https://enzyme.expasy.org/EC/3.6.1.1	1.23274952613508	5.30668984072043e-07	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1879324876	NEW_CALCULATION	61	0.18482284505552615	-0.04687585426416068	0.40686529381972514	0.1555	0.15387774571747118	4000.0	COMPUTED_EXPLORATORY	0.3682356164383562	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00013|PPA1	KEGG:C00013	pyrophosphate (PPi)	PPA1	R080	https://enzyme.expasy.org/EC/3.6.1.1	0.633294514648949	0.0004867811310299	0.74468085106383	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	45.0	author_data_available_sensitivity	3581196315	NEW_CALCULATION	45	-0.16824769433465084	-0.446728115970031	0.13674624993550522	0.2649	0.2692557898462009	4000.0	COMPUTED_EXPLORATORY	0.49777912087912096	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00013|PPA2	KEGG:C00013	pyrophosphate (PPi)	PPA2	R080	https://enzyme.expasy.org/EC/3.6.1.1	0.633294514648949	0.0004867811310299	0.74468085106383	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	45.0	author_data_available_sensitivity	4204319453	NEW_CALCULATION	45	0.08208168642951251	-0.193536200108878	0.32849055978767	0.5878	0.591936395533478	4000.0	COMPUTED_EXPLORATORY	0.7372970802919707	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00021|AHCY	KEGG:C00021	S-adenosylhomocysteine (SAH)	AHCY	R029	https://enzyme.expasy.org/EC/3.13.2.1	0.443397127279218	0.037606997574713	0.170212765957447	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	55.0	author_data_available_sensitivity	1697933355	NEW_CALCULATION	55	0.09047619047619049	-0.19173041602065466	0.346909333310255	0.512	0.5112279228330826	4000.0	COMPUTED_EXPLORATORY	0.6786976744186047	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00021|NNMT	KEGG:C00021	S-adenosylhomocysteine (SAH)	NNMT	R072	https://enzyme.expasy.org/EC/2.1.1.1	0.443397127279218	0.037606997574713	0.170212765957447	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	55.0	author_data_available_sensitivity	3342389511	NEW_CALCULATION	55	-0.019841269841269844	-0.293282899629844	0.26417183251711773	0.8811	0.8856733338690921	4000.0	COMPUTED_EXPLORATORY	0.9243441717791412	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|ASNS	KEGG:C00025	glutamate	ASNS	R003	https://www.kegg.jp/entry/6.3.5.4	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	588663557	NEW_CALCULATION	61	0.23273400317292434	-0.04069484764623163	0.4669763520554182	0.0713	0.07107779214665984	4000.0	COMPUTED_EXPLORATORY	0.24230377358490568	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|BCAT1	KEGG:C00025	glutamate	BCAT1	R021	https://enzyme.expasy.org/EC/2.6.1.42	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2165229078	NEW_CALCULATION	61	0.29418297197250126	0.04504953601108605	0.5109131156364688	0.0211	0.021375258144167724	4000.0	COMPUTED_EXPLORATORY	0.13877307692307694	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|BCAT2	KEGG:C00025	glutamate	BCAT2	R021	https://enzyme.expasy.org/EC/2.6.1.42	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	372535920	NEW_CALCULATION	61	0.3253305129561079	0.05078486152425654	0.5783943559157109	0.01	0.010516847209825734	4000.0	COMPUTED_EXPLORATORY	0.10058823529411764	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|FOLH1	KEGG:C00025	glutamate	FOLH1	R031	https://enzyme.expasy.org/EC/3.4.17.21	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1192786280	NEW_CALCULATION	61	0.2109994711792702	-0.03164609232176127	0.4392218441464146	0.1018	0.10261613419654415	4000.0	COMPUTED_EXPLORATORY	0.28174285714285713	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|GCLC	KEGG:C00025	glutamate	GCLC	R005	https://enzyme.expasy.org/EC/6.3.2.2	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2359279206	NEW_CALCULATION	61	0.13548387096774192	-0.1267694156497715	0.39098008657788463	0.293	0.2978377555562558	4000.0	COMPUTED_EXPLORATORY	0.5219062499999999	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|GLS	KEGG:C00025	glutamate	GLS	R001	https://enzyme.expasy.org/EC/3.5.1.2	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	793010228	NEW_CALCULATION	61	0.20576414595452136	-0.06505671340872873	0.45390882942969435	0.1071	0.11163251471889742	4000.0	COMPUTED_EXPLORATORY	0.2861578125	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|GLS2	KEGG:C00025	glutamate	GLS2	R001	https://enzyme.expasy.org/EC/3.5.1.2	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1384805127	NEW_CALCULATION	61	-0.28804865150713904	-0.5147471846797317	-0.029054160202244137	0.0207	0.024376975891822392	4000.0	COMPUTED_EXPLORATORY	0.13877307692307694	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|GLUL	KEGG:C00025	glutamate	GLUL	R002	https://rest.uniprot.org/uniprotkb/P15104.txt	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	649684345	NEW_CALCULATION	61	0.023902696985721835	-0.26894901286398903	0.2930753958559254	0.8501	0.8549157354560986	4000.0	COMPUTED_EXPLORATORY	0.9179150943396226	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|GOT1	KEGG:C00025	glutamate	GOT1	R004	https://enzyme.expasy.org/EC/2.6.1.1	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3979845209	NEW_CALCULATION	61	0.34695928080380745	0.08289767749641527	0.5719292223262125	0.0075	0.006154407728456032	4000.0	COMPUTED_EXPLORATORY	0.08336249999999999	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|GOT2	KEGG:C00025	glutamate	GOT2	R004	https://enzyme.expasy.org/EC/2.6.1.1	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1311403255	NEW_CALCULATION	61	0.23114754098360651	-0.03755293806246691	0.4638358702845798	0.075	0.07308005403672488	4000.0	COMPUTED_EXPLORATORY	0.24230377358490568	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|OAT	KEGG:C00025	glutamate	OAT	R013	https://enzyme.expasy.org/EC/2.6.1.13	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1989186213	NEW_CALCULATION	61	-0.11253305129561078	-0.3483262499853121	0.14934616429077538	0.399	0.3878759071699359	4000.0	COMPUTED_EXPLORATORY	0.5884758620689655	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|SLC7A11	KEGG:C00025	glutamate	SLC7A11	R081	https://rest.uniprot.org/uniprotkb/Q9UPY5.txt	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1789621697	NEW_CALCULATION	61	0.37133791644632463	0.1261236575831531	0.5722681933168406	0.0036	0.0032151892074525827	4000.0	COMPUTED_EXPLORATORY	0.061560000000000004	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00025|TAT	KEGG:C00025	glutamate	TAT	R023	https://enzyme.expasy.org/EC/2.6.1.5	1.76291003863997	2.72915698370918e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	4241154707	NEW_CALCULATION	61	-0.22548915917503962	-0.4452006774693583	0.033089101086946425	0.081	0.08059002795469124	4000.0	COMPUTED_EXPLORATORY	0.2565	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00037|GSS	KEGG:C00037	glycine	GSS	R006	https://enzyme.expasy.org/EC/6.3.2.3	0.783851905214094	0.0001360085371995	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1987236142	NEW_CALCULATION	61	0.12109994711792701	-0.1382356529400943	0.36463821509924915	0.3545	0.3525360361145973	4000.0	COMPUTED_EXPLORATORY	0.5853461538461538	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00037|PEPD	KEGG:C00037	glycine	PEPD	R032	https://enzyme.expasy.org/EC/3.4.13.9	0.783851905214094	0.0001360085371995	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2883957490	NEW_CALCULATION	61	-0.00756213643574828	-0.2715629690648077	0.25671259782405814	0.9545	0.9538751950245805	4000.0	COMPUTED_EXPLORATORY	0.9744976331360947	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00037|SHMT1	KEGG:C00037	glycine	SHMT1	R008	https://enzyme.expasy.org/EC/2.1.2.1	0.783851905214094	0.0001360085371995	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3941676918	NEW_CALCULATION	61	-0.29201480698043364	-0.5060599748804413	-0.033431741575474724	0.0221	0.0223982374341233	4000.0	COMPUTED_EXPLORATORY	0.13996666666666668	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00037|SHMT2	KEGG:C00037	glycine	SHMT2	R008	https://enzyme.expasy.org/EC/2.1.2.1	0.783851905214094	0.0001360085371995	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2643772755	NEW_CALCULATION	61	0.184188260179799	-0.060390744356438895	0.40608543956233345	0.1504	0.15532093122240956	4000.0	COMPUTED_EXPLORATORY	0.3682356164383562	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00047|AASS	KEGG:C00047	lysine	AASS	R018	https://enzyme.expasy.org/EC/1.5.1.8	-0.982175022952955	2.0874892423049e-05	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2655200709	NEW_CALCULATION	61	0.35325224748810147	0.09639302273698623	0.5700970603227982	0.0057	0.00522930284541842	4000.0	COMPUTED_EXPLORATORY	0.07497692307692308	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00049|ASNS	KEGG:C00049	aspartate	ASNS	R003	https://www.kegg.jp/entry/6.3.5.4	1.54594696706781	3.98041506834046e-09	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	990020446	NEW_CALCULATION	61	0.08593336858804863	-0.18781873109073235	0.3465491303998324	0.5078	0.5102195161010574	4000.0	COMPUTED_EXPLORATORY	0.6783890625000001	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00049|ASS1	KEGG:C00049	aspartate	ASS1	R011	https://enzyme.expasy.org/EC/6.3.4.5	1.54594696706781	3.98041506834046e-09	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3649426505	NEW_CALCULATION	61	-0.17096774193548386	-0.4162717444124101	0.10997932941600243	0.1896	0.18770466806705025	4000.0	COMPUTED_EXPLORATORY	0.4156615384615384	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00049|GOT1	KEGG:C00049	aspartate	GOT1	R004	https://enzyme.expasy.org/EC/2.6.1.1	1.54594696706781	3.98041506834046e-09	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3362506357	NEW_CALCULATION	61	0.176467477525119	-0.10075707225491476	0.43238926393511	0.1748	0.17368893003530086	4000.0	COMPUTED_EXPLORATORY	0.40392972972972974	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00049|GOT2	KEGG:C00049	aspartate	GOT2	R004	https://enzyme.expasy.org/EC/2.6.1.1	1.54594696706781	3.98041506834046e-09	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	4277290581	NEW_CALCULATION	61	0.3358540454785827	0.07473392972679607	0.5614077393042071	0.0078	0.008140597766307807	4000.0	COMPUTED_EXPLORATORY	0.08336249999999999	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00051|GSR	KEGG:C00051	glutathione, reduced (GSH)	GSR	R007	https://enzyme.expasy.org/EC/1.8.1.7	0.540062415660483	0.0014080912035061	0.680851063829787	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	43.0	author_data_available_sensitivity	3059755255	NEW_CALCULATION	43	-0.008607671398369071	-0.3392726672139182	0.3349010878859722	0.9592	0.9563121497735831	4000.0	COMPUTED_EXPLORATORY	0.9744976331360947	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00051|GSS	KEGG:C00051	glutathione, reduced (GSH)	GSS	R006	https://enzyme.expasy.org/EC/6.3.2.3	0.540062415660483	0.0014080912035061	0.680851063829787	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	43.0	author_data_available_sensitivity	3769334824	NEW_CALCULATION	43	-0.13002114164904863	-0.44681060035662346	0.19642132967975764	0.3992	0.40596350590049723	4000.0	COMPUTED_EXPLORATORY	0.5884758620689655	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00055|CEPT1	KEGG:C00055	cytidine 5'-monophosphate (5'-CMP)	CEPT1	R053	https://enzyme.expasy.org/EC/2.7.8.2	0.710486686350943	8.78399974813662e-05	0.808510638297872	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	42.0	author_data_available_sensitivity	596498031	NEW_CALCULATION	42	0.13734705453366827	-0.17671565240469442	0.4297880942639326	0.3795	0.38573965214046746	4000.0	COMPUTED_EXPLORATORY	0.5884758620689655	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00055|CHPT1	KEGG:C00055	cytidine 5'-monophosphate (5'-CMP)	CHPT1	R053	https://enzyme.expasy.org/EC/2.7.8.2	0.710486686350943	8.78399974813662e-05	0.808510638297872	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	42.0	author_data_available_sensitivity	3820640332	NEW_CALCULATION	42	-0.11287577992058992	-0.4203614802606922	0.19812440685201235	0.471	0.47663696406755374	4000.0	COMPUTED_EXPLORATORY	0.6548048780487805	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00055|CMPK1	KEGG:C00055	cytidine 5'-monophosphate (5'-CMP)	CMPK1	R071	https://enzyme.expasy.org/EC/2.7.4.14	0.710486686350943	8.78399974813662e-05	0.808510638297872	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	42.0	author_data_available_sensitivity	2638348445	NEW_CALCULATION	42	-0.0418928774005348	-0.3844871031850236	0.30424813812577656	0.7947	0.792227590885986	4000.0	COMPUTED_EXPLORATORY	0.9059579999999999	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00055|CMPK2	KEGG:C00055	cytidine 5'-monophosphate (5'-CMP)	CMPK2	R071	https://enzyme.expasy.org/EC/2.7.4.14	0.710486686350943	8.78399974813662e-05	0.808510638297872	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	42.0	author_data_available_sensitivity	4137564094	NEW_CALCULATION	42	0.10947249007373795	-0.20432924014910828	0.40658216183491647	0.49	0.4901119355765311	4000.0	COMPUTED_EXPLORATORY	0.6703199999999999	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00062|ARG1	KEGG:C00062	arginine	ARG1	R009	https://enzyme.expasy.org/EC/3.5.3.1	-0.688564831222648	0.0008843577364728	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2158103522	NEW_CALCULATION	61	-0.11322051824431514	-0.38192021503757734	0.15888351566363101	0.3883	0.3849647752582278	4000.0	COMPUTED_EXPLORATORY	0.5884758620689655	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00062|ARG2	KEGG:C00062	arginine	ARG2	R009	https://enzyme.expasy.org/EC/3.5.3.1	-0.688564831222648	0.0008843577364728	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3821280833	NEW_CALCULATION	61	-0.25637228979375987	-0.47750688578034395	-0.01236261474698882	0.0468	0.046110918686909794	4000.0	COMPUTED_EXPLORATORY	0.20520000000000002	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00064|ASNS	KEGG:C00064	glutamine	ASNS	R003	https://www.kegg.jp/entry/6.3.5.4	-1.64592808836308	1.000340954773e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1690535658	NEW_CALCULATION	61	-0.43051295610787943	-0.62718313462045	-0.19652443227928493	0.0008	0.0005337561189845012	4000.0	COMPUTED_EXPLORATORY	0.026871428571428574	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00064|GLS	KEGG:C00064	glutamine	GLS	R001	https://enzyme.expasy.org/EC/3.5.1.2	-1.64592808836308	1.000340954773e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	443667600	NEW_CALCULATION	61	-0.21115811739820198	-0.44740389455431084	0.059545789339959014	0.1038	0.10235199823345853	4000.0	COMPUTED_EXPLORATORY	0.28174285714285713	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00064|GLS2	KEGG:C00064	glutamine	GLS2	R001	https://enzyme.expasy.org/EC/3.5.1.2	-1.64592808836308	1.000340954773e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1843268262	NEW_CALCULATION	61	0.23548387096774193	-0.02280229298953208	0.4675429111457622	0.0651	0.06771120368571378	4000.0	COMPUTED_EXPLORATORY	0.23191875000000003	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00064|GLUL	KEGG:C00064	glutamine	GLUL	R002	https://rest.uniprot.org/uniprotkb/P15104.txt	-1.64592808836308	1.000340954773e-10	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2520604265	NEW_CALCULATION	61	-0.04341618191433104	-0.3069744793070454	0.24353980681771517	0.7378	0.7397134232924796	4000.0	COMPUTED_EXPLORATORY	0.8582571428571429	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00065|SHMT1	KEGG:C00065	serine	SHMT1	R008	https://enzyme.expasy.org/EC/2.1.2.1	0.366302117488738	0.0449816966610649	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	2867311905	NEW_CALCULATION	61	-0.16367001586462188	-0.4117582446667726	0.10888880735406267	0.2014	0.2075332186742365	4000.0	COMPUTED_EXPLORATORY	0.4285301204819277	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00065|SHMT2	KEGG:C00065	serine	SHMT2	R008	https://enzyme.expasy.org/EC/2.1.2.1	0.366302117488738	0.0449816966610649	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3905871593	NEW_CALCULATION	61	-0.10782654680063457	-0.35691912406581744	0.1564898702428064	0.4042	0.4081546478353141	4000.0	COMPUTED_EXPLORATORY	0.5907538461538462	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00073|MAT1A	KEGG:C00073	methionine	MAT1A	R030	https://enzyme.expasy.org/EC/2.5.1.6	-0.428906532899064	0.0464057055545984	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	636325346	NEW_CALCULATION	61	-0.06113248457018345	-0.313017339554135	0.20468497943577907	0.6354	0.6397699257919558	4000.0	COMPUTED_EXPLORATORY	0.7705914893617021	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00073|MAT2A	KEGG:C00073	methionine	MAT2A	R030	https://enzyme.expasy.org/EC/2.5.1.6	-0.428906532899064	0.0464057055545984	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	1091622402	NEW_CALCULATION	61	-0.14066817383796543	-0.3775491025476516	0.11519611660786178	0.2753	0.27955822830128385	4000.0	COMPUTED_EXPLORATORY	0.5116989130434783	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00077|ARG1	KEGG:C00077	ornithine	ARG1	R009	https://enzyme.expasy.org/EC/3.5.3.1	-0.430648438682791	0.0158005290812611	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3542570906	NEW_CALCULATION	61	-0.2700687466948704	-0.4953862545828258	-0.010462227610021527	0.0339	0.03529526910134771	4000.0	COMPUTED_EXPLORATORY	0.18435937500000002	BRCA117_v1|author_data_available_sensitivity	174	171
KEGG:C00077|ARG2	KEGG:C00077	ornithine	ARG2	R009	https://enzyme.expasy.org/EC/3.5.3.1	-0.430648438682791	0.0158005290812611	0.0	61	author_mapped_specimens	NOT_SEPARATELY_PROVIDED	INPUT_IDENTITY_NOT_REIDENTIFIED	within CAMP exploratory association; not external replication or mediation	61.0	author_data_available_sensitivity	3863879723	NEW_CALCULATION	61	0.20565838180856685	-0.0669610183271911	0.4598166244334202	0.1122	0.11182074239698707	4000.0	COMPUTED_EXPLORATORY	0.2951723076923077	BRCA117_v1|author_data_available_sensitivity	174	171
