dataset	cancer	feature_name	metabolite_standard_name	kegg_id	hmdb_id	metabolite_key	identity_confidence	super_pathway	sub_pathway	hedges_g	hedges_g_variance	hedges_g_se	effect_fdr	max_input_raw_missing_rate	source_type	source_effects
ccRCC_meta	ccRCC	flavin adenine dinucleotide (FAD)	flavin adenine dinucleotide (FAD)	C00016	HMDB01248	KEGG:C00016	HIGH_ID	Cofactors and Vitamins	Riboflavin metabolism	-1.82290139382679	0.218261890362947	0.46718507078346	0.0003281673610978	0.0895522388059701	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	S-adenosylmethionine (SAM)	S-adenosylmethionine (SAM)	C00019	HMDB01185	KEGG:C00019	HIGH_ID	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.262335109873652	0.0347158759847023	0.186321968604624	0.232444550144254	0.73134328358209	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	S-adenosylhomocysteine (SAH)	S-adenosylhomocysteine (SAH)	C00021	HMDB00939	KEGG:C00021	HIGH_ID	Amino acid	Cysteine, methionine, SAM, taurine metabolism	0.32044557157766	0.0832006916107943	0.288445300899138	0.353772316736971	0.0192307692307692	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	pyruvate	pyruvate	C00022	HMDB00243	KEGG:C00022	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	0.749285219173111	0.31564329597102	0.561821409320631	0.259475943287544	0.74468085106383	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	glutamate	glutamate	C00025	HMDB03339	KEGG:C00025	HIGH_ID	Amino acid	Glutamate Metabolism	0.929982584788889	0.457910064488674	0.676690523421655	0.24443258154896	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	alpha-ketoglutarate	alpha-ketoglutarate	C00026	HMDB00208	KEGG:C00026	HIGH_ID	Energy	TCA Cycle	0.469675204572859	0.774703116429573	0.880172208394228	0.677774320922653	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	glucose	glucose	C00031	HMDB00122	KEGG:C00031	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	1.02604468392658	0.0255783007224278	0.159932175382028	9.873775411187551e-10	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	heme	heme	C00032	HMDB03178	KEGG:C00032	HIGH_ID	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism	0.455069257667517	0.141374016968989	0.375997362981429	0.306901248720598	0.170212765957447	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	glycine	glycine	C00037	HMDB00123	KEGG:C00037	HIGH_ID	Amino acid	Glycine, Serine and Threonine Metabolism	-0.0203226160606948	0.0509789103044569	0.225785097613764	0.948426643718581	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	alanine	alanine	C00041	HMDB00161	KEGG:C00041	HIGH_ID	Amino acid	Alanine and Aspartate Metabolism	-0.19531622978716	0.0500292255433595	0.22367213850491	0.472958721366498	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	succinate	succinate	C00042	HMDB00254	KEGG:C00042	HIGH_ID	Energy	TCA Cycle	1.34304217501685	0.720214930273879	0.848654776852095	0.17768834800875	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	lysine	lysine	C00047	HMDB00182	KEGG:C00047	HIGH_ID	Amino acid	Lysine Metabolism	0.479173439260993	0.252002818902641	0.501998823606829	0.433264029455202	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	aspartate	aspartate	C00049	HMDB00191	KEGG:C00049	HIGH_ID	Amino acid	Alanine and Aspartate Metabolism	-0.647012096661436	0.913051485492009	0.955537275825496	0.587626935886386	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	adenosine 3',5'-diphosphate	adenosine 3',5'-diphosphate	C00054	HMDB00061	KEGG:C00054	HIGH_ID	Nucleotide	Purine Metabolism, Adenine containing	-0.918741654682042	0.0249300649622006	0.157892574119876	3.59200443905373e-08	0.447761194029851	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	cytidine 5'-monophosphate (5'-CMP)	cytidine 5'-monophosphate (5'-CMP)	C00055	HMDB00095	KEGG:C00055	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Cytidine containing	0.67760282976024	0.172590244087309	0.415439820054974	0.164613759212145	0.0769230769230769	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	sulfate	sulfate	C00059	HMDB01448	KEGG:C00059	HIGH_ID	Xenobiotics	Chemical	0.143044096521438	0.0257427382618078	0.160445437023955	0.465517066850034	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	flavin mononucleotide (FMN)	flavin mononucleotide (FMN)	C00061	HMDB01520	KEGG:C00061	HIGH_ID	Cofactors and Vitamins	Riboflavin Metabolism	-1.51279525953078	0.0344030043625999	0.185480468951855	4.0727042433798605e-15	0.522388059701492	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	arginine	arginine	C00062	HMDB00517	KEGG:C00062	HIGH_ID	Amino acid	Urea cycle; Arginine and Proline Metabolism	0.760073351760596	0.0242252179944792	0.15564452446032	4.59113796986282e-06	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	glutamine	glutamine	C00064	HMDB00641	KEGG:C00064	HIGH_ID	Amino acid	Glutamate Metabolism	1.40410514658345	0.0280026002349608	0.16733977481448	6.42702187382956e-16	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	serine	serine	C00065	HMDB03406	KEGG:C00065	HIGH_ID	Amino acid	Glycine, Serine and Threonine Metabolism	-0.507493827575693	0.558619768609313	0.747408702524471	0.587626935886386	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	ascorbate (Vitamin C)	ascorbate (Vitamin C)	C00072	HMDB00044	KEGG:C00072	HIGH_ID	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	-0.17221606537717	0.0294354128868216	0.171567516992062	0.40819572110292	0.313432835820896	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	methionine	methionine	C00073	HMDB00696	KEGG:C00073	HIGH_ID	Amino acid	Cysteine, methionine, SAM, taurine metabolism	-0.352061828923568	0.23721366956235	0.487045859814402	0.565944741160563	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	phosphoenolpyruvate (PEP)	phosphoenolpyruvate (PEP)	C00074	HMDB00263	KEGG:C00074	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.236052007831658	0.0228513828291033	0.151166738501243	0.183441652831731	0.0192307692307692	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	ornithine	ornithine	C00077	HMDB03374	KEGG:C00077	HIGH_ID	Amino Acid	Urea cycle; Arginine and Proline Metabolism	-0.284494689872461	0.346273746734666	0.588450292492634	0.705034148244322	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	tryptophan	tryptophan	C00078	HMDB00929	KEGG:C00078	HIGH_ID	Amino acid	Tryptophan Metabolism	-0.277423494500804	0.0229168993170567	0.151383286121872	0.115594643299747	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	phenylalanine	phenylalanine	C00079	HMDB00159	KEGG:C00079	HIGH_ID	Amino acid	Phenylalanine and Tyrosine Metabolism	0.178087474975265	0.0595539930791076	0.244036868278356	0.561952496746947	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	tyrosine	tyrosine	C00082	HMDB00158	KEGG:C00082	HIGH_ID	Amino acid	Phenylalanine and Tyrosine Metabolism	-0.0505563434390078	0.137761401448919	0.371162230633612	0.918674389335309	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	urea	urea	C00086	HMDB00294	KEGG:C00086	HIGH_ID	Amino Acid	Urea cycle; Arginine and Proline Metabolism	-0.98968827200364	0.0775846506427081	0.278540213690426	0.0011611086840121	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	catechol sulfate	catechol sulfate	C00090	HMDB59724	KEGG:C00090	HIGH_ID	Xenobiotics	Benzoate Metabolism	-0.829898983495839	0.024522599456562	0.156596933100754	6.01965668414794e-07	0.507462686567164	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	glycerol 3-phosphate (G3P)	glycerol 3-phosphate (G3P)	C00093	HMDB00126	KEGG:C00093	HIGH_ID	Lipid	Glycerolipid Metabolism	-0.832073715715345	0.0290145457420827	0.170336566074589	4.58963499858034e-06	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	fructose	fructose	C00095	HMDB00660	KEGG:C00095	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	1.20767545451175	0.0721845187286838	0.268671767643502	2.81986038211476e-05	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	cysteine	cysteine	C00097	HMDB0000574	KEGG:C00097	HIGH_ID	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	-0.424519436578225	0.0231889941375915	0.15227932931817	0.0124445958638823	0.0298507462686567	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	beta-alanine	beta-alanine	C00099	HMDB00056	KEGG:C00099	HIGH_ID	Amino acid	Alanine and Aspartate Metabolism	1.4217388203906	0.185659723036193	0.430882493304373	0.0027057545376576	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	uracil	uracil	C00106	HMDB00300	KEGG:C00106	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Uracil containing	-0.624670351188944	0.023780532287229	0.154209378078082	0.0001859468490339	0.0384615384615385	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	dihydroxyacetone phosphate (DHAP)	dihydroxyacetone phosphate (DHAP)	C00111	HMDB01473	KEGG:C00111	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	1.02393914157956	0.0458746775764997	0.214183747227701	7.47764691666317e-06	0.0961538461538462	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	cytidine diphosphate	cytidine diphosphate	C00112	HMDB01546	KEGG:C00112	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Cytidine containing	0.305860545417408	0.0867233067537094	0.294488211570021	0.38931372909462	0.626865671641791	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	choline	choline	C00114	HMDB00097	KEGG:C00114	HIGH_ID	Lipid	Phospholipid Metabolism	-0.325820893257245	0.0230266158431672	0.151745233345787	0.0607806973251959	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	glycerol	glycerol	C00116	HMDB00131	KEGG:C00116	HIGH_ID	Lipid	Glycerolipid Metabolism	-0.552409344607034	0.113811411690811	0.337359469543706	0.163097884185778	0.0769230769230769	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	biotin	biotin	C00120	HMDB00030	KEGG:C00120	HIGH_ID	Cofactors and Vitamins	Biotin Metabolism	0.349240479017744	0.0230395655170579	0.151787896477479	0.0435117215524232	0.340425531914894	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	ribose	ribose	C00121	HMDB00283	KEGG:C00121	HIGH_ID	Carbohydrate	Nucleotide sugars, pentose metabolism	-0.238652112904918	0.0228587973825734	0.151191260933208	0.178691177926056	0.423076923076923	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	fumarate	fumarate	C00122	HMDB00134	KEGG:C00122	HIGH_ID	Energy	TCA Cycle	-1.04864659894737	0.0256616403689097	0.160192510339621	4.35282198547336e-10	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	leucine	leucine	C00123	HMDB00687	KEGG:C00123	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	0.309635848425824	0.112625145296912	0.335596700366543	0.447913640578056	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	cytidine 5'-monophospho-N-acetylneuraminic acid	cytidine 5'-monophospho-N-acetylneuraminic acid	C00128	HMDB01176	KEGG:C00128	HIGH_ID	Carbohydrate	Nucleotide Sugar	0.326008594403398	0.0230054651475548	0.151675525868727	0.0606324277794218	0.223880597014925	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	histidine	histidine	C00135	HMDB00177	KEGG:C00135	HIGH_ID	Amino acid	Histidine Metabolism	0.0483012508616974	0.0783480591432668	0.279907233102803	0.902826592205112	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	myo-inositol	myo-inositol	C00137	HMDB00211	KEGG:C00137	HIGH_ID	Lipid	Inositol Metabolism	-1.34766486678714	0.195539524950832	0.442198513058142	0.0057849267277927	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	3-methyl-2-oxobutyrate	3-methyl-2-oxobutyrate	C00141	HMDB00019	KEGG:C00141	HIGH_ID	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.502567457730993	0.143855601632943	0.379283009945005	0.261698373101288	0.125	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	guanosine 5'- monophosphate (5'-GMP)	guanosine 5'- monophosphate (5'-GMP)	C00144	HMDB01397	KEGG:C00144	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	-0.715052580215531	0.231538401746092	0.481184373962925	0.206414209152013	0.0597014925373134	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	adenine	adenine	C00147	HMDB00034	KEGG:C00147	HIGH_ID	Nucleotide	Purine Metabolism, Adenine containing	-0.77892756783784	0.024311152990626	0.155920341811535	2.71829587100657e-06	0.0149253731343284	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	proline	proline	C00148	HMDB00162	KEGG:C00148	HIGH_ID	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.0532000090503377	0.61103852850609	0.781689534601871	0.959855202916436	0.0149253731343284	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	malate	malate	C00149	HMDB00156	KEGG:C00149	HIGH_ID	Energy	TCA Cycle	-0.76316106773443	0.0243088254602437	0.155912877788346	4.39612032414685e-06	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	asparagine	asparagine	C00152	HMDB00168	KEGG:C00152	HIGH_ID	Amino acid	Alanine and Aspartate Metabolism	0.34236679285407	0.280322595775356	0.529454998819877	0.603182004286028	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	nicotinamide	nicotinamide	C00153	HMDB01406	KEGG:C00153	HIGH_ID	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	0.193667810094868	0.0815655225177465	0.285596783101187	0.587626935886386	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	citrate	citrate	C00158	HMDB00094	KEGG:C00158	HIGH_ID	Energy	TCA Cycle	1.1830328824372	0.046561113620417	0.215780243813972	2.31105858125551e-07	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	mannose	mannose	C00159	HMDB00169	KEGG:C00159	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	0.369607616223769	0.0369761296829375	0.192291782671381	0.0971209013953021	0.166666666666667	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]	stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]	C00165	HMDB0007170	KEGG:C00165	HIGH_ID	NA	NA	-0.669205627881832	0.235253857013328	0.485029748585927	0.243165045193728	0.230769230769231	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	5-methylthioadenosine (MTA)	5-methylthioadenosine (MTA)	C00170	HMDB01173	KEGG:C00170	HIGH_ID	Amino acid	Polyamine metabolism	-0.0632441248992878	0.308094849016648	0.555062923475031	0.933695327210477	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	thymine	thymine	C00178	HMDB00262	KEGG:C00178	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Thymine containing	0.155927555662333	0.0227755577825301	0.150915730732519	0.391765630953797	0.458333333333333	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	benzoate	benzoate	C00180	HMDB01870	KEGG:C00180	HIGH_ID	Xenobiotics	Benzoate Metabolism	0.385259784420589	0.0230976030032423	0.151978955790735	0.0242347332478916	0.0447761194029851	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	valine	valine	C00183	HMDB00883	KEGG:C00183	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	0.156866961952865	0.190079240658367	0.435980780147895	0.781571672171417	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	lactate	lactate	C00186	HMDB00190	KEGG:C00186	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	0.852473206987046	0.0569330554669154	0.238606486640484	0.0010920116496481	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	cholesterol	cholesterol	C00187	HMDB00067	KEGG:C00187	HIGH_ID	Lipid	Sterol/Steroid	0.492701722281171	0.0233672617264525	0.152863539558825	0.0034640916947586	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	threonine	threonine	C00188	HMDB00167	KEGG:C00188	HIGH_ID	Amino Acid	Glycine, Serine and Threonine Metabolism	-0.190766599562146	0.333072447464666	0.577124291175364	0.802626432659211	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	glucuronate	glucuronate	C00191	HMDB00127	KEGG:C00191	HIGH_ID	Carbohydrate	Aminosugar Metabolism	-2.38220943106	0.633087907281735	0.795668214321607	0.006850668134495	0.0384615384615385	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	maltose	maltose	C00208	HMDB00163	KEGG:C00208	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	2.55039842141014	1.26790605952236	1.12601334784378	0.0471819257544669	0.787234042553192	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	oxalate (ethanedioate)	oxalate (ethanedioate)	C00209	HMDB0002329	KEGG:C00209	HIGH_ID	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	0.728412589008929	0.0260139692849369	0.161288466062942	2.56861389942515e-05	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	adenosine	adenosine	C00212	HMDB00050	KEGG:C00212	HIGH_ID	Nucleotide	Purine Metabolism, Adenine containing	-1.63320498845768	0.801548839757799	0.895292600079884	0.116860029634288	0.0149253731343284	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	thymidine	thymidine	C00214	HMDB00273	KEGG:C00214	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Thymine containing	-0.100249704177951	0.0227337277712475	0.150777079727814	0.592639515021523	0.626865671641791	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	arachidonate (20:4n6)	arachidonate (20:4n6)	C00219	HMDB01043	KEGG:C00219	HIGH_ID	Lipid	Long Chain Fatty Acid	-1.86850147189411	0.0319066215538024	0.178624246825011	3.64813249549618e-24	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	acetylphosphate	acetylphosphate	C00227	HMDB01494	KEGG:C00227	HIGH_ID	Energy	Oxidative Phosphorylation	0.750514595617434	0.989297657000284	0.994634433850088	0.547049166533373	0.269230769230769	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	4-methyl-2-oxopentanoate	4-methyl-2-oxopentanoate	C00233	HMDB00695	KEGG:C00233	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	0.616545493110788	0.0237230691309975	0.154022950013943	0.0002225925320614	0.541666666666667	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	guanine	guanine	C00242	HMDB00132	KEGG:C00242	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	0.86928285488974	0.0583948968278645	0.241650360702947	0.0010040802315402	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	taurine	taurine	C00245	HMDB00251	KEGG:C00245	HIGH_ID	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.041529269728173	0.0227168069345235	0.150720957184207	0.837651836176369	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	palmitate (16:0)	palmitate (16:0)	C00249	HMDB00220	KEGG:C00249	HIGH_ID	Lipid	Long Chain Fatty Acid	0.627213234174244	0.0237992646778156	0.154270102994117	0.0001755088887765	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	pyridoxal	pyridoxal	C00250	HMDB01545	KEGG:C00250	HIGH_ID	Cofactors and Vitamins	Vitamin B6 Metabolism	-1.34914501516231	0.0715668628075156	0.26751983628792	2.13923868219624e-06	0.192307692307692	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	riboflavin (Vitamin B2)	riboflavin (Vitamin B2)	C00255	HMDB00244	KEGG:C00255	HIGH_ID	Cofactors and Vitamins	Riboflavin Metabolism	-1.61983196520138	0.34781271300679	0.589756486193064	0.0140118700544959	0.0149253731343284	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	glycerate	glycerate	C00258	HMDB00139	KEGG:C00258	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.204383893145776	0.156252581226575	0.395287972529617	0.685803595634591	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	hypoxanthine	hypoxanthine	C00262	HMDB00157	KEGG:C00262	HIGH_ID	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	-0.398735938457934	0.0634692928344929	0.251931127164733	0.17768834800875	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	N-acetylneuraminate	N-acetylneuraminate	C00270	HMDB00230	KEGG:C00270	HIGH_ID	Carbohydrate	Aminosugar Metabolism	1.17720410080221	0.0851358147894061	0.291780422217472	0.0001981066589276	0.0149253731343284	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	mannose 6-phosphate	mannose 6-phosphate	C00275	HMDB0001078	KEGG:C00275	HIGH_ID	Carbohydrate	Fructose, Mannose and Galactose Metabolism	1.8253477443094	0.178792753704217	0.422838921699762	6.16854236331873e-05	0.382978723404255	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	inosine	inosine	C00294	HMDB00195	KEGG:C00294	HIGH_ID	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	0.206247751469119	0.124898130660489	0.353409296228168	0.643627405813215	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	orotate	orotate	C00295	HMDB00226	KEGG:C00295	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Orotate containing	0.671394478169071	0.0239382294581817	0.154719841837373	5.60446184901652e-05	0.0149253731343284	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	quinate	quinate	C00296	HMDB03072	KEGG:C00296	HIGH_ID	Xenobiotics	Food Component/Plant	-0.483289415057338	0.023319418881883	0.152706970639467	0.0040935736305408	0.17910447761194	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	uridine	uridine	C00299	HMDB00296	KEGG:C00299	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Uracil containing	0.185068081275858	0.0228183675768939	0.151057497585833	0.301244348703335	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	creatine	creatine	C00300	HMDB00064	KEGG:C00300	HIGH_ID	Amino Acid	Creatine Metabolism	0.878744428685616	0.061180886837237	0.24734770432983	0.0011611086840121	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	cytidine 5'-diphosphocholine	cytidine 5'-diphosphocholine	C00307	HMDB01413	KEGG:C00307	HIGH_ID	Lipid	Phospholipid Metabolism	0.191339098729168	0.0228459306865712	0.151148703886508	0.286551217500014	0.701492537313433	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	pyridoxine (Vitamin B6)	pyridoxine (Vitamin B6)	C00314	HMDB02075	KEGG:C00314	HIGH_ID	Cofactors and Vitamins	Vitamin B6 Metabolism	0.319126268086317	0.0230106756612304	0.15169270141055	0.0660487559671182	0.25531914893617	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	spermidine	spermidine	C00315	HMDB01257	KEGG:C00315	HIGH_ID	Amino Acid	Polyamine Metabolism	0.858791075370619	0.165777968546352	0.407158407191049	0.065564085313734	0.0149253731343284	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	carnitine	carnitine	C00318	HMDB00062	KEGG:C00318	HIGH_ID	Lipid	Carnitine Metabolism	0.774600035232193	0.304177303138273	0.55152271316626	0.233401292983214	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	sphingosine	sphingosine	C00319	HMDB00252	KEGG:C00319	HIGH_ID	Lipid	Sphingolipid	1.57728449430646	0.167377755466278	0.409118265867314	0.0003929559248324	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	citrulline	citrulline	C00327	HMDB00904	KEGG:C00327	HIGH_ID	Amino acid	Urea cycle; Arginine and Proline Metabolism	0.823204522781549	0.200284499334339	0.447531562388999	0.114491741094357	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
ccRCC_meta	ccRCC	kynurenine	kynurenine	C00328	HMDB00684	KEGG:C00328	HIGH_ID	Amino acid	Tryptophan Metabolism	1.86020398875133	0.0319130309769742	0.178642187002326	5.29402360949543e-24	0.0	ccRCC_random_effects_meta	ccRCC3;ccRCC4
