dataset	cancer	feature_name	metabolite_standard_name	kegg_id	hmdb_id	metabolite_key	identity_confidence	super_pathway	sub_pathway	n_tumor	n_normal	missing_rate_tumor_raw	missing_rate_normal_raw	missing_rate_tumor_processed	missing_rate_normal_processed	tumor_mean_processed	normal_mean_processed	tumor_sd_processed	normal_sd_processed	author_log2_fc_tumor_vs_normal	wilcoxon_p	rank_biserial_tumor_vs_normal	hedges_g	hedges_g_variance	hedges_g_se	hedges_g_ci_lower	hedges_g_ci_upper	analysis_design	wilcoxon_fdr	duplicate_metabolite_key_within_dataset	meta_eligible	high_missing_flag
ccRCC3	ccRCC	glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))	glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))	NA	NA	NAME:glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))	MODERATE_NAME_ONLY	Lipid	Hexosylceramides (HCER)	67	47	0.776119402985075	0.0851063829787234	0	0	16.4594165917005	18.8878185822003	1.62107033917837	1.37234415921338	-1.07645223470262	1.1288578164922199e-12	-0.734518894887266	-1.58291193251313	0.0471914872390639	0.217236017361449	-2.00869452654157	-1.15712933848469	Unpaired; author supplied processed values; no new transformation	6.42094326020773e-12	No	Yes	Yes
ccRCC3	ccRCC	glycosyl-N-nervonoyl-sphingosine (d18:1/24:1)	glycosyl-N-nervonoyl-sphingosine (d18:1/24:1)	NA	NA	NAME:glycosyl-N-nervonoyl-sphingosine (d18:1/24:1)	MODERATE_NAME_ONLY	Lipid	Hexosylceramides (HCER)	67	47	0.194029850746269	0.106382978723404	0	0	22.2161738649722	21.1028869328915	2.04248722497853	1.34032271690165	1.50694146143888	5.02103396462304e-06	0.5026992696094	0.618536370930765	0.0378799830990276	0.194627806592551	0.237065870009364	1.00000687185217	Unpaired; author supplied processed values; no new transformation	1.07853629874531e-05	No	Yes	No
ccRCC3	ccRCC	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	NA	NA	NAME:glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	MODERATE_NAME_ONLY	Lipid	Hexosylceramides (HCER)	67	47	0.0447761194029851	0.127659574468085	0	0	22.4855162788561	21.838834051107	0.918677022086924	0.972311536390521	0.664022621319926	0.0006452554236828	0.376627500793903	0.682559983570327	0.0382453378753755	0.195564152838335	0.29925424400719	1.06586572313346	Unpaired; author supplied processed values; no new transformation	0.0010949322344594	No	Yes	No
ccRCC3	ccRCC	glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	NA	NA	NAME:glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	MODERATE_NAME_ONLY	Lipid	Hexosylceramides (HCER)	67	47	0.0	0.0	0	0	20.0313842644699	19.630310344111	0.581924564695738	0.730004858403131	0.338762078309997	0.0012658270047287	0.355986027310257	0.615870534621721	0.0378655500869708	0.194590724565614	0.234472714473117	0.997268354770325	Unpaired; author supplied processed values; no new transformation	0.002059503433323	No	Yes	No
ccRCC3	ccRCC	guaiacol sulfate	guaiacol sulfate	NA	HMDB60013	HMDB:HMDB60013	HIGH_ID	Xenobiotics	Benzoate Metabolism	67	47	0.746268656716418	0.51063829787234	0	0	14.8532774578498	15.5945497284266	1.18851578714831	1.72757978564403	-1.11572787669732	0.0041634693097284	-0.267704033026358	-0.513225971779635	0.0373572359759792	0.193280200682789	-0.892055165117901	-0.134396778441368	Unpaired; author supplied processed values; no new transformation	0.0064213160069781	No	Yes	Yes
ccRCC3	ccRCC	guanidinoacetate	guanidinoacetate	C00581	HMDB00128	KEGG:C00581	HIGH_ID	Amino Acid	Creatine Metabolism	67	47	0.0	0.0	0	0	25.9744788389816	28.2925896698445	1.41239012552035	0.704661265639141	-1.95729744086363	9.850853263740991e-17	-0.916798983804382	-1.96043249968132	0.053058528465881	0.230344369294934	-2.41190746349939	-1.50895753586325	Unpaired; author supplied processed values; no new transformation	2.0987260091446803e-15	No	Yes	No
ccRCC3	ccRCC	guanidinosuccinate	guanidinosuccinate	C03139	HMDB03157	KEGG:C03139	HIGH_ID	Amino Acid	Guanidino and Acetamido Metabolism	67	47	0.194029850746269	0.0	0	0	18.1585271415113	21.6576631527285	1.54737671144486	1.14746928342459	-3.11662398715368	5.14312586045016e-17	-0.924420450936805	-2.48784207264523	0.0633482766791132	0.251690835508791	-2.98115611024246	-1.994528035048	Unpaired; author supplied processed values; no new transformation	1.2609525816483e-15	No	Yes	No
ccRCC3	ccRCC	guanine	guanine	C00242	HMDB00132	KEGG:C00242	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	67	47	0.0	0.0	0	0	21.1754967785698	19.5507985890302	1.6633401413131	1.1717427298603	2.34699827103453	2.0611288552765e-08	0.618926643378851	1.08943426074817	0.0414075259337983	0.203488392626701	0.690597011199834	1.4882715102965	Unpaired; author supplied processed values; no new transformation	6.13164274519495e-08	No	Yes	No
ccRCC3	ccRCC	guanosine	guanosine	C00387	HMDB00133	KEGG:C00387	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	67	47	0.0149253731343284	0.0	0	0	21.7538729419756	21.9193363418435	1.43134980991115	0.457340616933635	0.175188717597398	0.95409536767454	0.0066687837408701	-0.144524511944849	0.0362935799954693	0.190508739945099	-0.517921642237242	0.228872618347545	Unpaired; author supplied processed values; no new transformation	0.960852510535879	No	Yes	No
ccRCC3	ccRCC	guanosine 3'-monophosphate (3'-GMP)	guanosine 3'-monophosphate (3'-GMP)	NA	NA	NAME:guanosine 3'-monophosphate (3'-GMP)	MODERATE_NAME_ONLY	Nucleotide	Purine Metabolism, Guanine containing	67	47	0.447761194029851	0.170212765957447	0	0	17.0371239639781	18.0077524056985	1.65093028606764	1.38138004795508	-0.401597815307459	0.0013372495106217	-0.347094315655764	-0.623649071397095	0.0379078380204761	0.194699352902048	-1.00525980308511	-0.242038339709081	Unpaired; author supplied processed values; no new transformation	0.0021657959044466	No	Yes	Yes
ccRCC3	ccRCC	guanosine 5'- monophosphate (5'-GMP)	guanosine 5'- monophosphate (5'-GMP)	C00144	HMDB01397	KEGG:C00144	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	67	47	0.0597014925373134	0.0	0	0	20.3369172972545	22.0394206332497	1.73268992820356	0.798778796061131	-0.96594234138469	4.95488657720169e-09	-0.645601778342331	-1.1865447683015	0.0423769183842007	0.205856548072197	-1.590023602523	-0.783065934079992	Unpaired; author supplied processed values; no new transformation	1.55881608689841e-08	No	Yes	No
ccRCC3	ccRCC	gulonate	gulonate	C00257	HMDB03290	KEGG:C00257	HIGH_ID	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	67	47	0.0447761194029851	0.0	0	0	23.3492185414477	25.5059309833866	1.08069377410773	1.23541640642934	-2.48350337572194	1.78423950579241e-15	-0.878056525881232	-1.86805835872693	0.0515074163860686	0.226952454020812	-2.31288516860772	-1.42323154884614	Unpaired; author supplied processed values; no new transformation	2.34924868262667e-14	Yes	No	No
ccRCC3	ccRCC	heme	heme	C00032	HMDB03178	KEGG:C00032	HIGH_ID	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism	67	47	0.0895522388059701	0.170212765957447	0	0	21.4284498605346	19.7775387752772	2.20874880187284	1.67698951561408	2.04630878064262	9.9031445564585e-06	0.487456335344554	0.816863959389235	0.0391285773358033	0.197809447033764	0.429157443203058	1.20457047557541	Unpaired; author supplied processed values; no new transformation	2.04090892163536e-05	No	Yes	No
ccRCC3	ccRCC	heptadecasphingosine (d17:1)	heptadecasphingosine (d17:1)	NA	NA	NAME:heptadecasphingosine (d17:1)	MODERATE_NAME_ONLY	Lipid	Sphingosines	67	47	0.0298507462686567	0.0425531914893617	0	0	20.2728481310848	19.4404236784079	1.15143258480426	0.901751598461582	0.962665171759134	1.99345976189859e-05	0.470943156557637	0.782948965206283	0.0388906052040864	0.197207011041916	0.396423223564127	1.16947470684844	Unpaired; author supplied processed values; no new transformation	3.99253490340816e-05	No	Yes	No
ccRCC3	ccRCC	hexadecadienoate (16:2n6)	hexadecadienoate (16:2n6)	NA	HMDB00477	HMDB:HMDB00477	HIGH_ID	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	67	47	0.0	0.0212765957446809	0	0	20.4520016766112	21.0019125922893	1.04381656556733	0.906575368557679	-0.422302536866248	0.0041475463212076	-0.316608447126072	-0.551872662119676	0.0375377734193384	0.193746673311669	-0.931616141810547	-0.172129182428806	Unpaired; author supplied processed values; no new transformation	0.0064106639877796	No	Yes	No
ccRCC3	ccRCC	hexadecanedioate	hexadecanedioate	NA	HMDB00672	HMDB:HMDB00672	HIGH_ID	Lipid	Fatty Acid, Dicarboxylate	67	47	0.447761194029851	0.51063829787234	0	0	15.2216582204269	14.9093017042645	1.14566510463583	0.884346866616064	0.607992493498453	0.252317249661063	0.119720546205144	0.296539591341418	0.0365876519019607	0.191278989703419	-0.0783672284772829	0.67144641116012	Unpaired; author supplied processed values; no new transformation	0.300498433013426	No	Yes	Yes
ccRCC3	ccRCC	hexadecasphingosine (d16:1)	hexadecasphingosine (d16:1)	NA	NA	NAME:hexadecasphingosine (d16:1)	MODERATE_NAME_ONLY	Lipid	Sphingosines	67	47	0.0	0.0	0	0	20.8193858535173	20.1185050807461	0.862515741906354	0.687845386842959	0.792600851487924	8.83073921990866e-06	0.49063194664973	0.875217049383525	0.0395616394208145	0.198901079486298	0.485370933590382	1.26506316517667	Unpaired; author supplied processed values; no new transformation	1.84124797224488e-05	No	Yes	No
