cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	current_pool	history_only	n_pairs_total	expression_scale	n_up	n_down	n_equal	mean_delta	median_delta	up_fraction	seed	p_method	ci_method	bootstrap_mean_lower	bootstrap_mean_upper	family_n_planned	evidence_label
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	AOX1	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-1.618452128229767	-2.7735241148027914	-0.46338014165674246	0.010030756942923678	0.021927701224065715	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000138356	True	False	13	patient_mean_log2_1plus_author_TPM	3	10	0	-1.618452128229767	-2.5161658078325155	0.23076923076923078	1310955651	paired_t_on_patient_means	t_df_nminus1_pointwise	-2.5996215637397477	-0.5582104075871647	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	APRT	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.22448523200341033	-0.1787573396773017	0.6277278036841224	0.24848811060104645	0.31564705941214005	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	HGNC:626	True	False	13	patient_mean_log2_1plus_author_TPM	10	3	0	0.22448523200341033	0.2592237279799905	0.7692307692307693	1452400265	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.14024724599072497	0.5698102729855743	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ARG1	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.5592873119147805	-0.11858392500976023	1.2371585488393213	0.09742000247204712	0.16394724332148752	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000118520	True	False	13	patient_mean_log2_1plus_author_TPM	11	2	0	0.5592873119147805	0.6535889256371099	0.8461538461538461	3509296659	paired_t_on_patient_means	t_df_nminus1_pointwise	0.007628959611507553	1.174458985133735	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ARG2	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-1.4428212831013039	-2.3537567943840525	-0.5318857718185555	0.004796133859741875	0.013661714630779887	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000081181	True	False	13	patient_mean_log2_1plus_author_TPM	2	11	0	-1.4428212831013039	-1.8065176983076965	0.15384615384615385	3416883968	paired_t_on_patient_means	t_df_nminus1_pointwise	-2.186103187303183	-0.6182411794232754	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ASNS	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.4755064092424521	0.18036141861198418	0.77065139987292	0.004299745609518516	0.012630502727960641	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000070669	True	False	13	patient_mean_log2_1plus_author_TPM	10	3	0	0.4755064092424521	0.5989911846328191	0.7692307692307693	652544683	paired_t_on_patient_means	t_df_nminus1_pointwise	0.2188040928939065	0.7286412019374963	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ASS1	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-3.3852163339450003	-4.156120137214908	-2.6143125306750923	5.761071002524648e-07	1.651550522013543e-05	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000130707	True	False	13	patient_mean_log2_1plus_author_TPM	0	13	0	-3.3852163339450003	-3.22609839376197	0.0	2380818672	paired_t_on_patient_means	t_df_nminus1_pointwise	-4.086389964985013	-2.751783935865126	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CMAS	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.3416306287512969	-0.012706578604832819	0.6959678361074266	0.057475461859625786	0.1102590492817311	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000111726	True	False	13	patient_mean_log2_1plus_author_TPM	9	4	0	0.3416306287512969	0.2525052270609871	0.6923076923076923	3030090113	paired_t_on_patient_means	t_df_nminus1_pointwise	0.047813378801373006	0.6665888611081533	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CRAT	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-0.8953462691267855	-1.222623837898194	-0.5680687003553769	6.604229762873183e-05	0.000290046521386901	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000095321	True	False	13	patient_mean_log2_1plus_author_TPM	0	13	0	-0.8953462691267855	-0.8618956785320915	0.0	789431847	paired_t_on_patient_means	t_df_nminus1_pointwise	-1.1921987129696925	-0.6285437710838541	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CYP27A1	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-0.2745844202819528	-0.7332689468283957	0.1841001062644902	0.2165897502380192	0.29084909317676866	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	HGNC:2605	True	False	13	patient_mean_log2_1plus_author_TPM	5	8	0	-0.2745844202819528	-0.06858260552715478	0.38461538461538464	2439988707	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.668191248915149	0.12219482839806908	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CYP4F2	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-3.401155984097861	-4.5451342210567205	-2.2571777471390018	3.033671107041012e-05	0.00016774416709520887	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000186115	True	False	13	patient_mean_log2_1plus_author_TPM	0	13	0	-3.401155984097861	-2.719372576595962	0.0	3915414091	paired_t_on_patient_means	t_df_nminus1_pointwise	-4.408814777274175	-2.444602433984779	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ENPP2	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	1.3269215372076428	0.46523880738003387	2.188604267035252	0.005724851967811002	0.014508445395134595	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000136960	True	False	13	patient_mean_log2_1plus_author_TPM	11	2	0	1.3269215372076428	1.2395812559805082	0.8461538461538461	3354404493	paired_t_on_patient_means	t_df_nminus1_pointwise	0.6125338860986985	2.1090668953912286	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	FOLH1	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.11149662460774962	-0.810008814868076	1.033002064083575	0.7965426391617141	0.8138587834913166	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000086205	True	False	13	patient_mean_log2_1plus_author_TPM	10	3	0	0.11149662460774962	0.4403275875763386	0.7692307692307693	155199526	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.7412675497528803	0.8426973272350493	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GDPD5	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.18591517416046585	-0.3995836023295829	0.7714139506505147	0.5022017850945354	0.5553760917516039	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000158555	True	False	13	patient_mean_log2_1plus_author_TPM	10	3	0	0.18591517416046585	0.1931818849131166	0.7692307692307693	2747557287	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.33613965654576133	0.6647164346614811	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GGT1	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-0.9077953953619899	-1.8374515569111087	0.021860766187128844	0.05479072446189312	0.10729850207120736	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	HGNC:4250	True	False	13	patient_mean_log2_1plus_author_TPM	3	10	0	-0.9077953953619899	-0.34718789392931093	0.23076923076923078	3076582483	paired_t_on_patient_means	t_df_nminus1_pointwise	-1.7218531565350268	-0.11013741818818026	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GGT5	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-1.3826731515943325	-2.0547040733935997	-0.7106422297950654	0.0007487451740902115	0.002426967116016548	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	HGNC:4260	True	False	13	patient_mean_log2_1plus_author_TPM	1	12	0	-1.3826731515943325	-1.435563523090246	0.07692307692307693	2722191223	paired_t_on_patient_means	t_df_nminus1_pointwise	-2.0171412769263015	-0.8302766552310901	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GLS	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-0.22896567100448184	-0.6358264263607709	0.17789508435180723	0.24365894908983254	0.31378957075484754	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000115419	True	False	13	patient_mean_log2_1plus_author_TPM	4	9	0	-0.22896567100448184	-0.3159080765143072	0.3076923076923077	1194319409	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.5800360029748423	0.12976470128105166	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GLS2	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.04208366623932713	-0.2640902779982116	0.3482576104768659	0.7696989129075091	0.7950736023440205	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000135423	True	False	13	patient_mean_log2_1plus_author_TPM	7	6	0	0.04208366623932713	0.08359505511335819	0.5384615384615384	4153815256	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.2211683089973648	0.30930127498009885	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GLUL	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.9108712013289514	0.4502889035216788	1.371453499136224	0.0010157514070858408	0.003182687742202301	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000135821	True	False	13	patient_mean_log2_1plus_author_TPM	12	1	0	0.9108712013289514	0.7024617855992661	0.9230769230769231	237496094	paired_t_on_patient_means	t_df_nminus1_pointwise	0.5067565752326124	1.3231721775345564	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GPCPD1	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.014577240686800877	-0.3010051477912909	0.33015962916489267	0.9214960223818935	0.9214960223818935	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000125772	True	False	13	patient_mean_log2_1plus_author_TPM	7	6	0	0.014577240686800877	0.1453664415226168	0.5384615384615384	3239362602	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.29254386106785474	0.2605803071189387	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GPX1	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	0.48412833834949454	0.16444458587616412	0.803812090822825	0.006345577963477028	0.015294469963252325	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	HGNC:4553	True	False	13	patient_mean_log2_1plus_author_TPM	12	1	0	0.48412833834949454	0.41296693995470957	0.9230769230769231	4025127465	paired_t_on_patient_means	t_df_nminus1_pointwise	0.21225491015857556	0.7821089247030076	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GPX4	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-0.2712417283919977	-0.6795874087898655	0.13710395200587006	0.17343749464284625	0.24825815862323336	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	HGNC:4556	True	False	13	patient_mean_log2_1plus_author_TPM	4	9	0	-0.2712417283919977	-0.2325124059791399	0.3076923076923077	3980954605	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.6361462985238162	0.08435678580634996	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GSR	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-0.29423535584552774	-0.6891402606070149	0.10066954891595942	0.13046649352851064	0.20104672773245902	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000104687	True	False	13	patient_mean_log2_1plus_author_TPM	3	10	0	-0.29423535584552774	-0.4493568149282723	0.23076923076923078	865894684	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.6145131297122346	0.07603023295705401	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GSS	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-0.2098767109774044	-0.5828413784610442	0.16308795650623548	0.24368764537344542	0.31378957075484754	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000100983	True	False	13	patient_mean_log2_1plus_author_TPM	5	8	0	-0.2098767109774044	-0.3312405475892879	0.38461538461538464	2516143749	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.5372957077551979	0.10773884367871298	94.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	HPRT1	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-0.5217678629257159	-0.9103593167136583	-0.13317640913777334	0.012709172196351752	0.02715141332856965	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000165704	True	False	13	patient_mean_log2_1plus_author_TPM	3	10	0	-0.5217678629257159	-0.7616440908724567	0.23076923076923078	3996250037	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.8370975229023394	-0.1548643151418605	94.0	FDR_SUPPORTED
ccRCC	ccRCC4	03_PATIENT	20260925T143000Z_discovery_v1	ccrcc_patient_v1	RNA_PAIRED_CURRENT	NA	NA	IDNK	author_patient	13	13	mean_paired_difference_log2_1plus_TPM	-1.1208893639499655	-1.5227279589707836	-0.7190507689291474	5.521303053943695e-05	0.000265723730117308	RNA_PAIRED_CURRENT	94.0	DONE	NA	CAMP_ccRCC4_SUBJECT_ID	ENSG00000148057	True	False	13	patient_mean_log2_1plus_author_TPM	1	12	0	-1.1208893639499655	-1.2346463441795743	0.07692307692307693	1644160264	paired_t_on_patient_means	t_df_nminus1_pointwise	-1.430952419309499	-0.7420243845941107	94.0	FDR_SUPPORTED
