cohort	contrast	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	library	p_resolution_note
Wu2021	high_vs_low_detected	prerank	Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	-0.5926733130021251	-1.8599017748157716	0.0	0.0007424988002305971	0.014	75/154	18.35%	RPL18A;RPL4;RPS19;RPS3;RPS16;UBA52;RPS27A;RPS7;PSMB2;PSMA7;RPL28;PSMB9;RPS8;RPL18;RPS21;RPL11;RPS11;RPS5;PSMD7;RPL37;RPS29;RPS25;PSMB8;RPS2;UPF3A;RPSA;RPS6;PSMD8;RPLP0;RPS9;RPL37A;RPS28;RPL10A;PSMB5;RPL22;PABPC1;MAGOH;RPL13A;RPL21;RPLP2;RPLP1;PSMA5;RPL5;RPS17;UPF2;PSME4;RBM8A;GSPT1;PSMF1;RPL30;PSME2;EIF4G1;PSMD2;PSMC3;PSMC1;SEM1;UPF3B;PSMC4;RPS10;PSMA3;RPL27A;RPL6;RPL15;RPS20;RPS12;RPL36A;GSPT2;RPL22L1;PSMB6;PSMA4;RBX1;SLIT2;RNPS1;PSMA6;FAU	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	RNA Polymerase I Promoter Opening R-HSA-73728	0.49988859886831566	1.8550635879283892	0.0	0.07939106806939317	0.099	5/20	3.66%	H2AJ;H3-3B;H2AC6;H2BC5;H2BC21	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Attenuation Phase R-HSA-3371568	0.44077550267660665	1.8490202061485201	0.01639344262295082	0.05579940701518072	0.106	8/24	5.38%	HSPA2;HSPA1A;UBB;HSPA6;HSPA1B;DNAJB6;HSPH1;DNAJB1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Translation R-HSA-72766	-0.5701416052446272	-1.8339070423013941	0.0	0.0013671406480436391	0.026	130/275	19.65%	RPL18A;DDOST;RPL4;RPS19;RPS3;RPS16;UBA52;RPS27A;EEF1B2;RPS7;EIF3A;RPL28;RPS8;MRPL37;RPL18;MRPS15;RPS21;RPL11;RPS11;RPS5;RPL37;RPS29;EIF3I;EIF5B;RPS25;EIF3K;EIF5;RPS2;GADD45GIP1;PPA1;MRPL11;RPSA;RPS6;SRPRA;RPLP0;RPS9;SEC11A;RPL37A;MRPS5;SSR3;CARS2;RPS28;DTD1;EIF3B;WARS1;RPL10A;MRPL51;RPL22;SEC61B;PABPC1;EIF3L;MRPL34;RPL13A;KARS1;SPCS2;MRPS11;EIF3M;RPL21;RPLP2;MRPL4;SSR2;RPLP1;RPL5;EIF4EBP1;RPS17;SEC61A1;RPN1;MRPS22;EIF3F;EIF4H;YARS1;EPRS1;GARS1;MTIF2;GSPT1;MRPL21;MRPL14;RPL30;MRPL19;MRPS6;AURKAIP1;EIF4G1;SEC61G;MRPS21;QARS1;MRPL3;EIF3J;SEC11C;SRPRB;MRPL9;SPCS3;RPS10;TARS1;OXA1L;EIF3G;MRPL36;EIF2S2;RPL27A;MRPL48;RPL6;RPN2;MRPS26;SSR4;EEF2;MRPS25;YARS2;AIMP2;RPL15;MRPS9;RPS20;SSR1;RPS12;RPL36A;GSPT2;RPL22L1;MRPS16;TUFM;IARS1;FARSA;EIF2B3;MRPL32;MRPS31;FAU;MRPL15;MTFMT;SRP14;MRPL47;MRPS10;RPL35A;VARS1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Collagen Formation R-HSA-1474290	-0.5981389819243934	-1.8199323992427652	0.0	0.0017099972368947087	0.032	46/65	28.19%	PPIB;P4HB;SERPINH1;COL8A1;LAMB3;LAMA4;PLOD1;COL6A1;COL6A2;MMP7;DST;PLOD3;COL1A1;COL1A2;LOX;COL6A3;LOXL1;COLGALT1;PLOD2;P3H2;P3H1;COL5A1;COL18A1;COL5A2;LOXL2;LOXL4;COL3A1;COL9A3;BMP1;COL27A1;CD151;PCOLCE2;ITGA6;PCOLCE;P3H3;PLEC;ITGB4;ADAMTS2;COL5A3;MMP3;P4HA1;COL7A1;PXDN;CTSS;P4HA2;CTSV	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	rRNA Processing In Nucleus And Cytosol R-HSA-8868773	-0.5749726288762778	-1.8198571578019005	0.0	0.0016356495309427649	0.032	88/184	19.70%	RPL18A;RPL4;RPS19;RPS3;RPS16;UBA52;RPS27A;RPS7;RPL28;MPHOSPH10;RPS8;RPL18;RPS21;RPL11;RPS11;RPS5;RPL37;RPS29;RPP25;RPS25;RPS2;NOB1;FBL;RPSA;RPS6;RPLP0;RPS9;RPL37A;RRP1B;RPS28;BUD23;EBNA1BP2;RPL10A;RPL22;SNU13;NOP10;NIP7;UTP11;RPL13A;WDR43;XRN2;RPL21;RPLP2;RRP36;RPLP1;RPL5;RPS17;DKC1;MPHOSPH6;RIOK3;EXOSC8;DDX49;RPL30;PDCD11;RBM28;UTP4;DIS3;RPS10;NOP58;LTV1;GAR1;RPL27A;BMS1;EXOSC5;EXOSC7;RPL6;WDR3;RRP7A;DNAJC5;RPP38;TSR3;PNO1;RPL15;RPS20;RPS12;RPL36A;NOP56;RIOK1;RPL22L1;RPP40;NOP2;PES1;FAU;WDR18;GNL3;RPL35A;BOP1;UTP20	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226	-0.5752626900681433	-1.8162766567653823	0.0	0.00173249720053806	0.035	76/174	15.83%	RPL18A;RPL4;RPS19;RPS3;RPS16;UBA52;RPS27A;RPS7;RPL28;MPHOSPH10;RPS8;RPL18;RPS21;RPL11;RPS11;RPS5;RPL37;RPS29;RPP25;RPS25;RPS2;NOB1;FBL;RPSA;RPS6;RPLP0;RPS9;RPL37A;RRP1B;RPS28;BUD23;EBNA1BP2;RPL10A;RPL22;SNU13;NIP7;UTP11;RPL13A;WDR43;XRN2;RPL21;RPLP2;RRP36;RPLP1;RPL5;RPS17;MPHOSPH6;RIOK3;EXOSC8;DDX49;RPL30;PDCD11;RBM28;UTP4;DIS3;RPS10;NOP58;LTV1;RPL27A;BMS1;EXOSC5;EXOSC7;RPL6;WDR3;RRP7A;DNAJC5;RPP38;PNO1;RPL15;RPS20;RPS12;RPL36A;NOP56;RIOK1;RPL22L1;RPP40	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Peroxisomal Lipid Metabolism R-HSA-390918	0.450358735000309	1.8108438604243942	0.0	0.05508139993961774	0.138	12/25	13.65%	CROT;SLC27A2;CRAT;HSD17B4;ACOT4;ACOX2;ACBD4;ACOX1;ALDH3A2;SYCP2;SLC25A17;ACOX3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	rRNA Processing R-HSA-72312	-0.5686412039098023	-1.8039929555751757	0.0	0.0021779964806764186	0.047	91/194	19.70%	RPL18A;RPL4;RPS19;RPS3;RPS16;UBA52;RPS27A;RPS7;RPL28;MPHOSPH10;RPS8;RPL18;RPS21;RPL11;RPS11;RPS5;RPL37;RPS29;RPP25;RPS25;RPS2;NOB1;FBL;RPSA;RPS6;RPLP0;RPS9;RPL37A;RRP1B;RPS28;BUD23;EBNA1BP2;RPL10A;RPL22;SNU13;NOP10;NIP7;UTP11;RPL13A;WDR43;XRN2;RPL21;RPLP2;RRP36;RPLP1;RPL5;RPS17;DKC1;MPHOSPH6;RIOK3;EXOSC8;DDX49;RPL30;PDCD11;RBM28;UTP4;DIS3;MRM2;RPS10;NOP58;LTV1;GAR1;HSD17B10;RPL27A;BMS1;EXOSC5;EXOSC7;RPL6;WDR3;RRP7A;DNAJC5;RPP38;TSR3;PNO1;TRMT10C;RPL15;RPS20;RPS12;RPL36A;NOP56;RIOK1;RPL22L1;RPP40;NOP2;PES1;FAU;WDR18;GNL3;RPL35A;BOP1;UTP20	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Wu2021	high_vs_low_detected	prerank	Influenza Viral RNA Transcription And Replication R-HSA-168273	-0.5747195954014682	-1.7899458497842566	0.0	0.002703457170070379	0.061	55/132	15.81%	RPL18A;RPL4;RPS19;RPS3;RPS16;UBA52;RPS27A;RPS7;RPL28;RPS8;RPL18;RPS21;DNAJC3;RPL11;RPS11;RPS5;RPL37;RPS29;RPS25;RPS2;PARP1;RPSA;RPS6;RPLP0;POLR2C;RPS9;RPL37A;RPS28;GTF2F2;RPL10A;RPL22;TPR;RPL13A;RPL21;RPLP2;RPLP1;RPL5;RPS17;IPO5;POLR2E;RPL30;NUP93;BLOC1S6;RPS10;POLR2G;POLR2I;RPL27A;RPL6;RPL15;RPS20;SEC13;RPS12;RPL36A;POLR2F;RPL22L1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
