cohort	contrast	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	library	p_resolution_note
Pal2021_reprocessed	high_vs_zero	prerank	Vif-mediated Degradation Of APOBEC3G R-HSA-180585	0.6876621485322741	2.13433517750564	0.0	9.88651563493289e-05	0.001	33/51	11.77%	UBB;ELOC;PSMD8;ELOB;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;RBX1;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815	0.6911368866029263	2.134039363074411	0.0	8.987741486302628e-05	0.001	40/49	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;CDK4;GSK3B;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	RHOBTB2 GTPase Cycle R-HSA-9013418	0.7532706890207904	2.1326146460099182	0.0	8.238763029110742e-05	0.001	18/22	16.96%	ACTG1;HSP90AA1;HSP90AB1;HNRNPC;CCT2;TXNL1;CCT7;CCT6A;TWF1;MSI2;SRRM1;MYO6;RBMX;PHIP;TRA2B;CDC37;CUL3;TMOD3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Metabolism Of Polyamines R-HSA-351202	0.6855980761849876	2.128184129241826	0.0	7.605012026871453e-05	0.001	41/52	24.24%	SLC38A1;PSMD8;PSMA7;PSMD7;PSMA4;AZIN1;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;OAZ1;PSMC6;PSMA2;PSMD11;PSMC1;PSMD13;PSMD4;NQO1;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;OAZ2;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Vpu Mediated Degradation Of CD4 R-HSA-180534	0.6905898573118798	2.1269013813608124	0.0	7.061796882094921e-05	0.001	39/48	24.24%	SKP1;UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601	0.6888141251030016	2.124482407887477	0.0	6.591010423288594e-05	0.001	38/49	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	0.6835039547536389	2.118336364084202	0.0	6.179072271833056e-05	0.001	42/52	25.39%	SKP1;UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;RBX1;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;PSMD10;PSMB4;AURKA;PSMD5;PSMD6;PSMC4;PSME3;PSMC3;CUL1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	0.6826687267325242	2.1143119977007325	0.0	5.8155974323134646e-05	0.001	38/49	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Degradation Of GLI2 By Proteasome R-HSA-5610783	0.6773188824487056	2.1136272570510743	0.0	5.492508686073828e-05	0.001	43/55	25.39%	SKP1;UBB;CSNK1A1;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;RBX1;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;GSK3B;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3;CUL1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Stabilization Of P53 R-HSA-69541	0.6763540158690057	2.112976497839287	0.0	5.203429281543626e-05	0.001	41/54	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PHF20;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;MDM4;PSMB2;PSMD10;PSMB4;PSMD5;PSMD6;MDM2;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	0.6735312362375202	2.107983236560606	0.0	4.943257817466445e-05	0.001	43/56	25.39%	SKP1;UBB;CSNK1A1;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;RBX1;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;GSK3B;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3;CUL1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	HSF1 Activation R-HSA-3371511	0.7405539380945455	2.102900416829165	0.0	4.707864588063281e-05	0.001	18/24	16.90%	PTGES3;HSP90AA1;HSP90AB1;UBB;HSPH1;DNAJB6;YWHAE;DNAJB1;FKBP4;HSBP1;HSPA1A;HSPA6;VCP;MRPL18;HSF1;SERPINH1;RPA3;HSPA1B	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733	0.6837599428096434	2.1024093536716815	0.0	4.493870743151314e-05	0.001	38/47	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Attenuation Phase R-HSA-3371568	0.7587381470945874	2.0996701991488322	0.0	4.298485058666474e-05	0.001	17/21	18.02%	PTGES3;HSPA8;HSP90AA1;HSP90AB1;UBB;HSPH1;DNAJB6;DNAJB1;FKBP4;HSBP1;HSPA1A;HSPA6;MRPL18;HSF1;SERPINH1;HSPA1B;CREBBP	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176	0.6597851276543307	2.0852623148072484	0.0	4.119381514555371e-05	0.001	36/61	11.77%	UBB;ELOC;UBE2D3;PSMD8;ELOB;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;HIF1A;UBE2D2;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;RBX1;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	0.6415811823586234	2.0766647607918567	0.0	0.00011863818761919467	0.003	56/84	20.79%	YWHAZ;YWHAB;HSPA8;ZFP36L1;UBB;SET;PSMD8;PSMA7;PSMD7;PSMA4;GPRC5A;PSMA1;SEM1;PSMB1;PSMD14;HSPA1A;PSMD2;PSMB6;PSMD3;PABPC1;PSMC5;PSMB3;PSMB7;HNRNPD;PSMC6;PSMA2;PSMD11;PSMC1;UBC;HSPB1;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;XPO1;PSMB5;PSMA5;ELAVL1;PSME2;PSME1;AKT1;ANP32A;TNPO1;EIF4G1;MAPKAPK2;PSMB2;EXOSC4;PSMD10;EXOSC3;PSMB4;EXOSC8;DCP2;PSMD5;PSMD6	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Cellular Response To Hypoxia R-HSA-1234174	0.6492403656283402	2.0694789518766044	0.0	0.0001140751804030718	0.003	50/69	24.24%	UBB;ELOC;UBE2D3;PSMD8;ELOB;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;HIF1A;UBE2D2;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;CITED2;PSMC6;PSMA2;RBX1;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;HIGD1A;PSMB2;PSMD10;CREBBP;VEGFA;UBE2D1;PSMB4;MIA3;PSMD5;PSMD6;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Degradation Of DVL R-HSA-4641258	0.6685734217975849	2.066545443743164	0.0	0.00010985017372147656	0.003	40/51	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;RBX1;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;PSMD10;CUL3;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Degradation Of AXIN R-HSA-4641257	0.6651673439149363	2.064074539867075	0.0	0.00010592695323142382	0.003	39/52	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;TNKS2;PSMB2;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	0.6576785416488982	2.0619224189729426	0.0	0.00010227429967171956	0.003	33/57	11.77%	HSP90AA1;HSP90AB1;UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;MAPRE1;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200	0.6238789955539901	2.0580057315719475	0.0	9.88651563493289e-05	0.003	73/107	21.43%	CCNI;NDUFB10;NDUFS6;COX5B;NDUFB4;NDUFAB1;ATP5F1B;NDUFA5;ATP5F1D;NDUFV2;NDUFB11;COX14;NDUFB2;ATP5MC3;UQCR10;COX7B;ATP5F1A;NDUFA10;CYCS;COX4I1;ATP5PF;NDUFB7;ATP5MF;ATP5PB;UQCRQ;ATP5ME;UQCRC2;UQCR11;COX6A1;UQCRFS1;COX8A;COX5A;COX6B1;NDUFA12;NDUFAF6;NDUFC2;NDUFA2;UCP2;ETFA;NDUFB8;NDUFS8;NDUFB5;COX7A2L;UQCRB;LRPPRC;ATP5MC1;NDUFV3;NDUFS7;NDUFA8;TIMMDC1;NDUFS2;NDUFB9;NDUFV1;NDUFA11;NDUFS1;SURF1;ATP5MG;COX7C;ATP5F1C;UQCRC1;UQCRH;NDUFA1;COQ10B;COX20;ATP5PO;ATP5MC2;NDUFAF5;NDUFA6;NDUFA13;ATP5PD;SDHA;NDUFAF3;SCO1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958	0.7142991163519234	2.0572011882082406	0.0	9.567595775741506e-05	0.003	17/26	16.14%	CCT2;CCT3;TUBB;TUBB4B;CCT5;CCT7;CCT4;CCT6A;TCP1;VBP1;PFDN4;TUBA1B;PFDN6;PFDN5;CCT8;TUBA1C;PFDN2	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Degradation Of GLI1 By Proteasome R-HSA-5610780	0.6549964060752388	2.0499874318147255	0.0	9.268608407749585e-05	0.003	32/55	11.77%	SKP1;UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;RBX1;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	0.659271562613468	2.0434634257341155	0.0	8.987741486302628e-05	0.003	40/52	25.39%	SKP1;UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;PSMD10;PSMB4;PSMD5;PSMD6;PSMC4;PSME3;PSMC3;CUL1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	G1/S DNA Damage Checkpoints R-HSA-69615	0.6418468555429737	2.038174779330077	0.0	8.723396148470196e-05	0.003	43/64	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PHF20;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;MDM4;PSMB2;PSMD10;PSMB4;CDKN1B;PSMD5;PSMD6;ZNF385A;MDM2;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Regulation Of RUNX2 Expression And Activity R-HSA-8939902	0.641713902017204	2.0375282247507296	0.0	8.474156258513906e-05	0.003	36/67	11.77%	SKP1;ESR1;UBB;STUB1;WWP1;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;RBX1;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;STAT1;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	p53-Dependent G1 DNA Damage Response R-HSA-69563	0.6428052087275353	2.036289911458796	0.0	8.238763029110742e-05	0.003	43/62	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PHF20;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;MDM4;PSMB2;PSMD10;PSMB4;CDKN1B;PSMD5;PSMD6;ZNF385A;MDM2;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
Pal2021_reprocessed	high_vs_zero	prerank	Regulation Of RUNX3 Expression And Activity R-HSA-8941858	0.6513354934668282	2.0312125296525	0.0	8.016093758053695e-05	0.003	39/54	24.24%	UBB;PSMD8;PSMA7;PSMD7;PSMA4;PSMA1;SEM1;PSMB1;PSMD14;PSMD2;PSMB6;PSMD3;PSMC5;PSMB3;PSMB7;PSMC6;PSMA2;PSMD11;PSMC1;UBC;PSMD13;PSMD4;PSMA3;PSMC2;PSMD12;PSMF1;PSMB5;PSMA5;PSME2;PSME1;PSMB2;PSMD10;PSMB4;PSMD5;PSMD6;MDM2;PSMC4;PSME3;PSMC3	Reactome_2022	1000 gene-set permutations; reported zero is below permutation resolution, not exact zero
