kME_excluding_self	remaining_donors
0.555338819475063	19
0.484119022857874	19
0.521482681480862	19
0.480183903429306	19
0.482441163263314	19
0.51978363186971	19
0.501565068928837	19
0.400871865114914	19
0.483766667312039	19
0.454025461578753	19
0.471074365382747	19
0.464665844780557	19
0.490102008560062	19
0.475959550297957	19
0.480423815728267	19
0.521677881295541	19
0.518277460292464	19
0.51328993138418	19
0.515717519202051	19
0.471142871906439	19
