cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	feature_id	relation_id	same_cohort_postselection	discovery_gate	seed	bootstrap_valid	p_method	ci_method	rho	model_formula	degrees_freedom	family_n_planned
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00158	citrate	SLC25A14	unique_explicit_author_case	68.0	NA	Spearman_rho	-0.23878916278869902	-0.45883037090316336	0.008441133918280939	0.051	0.66612	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:9016	GBM_FEATURE:3373c499464b3190	GBM_FEATURE:3373c499464b3190|hsa:9016	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	3854995809.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	-0.23878916278869902	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00158	citrate	SLC25A14	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	-0.20134548790725101	NA	NA	0.08988791552441174	0.6262964820160761	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:9016	GBM_FEATURE:3373c499464b3190	GBM_FEATURE:3373c499464b3190|hsa:9016	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2696192442.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	-0.20134548790725101	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00158	citrate	SLC25A21	unique_explicit_author_case	74.0	NA	Spearman_rho	0.1743705367651477	-0.050367500928714073	0.3869944829740125	0.1347	0.6846	REL_TUMOR_PRIMARY	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:89874	GBM_FEATURE:3373c499464b3190	GBM_FEATURE:3373c499464b3190|hsa:89874	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2897953600.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.1743705367651477	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00158	citrate	SLC25A21	unique_explicit_author_case	74.0	NA	Spearman_rho	0.1743705367651477	-0.055569431721602926	0.38819851531499927	0.1385	0.6913565217391303	REL_TUMOR_AVAILABLE	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:89874	GBM_FEATURE:3373c499464b3190	GBM_FEATURE:3373c499464b3190|hsa:89874	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2409816529.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.1743705367651477	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00158	citrate	SLC25A21	unique_explicit_author_case	68.0	NA	Spearman_rho	0.212655511151536	-0.026130253556752074	0.4246866272663712	0.0783	0.66612	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:89874	GBM_FEATURE:3373c499464b3190	GBM_FEATURE:3373c499464b3190|hsa:89874	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2881468255.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.212655511151536	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00158	citrate	SLC25A21	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	0.14353821210186185	NA	NA	0.22902022059511987	0.7486145767667953	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:89874	GBM_FEATURE:3373c499464b3190	GBM_FEATURE:3373c499464b3190|hsa:89874	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	3446253657.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	0.14353821210186185	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00187	cholesterol	CYP27A1	unique_explicit_author_case	74.0	NA	Spearman_rho	0.003198838940028014	-0.2494865368492878	0.2485174864085482	0.9784	0.9784	REL_TUMOR_PRIMARY	168.0	DONE	NA	CAMP_v0.3.4_GBM	HGNC:2605	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|HGNC:2605	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	3466487589.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.003198838940028014	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00187	cholesterol	CYP27A1	unique_explicit_author_case	74.0	NA	Spearman_rho	0.003198838940028014	-0.2546934206735584	0.2485124877244	0.9769	0.9769	REL_TUMOR_AVAILABLE	168.0	DONE	NA	CAMP_v0.3.4_GBM	HGNC:2605	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|HGNC:2605	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	80091105.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.003198838940028014	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00187	cholesterol	CYP27A1	unique_explicit_author_case	68.0	NA	Spearman_rho	-0.029412045388648802	-0.2944823574923641	0.22609419168710837	0.811	0.951386301369863	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	HGNC:2605	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|HGNC:2605	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2122155848.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	-0.029412045388648802	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00187	cholesterol	CYP27A1	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	0.02960455697800931	NA	NA	0.8050160595701878	0.9076691141462521	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	HGNC:2605	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|HGNC:2605	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	1439900557.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	0.02960455697800931	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00187	cholesterol	SOAT1	unique_explicit_author_case	74.0	NA	Spearman_rho	0.1744848166268984	-0.0546113960994964	0.39418190458649305	0.1378	0.6846	REL_TUMOR_PRIMARY	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:P35610	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|UniProt:P35610	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	3830421883.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.1744848166268984	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00187	cholesterol	SOAT1	unique_explicit_author_case	74.0	NA	Spearman_rho	0.1744848166268984	-0.07891421421052178	0.3830508040272549	0.1388	0.6913565217391303	REL_TUMOR_AVAILABLE	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:P35610	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|UniProt:P35610	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2519357832.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.1744848166268984	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00187	cholesterol	SOAT1	unique_explicit_author_case	68.0	NA	Spearman_rho	0.13200110701355947	-0.11665243168309508	0.3633882756329032	0.283	0.7534153846153845	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:P35610	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|UniProt:P35610	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	3123726833.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.13200110701355947	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00187	cholesterol	SOAT1	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	0.20737129390247097	NA	NA	0.08048785789852167	0.6262964820160761	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:P35610	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|UniProt:P35610	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2809464051.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	0.20737129390247097	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00187	cholesterol	SOAT2	unique_explicit_author_case	74.0	NA	Spearman_rho	0.011550674295010797	-0.21240906456111552	0.23623350473302723	0.9229	0.9606920245398773	REL_TUMOR_PRIMARY	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:O75908	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|UniProt:O75908	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	410307869.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.011550674295010797	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00187	cholesterol	SOAT2	unique_explicit_author_case	74.0	NA	Spearman_rho	0.011550674295010797	-0.21548950499072791	0.24272773490148172	0.9206	0.96663	REL_TUMOR_AVAILABLE	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:O75908	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|UniProt:O75908	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	3697237909.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.011550674295010797	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00187	cholesterol	SOAT2	unique_explicit_author_case	68.0	NA	Spearman_rho	-0.019709072024857086	-0.25338900824633565	0.21217277654316163	0.8802	0.966109090909091	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:O75908	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|UniProt:O75908	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	221556609.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	-0.019709072024857086	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00187	cholesterol	SOAT2	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	0.014415572936471685	NA	NA	0.904336106110889	0.943655067246145	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:O75908	GBM_FEATURE:366993077ce453b4	GBM_FEATURE:366993077ce453b4|UniProt:O75908	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	71051891.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	0.014415572936471685	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00134	putrescine	AOC1	unique_explicit_author_case	74.0	NA	Spearman_rho	0.1275231395779341	-0.10982048455111827	0.3509128219871215	0.2785	0.7546451612903226	REL_TUMOR_PRIMARY	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:26	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|hsa:26	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	1636816643.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.1275231395779341	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00134	putrescine	AOC1	unique_explicit_author_case	74.0	NA	Spearman_rho	0.1275231395779341	-0.11851773149522243	0.35020203302694697	0.2758	0.7503096774193547	REL_TUMOR_AVAILABLE	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:26	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|hsa:26	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	4030223675.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.1275231395779341	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00134	putrescine	AOC1	unique_explicit_author_case	68.0	NA	Spearman_rho	0.1342520135893423	-0.10472274034505658	0.3656742908515773	0.2694	0.7419540983606557	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:26	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|hsa:26	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	1065912767.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.1342520135893423	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00134	putrescine	AOC1	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	0.10326906434001328	NA	NA	0.3880042531338894	0.7950397510660618	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:26	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|hsa:26	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2324541153.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	0.10326906434001328	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00134	putrescine	ATP13A3	unique_explicit_author_case	74.0	NA	Spearman_rho	0.14274713069233616	-0.07655459724860607	0.3582815491452519	0.2224	0.7011000000000001	REL_TUMOR_PRIMARY	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:Q9H7F0	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:Q9H7F0	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2998027447.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.14274713069233616	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00134	putrescine	ATP13A3	unique_explicit_author_case	74.0	NA	Spearman_rho	0.14274713069233616	-0.0801915720736037	0.3594559043834984	0.2227	0.7033220338983052	REL_TUMOR_AVAILABLE	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:Q9H7F0	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:Q9H7F0	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	970376657.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.14274713069233616	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00134	putrescine	ATP13A3	unique_explicit_author_case	68.0	NA	Spearman_rho	0.14165744169179678	-0.08682152170599311	0.3749386779179123	0.2509	0.7400842105263157	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:Q9H7F0	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:Q9H7F0	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	759943004.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.14165744169179678	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00134	putrescine	ATP13A3	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	0.07348279327783219	NA	NA	0.5395855545963171	0.8166700285782097	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:Q9H7F0	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:Q9H7F0	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	1182327786.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	0.07348279327783219	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00134	putrescine	HDAC10	unique_explicit_author_case	74.0	NA	Spearman_rho	-0.062184376156978895	-0.2913667458719003	0.1903458933047634	0.6042	0.8244444444444444	REL_TUMOR_PRIMARY	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:Q969S8	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:Q969S8	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	3135432460.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	-0.062184376156978895	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00134	putrescine	HDAC10	unique_explicit_author_case	74.0	NA	Spearman_rho	-0.062184376156978895	-0.29888930347643555	0.17711911800303634	0.5986	0.8342328358208955	REL_TUMOR_AVAILABLE	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:Q969S8	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:Q969S8	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	3066352474.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	-0.062184376156978895	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00134	putrescine	HDAC10	unique_explicit_author_case	68.0	NA	Spearman_rho	-0.03805779287704699	-0.2887725732952473	0.21562903172478862	0.7535	0.9368470588235294	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:Q969S8	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:Q969S8	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	1885274793.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	-0.03805779287704699	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00134	putrescine	HDAC10	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	-0.05283299668708727	NA	NA	0.6593831740587021	0.838595762390564	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:Q969S8	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:Q969S8	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	1981782423.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	-0.05283299668708727	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00134	putrescine	ODC1	unique_explicit_author_case	74.0	NA	Spearman_rho	0.18729359496482784	-0.045437508519330275	0.4002156077823583	0.1102	0.6846	REL_TUMOR_PRIMARY	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:P11926	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:P11926	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	3261058684.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.18729359496482784	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00134	putrescine	ODC1	unique_explicit_author_case	74.0	NA	Spearman_rho	0.18729359496482784	-0.0452237281679098	0.3994618863987456	0.1128	0.6913565217391303	REL_TUMOR_AVAILABLE	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:P11926	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:P11926	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	1160677271.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.18729359496482784	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00134	putrescine	ODC1	unique_explicit_author_case	68.0	NA	Spearman_rho	0.22250639386189258	-0.01741696502221136	0.43924997135108296	0.067	0.66612	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:P11926	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:P11926	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	4049119144.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.22250639386189258	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00134	putrescine	ODC1	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	0.162408625535642	NA	NA	0.1728721097218657	0.7486145767667953	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	UniProt:P11926	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|UniProt:P11926	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	1491500460.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	0.162408625535642	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00134	putrescine	PAOX	unique_explicit_author_case	74.0	NA	Spearman_rho	0.15474268789337284	-0.07846268537150057	0.36139515415239337	0.183	0.6846	REL_TUMOR_PRIMARY	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:196743	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|hsa:196743	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	1050266582.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.15474268789337284	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00134	putrescine	PAOX	unique_explicit_author_case	74.0	NA	Spearman_rho	0.15474268789337284	-0.07327930293541023	0.3610550499631788	0.1828	0.6913565217391303	REL_TUMOR_AVAILABLE	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:196743	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|hsa:196743	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	580194427.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.15474268789337284	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_PATH_PASS	KEGG:C00134	putrescine	PAOX	unique_explicit_author_case	68.0	NA	Spearman_rho	0.16402641523838607	-0.07924289630218086	0.3703977628893732	0.1825	0.684868085106383	REL_TUMOR_PATH_PASS	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:196743	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|hsa:196743	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	944129237.0	4000.0	9999_permutations_plus1	4000_whole_case_percentile_bootstrap_pointwise	0.16402641523838607	NA	NA	171.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_patient_v1	REL_TUMOR_AGE_SEX	KEGG:C00134	putrescine	PAOX	unique_explicit_author_case	74.0	NA	partial_rank_rho_age_sex	0.16624235585262018	NA	NA	0.16281743187646913	0.7486145767667953	REL_TUMOR_AGE_SEX	168.0	DONE	NA	CAMP_v0.3.4_GBM	hsa:196743	GBM_FEATURE:368c03edafa119f4	GBM_FEATURE:368c03edafa119f4|hsa:196743	True	CONDITIONAL_NORMAL_LABEL_CONFLICT	2914447935.0	0.0	approximate_partial_rank_t_df_n_minus4	NOT_COMPUTED_covariate_sensitivity	0.16624235585262018	rank(metabolite) ~ rank(age)+sex;rank(TPM) ~ rank(age)+sex	70.0	171.0
