source_id	url_or_path	version	sha256
results/COAD/06_EXTERNAL/20260920T091100Z_cell_paired35_v1/relations39_integrated.tsv	results/COAD/06_EXTERNAL/20260920T091100Z_cell_paired35_v1/relations39_integrated.tsv	existing version preserved	db476e7d53ed2c1b86df01dd3c5562830e5836424077b0e788035be6fa89aba7
results/COAD/06_EXTERNAL/20260920T081200Z_cell_expression35_v2/tumor_lineage_overview.tsv	results/COAD/06_EXTERNAL/20260920T081200Z_cell_expression35_v2/tumor_lineage_overview.tsv	existing version preserved	b97becd20216cf1b3a73d4a6dd3c44d628ebeeb1eb952063f2c6401d50efe710
results/COAD/06_EXTERNAL/20260921T085412Z_khaliq35_v1/tumor_lineage_overview.tsv	results/COAD/06_EXTERNAL/20260921T085412Z_khaliq35_v1/tumor_lineage_overview.tsv	existing version preserved	4ccc3cd99aa9fc79d3c8b86a6db1cb9170bbeda046ba4498dd2d58a922725f43
results/COAD/06_EXTERNAL/20260921T085412Z_khaliq35_v1/tumor_lineage_all35.tsv	results/COAD/06_EXTERNAL/20260921T085412Z_khaliq35_v1/tumor_lineage_all35.tsv	existing version preserved	ee7abd80ff71dd4e74f778aea5915270b7ba02a3e9f90d9661ca82cd929c2e03
results/COAD/06_EXTERNAL/20260921T082557Z_integral_admission_v1/admission_summary.json	results/COAD/06_EXTERNAL/20260921T082557Z_integral_admission_v1/admission_summary.json	existing version preserved	67eb2a32458f697820ea99da3327933c2baff27808df7c7ecafba2195a1c6a1f
results/COAD/06_EXTERNAL/20260921T082557Z_integral_admission_v1/README_CN.md	results/COAD/06_EXTERNAL/20260921T082557Z_integral_admission_v1/README_CN.md	existing version preserved	457f06513a6b87174005e915e8605d9ef120fb0ed766e92b050d5e45a4b84519
Khaliq_correction	https://link.springer.com/article/10.1186/s13059-022-02724-9	2022-07-13;Fig.S5 in Additional file1 only;accessed2026-09-21	NA:webpage not archived
Integral_methods_metadata	https://api.figshare.com/v2/articles/28156568	v1;accessed2026-09-21;no custom export fields	NA:web response not archived
Integral_S4_metadata	https://api.figshare.com/v2/articles/28156574	v1;accessed2026-09-21;no custom export fields	NA:web response not archived
