cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	original_effect	original_q	family_n_planned	up_pairs	down_pairs	equal_pairs	up_percent	down_percent	both_observed_pairs	tumor_only_missing_pairs	normal_only_missing_pairs	both_missing_pairs	n_nonzero_differences	bootstrap_valid	random_seed	historical_run_id	historical_effect	historical_effect_type	historical_ci_lower	historical_ci_upper	historical_test_family	mean_difference	rank_biserial	mean_ci_lower	mean_ci_upper	mean_bootstrap_seed	mean_majority_conflict	pairs_higher	pairs_lower	pairs_equal
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00408	pipecolate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.2033149649299563	-0.4713522925246006	0.06181843305830279	0.07879850977147487	0.11600891716356022	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.224320470836316	0.232790476988489	159	11	21	1	33.33333333333333	63.63636363636363	27	3	2	1	32	4000	1834034058	20260921T123200Z_paired_metabolites33_v1	-0.08453632509592501	median_paired_T_minus_N_author_normalized_log_scale	-0.38441030273797017	0.0	COAD_paired_metabolites33_v1_primary33	-0.2033149649299563	-0.3560606060606061	-0.4713522925246006	0.06181843305830279	524668435	False	11	21	1
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00327	citrulline	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.15392013696099052	-0.4716342727953793	0.1296383705628582	0.330157497691709	0.40160123961467387	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.208429668744069	0.275489855979451	159	13	20	0	39.39393939393939	60.60606060606061	33	0	0	0	33	4000	3952416253	20260921T123200Z_paired_metabolites33_v1	-0.23247037779572022	median_paired_T_minus_N_author_normalized_log_scale	-0.41537117961715975	0.08948319698976004	COAD_paired_metabolites33_v1_primary33	-0.15392013696099052	-0.19429590017825313	-0.4716342727953793	0.1296383705628582	2765410152	False	13	20	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00077	ornithine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.17803068556495516	-0.4215869480001097	0.044506417669929674	0.14045577106998597	0.19763245663829881	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.219277082886942	0.427817882228958	159	13	20	0	39.39393939393939	60.60606060606061	33	0	0	0	33	4000	1513242151	20260921T123200Z_paired_metabolites33_v1	-0.11907492620649052	median_paired_T_minus_N_author_normalized_log_scale	-0.3685289337415396	0.06235153045743047	COAD_paired_metabolites33_v1_primary33	-0.17803068556495516	-0.29411764705882354	-0.4215869480001097	0.044506417669929674	3035535046	False	13	20	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C02129	4-Acetylbutyrate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.0004459948806981761	-0.4132062216513635	0.41983837184836026	0.9611595909257591	0.9611595909257591	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.0625147698793676	0.706510481735015	159	13	9	11	39.39393939393939	27.27272727272727	12	5	5	11	22	4000	641837155	20260921T123200Z_paired_metabolites33_v1	0.0	median_paired_T_minus_N_author_normalized_log_scale	0.0	0.21229750999553298	COAD_paired_metabolites33_v1_primary33	-0.0004459948806981761	-0.011857707509881422	-0.4132062216513635	0.41983837184836026	2307576861	True	13	9	11
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C01104	trimethylamine N-oxide	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.00041833812946186	-0.36895254111898035	0.3785600212158049	0.9531196641542745	0.9591520670919598	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.0460768070269532	0.802953410696133	159	14	17	2	42.42424242424242	51.515151515151516	23	1	7	2	31	4000	55595508	20260921T123200Z_paired_metabolites33_v1	-0.02645180236807998	median_paired_T_minus_N_author_normalized_log_scale	-0.61043855853864	0.29586657563592	COAD_paired_metabolites33_v1_primary33	0.00041833812946186	-0.012096774193548387	-0.36895254111898035	0.3785600212158049	3282155355	True	14	17	2
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00029	UDP-glucose	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.47709197579876667	-0.8709316352277229	-0.10359293206500406	0.02993561432435854	0.050102765027084294	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.479570976201485	0.118950274477379	159	12	21	0	36.36363636363637	63.63636363636363	32	1	0	0	33	4000	3399018011	20260921T123200Z_paired_metabolites33_v1	-0.2919003897316701	median_paired_T_minus_N_author_normalized_log_scale	-0.8042635994832406	0.040799429094080075	COAD_paired_metabolites33_v1_primary33	-0.47709197579876667	-0.43315508021390375	-0.8709316352277229	-0.10359293206500406	3556573972	False	12	21	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C01152	3-methylhistidine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.1841491462065149	-0.297945048042717	-0.0789444894840762	0.0027637524655597713	0.006580946070312909	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.284211103884199	0.355731040548491	159	8	25	0	24.242424242424242	75.75757575757575	33	0	0	0	33	4000	1743121854	20260921T123200Z_paired_metabolites33_v1	-0.12588561484682015	median_paired_T_minus_N_author_normalized_log_scale	-0.27111625756843005	-0.03835756860709005	COAD_paired_metabolites33_v1_primary33	-0.1841491462065149	-0.5971479500891266	-0.297945048042717	-0.0789444894840762	371442169	False	8	25	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00956	2-aminoadipate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.1743402414693188	-0.5084880598668428	0.1734590549536542	0.5376040906609355	0.6062344001070125	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.233771639191166	0.541926741990423	159	17	16	0	51.515151515151516	48.484848484848484	32	1	0	0	33	4000	965986659	20260921T123200Z_paired_metabolites33_v1	0.017349534229130104	median_paired_T_minus_N_author_normalized_log_scale	-0.3288326214278303	0.21614616103452056	COAD_paired_metabolites33_v1_primary33	-0.1743402414693188	-0.12299465240641712	-0.5084880598668428	0.1734590549536542	1536625530	True	17	16	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00112	cytidine diphosphate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.29480183283047245	-0.15281348118660204	0.7449037618402364	0.198610209945546	0.26315852817784846	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.133496323804633	0.464735018892266	159	19	11	3	57.57575757575758	33.33333333333333	23	1	6	3	30	4000	476823289	20260921T123200Z_paired_metabolites33_v1	0.3196361779589819	median_paired_T_minus_N_author_normalized_log_scale	0.0	0.893990999551927	COAD_paired_metabolites33_v1_primary33	0.29480183283047245	0.26881720430107525	-0.15281348118660204	0.7449037618402364	1355043001	False	19	11	3
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	NAME:Isethionate	Isethionate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.15911278086141872	-0.32995606920496434	0.690997282628788	0.927424500241308	0.9392388250851463	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.00614891561085994	0.942682547493891	159	13	15	5	39.39393939393939	45.45454545454545	22	2	4	5	28	4000	2228820339	20260921T123200Z_paired_metabolites33_v1	0.0	median_paired_T_minus_N_author_normalized_log_scale	-0.18746121487727008	0.14770795467539988	COAD_paired_metabolites33_v1_primary33	0.15911278086141872	0.019704433497536946	-0.32995606920496434	0.690997282628788	872469593	True	13	15	5
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00044	guanosine 5'-triphosphate (GTP)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.28722048059712707	-0.14347253488438066	0.7450996752928979	0.3308790087391338	0.40160123961467387	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.149298565635581	0.395369236508722	159	19	13	1	57.57575757575758	39.39393939393939	30	0	2	1	32	4000	169972085	20260921T123200Z_paired_metabolites33_v1	0.33150790567879973	median_paired_T_minus_N_author_normalized_log_scale	-0.13583051562067006	0.72299599249581	COAD_paired_metabolites33_v1_primary33	0.28722048059712707	0.19696969696969696	-0.14347253488438066	0.7450996752928979	3325349202	False	19	13	1
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00475	cytidine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.22530376434850086	-0.5418549207791484	0.07823455438189196	0.18908678212713148	0.2547864267645246	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.484622433872367	0.0458478582879108	159	14	19	0	42.42424242424242	57.57575757575758	32	1	0	0	33	4000	3489135607	20260921T123200Z_paired_metabolites33_v1	-0.24233302771461007	median_paired_T_minus_N_author_normalized_log_scale	-0.5192702864105301	0.23370978466898018	COAD_paired_metabolites33_v1_primary33	-0.22530376434850086	-0.2620320855614973	-0.5418549207791484	0.07823455438189196	288149829	False	14	19	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C05984	2-hydroxybutyrate (AHB)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.2637651406566266	-0.4001786088837838	-0.13241301158042923	0.0005409786482367017	0.0016541462513391457	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.336422998573065	0.12185706354843	159	5	22	6	15.151515151515152	66.66666666666666	26	0	1	6	27	4000	2873241324	20260921T123200Z_paired_metabolites33_v1	-0.23447289835135976	median_paired_T_minus_N_author_normalized_log_scale	-0.36659673630814993	-0.09679542549440967	COAD_paired_metabolites33_v1_primary33	-0.2637651406566266	-0.7619047619047619	-0.4001786088837838	-0.13241301158042923	950033141	False	5	22	6
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00299	uridine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.5051516113004185	-0.7302227876189473	-0.28034705152581785	0.0004463766618392549	0.0013916448869106183	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.928810287622812	0.00111232647907128	159	8	25	0	24.242424242424242	75.75757575757575	33	0	0	0	33	4000	866769298	20260921T123200Z_paired_metabolites33_v1	-0.51572536236392	median_paired_T_minus_N_author_normalized_log_scale	-0.8878923568758603	-0.3726846798927399	COAD_paired_metabolites33_v1_primary33	-0.5051516113004185	-0.7005347593582888	-0.7302227876189473	-0.28034705152581785	3691679219	False	8	25	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	NAME:2-Hydroxypentanoate	2-Hydroxypentanoate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.4198846896879145	-0.8507015503970029	-0.06619468987336237	0.045484489171984846	0.07379626304434275	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.343884307751192	0.296348707671649	159	9	20	4	27.27272727272727	60.60606060606061	25	4	0	4	29	4000	2391892507	20260921T123200Z_paired_metabolites33_v1	-0.24135198100694932	median_paired_T_minus_N_author_normalized_log_scale	-0.37256531463058007	0.0	COAD_paired_metabolites33_v1_primary33	-0.4198846896879145	-0.42528735632183906	-0.8507015503970029	-0.06619468987336237	2089020141	False	9	20	4
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00571	Cyclohexylamine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.1311933191482465	-0.1744582374854179	0.4311160629202715	0.3862707203664827	0.45833615327067717	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.185663473826958	0.466892936409627	159	7	3	23	21.21212121212121	9.090909090909092	3	2	5	23	10	4000	550739591	20260921T123200Z_paired_metabolites33_v1	0.0	median_paired_T_minus_N_author_normalized_log_scale	0.0	0.0	COAD_paired_metabolites33_v1_primary33	0.1311933191482465	0.3090909090909091	-0.1744582374854179	0.4311160629202715	3569605977	False	7	3	23
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C05127	1-methylhistamine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.6334449173321247	-1.0826842040483986	-0.16193371991873046	0.002773103061075251	0.006580946070312909	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.596838488935626	0.0258711210739767	159	8	24	1	24.242424242424242	72.72727272727273	30	1	1	1	32	4000	3127577505	20260921T123200Z_paired_metabolites33_v1	-0.526487407653112	median_paired_T_minus_N_author_normalized_log_scale	-0.9891998369555302	-0.25784435235188197	COAD_paired_metabolites33_v1_primary33	-0.6334449173321247	-0.6060606060606061	-1.0826842040483986	-0.16193371991873046	1212908357	False	8	24	1
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00103	glucose 1-phosphate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.1003133798187378	-0.5832229820732714	0.3918281871259576	0.6288430020541073	0.6755813332878585	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.172055165634409	0.598262726128864	159	15	15	3	45.45454545454545	45.45454545454545	21	2	7	3	30	4000	1151648128	20260921T123200Z_paired_metabolites33_v1	0.0	median_paired_T_minus_N_author_normalized_log_scale	-0.8611165002390799	0.30100610857842014	COAD_paired_metabolites33_v1_primary33	-0.1003133798187378	-0.1010752688172043	-0.5832229820732714	0.3918281871259576	218442207	False	15	15	3
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00581	guanidinoacetate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.5193378220340314	-0.7627341104179532	-0.23148828190344659	0.00019497298967102218	0.0007269690833274863	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.522523018986262	0.0074791702312904	159	6	27	0	18.181818181818183	81.81818181818183	33	0	0	0	33	4000	2642303412	20260921T123200Z_paired_metabolites33_v1	-0.6051286494601902	median_paired_T_minus_N_author_normalized_log_scale	-0.8756477318522102	-0.31854025102523	COAD_paired_metabolites33_v1_primary33	-0.5193378220340314	-0.7433155080213903	-0.7627341104179532	-0.23148828190344659	2263876103	False	6	27	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00191	glucuronate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.47139983731066637	-0.8608634166700432	-0.08039286681954091	0.026398980713274567	0.04465359503628358	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.445301518249616	0.102697311380866	159	7	16	10	21.21212121212121	48.484848484848484	18	2	3	10	23	4000	3038491303	20260921T123200Z_paired_metabolites33_v1	0.0	median_paired_T_minus_N_author_normalized_log_scale	-0.9149777086780302	0.0	COAD_paired_metabolites33_v1_primary33	-0.47139983731066637	-0.5289855072463768	-0.8608634166700432	-0.08039286681954091	3409267063	False	7	16	10
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C08277	sebacate (decanedioate)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.36367310123425256	-0.6576797067101332	-0.04958876569930396	0.017873515819031526	0.03273084757547438	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.289870484694869	0.12185706354843	159	6	22	5	18.181818181818183	66.66666666666666	24	2	2	5	28	4000	3921706804	20260921T123200Z_paired_metabolites33_v1	-0.36632728474115595	median_paired_T_minus_N_author_normalized_log_scale	-0.8749892641116519	-0.06255360011581404	COAD_paired_metabolites33_v1_primary33	-0.36367310123425256	-0.5123152709359606	-0.6576797067101332	-0.04958876569930396	2294246972	False	6	22	5
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00105	uridine 5'-monophosphate (UMP)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.5002712392560689	-0.8550633379960219	-0.16643078099507508	0.015474009505206743	0.029290089420569907	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.495355829225026	0.0859555339031192	159	12	21	0	36.36363636363637	63.63636363636363	33	0	0	0	33	4000	3188462181	20260921T123200Z_paired_metabolites33_v1	-0.1900730683102605	median_paired_T_minus_N_author_normalized_log_scale	-0.8154012696009705	0.0008398683804404783	COAD_paired_metabolites33_v1_primary33	-0.5002712392560689	-0.483065953654189	-0.8550633379960219	-0.16643078099507508	1022048180	False	12	21	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00294	inosine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.39437471431419024	-0.8409198110126967	0.16042424291821847	0.006433188589840646	0.01345890770769293	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.467146949402204	0.00317493716792095	159	8	25	0	24.242424242424242	75.75757575757575	33	0	0	0	33	4000	2708313590	20260921T123200Z_paired_metabolites33_v1	-0.6869376194683587	median_paired_T_minus_N_author_normalized_log_scale	-1.10360655783962	-0.22093215161133006	COAD_paired_metabolites33_v1_primary33	-0.39437471431419024	-0.5436720142602496	-0.8409198110126967	0.16042424291821847	3044857845	False	8	25	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00163	Propionate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.3812095142359299	-0.9734717875919932	0.21258230399060668	0.24519030932096386	0.311882073456266	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.257659933527903	0.335953064469857	159	15	15	3	45.45454545454545	45.45454545454545	23	4	3	3	30	4000	1584754991	20260921T123200Z_paired_metabolites33_v1	0.0	median_paired_T_minus_N_author_normalized_log_scale	-1.00659216943844	0.2353673926500801	COAD_paired_metabolites33_v1_primary33	-0.3812095142359299	-0.24301075268817204	-0.9734717875919932	0.21258230399060668	2287206605	False	15	15	3
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C01089	3-hydroxybutyrate (BHBA)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.5346940225677163	-0.8045265299253391	-0.3038971105162051	0.0001756918371506169	0.0006813415148036119	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.337141033258101	0.201308384491351	159	6	23	4	18.181818181818183	69.6969696969697	28	1	0	4	29	4000	3550916550	20260921T123200Z_paired_metabolites33_v1	-0.43276543551114965	median_paired_T_minus_N_author_normalized_log_scale	-0.5918350373840893	-0.1909511089199487	COAD_paired_metabolites33_v1_primary33	-0.5346940225677163	-0.7977011494252874	-0.8045265299253391	-0.3038971105162051	454056381	False	6	23	4
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00300	creatine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.6879279143409176	-1.0061518856839626	-0.3918387499414375	9.456859109027828e-05	0.0003759101495838562	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.803110403962142	0.0051099208710439	159	6	27	0	18.181818181818183	81.81818181818183	33	0	0	0	33	4000	3779696514	20260921T123200Z_paired_metabolites33_v1	-0.534906070129999	median_paired_T_minus_N_author_normalized_log_scale	-0.7310205429721996	-0.32110158105639997	COAD_paired_metabolites33_v1_primary33	-0.6879279143409176	-0.7789661319073083	-1.0061518856839626	-0.3918387499414375	4288328900	False	6	27	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00055	cytidine 5'-monophosphate (5'-CMP)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.33307816908574817	-0.6052565866988493	-0.03792662396181481	0.017909331692240696	0.03273084757547438	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.568550324207397	0.0539757777143879	159	11	22	0	33.33333333333333	66.66666666666666	33	0	0	0	33	4000	2903614570	20260921T123200Z_paired_metabolites33_v1	-0.31454725466007005	median_paired_T_minus_N_author_normalized_log_scale	-0.5595675852680801	-0.02293211924016969	COAD_paired_metabolites33_v1_primary33	-0.33307816908574817	-0.47237076648841353	-0.6052565866988493	-0.03792662396181481	529556989	False	11	22	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C01585	Hexanoate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.10611175609202424	-0.5315373583321393	0.3435095225289108	0.5258798792348047	0.6015460489088773	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.0946760061601497	0.73939377650572	159	13	20	0	39.39393939393939	60.60606060606061	30	1	2	0	33	4000	3001370496	20260921T123200Z_paired_metabolites33_v1	-0.2890378654797099	median_paired_T_minus_N_author_normalized_log_scale	-0.5776128488944297	0.38625121507446014	COAD_paired_metabolites33_v1_primary33	-0.10611175609202424	-0.1265597147950089	-0.5315373583321393	0.3435095225289108	1136951554	False	13	20	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C06771	triethanolamine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-1.248178189516822	-1.7049684651451527	-0.7979738211993602	4.174619343439777e-05	0.00023705874128818733	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.763394607391977	0.00205315909153294	159	4	25	4	12.121212121212121	75.75757575757575	23	5	1	4	29	4000	307669267	20260921T123200Z_paired_metabolites33_v1	-0.91998596046088	median_paired_T_minus_N_author_normalized_log_scale	-1.789282509750017	-0.5668552879640201	COAD_paired_metabolites33_v1_primary33	-1.248178189516822	-0.871264367816092	-1.7049684651451527	-0.7979738211993602	74637549	False	4	25	4
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00383	malonate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.4365500527737086	-0.7102381597384092	-0.17987733851376603	0.0020306384450003404	0.00512494464690562	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.300205658965365	0.139266731582772	159	3	21	9	9.090909090909092	63.63636363636363	23	1	0	9	24	4000	1442312075	20260921T123200Z_paired_metabolites33_v1	-0.368934641036713	median_paired_T_minus_N_author_normalized_log_scale	-0.6044670015171643	0.0	COAD_paired_metabolites33_v1_primary33	-0.4365500527737086	-0.72	-0.7102381597384092	-0.17987733851376603	2078915470	False	3	21	9
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C01606	Phthalate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.690160389754701	-0.9754487451478011	-0.40164750844959207	0.00035503938074694154	0.0012010906710375256	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.607579272336491	0.0104274039204103	159	3	21	9	9.090909090909092	63.63636363636363	22	2	0	9	24	4000	3367946388	20260921T123200Z_paired_metabolites33_v1	-0.78208180351539	median_paired_T_minus_N_author_normalized_log_scale	-1.1628644169105098	0.0	COAD_paired_metabolites33_v1_primary33	-0.690160389754701	-0.8333333333333334	-0.9754487451478011	-0.40164750844959207	3276129841	False	3	21	9
