cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	enrichment	technology	annotation_level	cell_type	n_tumor	n_normal	n_paired_covered	n_paired_ge20	n_tumor_only	n_normal_only	n_pairs_excluded_cell_coverage	tier	gene_available	ci_method	ci_coverage	n_positive	n_negative	n_zero	n_informative	paired_tumor_CPM_median	paired_normal_CPM_median	median_detection_difference
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	10	10	median_paired_CPM_difference_T_minus_N	1.4301765299584699	0.4970233907604751	5.38320477668525	0.021484375	0.11781754032258064	Lee2020_GSE132465_primary_lineage	170	DONE	PAIRED_DIRECTION_TEST; not metabolite validation	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	lineage	B cells	23	10	10	10	13	0	0	primary	True	order_statistic_median_95pct_or_higher	0.978515625	9	1	0	10	3.979414958526685	1.9926322712507658	0.011293145325331516
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	8	10	median_paired_CPM_difference_T_minus_N	13.55270602923629	5.321385922847675	59.653952584427046	0.0078125	0.055338541666666664	Lee2020_GSE132465_primary_lineage	170	DONE	PAIRED_DIRECTION_TEST; not metabolite validation	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	lineage	Epithelial cells	23	10	10	8	13	0	2	primary	True	order_statistic_median_95pct_or_higher	0.9921875	8	0	0	8	18.864210198499826	3.755509989628232	0.24707356321696594
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	0	2	median_paired_CPM_difference_T_minus_N	NA	NA	NA	NA	NA	Lee2020_GSE132465_primary_lineage	170	NOT_EVALUABLE	FEWER_THAN_6_PAIRED_PATIENTS_GE20; no test	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	lineage	Mast cells	2	10	2	0	0	8	2	primary	True	order_statistic_median_95pct_or_higher	NA	NA	NA	NA	NA	NA	NA	NA
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	9	10	median_paired_CPM_difference_T_minus_N	15.849639398683642	6.567739085908606	23.675485106195218	0.0390625	0.15092329545454544	Lee2020_GSE132465_primary_lineage	170	DONE	PAIRED_DIRECTION_TEST; not metabolite validation	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	lineage	Myeloids	23	10	10	9	13	0	1	primary	True	order_statistic_median_95pct_or_higher	0.9609375	8	1	0	9	33.97947186839524	22.753646271815057	0.03526228506589857
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	9	10	median_paired_CPM_difference_T_minus_N	22.13635407591231	8.057345034725188	41.68437293600395	0.0390625	0.15092329545454544	Lee2020_GSE132465_primary_lineage	170	DONE	PAIRED_DIRECTION_TEST; not metabolite validation	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	lineage	Stromal cells	23	10	10	9	13	0	1	primary	True	order_statistic_median_95pct_or_higher	0.9609375	8	1	0	9	29.911568584021953	12.98646954167863	0.12553600105958512
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	10	10	median_paired_CPM_difference_T_minus_N	12.78174326303703	5.402357472797874	18.87627933314437	0.001953125	0.0390625	Lee2020_GSE132465_primary_lineage	170	DONE	PAIRED_DIRECTION_TEST; not metabolite validation	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	lineage	T cells	23	10	10	10	13	0	0	primary	True	order_statistic_median_95pct_or_higher	0.978515625	10	0	0	10	29.87841315618482	19.344110434564257	0.013650789306650132
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	9	10	median_paired_CPM_difference_T_minus_N	4.004385545989949	-7.576073245476137	10.582979317184428	0.1796875	0.763671875	Lee2020_GSE132465_secondary_other_strata	102	DONE	PAIRED_DIRECTION_TEST; not metabolite validation	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	subtype	CD19+CD20+ B	23	10	10	9	13	0	1	secondary	True	order_statistic_median_95pct_or_higher	0.9609375	7	2	0	9	14.36930715990644	7.576073245476137	0.0050982731197455125
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	9	10	median_paired_CPM_difference_T_minus_N	-2.9295847060177955	-7.139326310154086	7.716511251909131	0.5078125	1.0	Lee2020_GSE132465_secondary_other_strata	102	DONE	PAIRED_DIRECTION_TEST; not metabolite validation	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	subtype	CD4+ T cells	23	10	10	9	13	0	1	secondary	True	order_statistic_median_95pct_or_higher	0.9609375	3	6	0	9	16.891107254308288	19.405552483009746	-0.00965365399271742
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	10	10	median_paired_CPM_difference_T_minus_N	17.224146641997876	0.3868689386714159	37.84803302819024	0.021484375	0.43828125	Lee2020_GSE132465_secondary_other_strata	102	DONE	PAIRED_DIRECTION_TEST; not metabolite validation	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	subtype	CD8+ T cells	23	10	10	10	13	0	0	secondary	True	order_statistic_median_95pct_or_higher	0.978515625	9	1	0	10	38.85999737077185	19.63052145894972	0.023906010718242353
COAD	Lee2020_GSE132465	06_EXTERNAL	20260920T091100Z_cell_paired35_v1	COAD_cell_paired35_v1	paired_T_minus_N_within_cell_type	NA	NA	SLC6A6	paired_patient	0	0	median_paired_CPM_difference_T_minus_N	NA	NA	NA	NA	NA	Lee2020_GSE132465_secondary_other_strata	102	NOT_EVALUABLE	FEWER_THAN_6_PAIRED_PATIENTS_GE20; no test	Lee2020_GSE132465	Lee2020_GSE132465	NO_CD45_REPORTED_FICOLL_PURIFIED	10x_3prime_v2	subtype	CMS1	21	0	0	0	21	0	0	secondary	True	order_statistic_median_95pct_or_higher	NA	NA	NA	NA	NA	NA	NA	NA
