cohort	contrast	direction	pathway	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Wu2021	high_vs_low_detected	up	Insulin resistance	14558	1358	93	11	0.2481078992	CREB3L4;G6PC3;IKBKB;INSR;IRS1;OGT;PRKCD;RPS6KB1;SLC27A2;SOCS3;SREBF1	0.6739302935	0.6811956521
Wu2021	high_vs_low_detected	up	Insulin secretion	14558	1358	53	4	0.7411386347	ADCY1;ATP1A4;CREB3L4;VAMP2	0.9949999141	0.9973559353
Wu2021	high_vs_low_detected	up	Insulin signaling pathway	14558	1358	117	16	0.07698121305	BRAF;EIF4E;EXOC7;FBP1;G6PC3;GRB2;IKBKB;INSR;IRS1;PRKAR1A;PRKAR2B;RPS6KB1;SHC2;SOCS2;SOCS3;SREBF1	0.397849809	0.4153404983
Wu2021	high_vs_low_detected	up	Intestinal immune network for IgA production	14558	1358	28	0	1		1	1
Wu2021	high_vs_low_detected	up	JAK-STAT signaling pathway	14558	1358	94	11	0.2592302709	BCL2;CISH;CSF3R;EGF;GRB2;IL20RA;IL6ST;PIAS3;PRLR;SOCS2;SOCS3	0.687588575	0.6936726974
Wu2021	high_vs_low_detected	up	Kaposi sarcoma-associated herpesvirus infection	14558	1358	156	11	0.8717413803	BECN1;CTNNB1;FGF2;GABARAP;IKBKB;IL6ST;NFATC4;PREX1;TBK1;UBB;UBC	1	1
Wu2021	high_vs_low_detected	up	Legionellosis	14558	1358	52	9	0.04942459409	CLK1;CLK4;EEF1A2;HSPA1A;HSPA1B;HSPA2;HSPA6;PYCARD;SAR1B	0.317186406	0.3378978912
Wu2021	high_vs_low_detected	up	Leishmaniasis	14558	1358	59	1	0.9969408927	EEF1A2	1	1
Wu2021	high_vs_low_detected	up	Leukocyte transendothelial migration	14558	1358	85	10	0.2674663876	AFDN;CLDN15;CTNNA1;CTNNB1;EZR;OCLN;PTK2;RHOA;RHOH;VAV3	0.687588575	0.7017511533
Wu2021	high_vs_low_detected	up	Lipid and atherosclerosis	14558	1358	170	14	0.726929944	ATF6;BCL2;HSPA1A;HSPA1B;HSPA2;HSPA4;HSPA6;IKBKB;PTK2;PYCARD;RHOA;TBK1;VAV3;XBP1	0.9849816411	0.9875522472
Wu2021	high_vs_low_detected	up	Long-term depression	14558	1358	43	6	0.2084525846	BRAF;GNA13;GUCY1A2;IGF1R;PLA2G4C;PPP2CA	0.6260866627	0.6219615451
Wu2021	high_vs_low_detected	up	Long-term potentiation	14558	1358	53	2	0.9642752116	ADCY1;BRAF	1	1
Wu2021	high_vs_low_detected	up	Longevity regulating pathway	14558	1358	89	11	0.2054970782	ADCY1;CREB3L4;EIF4E;HSPA1A;HSPA1B;HSPA2;HSPA6;IGF1R;INSR;IRS1;RPS6KB1	0.6256798016	0.6201194742
Wu2021	high_vs_low_detected	up	Lysine degradation	14558	1358	56	1	0.9958912941	ALDH3A2	1	1
Wu2021	high_vs_low_detected	up	Lysosome	14558	1358	118	18	0.02520741929	ACP5;AGA;AP1G2;AP3S1;ARSA;ARSG;ASAH1;ATP6AP1;ATP6V1H;CD164;CLTC;CTSO;GAA;GNPTG;GNS;NEU1;SUMF1;TPP1	0.2073398995	0.2284422373
Wu2021	high_vs_low_detected	up	MAPK signaling pathway	14558	1358	232	35	0.00300472546	BRAF;CACNG4;DUSP1;DUSP16;DUSP4;DUSP5;EFNA1;EGF;ERBB3;ERBB4;FGF10;FGF2;FGFR3;FLNB;GADD45B;GADD45G;GRB2;HSPA1A;HSPA1B;HSPA2;HSPA6;HSPB1;IGF1R;IKBKB;INSR;JUND;KITLG;LAMTOR3;MAP3K1;MAPKAPK3;MAPT;NF1;PLA2G4C;PPM1A;RAC3	0.04874332412	0.06970963066
Wu2021	high_vs_low_detected	up	Malaria	14558	1358	30	1	0.9471762128	THBS1	1	1
Wu2021	high_vs_low_detected	up	Mannose type O-glycan biosynthesis	14558	1358	21	3	0.3114005163	B4GALT1;FUT9;RXYLT1	0.7316759429	0.747845643
Wu2021	high_vs_low_detected	up	Measles	14558	1358	106	10	0.5338816056	BCL2;CD46;CDKN1B;HSPA1A;HSPA1B;HSPA2;HSPA6;IKBKB;OAS1;TBK1	0.9181432061	0.8983608367
Wu2021	high_vs_low_detected	up	Melanogenesis	14558	1358	75	4	0.9283736255	ADCY1;CREB3L4;CTNNB1;KITLG	1	1
Wu2021	high_vs_low_detected	up	Melanoma	14558	1358	57	9	0.08012026182	BRAF;EGF;FGF10;FGF2;GADD45B;GADD45G;IGF1R;MDM2;POLK	0.3999165205	0.4167673202
Wu2021	high_vs_low_detected	up	Metabolism of xenobiotics by cytochrome P450	14558	1358	29	4	0.2835007112	AKR7A3;GSTM2;GSTM3;GSTT2B	0.698584031	0.714136452
Wu2021	high_vs_low_detected	up	MicroRNAs in cancer	14558	1358	142	16	0.2495924755	BCL2;BMI1;CCNG1;CDKN1B;EFNA1;ERBB3;EZR;FGFR3;FOXP1;GRB2;IKBKB;IRS1;MDM2;MDM4;RHOA;THBS1	0.6748241003	0.6836535337
Wu2021	high_vs_low_detected	up	Mineral absorption	14558	1358	38	5	0.2783723673	ATOX1;ATP1A4;CYBRD1;SLC40A1;STEAP2	0.696642241	0.7109995267
Wu2021	high_vs_low_detected	up	Mismatch repair	14558	1358	22	1	0.8842078646	POLD4	1	1
Wu2021	high_vs_low_detected	up	Mitophagy	14558	1358	66	9	0.1588357205	BECN1;FIS1;GABARAP;NBR1;RHOT1;TBC1D15;TBK1;UBB;UBC	0.5680292627	0.5622197205
Wu2021	high_vs_low_detected	up	Morphine addiction	14558	1358	51	2	0.9579075674	ADCY1;KCNJ3	1	1
Wu2021	high_vs_low_detected	up	Mucin type O-glycan biosynthesis	14558	1358	22	3	0.3379399369	GALNT7;ST3GAL1;ST6GALNAC2	0.7345182348	0.7677743938
Wu2021	high_vs_low_detected	up	N-Glycan biosynthesis	14558	1358	45	2	0.93162915	B4GALT1;FUT8	1	1
Wu2021	high_vs_low_detected	up	NF-kappa B signaling pathway	14558	1358	85	6	0.816327333	BCL10;BCL2;GADD45B;GADD45G;IKBKB;TRAF5	1	1
Wu2021	high_vs_low_detected	up	NOD-like receptor signaling pathway	14558	1358	138	16	0.2150577028	BCL2;CARD18;ERBIN;GABARAP;GBP3;GSDMD;IKBKB;OAS1;PRKCD;PYCARD;PYDC1;RHOA;TBK1;TRAF5;TXNIP;VDAC1	0.6311241126	0.6291725982
Wu2021	high_vs_low_detected	up	Natural killer cell mediated cytotoxicity	14558	1358	79	6	0.7578983014	BRAF;FCER1G;GRB2;RAC3;SHC2;VAV3	0.9971376994	1
Wu2021	high_vs_low_detected	up	Necroptosis	14558	1358	119	12	0.433247263	BCL2;CHMP5;GLUD1;GLUL;H2AC15;H2AC20;H2AC6;H2AJ;PLA2G4C;PYCARD;TRAF5;VDAC1	0.8241576599	0.8390097247
Wu2021	high_vs_low_detected	up	Neuroactive ligand-receptor interaction	14558	1358	91	11	0.2264045609	AGTR1;CGA;CYSLTR1;KISS1R;NPW;NPY1R;PRLR;PTGER3;S1PR3;TRH;VIPR2	0.6470921065	0.649001161
Wu2021	high_vs_low_detected	up	Neurotrophin signaling pathway	14558	1358	107	12	0.294706654	ARHGDIB;BCL2;BRAF;FRS2;GRB2;IKBKB;IRAK3;IRS1;MAP3K1;PRKCD;RHOA;SHC2	0.7111929172	0.728135716
Wu2021	high_vs_low_detected	up	Neutrophil extracellular trap formation	14558	1358	121	11	0.5818831889	GSDMD;H2AC15;H2AC20;H2AC6;H2AJ;H2BC18;H2BC21;H2BC5;H3-3B;H3-5;VDAC1	0.9281239336	0.9217645926
Wu2021	high_vs_low_detected	up	Nicotinate and nicotinamide metabolism	14558	1358	28	5	0.1141191876	ENPP1;NADK2;NT5C;NUDT12;SIRT3	0.4794647882	0.490289843
Wu2021	high_vs_low_detected	up	Non-alcoholic fatty liver disease	14558	1358	138	16	0.2150577028	COX6A1;COX6C;COX7C;IKBKB;INSR;IRS1;NDUFA2;NDUFA5;NDUFB2;NDUFB8;NDUFV2;SOCS3;SREBF1;UQCR11;UQCRQ;XBP1	0.6311241126	0.6291725982
Wu2021	high_vs_low_detected	up	Non-small cell lung cancer	14558	1358	65	7	0.4042405976	BRAF;EGF;FHIT;GADD45B;GADD45G;GRB2;POLK	0.7922030503	0.8134785889
Wu2021	high_vs_low_detected	up	Notch signaling pathway	14558	1358	51	4	0.7129738458	CIR1;LFNG;NCSTN;PSENEN	0.9777120583	0.9799939559
Wu2021	high_vs_low_detected	up	Nucleotide excision repair	14558	1358	44	5	0.392425669	CCNH;CDK7;CETN2;GTF2H5;POLD4	0.7822281322	0.8057810983
Wu2021	high_vs_low_detected	up	Olfactory transduction	14558	1358	22	0	1		1	1
Wu2021	high_vs_low_detected	up	One carbon pool by folate	14558	1358	18	2	0.5107675372	AMT;MTHFD2L	0.8904126619	0.888628401
Wu2021	high_vs_low_detected	up	Oocyte meiosis	14558	1358	103	10	0.4962661072	ADCY1;ANAPC11;ANAPC13;CDC23;CPEB3;CPEB4;IGF1R;PGR;PPP2CA;SKP1	0.8729500199	0.8822508573
Wu2021	high_vs_low_detected	up	Osteoclast differentiation	14558	1358	96	6	0.8940294706	ACP5;FHL2;GRB2;IKBKB;JUND;SOCS3	1	1
Wu2021	high_vs_low_detected	up	Other glycan degradation	14558	1358	15	2	0.4146469602	AGA;NEU1	0.8018338569	0.8236138251
Wu2021	high_vs_low_detected	up	Other types of O-glycan biosynthesis	14558	1358	34	4	0.3929222989	B4GALT1;GALNT7;LFNG;OGT	0.7822281322	0.8057810983
Wu2021	high_vs_low_detected	up	Ovarian steroidogenesis	14558	1358	29	6	0.04795535708	ACOT4;ADCY1;CGA;IGF1R;INSR;PLA2G4C	0.3146733543	0.3351097242
Wu2021	high_vs_low_detected	up	Oxidative phosphorylation	14558	1358	111	18	0.01416644151	ATP5MC2;ATP5ME;ATP6AP1;ATP6V1C1;ATP6V1G1;ATP6V1H;COX11;COX17;COX6A1;COX6C;COX7C;NDUFA2;NDUFA5;NDUFB2;NDUFB8;NDUFV2;UQCR11;UQCRQ	0.1426414111	0.1685443298
Wu2021	high_vs_low_detected	up	Oxytocin signaling pathway	14558	1358	106	7	0.8758407779	ADCY1;CACNG4;GUCY1A2;KCNJ3;NFATC4;PLA2G4C;RHOA	1	1
Wu2021	high_vs_low_detected	up	PD-L1 expression and PD-1 checkpoint pathway in cancer	14558	1358	75	3	0.9756426112	EGF;IKBKB;RPS6KB1	1	1
Wu2021	high_vs_low_detected	up	PI3K-Akt signaling pathway	14558	1358	243	32	0.02904406715	BCL2;CDKN1B;CHAD;COL9A2;CREB3L4;CSF3R;EFNA1;EGF;EIF4E;ERBB3;ERBB4;FGF10;FGF2;FGFR3;G6PC3;GRB2;IGF1R;IKBKB;INSR;IRS1;KITLG;LAMB2;MAGI1;MDM2;MYB;PPP2CA;PRLR;PTK2;RBL2;RPS6KB1;SGK3;THBS1	0.2323525372	0.251426253
Wu2021	high_vs_low_detected	up	PPAR signaling pathway	14558	1358	54	7	0.2357477218	ACOX1;ACOX2;ACOX3;PLIN5;SLC27A2;UBC;UCP1	0.6587400455	0.6637557215
Wu2021	high_vs_low_detected	up	Pancreatic cancer	14558	1358	75	8	0.4005254997	BRAF;EGF;GADD45B;GADD45G;IKBKB;POLK;RAC3;RPS6KB1	0.7875652923	0.8099271415
Wu2021	high_vs_low_detected	up	Pancreatic secretion	14558	1358	49	8	0.0819446994	ADCY1;ATP1A4;ATP2A3;CA2;PLA2G10;PLA2G12A;RAB27B;RHOA	0.4021487769	0.4215337087
Wu2021	high_vs_low_detected	up	Pantothenate and CoA biosynthesis	14558	1358	15	3	0.1586878435	ALDH3A2;ENPP1;PANK3	0.5680292627	0.5622197205
Wu2021	high_vs_low_detected	up	Parathyroid hormone synthesis, secretion and action	14558	1358	82	10	0.2323586665	ADCY1;BCL2;BRAF;CREB3L4;EGR1;GATA3;GNA13;JUND;MEF2D;RHOA	0.6523916404	0.6578370591
Wu2021	high_vs_low_detected	up	Parkinson disease	14558	1358	208	24	0.1619937253	ATF6;ATP5MC2;COX6A1;COX6C;COX7C;DUSP1;MAOB;MAPT;NDUFA2;NDUFA5;NDUFB2;NDUFB8;NDUFV2;PSMA1;PSMC5;TUBA3D;TUBA3E;UBB;UBC;UBE2G1;UQCR11;UQCRQ;VDAC1;XBP1	0.5733596095	0.567712149
Wu2021	high_vs_low_detected	up	Pathogenic Escherichia coli infection	14558	1358	166	15	0.5911573607	ARPC4;BRK1;CLDN15;EZR;GNA13;IKBKB;MYO6;OCLN;PYCARD;RHOA;SEC24B;TMBIM6;TUBA3D;TUBA3E;WASL	0.9355986413	0.9266791059
Wu2021	high_vs_low_detected	up	Pathways in cancer	14558	1358	410	40	0.4063230416	ADCY1;AGTR1;ARNT;BCL2;BRAF;CDKN1B;CSF3R;CTNNA1;CTNNB1;EGF;EGLN2;ELOC;ESR1;FGF10;FGF2;FGFR3;GADD45B;GADD45G;GLI3;GNA13;GRB2;GSTM2;GSTM3;GSTT2B;IGF1R;IKBKB;IL6ST;KITLG;LAMB2;MDM2;POLK;PTGER3;PTK2;RAC3;RARA;RHOA;RPS6KB1;SKP1;TRAF4;TRAF5	0.7936209241	0.8137717031
Wu2021	high_vs_low_detected	up	Pathways of neurodegeneration	14558	1358	378	38	0.3370651219	ATF6;ATP2A3;ATP5MC2;BCL2;BECN1;BRAF;COX6A1;COX6C;COX7C;CSNK1A1;CTNNB1;DCTN6;DNAL1;DNALI1;FIG4;GABARAP;GPX1;HIP1;MAPT;NDUFA2;NDUFA5;NDUFB2;NDUFB8;NDUFV2;PIK3R4;PSMA1;PSMC5;TBK1;TUBA3D;TUBA3E;UBB;UBC;UBE2G1;UQCR11;UQCRQ;VDAC1;WIPI1;XBP1	0.7345182348	0.7677743938
Wu2021	high_vs_low_detected	up	Pentose phosphate pathway	14558	1358	25	1	0.9137252733	FBP1	1	1
Wu2021	high_vs_low_detected	up	Peroxisome	14558	1358	71	15	0.001995222135	ABCD3;ACOX1;ACOX2;ACOX3;CRAT;CROT;EPHX2;FAR1;HSD17B4;NUDT12;PEX11B;PEX19;PEX2;SLC25A17;SLC27A2	0.03845815654	0.05443848643
Wu2021	high_vs_low_detected	up	Pertussis	14558	1358	62	5	0.6980097567	C1QA;C1QB;C1QC;PYCARD;RHOA	0.9777120583	0.9770072244
Wu2021	high_vs_low_detected	up	Phagosome	14558	1358	118	9	0.7827523044	ATP6AP1;ATP6V1C1;ATP6V1G1;ATP6V1H;DYNC1I2;RAB5C;THBS1;TUBA3D;TUBA3E	1	1
Wu2021	high_vs_low_detected	up	Phosphatidylinositol signaling system	14558	1358	85	8	0.5438838823	CDS1;DGKE;INPP4B;ITPK1;MTMR14;MTMR4;PIP4K2C;SACM1L	0.9181432061	0.9025593395
Wu2021	high_vs_low_detected	up	Phospholipase D signaling pathway	14558	1358	114	12	0.3746476398	ADCY1;AGTR1;DGKE;EGF;FCER1G;GNA13;GRB2;INSR;KITLG;PLA2G4C;RHOA;SHC2	0.773124458	0.7981474052
Wu2021	high_vs_low_detected	up	Platelet activation	14558	1358	95	6	0.8883575347	ADCY1;FCER1G;GNA13;GUCY1A2;PLA2G4C;RHOA	1	1
Wu2021	high_vs_low_detected	up	Porphyrin and chlorophyll metabolism	14558	1358	23	0	1		1	1
Wu2021	high_vs_low_detected	up	Primary immunodeficiency	14558	1358	22	0	1		1	1
Wu2021	high_vs_low_detected	up	Prion disease	14558	1358	222	26	0.1337102361	ATP5MC2;C1QA;C1QB;C1QC;COX6A1;COX6C;COX7C;CREB3L4;EGR1;HSPA1A;HSPA1B;HSPA2;HSPA6;NDUFA2;NDUFA5;NDUFB2;NDUFB8;NDUFV2;PRKCD;PSMA1;PSMC5;TUBA3D;TUBA3E;UQCR11;UQCRQ;VDAC1	0.5101850307	0.5266358334
Wu2021	high_vs_low_detected	up	Progesterone-mediated oocyte maturation	14558	1358	77	10	0.1782316717	ADCY1;ANAPC11;ANAPC13;BRAF;CDC23;CPEB3;CPEB4;IGF1R;KIF22;PGR	0.6011224379	0.5911104813
Wu2021	high_vs_low_detected	up	Prolactin signaling pathway	14558	1358	58	8	0.1695433648	CGA;CISH;ESR1;GRB2;PRLR;SHC2;SOCS2;SOCS3	0.5858776629	0.5801483869
Wu2021	high_vs_low_detected	up	Propanoate metabolism	14558	1358	31	6	0.06350311476	ABAT;ACADS;ACOX1;ACOX3;ALDH6A1;SUCLG2	0.3611143109	0.3750893803
Wu2021	high_vs_low_detected	up	Prostate cancer	14558	1358	88	11	0.1953679982	BCL2;BRAF;CDKN1B;CREB3L4;CTNNB1;EGF;GRB2;IGF1R;IKBKB;MDM2;PLAT	0.6134134997	0.6051452013
Wu2021	high_vs_low_detected	up	Proteasome	14558	1358	43	2	0.9198395539	PSMA1;PSMC5	1	1
Wu2021	high_vs_low_detected	up	Protein digestion and absorption	14558	1358	45	5	0.4115372105	ATP1A4;COL12A1;COL9A2;SLC38A2;SLC7A8	0.8007305183	0.8188390466
Wu2021	high_vs_low_detected	up	Protein export	14558	1358	23	2	0.6462190207	SPCS1;SRP9	0.9585670356	0.9575350904
Wu2021	high_vs_low_detected	up	Protein processing in endoplasmic reticulum	14558	1358	160	16	0.4236730625	AMFR;ATF6;BCL2;DNAJB1;EDEM3;HSPA1A;HSPA1B;HSPA2;HSPA6;HSPH1;SAR1B;SEC24B;SKP1;UBE2G1;UBQLN2;XBP1	0.8138982516	0.8298184394
Wu2021	high_vs_low_detected	up	Proteoglycans in cancer	14558	1358	169	19	0.2282550923	BRAF;CTNNB1;DDX5;ERBB3;ERBB4;ESR1;EZR;FGF2;FLNB;FRS2;GRB2;IGF1R;MDM2;PTK2;RHOA;RPS6KB1;SDC4;THBS1;VAV3	0.6470921065	0.6505550544
Wu2021	high_vs_low_detected	up	Purine metabolism	14558	1358	99	13	0.1304717976	ADA2;ADCY1;AK6;CANT1;DCK;ENPP1;ENTPD5;FHIT;GUCY1A2;NME1;NME2;NT5C;RRM2B	0.5080372561	0.5200937638
Wu2021	high_vs_low_detected	up	Pyrimidine metabolism	14558	1358	48	8	0.07434251301	CANT1;DCK;ENPP1;ENTPD5;NME1;NME2;NT5C;RRM2B	0.3911353838	0.4067797882
Wu2021	high_vs_low_detected	up	Pyruvate metabolism	14558	1358	34	3	0.6265381213	ALDH3A2;GLO1;HAGH	0.9532298678	0.9449881152
Wu2021	high_vs_low_detected	up	RIG-I-like receptor signaling pathway	14558	1358	51	4	0.7129738458	AZI2;IKBKB;MAP3K1;TBK1	0.9777120583	0.9799939559
Wu2021	high_vs_low_detected	up	RNA degradation	14558	1358	69	7	0.4669252581	BTG2;CNOT6L;CNOT7;DCP2;LSM1;PAN3;TOB1	0.8505667883	0.8665354027
Wu2021	high_vs_low_detected	up	RNA polymerase	14558	1358	31	1	0.9521138988	POLR2K	1	1
Wu2021	high_vs_low_detected	up	RNA transport	14558	1358	153	9	0.9544851716	EEF1A2;EIF4A1;EIF4A2;EIF4E;EIF4EBP3;NMD3;NUP58;NUP85;NXT2	1	1
Wu2021	high_vs_low_detected	up	Rap1 signaling pathway	14558	1358	166	21	0.09292046355	ADCY1;AFDN;BRAF;CTNNB1;EFNA1;EGF;EVL;FGF10;FGF2;FGFR3;IGF1R;INSR;KITLG;MAGI1;PARD6B;RAC3;RHOA;SIPA1L3;SKAP1;THBS1;VAV3	0.4354978499	0.448667
Wu2021	high_vs_low_detected	up	Ras signaling pathway	14558	1358	170	21	0.1117361804	AFDN;EFNA1;EGF;FGF10;FGF2;FGFR3;GRB2;IGF1R;IKBKB;INSR;KITLG;NF1;PLA2G10;PLA2G12A;PLA2G4C;RAB5C;RAC3;RGL2;RHOA;SHC2;TBK1	0.4728545607	0.4863563576
Wu2021	high_vs_low_detected	up	Regulation of actin cytoskeleton	14558	1358	171	17	0.4287877987	ARPC4;BRAF;BRK1;EGF;EZR;FGD3;FGF10;FGF2;FGFR3;GNA13;PIP4K2C;PTK2;RAC3;RHOA;SSH3;VAV3;WASL	0.8210231949	0.8345513231
Wu2021	high_vs_low_detected	up	Regulation of lipolysis in adipocytes	14558	1358	39	7	0.06637785047	ABHD5;ADCY1;CGA;INSR;IRS1;NPY1R;PTGER3	0.3622865857	0.3826815507
Wu2021	high_vs_low_detected	up	Relaxin signaling pathway	14558	1358	105	4	0.9908072897	ADCY1;CREB3L4;GRB2;SHC2	1	1
Wu2021	high_vs_low_detected	up	Renal cell carcinoma	14558	1358	66	5	0.7493400319	ARNT;BRAF;EGLN2;ELOC;GRB2	0.9971376994	1
Wu2021	high_vs_low_detected	up	Renin secretion	14558	1358	46	2	0.9368895151	AGTR1;GUCY1A2	1	1
Wu2021	high_vs_low_detected	up	Retinol metabolism	14558	1358	21	1	0.8722763281	DHRS4L2	1	1
Wu2021	high_vs_low_detected	up	Retrograde endocannabinoid signaling	14558	1358	99	8	0.715905807	ADCY1;FAAH;KCNJ3;NDUFA2;NDUFA5;NDUFB2;NDUFB8;NDUFV2	0.9777120583	0.9807879152
Wu2021	high_vs_low_detected	up	Rheumatoid arthritis	14558	1358	73	5	0.8230439338	ACP5;ATP6AP1;ATP6V1C1;ATP6V1G1;ATP6V1H	1	1
Wu2021	high_vs_low_detected	up	Ribosome	14558	1358	127	4	0.9982247918	MRPL23;MRPL24;MRPL27;RPS27L	1	1
Wu2021	high_vs_low_detected	up	Ribosome biogenesis in eukaryotes	14558	1358	71	3	0.9672090985	AK6;NMD3;NXT2	1	1
Wu2021	high_vs_low_detected	up	SNARE interactions in vesicular transport	14558	1358	32	3	0.5845688229	STX8;VAMP2;VAMP4	0.9281239336	0.923021025
Wu2021	high_vs_low_detected	up	Salivary secretion	14558	1358	52	5	0.5407269829	ADCY1;ATP1A4;CST3;GUCY1A2;VAMP2	0.9181432061	0.9015281597
Wu2021	high_vs_low_detected	up	Salmonella infection	14558	1358	227	26	0.1595150669	AHNAK;ARL8B;ARPC4;BCL2;BRK1;CTNNB1;DCTN6;DYNC1I2;DYNLRB1;DYNLRB2;DYNLT1;DYNLT3;EXOC7;FLNB;GSDMD;IKBKB;MYO6;PYCARD;RAB5C;RHOA;RHOB;RHOH;SKP1;TUBA3D;TUBA3E;WASL	0.5680292627	0.5622197205
Wu2021	high_vs_low_detected	up	Selenocompound metabolism	14558	1358	16	0	1		1	1
Wu2021	high_vs_low_detected	up	Serotonergic synapse	14558	1358	60	7	0.325746139	ALOX15B;BRAF;CYP4X1;DUSP1;KCNJ3;MAOB;PLA2G4C	0.7316759429	0.7595286859
Wu2021	high_vs_low_detected	up	Shigellosis	14558	1358	216	23	0.2824571646	ARPC4;BCL10;BCL2;BECN1;GABARAP;H3-3B;H3-5;IKBKB;MDM2;PIK3R4;PRKCD;PTK2;PYCARD;RHOA;RPS6KB1;SKP1;TBK1;TRAF5;UBB;UBC;VDAC1;WASL;WIPI1	0.698584031	0.714136452
Wu2021	high_vs_low_detected	up	Signaling pathways regulating pluripotency of stem cells	14558	1358	101	11	0.341022308	BMI1;BMPR1B;CTNNB1;FGF2;FGFR3;GRB2;IGF1R;IL6ST;SKIL;SMAD5;TBX3	0.7345182348	0.7677743938
Wu2021	high_vs_low_detected	up	Small cell lung cancer	14558	1358	81	11	0.1313589481	BCL2;CDKN1B;FHIT;GADD45B;GADD45G;IKBKB;LAMB2;POLK;PTK2;TRAF4;TRAF5	0.5080372561	0.520944888
Wu2021	high_vs_low_detected	up	Sphingolipid metabolism	14558	1358	38	8	0.02182799324	ARSA;ASAH1;CERS2;CERS4;CERS6;DEGS2;NEU1;UGCG	0.1847470732	0.2173431086
Wu2021	high_vs_low_detected	up	Sphingolipid signaling pathway	14558	1358	103	12	0.251397853	ASAH1;BCL2;CERS2;CERS4;CERS6;DEGS2;FCER1G;GNA13;PPP2CA;RAC3;RHOA;S1PR3	0.6765730239	0.6853619496
Wu2021	high_vs_low_detected	up	Spinocerebellar ataxia	14558	1358	115	10	0.6396622272	ATP2A3;BECN1;KCND3;OMA1;PIK3R4;PSMA1;PSMC5;VDAC1;WIPI1;XBP1	0.9578531813	0.951495282
Wu2021	high_vs_low_detected	up	Spliceosome	14558	1358	130	11	0.677644378	DDX5;HSPA1A;HSPA1B;HSPA2;HSPA6;SLU7;SRSF1;SRSF6;WBP11;XAB2;ZMAT2	0.9648487489	0.9662784001
Wu2021	high_vs_low_detected	up	Staphylococcus aureus infection	14558	1358	46	8	0.06046448923	C1QA;C1QB;C1QC;CFB;CFD;KRT18;KRT19;KRT23	0.3603189971	0.3691516185
Wu2021	high_vs_low_detected	up	Starch and sucrose metabolism	14558	1358	19	3	0.2586388194	ENPP1;G6PC3;GAA	0.687588575	0.6932526692
Wu2021	high_vs_low_detected	up	Steroid biosynthesis	14558	1358	18	0	1		1	1
Wu2021	high_vs_low_detected	up	Steroid hormone biosynthesis	14558	1358	21	1	0.8722763281	HSD17B8	1	1
Wu2021	high_vs_low_detected	up	Synaptic vesicle cycle	14558	1358	51	7	0.1942294551	AP2B1;ATP6V1C1;ATP6V1G1;ATP6V1H;CLTC;SLC1A2;VAMP2	0.6131351447	0.6024229088
Wu2021	high_vs_low_detected	up	Systemic lupus erythematosus	14558	1358	77	12	0.05237882241	C1QA;C1QB;C1QC;H2AC15;H2AC20;H2AC6;H2AJ;H2BC18;H2BC21;H2BC5;H3-3B;H3-5	0.3219919188	0.3469128077
Wu2021	high_vs_low_detected	up	T cell receptor signaling pathway	14558	1358	80	5	0.8781719252	BCL10;GRB2;IKBKB;RHOA;VAV3	1	1
Wu2021	high_vs_low_detected	up	TGF-beta signaling pathway	14558	1358	71	11	0.06370052407	BMPR1B;FMOD;PPP2CA;RHOA;RPS6KB1;SKP1;SMAD5;SMAD7;THBS1;THSD4;ZFYVE16	0.3611143109	0.3750893803
Wu2021	high_vs_low_detected	up	TNF signaling pathway	14558	1358	104	4	0.9901170735	CREB3L4;IKBKB;SOCS3;TRAF5	1	1
Wu2021	high_vs_low_detected	up	Taste transduction	14558	1358	22	0	1		1	1
Wu2021	high_vs_low_detected	up	Terpenoid backbone biosynthesis	14558	1358	21	0	1		1	1
Wu2021	high_vs_low_detected	up	Th1 and Th2 cell differentiation	14558	1358	70	2	0.9914589407	GATA3;IKBKB	1	1
Wu2021	high_vs_low_detected	up	Th17 cell differentiation	14558	1358	81	4	0.9514086797	GATA3;IKBKB;IL6ST;RARA	1	1
Wu2021	high_vs_low_detected	up	Thermogenesis	14558	1358	194	24	0.09318147278	ADCY1;ATP5MC2;ATP5ME;COA3;COX11;COX16;COX17;COX6A1;COX6C;COX7C;CREB3L4;FRS2;GRB2;NDUFA2;NDUFA5;NDUFAF3;NDUFB2;NDUFB8;NDUFV2;RPS6KB1;SMARCE1;UCP1;UQCR11;UQCRQ	0.4354978499	0.448667
Wu2021	high_vs_low_detected	up	Thyroid cancer	14558	1358	35	5	0.2240116576	BRAF;CTNNB1;GADD45B;GADD45G;POLK	0.6470921065	0.6447978235
Wu2021	high_vs_low_detected	up	Thyroid hormone signaling pathway	14558	1358	101	10	0.4707619658	ATP1A4;ATP2A3;CTNNB1;DIO1;ESR1;MDM2;MED13;MED13L;MED24;NCOA2	0.8536049162	0.8688685447
Wu2021	high_vs_low_detected	up	Thyroid hormone synthesis	14558	1358	50	6	0.3221230089	ADCY1;ATP1A4;CGA;CREB3L4;GPX1;LRP2	0.7316759429	0.7592813386
Wu2021	high_vs_low_detected	up	Tight junction	14558	1358	137	16	0.206774318	AFDN;ARPC4;CGN;CGNL1;CLDN15;EZR;HSPA4;MAGI1;MAP3K1;OCLN;PARD6B;PPP2CA;RHOA;TJP3;TUBA3D;TUBA3E	0.6256798016	0.6201194742
