dataset	cancer	feature_name	metabolite_standard_name	kegg_id	hmdb_id	metabolite_key	identity_confidence	super_pathway	sub_pathway	n_tumor	n_normal	missing_rate_tumor_raw	missing_rate_normal_raw	missing_rate_tumor_processed	missing_rate_normal_processed	tumor_mean_processed	normal_mean_processed	tumor_sd_processed	normal_sd_processed	author_log2_fc_tumor_vs_normal	wilcoxon_p	rank_biserial_tumor_vs_normal	hedges_g	hedges_g_variance	hedges_g_se	hedges_g_ci_lower	hedges_g_ci_upper	analysis_design	wilcoxon_fdr	duplicate_metabolite_key_within_dataset	meta_eligible	high_missing_flag
PRAD	PRAD	guanosine 5'- monophosphate (5'-GMP)	guanosine 5'- monophosphate (5'-GMP)	C00144	HMDB01397	KEGG:C00144	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	91	46	0.406593406593407	0.630434782608696	0	0	-1.46639058847696	-1.66611618350134	1.35439699894985	1.72030303212157	-0.498258841309363	0.146829275794153	0.143573817486861	0.133619856776391	0.0327933029789941	0.181089212762644	-0.221315000238391	0.488554713791173	Unpaired; author supplied processed values; no new transformation	0.384194832891597	No	Yes	Yes
PRAD	PRAD	guanosine 5'-diphospho-fucose	guanosine 5'-diphospho-fucose	NA	NA	NAME:guanosine 5'-diphospho-fucose	MODERATE_NAME_ONLY	Nucleotide	Purine Metabolism, Guanine containing	91	46	0.516483516483517	0.695652173913043	0	0	-1.10259627680931	-1.43834330622855	0.977592445817397	0.874750446535602	0.372235351465388	0.0447938593418744	0.188485427615862	0.353475565191126	0.0331841449828709	0.182165158531677	-0.00356814553096	0.710519275913213	Unpaired; author supplied processed values; no new transformation	0.199636829906379	No	Yes	Yes
PRAD	PRAD	heme2	heme2	C00032	HMDB03178	KEGG:C00032	HIGH_ID	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism	91	46	0.593406593406593	0.630434782608696	0	0	-2.37589361721556	-1.88658519652925	1.93051754345151	2.54281593509327	-0.162854552218622	0.596275429328515	-0.0492116579073101	-0.225893384772228	0.0329143743481872	0.181423191318495	-0.581482839756478	0.129696070212022	Unpaired; author supplied processed values; no new transformation	0.806200112313086	No	Yes	Yes
PRAD	PRAD	heptaethylene glycol	heptaethylene glycol	NA	NA	NAME:heptaethylene glycol	MODERATE_NAME_ONLY	Xenobiotics	Chemical	91	46	0.21978021978022	0.217391304347826	0	0	-0.795213177235078	-0.307489773406843	1.39844904509123	1.66930495866274	-0.745292209717138	0.117652572039194	-0.163401815575729	-0.324593795182022	0.0331126711021537	0.181968873992652	-0.68125278820762	0.0320651978435766	Unpaired; author supplied processed values; no new transformation	0.339780628049193	No	Yes	Yes
PRAD	PRAD	hexaethylene glycol	hexaethylene glycol	NA	NA	NAME:hexaethylene glycol	MODERATE_NAME_ONLY	Xenobiotics	Chemical	91	46	0.21978021978022	0.217391304347826	0	0	-0.710181740205767	-0.239273218506888	1.29542174648573	1.53878586292035	-0.705949899091101	0.0851728061944009	-0.179646440516006	-0.339015034625652	0.0331475983351156	0.18206481904837	-0.695862079960456	0.017832010709153	Unpaired; author supplied processed values; no new transformation	0.287358719964287	No	Yes	Yes
PRAD	PRAD	hexanoylcarnitine	hexanoylcarnitine	C01585	HMDB00705	KEGG:C01585	HIGH_ID	Lipid	Carnitine Metabolism	91	46	0.0	0.0	0	0	-0.0032397513895144	-0.130364446846836	0.687713889950833	0.560578253459439	0.176505847492682	0.261230345453335	0.118012422360248	0.195054024312262	0.0328669957026272	0.181292569353041	-0.160279411619698	0.550387460244223	Unpaired; author supplied processed values; no new transformation	0.545110720859271	Yes	No	No
PRAD	PRAD	hippurate	hippurate	C01586	HMDB00714	KEGG:C01586	HIGH_ID	Xenobiotics	Benzoate Metabolism	91	46	0.032967032967033	0.0652173913043478	0	0	-0.555548725585064	0.290891656945735	2.08438975680173	2.24490199150733	-0.655490452774063	0.0128233215667022	-0.261108456760631	-0.393471853451313	0.0332931782831309	0.182464183562503	-0.751101653233819	-0.0358420536688069	Unpaired; author supplied processed values; no new transformation	0.0873437563316888	No	Yes	No
PRAD	PRAD	histamine	histamine	C00388	HMDB00870	KEGG:C00388	HIGH_ID	Amino acid	Histidine Metabolism	91	46	0.0	0.0	0	0	-0.31589476482786	0.112223881477835	0.874672813831931	0.883962628501408	-0.419617392536838	0.0047497622112224	-0.296225513616818	-0.485013206360922	0.0335866735783356	0.183266673397908	-0.844215886220823	-0.125810526501022	Unpaired; author supplied processed values; no new transformation	0.0489904045214657	No	Yes	No
PRAD	PRAD	histidine	histidine	C00135	HMDB00177	KEGG:C00135	HIGH_ID	Amino acid	Histidine Metabolism	91	46	0.0	0.0	0	0	-0.177939315556129	0.0298435795372549	0.504154810304452	0.592807647663777	-0.247217002640503	0.0796949515118911	-0.183946488294314	-0.38597199792594	0.0332718435521985	0.182405711402353	-0.743487192274552	-0.0284568035773282	Unpaired; author supplied processed values; no new transformation	0.276633437459545	No	Yes	No
PRAD	PRAD	homocarnosine	homocarnosine	C00884	HMDB00745	KEGG:C00884	HIGH_ID	Peptide	Dipeptide Derivative	91	46	0.747252747252747	0.695652173913043	0	0	-2.21425283215885	-2.00153460086884	1.46956731776711	1.7676061284175	-0.653233284174538	0.635550716647417	-0.0387004300047779	-0.134290886967229	0.0327939590965033	0.18109102433998	-0.489229294673589	0.220647520739132	Unpaired; author supplied processed values; no new transformation	0.815605024724815	No	Yes	Yes
PRAD	PRAD	beta-hydroxyisovaleroylcarnitine	beta-hydroxyisovaleroylcarnitine	NA	NA	NAME:beta-hydroxyisovaleroylcarnitine	MODERATE_NAME_ONLY	Amino Acid	Leucine, Isoleucine and Valine Metabolism	91	46	0.0	0.0	0	0	0.193805520348219	-0.338855754526867	1.12128120453289	1.01878546200274	0.63992749133502	0.0086002522279912	0.275680840898232	0.486767981128437	0.0335928971444208	0.183283652147214	0.127532022919898	0.846003939336976	Unpaired; author supplied processed values; no new transformation	0.0705611603251101	No	Yes	No
PRAD	PRAD	hypotaurine	hypotaurine	C00519	HMDB00965	KEGG:C00519	HIGH_ID	Amino acid	Cysteine, methionine, SAM, taurine metabolism	91	46	0.0	0.0	0	0	0.0424542862923114	-0.148466664875002	0.879983198842053	0.853744229689783	0.191450059324696	0.191621163194158	0.137123745819398	0.217895794240837	0.0329014209024354	0.181387488274234	-0.137623682776661	0.573415271258336	Unpaired; author supplied processed values; no new transformation	0.458114171609874	No	Yes	No
PRAD	PRAD	hypoxanthine	hypoxanthine	C00262	HMDB00157	KEGG:C00262	HIGH_ID	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	91	46	0.0	0.0	0	0	-0.0433371703937635	-0.400572226716287	0.555026372334155	0.502291106940915	0.378143891907579	9.4724746996517e-05	0.409460105112279	0.660281054030066	0.0343192767168996	0.185254626708484	0.297181985681437	1.02338012237869	Unpaired; author supplied processed values; no new transformation	0.0042744542082178	No	Yes	No
PRAD	PRAD	inosine	inosine	C00294	HMDB00195	KEGG:C00294	HIGH_ID	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	91	46	0.0	0.0	0	0	-0.17129816133095	0.0660157645083984	0.441229775893309	0.457551976814685	-0.237955484045131	0.0021430870452785	-0.32202580028667	-0.528258859597731	0.0337465991710326	0.183702474591478	-0.888315709797028	-0.168202009398434	Unpaired; author supplied processed values; no new transformation	0.0322356009727307	No	Yes	No
PRAD	PRAD	inositol 1-phosphate (I1P)	inositol 1-phosphate (I1P)	C04006	HMDB00213	KEGG:C04006	HIGH_ID	Lipid	Inositol Metabolism	91	46	0.010989010989011	0.0	0	0	-0.413680501985825	0.0572582506929497	0.758945318357899	0.773095257696164	-0.492898208278527	0.0007022615818986	-0.355470616340182	-0.613227995978532	0.0341005814787273	0.184663427561408	-0.975168313998892	-0.251287677958173	Unpaired; author supplied processed values; no new transformation	0.0149127312391416	No	Yes	No
PRAD	PRAD	Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate	Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate	NA	NA	NAME:Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate	MODERATE_NAME_ONLY	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	91	46	0.351648351648352	0.326086956521739	0	0	-1.14766964041835	-0.770104931441745	1.4622580807407	1.58553184360233	-0.443947901307729	0.132292687486244	-0.154801720019111	-0.249564343867381	0.032955449313319	0.18153635810305	-0.60537560574936	0.106246918014598	Unpaired; author supplied processed values; no new transformation	0.364562291469725	No	Yes	Yes
PRAD	PRAD	Isobar: UDP-acetylglucosamine, UDP-acetylgalactosamine	Isobar: UDP-acetylglucosamine, UDP-acetylgalactosamine	NA	NA	NAME:Isobar: UDP-acetylglucosamine, UDP-acetylgalactosamine	MODERATE_NAME_ONLY	Carbohydrate	Aminosugar Metabolism	91	46	0.450549450549451	0.521739130434783	0	0	-1.39198672213785	-1.91609886172799	1.65649229620078	1.33811408323338	0.728808808571344	0.0466698965191162	0.197324414715719	0.334610595834336	0.0331367700765112	0.182035079247136	-0.0221781594900505	0.691399351158723	Unpaired; author supplied processed values; no new transformation	0.200569436230964	No	Yes	Yes
PRAD	PRAD	isobutyrylcarnitine	isobutyrylcarnitine	NA	HMDB00736	HMDB:HMDB00736	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	91	46	0.010989010989011	0.0	0	0	-0.236691915913958	-0.0631815516739153	0.844122574922737	0.666121687536407	-0.0656454220101322	0.109143957160821	-0.168179646440516	-0.218614744281257	0.0329025662647321	0.181390645471954	-0.574140409406287	0.136910920843773	Unpaired; author supplied processed values; no new transformation	0.328525632850378	No	Yes	No
PRAD	PRAD	isoleucine	isoleucine	C00407	HMDB00172	KEGG:C00407	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	91	46	0.0	0.0	0	0	-0.153386677151501	-0.0834085604888017	0.327620829978728	0.387408521710234	-0.0874250819455496	0.630627591219413	-0.0506450071667462	-0.199570718114693	0.0328735008089353	0.181310509372555	-0.554939316484901	0.155797880255514	Unpaired; author supplied processed values; no new transformation	0.815605024724815	No	Yes	No
PRAD	PRAD	isoleucylglycine	isoleucylglycine	NA	HMDB0028907	HMDB:HMDB0028907	HIGH_ID	Peptide	Dipeptide	91	46	0.505494505494505	0.608695652173913	0	0	-1.2956885821041	-1.29958655713022	1.06651640325853	1.23155614962839	-0.111450753990729	0.895306703811369	0.0129001433349258	0.0034479512378714	0.032728184811997	0.180909327598101	-0.351134330854406	0.358030233330149	Unpaired; author supplied processed values; no new transformation	0.959067418622861	No	Yes	Yes
PRAD	PRAD	isoleucylserine	isoleucylserine	NA	NA	NAME:isoleucylserine	MODERATE_NAME_ONLY	Peptide	Dipeptide	91	46	0.516483516483517	0.608695652173913	0	0	-1.21673523217361	-1.21391255475743	1.05193793877507	1.20209944885038	-0.163212371952284	0.71297779257747	0.0353559483994266	-0.0025419325474693	0.0327281650056223	0.180909272856928	-0.357124107347048	0.352040242252109	Unpaired; author supplied processed values; no new transformation	0.870417150153197	No	Yes	Yes
PRAD	PRAD	isovalerylcarnitine	isovalerylcarnitine	C20826	HMDB00688	KEGG:C20826	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	91	46	0.032967032967033	0.0869565217391304	0	0	-0.182794480162144	-0.297910167402497	0.886822717759776	0.812223511979977	0.201052337584692	0.802044993080646	0.0265169612995699	0.132697696340063	0.0327924066742095	0.181086737985446	-0.222232310111411	0.487627702791537	Unpaired; author supplied processed values; no new transformation	0.929024886999219	No	Yes	No
PRAD	PRAD	kynurenine	kynurenine	C00328	HMDB00684	KEGG:C00328	HIGH_ID	Amino acid	Tryptophan Metabolism	91	46	0.0	0.0434782608695652	0	0	-0.129167164912225	-0.232911631568558	0.708712750972343	0.629538558187413	0.163838173642425	0.555036040032419	0.0621118012422359	0.150974115458818	0.0328113282250293	0.181138974892289	-0.204058275330068	0.506006506247704	Unpaired; author supplied processed values; no new transformation	0.785756903732169	No	Yes	No
PRAD	PRAD	lactate	lactate	C00186	HMDB00190	KEGG:C00186	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	91	46	0.0	0.0	0	0	-0.0750873093387004	-0.0505027196365391	0.563146578604586	0.495491278908106	-0.0009174782311387	0.947308144883689	-0.007166746297181	-0.045145231450975	0.0327355797154825	0.180929764592459	-0.399767570052194	0.309477107150244	Unpaired; author supplied processed values; no new transformation	0.98027091819487	No	Yes	No
PRAD	PRAD	laurate (12:0)	laurate (12:0)	C02679	HMDB00638	KEGG:C02679	HIGH_ID	Lipid	Medium Chain Fatty Acid	91	46	0.21978021978022	0.217391304347826	0	0	-0.641907106380706	-0.398799035131025	1.0304785172288	1.11517506214638	-0.260426464937485	0.122013894332107	-0.161490683229814	-0.228185864463674	0.0329181734994908	0.181433661428884	-0.583795840864286	0.127424111936938	Unpaired; author supplied processed values; no new transformation	0.346826896487327	No	Yes	Yes
PRAD	PRAD	laurylcarnitine	laurylcarnitine	NA	HMDB02250	HMDB:HMDB02250	HIGH_ID	Lipid	Carnitine Metabolism	91	46	0.395604395604396	0.478260869565217	0	0	-0.866875069160727	-1.08580180217997	1.22503763450919	1.10587299473127	0.338153745991412	0.378108175034799	0.0888676540850455	0.183464785861685	0.0328509856852946	0.181248408780035	-0.171782095347184	0.538711667070553	Unpaired; author supplied processed values; no new transformation	0.639247204942103	No	Yes	Yes
PRAD	PRAD	leucine	leucine	C00123	HMDB00687	KEGG:C00123	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	91	46	0.0	0.0	0	0	-0.118620598885919	-0.0874130306627087	0.320792504993409	0.398750327548667	-0.0516023887326641	0.860707382533724	-0.0186335403726708	-0.0889934419889909	0.0327570459227609	0.180989076805096	-0.443732032526979	0.265745148548997	Unpaired; author supplied processed values; no new transformation	0.948530203147992	No	Yes	No
PRAD	PRAD	leucylglutamate	leucylglutamate	NA	NA	NAME:leucylglutamate	MODERATE_NAME_ONLY	Peptide	Dipeptide	91	46	0.450549450549451	0.565217391304348	0	0	-0.836053944760632	-0.941625003004031	0.795495434604869	0.897789836583544	0.0284328506476301	0.239078565749262	0.115862398471094	0.126334600974495	0.032786391173441	0.181070127777723	-0.228562849469842	0.481232051418833	Unpaired; author supplied processed values; no new transformation	0.523074922639294	No	Yes	Yes
PRAD	PRAD	leucylglycine	leucylglycine	NA	HMDB28929	HMDB:HMDB28929	HIGH_ID	Peptide	Dipeptide	91	46	0.43956043956044	0.521739130434783	0	0	-1.06627301244649	-1.07456802723275	1.05977372581032	1.21713027865513	-0.158685800342103	0.719388107087014	0.0358337314859054	0.007400067560853	0.0327283412814575	0.180909760050301	-0.347183062137737	0.361983197259443	Unpaired; author supplied processed values; no new transformation	0.87440776652664	No	Yes	Yes
PRAD	PRAD	leucylserine	leucylserine	NA	NA	NAME:leucylserine	MODERATE_NAME_ONLY	Peptide	Dipeptide	91	46	0.384615384615385	0.41304347826087	0	0	-0.764914134064374	-0.730754155150774	0.912050243078717	1.00671019583554	-0.121470973109087	0.954984685982934	0.0059722885809843	-0.0359598787058097	0.032732860813854	0.180922250742837	-0.39056749016177	0.318647732750151	Unpaired; author supplied processed values; no new transformation	0.980835870068248	No	Yes	Yes
