dataset	cancer	feature_name	metabolite_standard_name	kegg_id	hmdb_id	metabolite_key	identity_confidence	super_pathway	sub_pathway	hedges_g	hedges_g_variance	hedges_g_se	effect_fdr	max_input_raw_missing_rate	source_type	source_effects
PRAD	PRAD	aspartylphenylalanine	aspartylphenylalanine	NA	HMDB00706	HMDB:HMDB00706	HIGH_ID	Peptide	Dipeptide	0.167866448291134	0.0328309850167202	0.181193225636943	0.615928885960243	0.543478260869565	single_dataset	PRAD
PRAD	PRAD	benzoate	benzoate	C00180	HMDB01870	KEGG:C00180	HIGH_ID	Xenobiotics	Benzoate Metabolism	-0.226422293125589	0.0329152474632982	0.181425597596641	0.569124882874316	0.21978021978022	single_dataset	PRAD
PRAD	PRAD	beta-alanine	beta-alanine	C00099	HMDB00056	KEGG:C00099	HIGH_ID	Amino acid	Alanine and Aspartate Metabolism	-0.236338611883835	0.0329319952174694	0.181471747711509	0.782034183426871	0.010989010989011	single_dataset	PRAD
PRAD	PRAD	beta-hydroxyisovalerate	beta-hydroxyisovalerate	NA	HMDB00754	HMDB:HMDB00754	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	-0.0781634135863327	0.0327504389392077	0.180970823447338	0.989171587210147	0.131868131868132	single_dataset	PRAD
PRAD	PRAD	betaine	betaine	C00719	HMDB00043	KEGG:C00719	HIGH_ID	Amino Acid	Glycine, Serine and Threonine Metabolism	-0.0023677874445755	0.0327281618851709	0.180909264232573	0.989171587210147	0.0	single_dataset	PRAD
PRAD	PRAD	butyrylcarnitine	butyrylcarnitine	C02862	HMDB02013	KEGG:C02862	HIGH_ID	Lipid	Fatty acid metabolism (also BCAA metabolism)	0.480348734582691	0.033570239623849	0.183221831733691	0.0321292572343345	0.0	single_dataset	PRAD
PRAD	PRAD	C-glycosyltryptophan	C-glycosyltryptophan	NA	NA	NAME:C-glycosyltryptophan	MODERATE_NAME_ONLY	Amino Acid	Tryptophan Metabolism	-0.559736769328189	0.0338715912447351	0.184042362636256	0.0152265979655756	0.0	single_dataset	PRAD
PRAD	PRAD	caffeine	caffeine	C07481	HMDB01847	KEGG:C07481	HIGH_ID	Xenobiotics	Xanthine Metabolism	-0.176458837517548	0.0328417827425456	0.181223019350594	0.508496604641267	0.239130434782609	single_dataset	PRAD
PRAD	PRAD	caprate (10:0)	caprate (10:0)	C01571	HMDB00511	KEGG:C01571	HIGH_ID	Lipid	Medium Chain Fatty Acid	-0.364298653408297	0.0332124972956005	0.182242962266312	0.199636829906379	0.21978021978022	single_dataset	PRAD
PRAD	PRAD	caprylate (8:0)	caprylate (8:0)	C06423	HMDB00482	KEGG:C06423	HIGH_ID	Lipid	Medium Chain Fatty Acid	-0.290168050401922	0.0330354315605602	0.181756517243702	0.639247204942103	0.543478260869565	single_dataset	PRAD
PRAD	PRAD	carnitine	carnitine	C00318	HMDB00062	KEGG:C00318	HIGH_ID	Lipid	Carnitine Metabolism	-0.0552668623758468	0.0327392889642201	0.180940014823201	0.949675045125478	0.0	single_dataset	PRAD
PRAD	PRAD	carnosine	carnosine	C00386	HMDB00033	KEGG:C00386	HIGH_ID	Peptide	Dipeptide Derivative	-0.144397938655836	0.0328042391051369	0.181119405655874	0.806200112313086	0.538461538461538	single_dataset	PRAD
PRAD	PRAD	catechol sulfate	catechol sulfate	C00090	HMDB59724	KEGG:C00090	HIGH_ID	Xenobiotics	Benzoate Metabolism	-0.302681917042147	0.0330625076387728	0.181830986464829	0.26575242903971	0.296703296703297	single_dataset	PRAD
PRAD	PRAD	chiro-inositol	chiro-inositol	C19891	HMDB34220	KEGG:C19891	HIGH_ID	Lipid	Inositol Metabolism	-0.350348060122958	0.0331761113625962	0.182143106821522	0.307677712366336	0.505494505494505	single_dataset	PRAD
PRAD	PRAD	cholesterol	cholesterol	C00187	HMDB00067	KEGG:C00187	HIGH_ID	Lipid	Sterol/Steroid	-0.493811374489734	0.0336181037361127	0.183352403136999	0.0145777252053583	0.0	single_dataset	PRAD
PRAD	PRAD	choline	choline	C00114	HMDB00097	KEGG:C00114	HIGH_ID	Lipid	Phospholipid Metabolism	0.0084412486832708	0.0327284014773678	0.180909926420216	0.929024886999219	0.0	single_dataset	PRAD
PRAD	PRAD	phosphocholine	phosphocholine	C00588	HMDB0001565	KEGG:C00588	HIGH_ID	Lipid	Phospholipid Metabolism	-0.240159030616205	0.032938639087978	0.181490052311354	0.573969830251144	0.010989010989011	single_dataset	PRAD
PRAD	PRAD	cis-aconitate	cis-aconitate	C00417	HMDB00072	KEGG:C00417	HIGH_ID	Energy	TCA Cycle	-0.210140326855461	0.0328893055003298	0.181354088733422	0.138696558110342	0.0434782608695652	single_dataset	PRAD
PRAD	PRAD	cis-vaccenate (18:1n7)	cis-vaccenate (18:1n7)	C08367	HMDB03231	KEGG:C08367	HIGH_ID	Lipid	Long Chain Fatty Acid	0.025198026263164	0.0327304587249891	0.180915612164868	0.909078062694487	0.0549450549450549	single_dataset	PRAD
PRAD	PRAD	citrate	citrate	C00158	HMDB00094	KEGG:C00158	HIGH_ID	Energy	TCA Cycle	-0.0711963553951834	0.0327466411355511	0.180960330281394	0.566431687394531	0.0	single_dataset	PRAD
PRAD	PRAD	citrulline	citrulline	C00327	HMDB00904	KEGG:C00327	HIGH_ID	Amino acid	Urea cycle; Arginine and Proline Metabolism	-0.188537092480834	0.0328578722093452	0.18126740525904	0.414113103325682	0.0	single_dataset	PRAD
PRAD	PRAD	coenzyme A	coenzyme A	C00010	HMDB01423	KEGG:C00010	HIGH_ID	Cofactors and Vitamins	Pantothenate and CoA Metabolism	0.242368812880783	0.0329425306261923	0.181500773073263	0.309208617104724	0.782608695652174	single_dataset	PRAD
PRAD	PRAD	creatine	creatine	C00300	HMDB00064	KEGG:C00300	HIGH_ID	Amino Acid	Creatine Metabolism	-0.746373285701326	0.0347612548603213	0.186443704265715	0.0067742445755923	0.0	single_dataset	PRAD
PRAD	PRAD	creatinine	creatinine	C00791	HMDB00562	KEGG:C00791	HIGH_ID	Amino acid	Creatine Metabolism	-0.78059536240049	0.0349519703281774	0.186954460573096	0.0003400265650804	0.0	single_dataset	PRAD
PRAD	PRAD	cys-gly, oxidized	cys-gly, oxidized	NA	NA	NAME:cys-gly, oxidized	MODERATE_NAME_ONLY	Amino Acid	Glutathione Metabolism	0.15516083348551	0.0328160059648444	0.181151886451244	0.617194200286976	0.630434782608696	single_dataset	PRAD
PRAD	PRAD	cysteine	cysteine	C00097	HMDB0000574	KEGG:C00097	HIGH_ID	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.771343918845694	0.0348995700410937	0.18681426616052	0.0059380284258492	0.0	single_dataset	PRAD
PRAD	PRAD	cysteine-glutathione disulfide	cysteine-glutathione disulfide	R00900	HMDB00656	KEGG:R00900	HIGH_ID	Amino acid	Glutathione Metabolism	0.463165862948075	0.0335110706814594	0.183060292476166	0.0727727031007337	0.0	single_dataset	PRAD
PRAD	PRAD	cysteinylglycine	cysteinylglycine	C01419	HMDB00078	KEGG:C01419	HIGH_ID	Peptide	Dipeptide	0.115448881092166	0.0327767853805288	0.181043600772103	0.709593027297401	0.347826086956522	single_dataset	PRAD
PRAD	PRAD	cystine	cystine	C00491	HMDB00192	KEGG:C00491	HIGH_ID	Amino acid	Cysteine, methionine, SAM, taurine metabolism	0.671810358440032	0.0343753281307546	0.185405847078118	0.0102244993315713	0.673913043478261	single_dataset	PRAD
PRAD	PRAD	cytidine	cytidine	C00475	HMDB00089	KEGG:C00475	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Cytidine containing	-0.0073983661138763	0.0327283411895642	0.180909759796326	0.929024886999219	0.0434782608695652	single_dataset	PRAD
PRAD	PRAD	cytidine 5'-diphosphocholine	cytidine 5'-diphosphocholine	C00307	HMDB01413	KEGG:C00307	HIGH_ID	Lipid	Phospholipid Metabolism	0.215302461899263	0.0328973208037202	0.181376185878191	0.303903862391281	0.0	single_dataset	PRAD
PRAD	PRAD	cytidine 5'-monophosphate (5'-CMP)	cytidine 5'-monophosphate (5'-CMP)	C00055	HMDB00095	KEGG:C00055	HIGH_ID	Nucleotide	Pyrimidine Metabolism, Cytidine containing	0.0469231459375517	0.0327361771231537	0.180931415522992	0.815605024724815	0.021978021978022	single_dataset	PRAD
PRAD	PRAD	decanoylcarnitine	decanoylcarnitine	C03299	HMDB00651	KEGG:C03299	HIGH_ID	Lipid	Carnitine Metabolism	0.0330529723923889	0.0327321286463628	0.180920227300219	0.948530203147992	0.41304347826087	single_dataset	PRAD
PRAD	PRAD	dehydroisoandrosterone sulfate (DHEA-S)	dehydroisoandrosterone sulfate (DHEA-S)	C04555	HMDB01032	KEGG:C04555	HIGH_ID	Lipid	Sterol/Steroid	-0.171589871739874	0.032835597935048	0.181205954469074	0.652567018580026	0.369565217391304	single_dataset	PRAD
PRAD	PRAD	dihomo-linoleate (20:2n6)	dihomo-linoleate (20:2n6)	C16525	HMDB05060	KEGG:C16525	HIGH_ID	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	0.524086126061236	0.0337305730571143	0.183658849656406	0.060506087524129	0.0	single_dataset	PRAD
PRAD	PRAD	dihomo-linolenate (20:3n3 or n6)	dihomo-linolenate (20:3n3 or n6)	C03242	HMDB02925	KEGG:C03242	HIGH_ID	Lipid	Essential fatty acid	0.407137519162491	0.0333331084293038	0.182573569908965	0.151916702174929	0.0	single_dataset	PRAD
PRAD	PRAD	dimethylarginine (SDMA + ADMA)	dimethylarginine (SDMA + ADMA)	C03626	HMDB01539	KEGG:C03626	HIGH_ID	Amino Acid	Urea cycle; Arginine and Proline Metabolism	-0.0921358743446968	0.032759123246207	0.180994815523006	0.8168194856302	0.304347826086957	single_dataset	PRAD
PRAD	PRAD	docosadienoate (22:2n6)	docosadienoate (22:2n6)	C16533	HMDB61714	KEGG:C16533	HIGH_ID	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	0.222035871012715	0.0329080681683789	0.181405810734879	0.375127598294865	0.0549450549450549	single_dataset	PRAD
PRAD	PRAD	docosahexaenoate (DHA; 22:6n3)	docosahexaenoate (DHA; 22:6n3)	C06429	HMDB02183	KEGG:C06429	HIGH_ID	Lipid	Essential fatty acid	0.442875023087119	0.0334439745846491	0.182876938361974	0.129673741272391	0.0	single_dataset	PRAD
PRAD	PRAD	eicosapentaenoate (EPA; 20:5n3)	eicosapentaenoate (EPA; 20:5n3)	C06428	HMDB01999	KEGG:C06428	HIGH_ID	Lipid	Essential fatty acid	0.261385046885387	0.0329774923096888	0.181597060300239	0.527921031035691	0.0	single_dataset	PRAD
PRAD	PRAD	eicosenoate (20:1)	eicosenoate (20:1)	C16526	HMDB02231	KEGG:C16526	HIGH_ID	Lipid	Long Chain Monounsaturated Fatty Acid	0.584867025845655	0.0339765700293467	0.184327344768341	0.0325974599394852	0.0	single_dataset	PRAD
PRAD	PRAD	ergothioneine	ergothioneine	C05570	HMDB03045	KEGG:C05570	HIGH_ID	Xenobiotics	Food Component/Plant	0.289806270725487	0.0330346657834718	0.181754410630036	0.384194832891597	0.0217391304347826	single_dataset	PRAD
PRAD	PRAD	erythritol	erythritol	C00503	HMDB02994	KEGG:C00503	HIGH_ID	Xenobiotics	Sugar, sugar substitute, starch	-0.226851165901761	0.0329159569401111	0.181427552869213	0.414113103325682	0.0217391304347826	single_dataset	PRAD
PRAD	PRAD	erythronate	erythronate	NA	HMDB00613	HMDB:HMDB00613	HIGH_ID	Carbohydrate	Aminosugar Metabolism	-0.498215310314443	0.0336340483414276	0.183395878747118	0.0727727031007337	0.0549450549450549	single_dataset	PRAD
PRAD	PRAD	ethanolamine	ethanolamine	C00189	HMDB00149	KEGG:C00189	HIGH_ID	Lipid	Glycerolipid Metabolism	0.208818158862338	0.0328872838452194	0.181348514869076	0.573969830251144	0.0	single_dataset	PRAD
PRAD	PRAD	flavin adenine dinucleotide (FAD)	flavin adenine dinucleotide (FAD)	C00016	HMDB01248	KEGG:C00016	HIGH_ID	Cofactors and Vitamins	Riboflavin metabolism	0.146829171244976	0.0328068231957954	0.181126539181301	0.61358752400337	0.130434782608696	single_dataset	PRAD
PRAD	PRAD	fructose	fructose	C00095	HMDB00660	KEGG:C00095	HIGH_ID	Carbohydrate	Fructose, mannose, galactose, starch, and sucrose metabolism	-0.270346691763622	0.0329948835177627	0.181644938046076	0.616102328852209	0.0659340659340659	single_dataset	PRAD
PRAD	PRAD	fructose-6-phosphate	fructose-6-phosphate	C05345	HMDB00124	KEGG:C05345	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.387493401175772	0.0332761382703438	0.182417483455791	0.159251374944644	0.274725274725275	single_dataset	PRAD
PRAD	PRAD	fucose	fucose	C00382	HMDB00174	KEGG:C00382	HIGH_ID	Carbohydrate	Aminosugar Metabolism	0.458044700638798	0.0334938529120538	0.183013258842232	0.0984551456507292	0.130434782608696	single_dataset	PRAD
PRAD	PRAD	fumarate	fumarate	C00122	HMDB00134	KEGG:C00122	HIGH_ID	Energy	TCA Cycle	0.135371596847945	0.0327950226983672	0.181093960966033	0.720841063327253	0.0	single_dataset	PRAD
PRAD	PRAD	gamma-aminobutyrate (GABA)	gamma-aminobutyrate (GABA)	C00334	HMDB00112	KEGG:C00334	HIGH_ID	Amino acid	Glutamate Metabolism	-0.0911981179459981	0.0327584957913735	0.180993082164412	0.817835821257985	0.043956043956044	single_dataset	PRAD
PRAD	PRAD	gamma-glutamylalanine	gamma-glutamylalanine	C03738	HMDB0029142	KEGG:C03738	HIGH_ID	Peptide	gamma-glutamyl	0.029957358374643	0.0327314167643804	0.180918259897613	0.856714428384862	0.521739130434783	single_dataset	PRAD
PRAD	PRAD	gamma-glutamylglutamate	gamma-glutamylglutamate	C05282	HMDB11737	KEGG:C05282	HIGH_ID	Peptide	Gamma-glutamyl Amino Acid	0.0314338283604054	0.0327317475754921	0.180919174151034	0.929024886999219	0.021978021978022	single_dataset	PRAD
PRAD	PRAD	gamma-glutamylglutamine	gamma-glutamylglutamine	C05283	HMDB11738	KEGG:C05283	HIGH_ID	Peptide	Gamma-glutamyl Amino Acid	-0.429208113760368	0.0334004757483109	0.182757970409804	0.115395437893443	0.0	single_dataset	PRAD
PRAD	PRAD	gamma-glutamylleucine	gamma-glutamylleucine	NA	HMDB11171	HMDB:HMDB11171	HIGH_ID	Peptide	gamma-glutamyl	0.100934186535572	0.0327653228471936	0.181011941172934	0.747027174688917	0.391304347826087	single_dataset	PRAD
PRAD	PRAD	gamma-glutamylphenylalanine	gamma-glutamylphenylalanine	NA	HMDB00594	HMDB:HMDB00594	HIGH_ID	Peptide	Gamma-glutamyl Amino Acid	0.0361274948722547	0.0327329049124277	0.180922372614411	0.776638313452681	0.695652173913043	single_dataset	PRAD
PRAD	PRAD	gamma-glutamyltyrosine	gamma-glutamyltyrosine	NA	HMDB11741	HMDB:HMDB11741	HIGH_ID	Peptide	Gamma-glutamyl Amino Acid	0.0501245615218208	0.0327373110284204	0.180934549018203	0.745899650606711	0.652173913043478	single_dataset	PRAD
PRAD	PRAD	gamma-tocopherol	gamma-tocopherol	C02483	HMDB01492	KEGG:C02483	HIGH_ID	Cofactors and Vitamins	Tocopherol Metabolism	-0.0967298904411343	0.0327622898606723	0.181003563115957	0.745899650606711	0.32967032967033	single_dataset	PRAD
PRAD	PRAD	gluconate	gluconate	C00257	HMDB00625	KEGG:C00257	HIGH_ID	Carbohydrate	Nucleotide sugars, pentose metabolism	-0.37914025642282	0.0332527667305102	0.182353411622898	0.194046714002805	0.0217391304347826	single_dataset	PRAD
PRAD	PRAD	glucose	glucose	C00031	HMDB00122	KEGG:C00031	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.639470380037659	0.0342205588214049	0.184987996425187	0.0138256961139361	0.0	single_dataset	PRAD
PRAD	PRAD	glucose 1-phosphate	glucose 1-phosphate	C00103	HMDB01586	KEGG:C00103	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.1853230155884	0.0328534867526505	0.181255308205444	0.275895824382175	0.260869565217391	single_dataset	PRAD
PRAD	PRAD	glucose 6-phosphate	glucose 6-phosphate	C00668	HMDB01401	KEGG:C00668	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.641792230413874	0.0342314161209455	0.185017340054778	0.0476080875004828	0.175824175824176	single_dataset	PRAD
PRAD	PRAD	glutamate	glutamate	C00025	HMDB03339	KEGG:C00025	HIGH_ID	Amino acid	Glutamate Metabolism	-0.272515933995313	0.0329991813299299	0.181656767916667	0.512002546275533	0.0	single_dataset	PRAD
PRAD	PRAD	glutamate, gamma-methyl ester	glutamate, gamma-methyl ester	NA	HMDB61715	HMDB:HMDB61715	HIGH_ID	Amino Acid	Glutamate Metabolism	0.381980748267722	0.0332606570881993	0.182375045135565	0.200569436230964	0.0	single_dataset	PRAD
PRAD	PRAD	glutamine	glutamine	C00064	HMDB00641	KEGG:C00064	HIGH_ID	Amino acid	Glutamate Metabolism	-0.54166393236927	0.0337989436706175	0.183844890248866	0.0460781894673584	0.0	single_dataset	PRAD
PRAD	PRAD	glutamine-isoleucine	glutamine-isoleucine	NA	NA	NAME:glutamine-isoleucine	MODERATE_NAME_ONLY	Peptide	Dipeptide	-0.198736463620764	0.0328722880733282	0.181307164980671	0.806200112313086	0.521739130434783	single_dataset	PRAD
PRAD	PRAD	glutamine-leucine	glutamine-leucine	NA	NA	NAME:glutamine-leucine	MODERATE_NAME_ONLY	Peptide	Dipeptide	-0.0211222254848807	0.0327297697026602	0.18091370789042	0.790527610791096	0.717391304347826	single_dataset	PRAD
PRAD	PRAD	glutarate (C5-DC)	glutarate (C5-DC)	C00489	HMDB00661	KEGG:C00489	HIGH_ID	Lipid	Fatty Acid, Dicarboxylate	0.462307220950306	0.0335081704987673	0.183052370918181	0.106177882836035	0.217391304347826	single_dataset	PRAD
PRAD	PRAD	glutaroyl carnitine	glutaroyl carnitine	NA	HMDB13130	HMDB:HMDB13130	HIGH_ID	Amino acid	Lysine Metabolism	0.238195836825574	0.0329352117036514	0.181480609718095	0.383349215137456	0.195652173913043	single_dataset	PRAD
PRAD	PRAD	glutathione, oxidized (GSSG)	glutathione, oxidized (GSSG)	C00127	HMDB03337	KEGG:C00127	HIGH_ID	Amino acid	Glutathione Metabolism	-0.672449295899381	0.0343784627944344	0.18541430040435	0.0003400265650804	0.0	single_dataset	PRAD
PRAD	PRAD	glutathione, reduced (GSH)	glutathione, reduced (GSH)	C00051	HMDB00125	KEGG:C00051	HIGH_ID	Amino acid	Glutathione Metabolism	-0.207469224744473	0.0328852344136333	0.181342864247903	0.508496604641267	0.010989010989011	single_dataset	PRAD
PRAD	PRAD	glycerate	glycerate	C00258	HMDB00139	KEGG:C00258	HIGH_ID	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	0.0458060455138263	0.0327357990654199	0.180930370765717	0.888789389106604	0.0217391304347826	single_dataset	PRAD
PRAD	PRAD	glycerol	glycerol	C00116	HMDB00131	KEGG:C00116	HIGH_ID	Lipid	Glycerolipid Metabolism	0.211319841482551	0.0328911198011812	0.181359090759689	0.315297256758456	0.0	single_dataset	PRAD
PRAD	PRAD	glycerol 2-phosphate	glycerol 2-phosphate	C02979	HMDB02520	KEGG:C02979	HIGH_ID	Xenobiotics	Chemical	0.690644041945171	0.0344689778934081	0.185658228725279	0.0042744542082178	0.0434782608695652	single_dataset	PRAD
PRAD	PRAD	glycerol 3-phosphate (G3P)	glycerol 3-phosphate (G3P)	C00093	HMDB00126	KEGG:C00093	HIGH_ID	Lipid	Glycerolipid Metabolism	0.243596031746294	0.0329447072146058	0.181506769060015	0.26575242903971	0.0	single_dataset	PRAD
PRAD	PRAD	glycerophosphoethanolamine	glycerophosphoethanolamine	C01233	HMDB00114	KEGG:C01233	HIGH_ID	Lipid	Glycerolipid Metabolism	0.523759858291012	0.0337293253258265	0.183655452752774	0.0613933656295477	0.021978021978022	single_dataset	PRAD
PRAD	PRAD	glycerophosphorylcholine (GPC)	glycerophosphorylcholine (GPC)	C00670	HMDB00086	KEGG:C00670	HIGH_ID	Lipid	Glycerolipid Metabolism	0.283082576038661	0.0330206076458983	0.181715733072011	0.315544472706514	0.0	single_dataset	PRAD
PRAD	PRAD	glycine	glycine	C00037	HMDB00123	KEGG:C00037	HIGH_ID	Amino acid	Glycine, Serine and Threonine Metabolism	0.535998437536417	0.0337766608582516	0.183784278049706	0.0556284842413197	0.0	single_dataset	PRAD
PRAD	PRAD	glycylisoleucine	glycylisoleucine	NA	HMDB0028844	HMDB:HMDB0028844	HIGH_ID	Peptide	Dipeptide	0.122694891029426	0.032783083162059	0.181060992933484	0.640818831522968	0.630434782608696	single_dataset	PRAD
PRAD	PRAD	glycylleucine	glycylleucine	C02155	HMDB00759	KEGG:C02155	HIGH_ID	Peptide	Dipeptide	0.0406464600053652	0.0327341711125198	0.180925871871658	0.929024886999219	0.0869565217391304	single_dataset	PRAD
PRAD	PRAD	glycylproline	glycylproline	NA	HMDB00721	HMDB:HMDB00721	HIGH_ID	Peptide	Dipeptide	-0.137347896099829	0.032796989761615	0.181099391941594	0.669030033952216	0.0434782608695652	single_dataset	PRAD
PRAD	PRAD	glycyltyrosine	glycyltyrosine	NA	HMDB28853	HMDB:HMDB28853	HIGH_ID	Peptide	Dipeptide	0.276564424514006	0.0330072942738183	0.181679096964451	0.341167369846062	0.521739130434783	single_dataset	PRAD
PRAD	PRAD	guanine	guanine	C00242	HMDB00132	KEGG:C00242	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	-0.178566249457551	0.0328445133414773	0.181230553002184	0.58112976362221	0.0	single_dataset	PRAD
PRAD	PRAD	guanosine	guanosine	C00387	HMDB00133	KEGG:C00387	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	-0.593644204695471	0.0340143218682043	0.184429720674853	0.0190888254227747	0.0	single_dataset	PRAD
PRAD	PRAD	guanosine 5'- monophosphate (5'-GMP)	guanosine 5'- monophosphate (5'-GMP)	C00144	HMDB01397	KEGG:C00144	HIGH_ID	Nucleotide	Purine Metabolism, Guanine containing	0.133619856776391	0.0327933029789941	0.181089212762644	0.384194832891597	0.630434782608696	single_dataset	PRAD
PRAD	PRAD	guanosine 5'-diphospho-fucose	guanosine 5'-diphospho-fucose	NA	NA	NAME:guanosine 5'-diphospho-fucose	MODERATE_NAME_ONLY	Nucleotide	Purine Metabolism, Guanine containing	0.353475565191126	0.0331841449828709	0.182165158531677	0.199636829906379	0.695652173913043	single_dataset	PRAD
PRAD	PRAD	heme2	heme2	C00032	HMDB03178	KEGG:C00032	HIGH_ID	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism	-0.225893384772228	0.0329143743481872	0.181423191318495	0.806200112313086	0.630434782608696	single_dataset	PRAD
PRAD	PRAD	heptaethylene glycol	heptaethylene glycol	NA	NA	NAME:heptaethylene glycol	MODERATE_NAME_ONLY	Xenobiotics	Chemical	-0.324593795182022	0.0331126711021537	0.181968873992652	0.339780628049193	0.21978021978022	single_dataset	PRAD
PRAD	PRAD	hexaethylene glycol	hexaethylene glycol	NA	NA	NAME:hexaethylene glycol	MODERATE_NAME_ONLY	Xenobiotics	Chemical	-0.339015034625652	0.0331475983351156	0.18206481904837	0.287358719964287	0.21978021978022	single_dataset	PRAD
PRAD	PRAD	hippurate	hippurate	C01586	HMDB00714	KEGG:C01586	HIGH_ID	Xenobiotics	Benzoate Metabolism	-0.393471853451313	0.0332931782831309	0.182464183562503	0.0873437563316888	0.0652173913043478	single_dataset	PRAD
PRAD	PRAD	histamine	histamine	C00388	HMDB00870	KEGG:C00388	HIGH_ID	Amino acid	Histidine Metabolism	-0.485013206360922	0.0335866735783356	0.183266673397908	0.0489904045214657	0.0	single_dataset	PRAD
PRAD	PRAD	histidine	histidine	C00135	HMDB00177	KEGG:C00135	HIGH_ID	Amino acid	Histidine Metabolism	-0.38597199792594	0.0332718435521985	0.182405711402353	0.276633437459545	0.0	single_dataset	PRAD
PRAD	PRAD	homocarnosine	homocarnosine	C00884	HMDB00745	KEGG:C00884	HIGH_ID	Peptide	Dipeptide Derivative	-0.134290886967229	0.0327939590965033	0.18109102433998	0.815605024724815	0.747252747252747	single_dataset	PRAD
PRAD	PRAD	beta-hydroxyisovaleroylcarnitine	beta-hydroxyisovaleroylcarnitine	NA	NA	NAME:beta-hydroxyisovaleroylcarnitine	MODERATE_NAME_ONLY	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.486767981128437	0.0335928971444208	0.183283652147214	0.0705611603251101	0.0	single_dataset	PRAD
PRAD	PRAD	hypotaurine	hypotaurine	C00519	HMDB00965	KEGG:C00519	HIGH_ID	Amino acid	Cysteine, methionine, SAM, taurine metabolism	0.217895794240837	0.0329014209024354	0.181387488274234	0.458114171609874	0.0	single_dataset	PRAD
PRAD	PRAD	hypoxanthine	hypoxanthine	C00262	HMDB00157	KEGG:C00262	HIGH_ID	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	0.660281054030066	0.0343192767168996	0.185254626708484	0.0042744542082178	0.0	single_dataset	PRAD
PRAD	PRAD	inosine	inosine	C00294	HMDB00195	KEGG:C00294	HIGH_ID	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	-0.528258859597731	0.0337465991710326	0.183702474591478	0.0322356009727307	0.0	single_dataset	PRAD
PRAD	PRAD	inositol 1-phosphate (I1P)	inositol 1-phosphate (I1P)	C04006	HMDB00213	KEGG:C04006	HIGH_ID	Lipid	Inositol Metabolism	-0.613227995978532	0.0341005814787273	0.184663427561408	0.0149127312391416	0.010989010989011	single_dataset	PRAD
PRAD	PRAD	Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate	Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate	NA	NA	NAME:Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate	MODERATE_NAME_ONLY	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.249564343867381	0.032955449313319	0.18153635810305	0.364562291469725	0.351648351648352	single_dataset	PRAD
PRAD	PRAD	Isobar: UDP-acetylglucosamine, UDP-acetylgalactosamine	Isobar: UDP-acetylglucosamine, UDP-acetylgalactosamine	NA	NA	NAME:Isobar: UDP-acetylglucosamine, UDP-acetylgalactosamine	MODERATE_NAME_ONLY	Carbohydrate	Aminosugar Metabolism	0.334610595834336	0.0331367700765112	0.182035079247136	0.200569436230964	0.521739130434783	single_dataset	PRAD
PRAD	PRAD	isobutyrylcarnitine	isobutyrylcarnitine	NA	HMDB00736	HMDB:HMDB00736	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	-0.218614744281257	0.0329025662647321	0.181390645471954	0.328525632850378	0.010989010989011	single_dataset	PRAD
PRAD	PRAD	isoleucine	isoleucine	C00407	HMDB00172	KEGG:C00407	HIGH_ID	Amino acid	Valine, leucine and isoleucine metabolism	-0.199570718114693	0.0328735008089353	0.181310509372555	0.815605024724815	0.0	single_dataset	PRAD
PRAD	PRAD	isoleucylglycine	isoleucylglycine	NA	HMDB0028907	HMDB:HMDB0028907	HIGH_ID	Peptide	Dipeptide	0.0034479512378714	0.032728184811997	0.180909327598101	0.959067418622861	0.608695652173913	single_dataset	PRAD
PRAD	PRAD	isoleucylserine	isoleucylserine	NA	NA	NAME:isoleucylserine	MODERATE_NAME_ONLY	Peptide	Dipeptide	-0.0025419325474693	0.0327281650056223	0.180909272856928	0.870417150153197	0.608695652173913	single_dataset	PRAD
