cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	rna_label	median_delta	rank_biserial	n_up	n_down	n_equal	seed	family_n_planned
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	COQ5	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.10836286917596437	0.007714843028023618	0.21331564340849585	0.0830078125	0.18607584635416666	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	COQ5	0.13977470960277927	0.606060606060606	7	4	0	2481181184	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CRAT	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.5958693417934963	-1.0185846672634316	-0.27873006304599046	0.0009765625	0.043782552083333336	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CRAT	-0.3794692776386501	-1.0	0	11	0	2859503429	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CRYM	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.18345532497914172	-0.33627551739727657	-0.05581312806589853	0.0244140625	0.09315436613475177	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CRYM	-0.17716649141107998	-0.7575757575757576	3	8	0	4120216559	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CSAD	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.08818250421418111	-0.1701125964289735	0.39252957644110764	0.8984375	0.944061279296875	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CSAD	0.015533458715069948	0.06060606060606055	6	5	0	173884746	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CSKMT	author_confirmed_patient_pair	0	11	paired_mean_tumor_minus_normal_author_RNA_scale	NA	NA	NA	NA	NA	all538_candidate_genes_paired_RNA	528	NOT_EVALUABLE	N_COMPLETE_PAIRS_LT_6	CAMP_plus_GEO_author_pair_table	NA	NA	NA	0	0	0	1072735060	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CTH	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.8147027413394645	-1.3477797090919241	-0.32779295989056495	0.0244140625	0.09315436613475177	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CTH	-0.6538693422061099	-0.7575757575757576	3	8	0	461017231	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CYP2E1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.31397825058594175	-0.5163787066123584	-0.11528528973488741	0.013671875	0.06874269859813084	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CYP2E1	-0.23424621433433934	-0.8181818181818181	1	10	0	1240697536	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CYP4A11	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.07300521897812993	-0.23849240765036275	0.3908196662264582	0.8984375	0.944061279296875	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CYP4A11	-0.008515983277970207	0.06060606060606055	5	6	0	832033856	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CYP4B1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.1620224822594609	-0.34559816854392683	0.005039422316107986	0.1748046875	0.29206497476708076	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CYP4B1	-0.15083405221584023	-0.48484848484848486	4	7	0	715828475	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CYP4F11	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.12445132632037449	-0.2124878724208323	0.447944486392433	0.5771484375	0.6839336109581498	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CYP4F11	0.07535720834393	0.21212121212121215	7	4	0	2207202825	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CYP4V2	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.27330405655856926	-0.5549518954779223	0.006277668050033279	0.1015625	0.21178536821705427	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CYP4V2	-0.24997134973261037	-0.5757575757575757	2	9	0	3647447992	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	CYP4Z1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.0821301755511309	-0.23673959303180964	0.0610443960012946	0.3203125	0.4464459196891192	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	CYP4Z1	-0.044711663808049806	-0.36363636363636365	3	8	0	1093947190	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	D2HGDH	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.4154818521520218	-0.5752994750728541	-0.2513345407442196	0.0029296875	0.04776278409090909	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	D2HGDH	-0.4866609199212606	-0.9393939393939394	1	10	0	3275793624	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DAGLA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.27257202693542454	-0.46547762996509123	-0.08185800883392799	0.0419921875	0.12550998263888888	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DAGLA	-0.22124047021027948	-0.696969696969697	2	9	0	1723135282	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DAGLB	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.15542375144726286	-0.09938947789794741	0.3954945878366355	0.365234375	0.48879625310945274	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DAGLB	0.17895881852504036	0.33333333333333326	6	5	0	2330082966	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DAO	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.2877778723798201	-0.5881263429229936	-0.007793075970405961	0.1748046875	0.29206497476708076	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DAO	-0.3331965668045802	-0.48484848484848486	4	7	0	3723959828	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DCK	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.6234311831417128	0.3300622172638629	0.9359962048670828	0.0048828125	0.04776278409090909	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DCK	0.6935666030710594	0.9090909090909092	10	1	0	83607031	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DCPH1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.52097443108783	0.16423503864333586	0.8682636649886983	0.0244140625	0.09315436613475177	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	ARMT1	0.5292160735599301	0.7575757575757576	9	2	0	2034792062	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DCTD	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.23513094152707892	-0.08834452475969187	0.5766939345857747	0.4130859375	0.5368121603260869	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DCTD	-0.015367123446670128	0.303030303030303	5	6	0	514479006	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DCTPP1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.1175636266160781	-0.06470420863453163	0.34465895885045117	0.2783203125	0.40360196260107817	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DCTPP1	0.1060567713823497	0.39393939393939403	7	4	0	2062548017	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DDHD2	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.26137266427849026	-0.025330055981136107	0.5784179377810474	0.1474609375	0.2671177925084175	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DDHD2	0.26101735509751034	0.5151515151515151	7	4	0	859678837	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DDO	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.16460525316203356	-0.3498979117588886	0.030916016953320788	0.1748046875	0.29206497476708076	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DDO	-0.16665752371622977	-0.48484848484848486	3	8	0	1555004889	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DGAT1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.04845997311076362	-0.08425309829021002	0.1853756615563066	0.5771484375	0.6839336109581498	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DGAT1	0.02054851589414053	0.21212121212121215	6	5	0	3502040095	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DGAT2	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.3603787909531148	-0.628580034095437	-0.06675529342381714	0.0419921875	0.12550998263888888	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DGAT2	-0.5217928069366007	-0.696969696969697	2	9	0	1537590614	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DGAT2L6	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.016351337849132754	-0.12077811410689633	0.148378527219298	0.7646484375	0.8499604532541323	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DGAT2L6	0.011835084703110121	0.1212121212121211	7	4	0	3325309095	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DGKA	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.9586794609848899	0.5440491803497076	1.358142397587737	0.0029296875	0.04776278409090909	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DGKA	1.15061178280732	0.9393939393939394	10	1	0	625256820	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DGKB	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.08204613077501181	-0.24502442680005862	0.10478722443632531	0.365234375	0.48879625310945274	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DGKB	-0.08887356306920013	-0.33333333333333337	3	8	0	3555957319	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DGUOK	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.46161479527684707	0.0812453355526626	0.7817537253807166	0.0673828125	0.170196963028169	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DGUOK	0.6030746825912496	0.6363636363636365	9	2	0	1562587042	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DIMT1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.1422773731807519	-0.11772479964790444	0.3934407858988525	0.2783203125	0.40360196260107817	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DIMT1	0.29117561041938966	0.39393939393939403	7	4	0	1746538247	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DNMT1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.5270242731361928	0.30051041199653244	0.7890517689211861	0.001953125	0.043782552083333336	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DNMT1	0.4719153063765402	0.9696969696969697	10	1	0	2527891922	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DNMT3A	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.05697694337616193	-0.17114907005298152	0.28326581899287095	0.7001953125	0.7947364517405063	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DNMT3A	-0.038470987859100525	0.1515151515151516	5	6	0	4255888780	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DNMT3B	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.3895974893145837	-0.6133420849665353	-0.13377650108798178	0.0185546875	0.0786017470472441	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DNMT3B	-0.46162718100982003	-0.7878787878787878	1	10	0	2365876732	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DOT1L	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.18537667792700627	-0.43446015304037056	0.023676656461932784	0.2060546875	0.32701304387905605	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DOT1L	-0.051617690387470105	-0.4545454545454546	4	7	0	3662270076	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DPEP1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-1.533122133223218	-2.3414791516917655	-0.8025020559709143	0.0029296875	0.04776278409090909	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DPEP1	-1.1147482932183	-0.9393939393939394	1	10	0	1134507413	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	DPH5	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.19935031586455543	-0.3550474324212334	-0.055311893470356685	0.0537109375	0.15050252278645834	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	DPH5	-0.12050835657788017	-0.6666666666666667	3	8	0	1021693077	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EEF1AKMT1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.20321828258525823	0.009068014039967086	0.3869479792866155	0.0830078125	0.18607584635416666	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EEF1AKMT1	0.1991737423931399	0.606060606060606	9	2	0	2789948612	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EEF1AKMT2	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.35516300236549725	0.04052798473683201	0.7156903188335885	0.1748046875	0.29206497476708076	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EEF1AKMT2	0.1021971466810001	0.48484848484848486	7	4	0	2968783134	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EEF1AKMT3	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.06794723349097266	-0.2871022722284638	0.15939121505412437	0.6376953125	0.7393967200969828	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EEF1AKMT3	-0.1856237915589798	-0.18181818181818177	4	7	0	1227674531	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EEF1AKMT4	author_confirmed_patient_pair	0	11	paired_mean_tumor_minus_normal_author_RNA_scale	NA	NA	NA	NA	NA	all538_candidate_genes_paired_RNA	528	NOT_EVALUABLE	N_COMPLETE_PAIRS_LT_6	CAMP_plus_GEO_author_pair_table	NA	NA	NA	0	0	0	2345039252	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EEF2KMT	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.10125492798961715	-0.3135877909914808	0.10470381393363488	0.51953125	0.6281074438202248	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EEF2KMT	-0.09377662858006008	-0.24242424242424243	5	6	0	2768425243	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EGLN1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.09018073991502193	-0.2990775995929935	0.11182755440662404	0.4130859375	0.5368121603260869	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EGLN1	-0.002756882445230424	-0.303030303030303	5	6	0	1613886649	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EGLN2	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.26028544121186575	-0.45575644503230733	-0.11310512660353905	0.013671875	0.06874269859813084	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EGLN2	-0.24801955476017046	-0.8181818181818181	3	8	0	1271919330	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EGLN3	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.7516069568698566	0.21457144571694817	1.290537311077907	0.0673828125	0.170196963028169	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EGLN3	0.80559872838188	0.6363636363636365	7	4	0	3262706265	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EHMT1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.1792635833790656	-0.03993688718771364	0.39905635873927575	0.2060546875	0.32701304387905605	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EHMT1	0.31033301660851986	0.4545454545454546	7	4	0	768934406	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EHMT2	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.13193287935068448	-0.06683587572067806	0.309102668914312	0.240234375	0.36203387605042014	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EHMT2	0.22598155393905994	0.4242424242424243	7	4	0	1800170085	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EMG1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.41836772110646425	0.2760009827287556	0.5669389537364414	0.0009765625	0.043782552083333336	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EMG1	0.30613423449524024	1.0	11	0	0	3100448655	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	ENPP6	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.11962744964849276	-0.28377756710993635	0.05294736239965668	0.1748046875	0.29206497476708076	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	ENPP6	-0.11004481896343021	-0.48484848484848486	3	8	0	484174113	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EPHX1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.7334842690237263	-1.0391260272341645	-0.41554005049310744	0.0029296875	0.04776278409090909	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EPHX1	-0.7938286900139202	-0.9393939393939394	1	10	0	3530172735	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	ETFBKMT	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	-0.17634964114529267	-0.39185405467453616	0.05359051988763117	0.1474609375	0.2671177925084175	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	ETFBKMT	-0.2431290975852498	-0.5151515151515151	4	7	0	452163487	538
PDAC	CAMP_PDAC_GSE62452	03_PATIENT	20260922T053500Z_internal_paired51_v2	PDAC_RNA_paired51_v2	paired_RNA	NA	NA	EZH1	author_confirmed_patient_pair	11	11	paired_mean_tumor_minus_normal_author_RNA_scale	0.3752913650208099	0.12238732580684517	0.6975414857692352	0.013671875	0.06874269859813084	all538_candidate_genes_paired_RNA	528	DONE	Author-confirmed pairs;exact signed-rank sign enumeration	CAMP_plus_GEO_author_pair_table	EZH1	0.23808884347587078	0.8181818181818181	9	2	0	2218241468	538
