cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	partition	celltype	n_source_labels_total	n_cells_total	n_cells_eligible	median_donor_mean	donor_mean_q25	donor_mean_q75	mean_detection_fraction	median_detection_fraction	annotation_origin	row_scaled
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AASS	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.003816987075219692	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0033471405184265592	0.0017388890944365245	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.05377664260861815
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ACLY	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.05372318908351007	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.050158024624314665	0.027052721071150816	0.07861068577284669	0.029674630830202	0.02477270405557258	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.2707325591480043
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ADA	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.06075267723133738	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.028131884305029116	0.0029147189435971537	0.08007932757663332	0.03541068107705674	0.014939772915451685	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.711875777602049
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ADA2	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.03113053776895435	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.021378257761818394	0.0	0.06390187043270588	0.01626827914102518	0.010962139466087744	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.0726733872270117
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AFMID	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.033873368084279314	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.03037965407384962	0.014743824514605272	0.047298367869607255	0.01747162632911497	0.014138352542034625	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.15472772300611087
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AHCY	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.07658007926069768	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.06329607149594824	0.022107044007327124	0.08622594755152668	0.039915305971044	0.02841792936567379	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.3286836910342186
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AMDHD2	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.060537730109608556	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.05291545762916438	0.03072390054297585	0.10287607155924519	0.030824957606089824	0.02477270405557258	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.49321399738685334
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AOX1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	8.470125773296786e-05	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	3.445661911653229e-05	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.0015645106414914067
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ARG1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	0.0	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.0
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ARG2	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.013114062261526007	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.003967027520243249	0.0	0.015209437177160485	0.008209956653076089	0.0017196049377021581	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.5381015528982818
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ASNS	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.017604416480427706	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.006310062326544392	0.0	0.028777045294762375	0.009655281723578083	0.00298804780876494	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.22958899008108424
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ASS1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.002400377101732461	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.004353001397786768	0.0011921323300313996	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.015498381436148964
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	BBOX1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0007732044565362785	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	0.0003655029498189403	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.020253880453173622
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	BCAT1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.016936237516600124	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.004243183210844064	0.0	0.021137646209850237	0.008200745320800507	0.00199203187250996	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.0695807705270186
