cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	partition	celltype	n_source_labels_total	n_cells_total	n_cells_eligible	median_donor_mean	donor_mean_q25	donor_mean_q75	mean_detection_fraction	median_detection_fraction	annotation_origin	row_scaled
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CPT1B	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0036950593008407864	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.001279543968522917	0.002402675557438827	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.42776530015081776
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CPT2	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.01742557493049505	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.003908415596582397	0.0	0.02491977429216373	0.007955990143621047	0.0019588638589618022	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.3286113071697991
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CRAT	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.008351956008583504	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.007344874407316508	0.003418362803962276	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.09102725620861563
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CROT	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.008167987644089592	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.012515834428127676	0.004326044180627443	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.10406882449444996
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CS	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.07173506063003483	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.05682911439884991	0.04328089274822899	0.08860605941121341	0.03266419758906418	0.029054566922493044	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.5009531169940138
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CTNS	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.010971249949027201	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0024151711753151654	0.0	0.011592936417916314	0.006448043388724308	0.0009794319294809011	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.26874340743564046
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	DPYD	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0038335815063139525	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.007089306977160965	0.002299922362904842	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.02178365586225612
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	DPYS	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	0.0	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.0
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ETNK1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.1411407543680663	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.14722425047429877	0.12500485485194984	0.19566300843581444	0.07356543528718161	0.06969402622632345	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.7542476661856367
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ETNK2	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0027984143626670044	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0024828847752432683	0.001575211980259546	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.03594355710917256
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	FDFT1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.14032345242086552	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.12929727824938886	0.09247728716003187	0.19907891343844475	0.06928701197040862	0.06222273434349254	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.4407716582680223
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	FH	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.026971484792688627	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.014301687416348689	0.0	0.034948303646717256	0.015012757301819415	0.007038633463310045	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.21897423344617528
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	FOLH1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0002207080357163346	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	0.00010441604265088236	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.0038380194963329108
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GAMT	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.015333938705526837	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.008113770543161583	0.0	0.02644021257975491	0.008065619246957267	0.0039177277179236044	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.06579123199747638
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CEPT1	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.08851664780631376	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.08358936890348732	0.03751174957065222	0.12006418999432528	0.05805008279565167	0.05263157894736842	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.8177494977259724
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CHKA	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.06464770562417561	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.049384874780677324	0.0356701970183423	0.1003922821248793	0.04694087188433249	0.03508771929824561	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.7408190603420021
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CHKB	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.030083541939272013	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.015734345653340184	0.0	0.04073545173466807	0.022280049954334365	0.012658227848101266	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.8545669878884234
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CHPT1	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.04945103993988282	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.03402830394538401	0.01240402703627262	0.059554068111247235	0.03207831142663293	0.02247191011235955	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.13350590989286965
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CKB	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.015489362645245726	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.01192362140250165	0.0	0.02211814696291934	0.011512145884429139	0.009615384615384616	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.05947561802726561
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CKM	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.0	0.0	0.0	0.0	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.0
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CMAS	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.08931079325684123	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.06613384913588312	0.04612044139403976	0.13285443648410789	0.06844328849434445	0.05416666666666667	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.5027999164089445
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CMPK1	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.28562581239547613	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.2881633638328398	0.20777821956237036	0.32723394134928696	0.18620294477094837	0.17777777777777778	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.7688650448268982
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CMPK2	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.05718634284151201	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.03193274876695463	0.003065536842037217	0.10221132616069985	0.03914466993729069	0.029166666666666667	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.6015827123975376
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CPT1A	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.17441534949172038	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.1725617117377069	0.09540116408331534	0.24170607786447623	0.1091623955556567	0.08620689655172414	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	1.0
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CPT1B	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.008638052921866141	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.0	0.0	0.0	0.006127670364984883	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	1.0
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CPT2	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.025725019558396654	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.023674516208007736	0.0	0.04027003759262141	0.019181636741125024	0.016706443914081145	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.48512214591322067
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CRAT	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.05837941778663884	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.05767432617579794	0.033788616935508706	0.08576860504160444	0.03877011031178516	0.038461538461538464	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.6362722953416827
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CROT	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.029015696221396377	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.022867735164366246	0.0021943971100878688	0.048667123927758404	0.02528614795932069	0.021479713603818614	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.36969074014623704
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CS	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.09579315202194891	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.1021434909085167	0.05577634725548582	0.12386625827835371	0.06960567402859877	0.058823529411764705	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.6689598875446497
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	CTNS	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.02637699202402983	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.013434513436384476	0.0	0.037421600900810315	0.019983558756461885	0.00954653937947494	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.6461107665375008
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	DPYD	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.045747658579721066	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.04527013872681829	0.0	0.07264787362842269	0.03374638473821126	0.03341288782816229	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.25995306200306767
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	DPYS	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.0	0.0	0.0	0.0	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.0
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ETNK1	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.1871278635595122	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.19973508152703032	0.11822397374458293	0.25536093390850234	0.1220671235418073	0.09821428571428571	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	1.0
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ETNK2	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.008798608810609381	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.0	0.0	0.01347315081668949	0.006589621243096715	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.11301160488756293
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	FDFT1	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.13348280475605284	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.1259857149051069	0.10859509720193881	0.15865353717591762	0.09317264902738268	0.08653846153846154	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.41928441887340184
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	FH	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.04458158754605972	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.03689811014218314	0.0	0.07922870461692136	0.03215530204132055	0.021739130434782608	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.3619459230275046
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	FOLH1	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.05750570989208851	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.02814008022005609	0.0	0.07501491802882265	0.0378694732058969	0.021479713603818614	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	1.0
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GAMT	publisher_donor_label	23	NA	equal_donor_mean_log1p_counts_per_10k	0.021825595826476366	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	Endothelial	32	2473	2366	0.013887589557092423	0.0	0.028896170177607268	0.01434344596741226	0.015151515151515152	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.09364409667199873
