cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	partition	celltype	n_source_labels_total	n_cells_total	n_cells_eligible	median_donor_mean	donor_mean_q25	donor_mean_q75	mean_detection_fraction	median_detection_fraction	annotation_origin	row_scaled
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SHMT2	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0848277726914757	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.07622407214544724	0.05565469451521785	0.09193320778956124	0.04670030283974447	0.042388059701492536	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.5808534581460902
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SLC6A6	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.046170730415043694	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.05022167113636916	0.010721884416430053	0.06608381821734455	0.022439960688638273	0.02511907092059764	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.19230322387967916
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SLC6A8	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.005976688014366666	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.005547422846492112	0.004275514182860848	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.07151894135364924
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SLC7A11	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0013567837365811794	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	0.00068880290374633	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.03036309516857433
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SOAT1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.04035702641238773	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.03218530034748545	0.0	0.06191790561308563	0.019233393108123324	0.015001732537045717	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.15460870996214093
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SOAT2	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.00010355402717756886	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	6.0584030049678906e-05	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.03494590518716224
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SORD	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.02865592689181087	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.01904589775448079	0.0013898205862754077	0.03495638180625224	0.014057876315611622	0.009847165293147424	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.2150423892548615
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SPHK1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.009071834688478164	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0010389578961230144	0.006500352992378083	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.030620428835519336
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SPHK2	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.05212143912506557	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.033390996238690435	0.016877411626680723	0.06511301057280995	0.023208245650902886	0.014675841307386302	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.9197293609593122
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	SQLE	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.07757714672292844	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.08445114932740452	0.056933405805955004	0.10062229619121248	0.04425232452967248	0.04322139303482587	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.16281776256779396
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	TAT	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.003563635213034138	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0010511412845070373	0.0016514654455294458	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.06468521565121312
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	UPB1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.0003201664023361001	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	0.0001422879908935686	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels	0.05708442355883927
