cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	partition	celltype	n_source_labels_total	n_cells_total	n_cells_eligible	median_donor_mean	donor_mean_q25	donor_mean_q75	mean_detection_fraction	median_detection_fraction	annotation_origin	row_scaled
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GCLC	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.04780155005633462	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.028227951544941236	0.012588006319014125	0.06779459471476461	0.03294977751095446	0.018543274005041632	Wu2021_author_celltype_major_via_CELLxGENE	0.6934134028587696
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GDA	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.0005176261427872766	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.0	0.0	0.0	0.00047619047619047624	0.0	Wu2021_author_celltype_major_via_CELLxGENE	1.0
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GDPD5	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.02182971348384537	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.021719380232251333	0.0	0.03343262072681934	0.0159314184740465	0.012766838424733161	Wu2021_author_celltype_major_via_CELLxGENE	0.3622860522471511
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GLS	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.23104202900417978	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.17168898017512635	0.11954984064700784	0.23674530609988637	0.13934937387887983	0.09514790764790765	Wu2021_author_celltype_major_via_CELLxGENE	0.7879789736001531
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GLS2	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.004143284754139184	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.0	0.0	0.0	0.0019022819136261446	0.0	Wu2021_author_celltype_major_via_CELLxGENE	0.4570969376215382
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GLUL	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.1973022138467662	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.08738118056850985	0.04578723962325129	0.15956902041260843	0.09801140359050606	0.054058441558441556	Wu2021_author_celltype_major_via_CELLxGENE	0.11688363538559705
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GNPNAT1	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.022248299592346175	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.017749386340901	0.0	0.033851651580502934	0.015275590563743401	0.014991664682067158	Wu2021_author_celltype_major_via_CELLxGENE	0.11466718495879877
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GOT1	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.13280247543347673	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.11086010609308579	0.06352720447815226	0.19064213640130045	0.07716686686898466	0.0743212149102623	Wu2021_author_celltype_major_via_CELLxGENE	0.7234507917360286
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GOT2	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.03173609233437579	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.030281616888906397	0.0	0.05157724495949961	0.02104763578022279	0.015885327985672305	Wu2021_author_celltype_major_via_CELLxGENE	0.17897797163275533
BRCA	Wu2021	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	GPCPD1	publisher_donor_label	20	NA	equal_donor_mean_log1p_counts_per_10k	0.15902700809619458	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE176078_CELLxGENE_22a27631	ALL	B_cells	20	3206	3206	0.1294999690745834	0.08701659121793286	0.22112646561272087	0.0986484809414703	0.07345013477088949	Wu2021_author_celltype_major_via_CELLxGENE	0.5279485321690522
