cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	partition	celltype	human_gene_id	n_donors	n_cells	mean_expression	mean_detection_fraction	expression_scale	row_scaled
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GGH	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.11077314548619709	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:8836	22	3926	0.11077314548619709	0.15881614814293932	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.15785563174267112
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GGT1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.015549754625242544	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2678	22	3926	0.015549754625242544	0.02895565615989414	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.5700737229324974
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GGT5	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.006898755156907647	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2687	22	3926	0.006898755156907647	0.009397538291693307	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.015444073672759247
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GGT6	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.00390138745762828	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:124975	22	3926	0.00390138745762828	0.008098375586015555	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0335196340891473
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GGT7	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.00894354652040087	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2686	22	3926	0.00894354652040087	0.010711415420928962	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.13994115091755838
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GLA	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.16406850982307855	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2717	22	3926	0.16406850982307855	0.16570181682149376	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.3834476674945254
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GLO1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.17815121124001182	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2739	22	3926	0.17815121124001182	0.20278910117281768	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.34734114308405295
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GLS	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.11881823077279688	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2744	22	3926	0.11881823077279688	0.1343254483033304	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.38142116773585677
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GLS2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.00018506486854320885	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:27165	22	3926	0.00018506486854320885	0.0005074313378291828	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.013809294947530443
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GLUD1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.10831784135394659	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2746	22	3926	0.10831784135394659	0.10958631328093033	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.3278048616259289
