cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	partition	celltype	human_gene_id	n_donors	n_cells	mean_expression	mean_detection_fraction	expression_scale	row_scaled
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	SMYD3	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.04608484799369788	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:64754	22	3926	0.04608484799369788	0.058586369679318746	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.3695417259413328
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	SPTLC1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.03644163253095919	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:10558	22	3926	0.03644163253095919	0.04365289217593476	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.5780716263860364
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	SPTLC2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0440048289345785	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:9517	22	3926	0.0440048289345785	0.04166235587986279	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.32629885640816986
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	SPTLC3	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:55304	22	3926	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	SQOR	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	NA	NA	NA	NA	NA	NA:descriptive only	NA	NOT_EVALUABLE	GENE_MISSING_OR_IDENTITY_HOLD	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:58472	22	3926	NA	NA	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	NA
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	SRM	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.34822593450621075	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:6723	22	3926	0.34822593450621075	0.36557387224101434	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.6800290493688675
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	SRR	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.004225515076488507	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:63826	22	3926	0.004225515076488507	0.006432451649855116	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.10591498325579653
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ST6GALNAC3	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.004899816467045212	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:256435	22	3926	0.004899816467045212	0.003922047883603793	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.1715415292814427
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ST6GALNAC4	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.19346266812744306	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:27090	22	3926	0.19346266812744306	0.2571876454496399	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	1.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	SUCLA2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.027595231314076898	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:8803	22	3926	0.027595231314076898	0.03727286813745339	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.15738778219598118
