cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	partition	celltype	human_gene_id	n_donors	n_cells	mean_expression	mean_detection_fraction	expression_scale	row_scaled
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CKMT1B	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0014004095298480483	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:1159	22	3926	0.0014004095298480483	0.0024745364334669575	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.008969301649793593
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CKMT2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0003585081284974727	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:1160	22	3926	0.0003585081284974727	0.00046750276884889965	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.008960726889141268
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CLIC1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.9361754788286003	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:1192	22	3926	0.9361754788286003	0.6809442097404095	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.48145634211215915
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CLIC2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0027393265744513114	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:1193	22	3926	0.0027393265744513114	0.0058545243369748975	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.015427096286607626
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CMAS	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.04900390985910534	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:55907	22	3926	0.04900390985910534	0.06605075918666053	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.1288877303881498
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CMPK1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.5115266601482971	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:51727	22	3926	0.5115266601482971	0.4340100629574042	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.6558836830754461
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CMPK2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.011369098954461776	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:129607	22	3926	0.011369098954461776	0.010908314818690344	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.19315467125300892
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CMTR1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.021351559041555505	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:23070	22	3926	0.021351559041555505	0.021530264100095283	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.6029224165454264
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CMTR2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.07157423658611267	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:55783	22	3926	0.07157423658611267	0.06318098835374403	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.7635279226822261
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	CNDP1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0003361923885490724	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:84735	22	3926	0.0003361923885490724	0.0006890837138392787	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.11013025608322613
