cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	partition	celltype	human_gene_id	n_donors	n_cells	mean_expression	mean_detection_fraction	expression_scale	row_scaled
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RGN	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0003662456816233766	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:9104	22	3926	0.0003662456816233766	0.0007400920394594874	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.03931180597285311
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RHOB	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.4637151307225379	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:388	22	3926	0.4637151307225379	0.3979414303296647	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.359115570362015
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RIMKLA	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0015791611548260768	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:284716	22	3926	0.0015791611548260768	0.002057197503824327	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.037567044478310684
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RIMKLB	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.028045472509401825	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:57494	22	3926	0.028045472509401825	0.018509701616424165	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.36918733387145564
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RNMT	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.29195620859133187	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:8731	22	3926	0.29195620859133187	0.23688505571562787	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.872147907893361
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RPE	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.02091205085460771	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:6120	22	3926	0.02091205085460771	0.026777512316342324	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.16687232333795418
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RPEL1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0011405052973659192	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:729020	22	3926	0.0011405052973659192	0.0012351062135036997	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	1.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RPIA	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.12835762655260297	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:22934	22	3926	0.12835762655260297	0.12451240301037746	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.3729916128733694
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RRM1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.027237083216091116	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:6240	22	3926	0.027237083216091116	0.029468189371326736	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.2102229192379635
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RRM2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.02348946741446948	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:6241	22	3926	0.02348946741446948	0.026635100397354897	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.17331484967530422
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	RRM2B	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.05553112107052341	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:50484	22	3926	0.05553112107052341	0.03927562787979584	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.7938516488550973
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	SAR1A	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.2786339058965297	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:56681	22	3926	0.2786339058965297	0.3148131408876687	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.4392968351291991
