cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	original_effect	original_q	family_n_planned	up_pairs	down_pairs	equal_pairs	up_percent	down_percent	both_observed_pairs	tumor_only_missing_pairs	normal_only_missing_pairs	both_missing_pairs	n_nonzero_differences	bootstrap_valid	random_seed	historical_run_id	historical_effect	historical_effect_type	historical_ci_lower	historical_ci_upper	historical_test_family	mean_difference	rank_biserial	mean_ci_lower	mean_ci_upper	mean_bootstrap_seed	mean_majority_conflict	pairs_higher	pairs_lower	pairs_equal
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00123	leucine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.2995263335641761	0.14821200587466188	0.4568328439030002	0.004625048279580867	0.010339052808736149	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.50839089312706	0.0398980189569739	159	23	10	0	69.6969696969697	30.303030303030305	33	0	0	0	33	4000	2076843308	20260921T123200Z_paired_metabolites33_v1	0.20097577296692926	median_paired_T_minus_N_author_normalized_log_scale	0.045561649685620154	0.6408987141987899	COAD_paired_metabolites33_v1_primary33	0.2995263335641761	0.5650623885918004	0.14821200587466188	0.4568328439030002	2712055397	False	23	10	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00082	tyrosine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.2747434092034296	0.11619628220778984	0.43509398640973385	0.01034635631729135	0.0203095142524608	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.543601589293918	0.0398980189569739	159	21	12	0	63.63636363636363	36.36363636363637	33	0	0	0	33	4000	92609158	20260921T123200Z_paired_metabolites33_v1	0.2651118486746702	median_paired_T_minus_N_author_normalized_log_scale	-0.11308957709764034	0.4943482442865097	COAD_paired_metabolites33_v1_primary33	0.2747434092034296	0.5115864527629234	0.11619628220778984	0.43509398640973385	2629927366	False	21	12	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00152	asparagine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.3139246413247793	0.1674049782420929	0.4581052431932593	0.00031776764072712137	0.0010983707581654848	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.690613414767693	0.0163500248519711	159	26	7	0	78.78787878787878	21.21212121212121	33	0	0	0	33	4000	2815286594	20260921T123200Z_paired_metabolites33_v1	0.2496891447567302	median_paired_T_minus_N_author_normalized_log_scale	0.14321053609659984	0.4991122910399399	COAD_paired_metabolites33_v1_primary33	0.3139246413247793	0.7183600713012478	0.1674049782420929	0.4581052431932593	2792484348	False	26	7	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00144	guanosine 5'- monophosphate (5'-GMP)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.14694756327373207	-0.11349647175425376	0.3885112181610275	0.05705048839754517	0.08806822966222991	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.177439150440661	0.0925657730292134	159	23	10	0	69.6969696969697	30.303030303030305	32	1	0	0	33	4000	3677600562	20260921T123200Z_paired_metabolites33_v1	0.21728089194429057	median_paired_T_minus_N_author_normalized_log_scale	0.06884036146393946	0.41985703072224023	COAD_paired_metabolites33_v1_primary33	0.14694756327373207	0.37967914438502676	-0.11349647175425376	0.3885112181610275	3805455637	False	23	10	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00188	threonine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.22000423669133637	0.09970870877599851	0.3456895594084093	0.003105214771290092	0.0072607227740459504	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.480107439619451	0.0684250522915698	159	23	10	0	69.6969696969697	30.303030303030305	33	0	0	0	33	4000	4228325598	20260921T123200Z_paired_metabolites33_v1	0.19718525244456053	median_paired_T_minus_N_author_normalized_log_scale	0.008894856546818986	0.32201898137095064	COAD_paired_metabolites33_v1_primary33	0.22000423669133637	0.5900178253119429	0.09970870877599851	0.3456895594084093	693842385	False	23	10	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00021	S-adenosylhomocysteine (SAH)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.2656354289821612	0.04829431823573033	0.47921426414808854	0.02271774835753083	0.04013468876497113	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.175751567715889	0.0807523280020274	159	25	8	0	75.75757575757575	24.242424242424242	33	0	0	0	33	4000	2531050931	20260921T123200Z_paired_metabolites33_v1	0.2557705453314396	median_paired_T_minus_N_author_normalized_log_scale	0.16155095681159004	0.43339563676914006	COAD_paired_metabolites33_v1_primary33	0.2656354289821612	0.45454545454545453	0.04829431823573033	0.47921426414808854	174060460	False	25	8	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C05147	3-hydroxyproline	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.40030990430133206	0.19655279786623456	0.6174786668329725	0.0008074799318267016	0.002334351075644465	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.611551652327855	0.0128731320770819	159	25	8	0	75.75757575757575	24.242424242424242	33	0	0	0	33	4000	1829356668	20260921T123200Z_paired_metabolites33_v1	0.26349178187698996	median_paired_T_minus_N_author_normalized_log_scale	0.12072488386049951	0.5830305975659997	COAD_paired_metabolites33_v1_primary33	0.40030990430133206	0.6684491978609626	0.19655279786623456	0.6174786668329725	3753583357	False	25	8	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00315	spermidine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.2649611238157197	-0.03864705426340639	0.5627968510535082	0.0327442210844028	0.054232616171042136	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.305948873264586	0.038270274465541	159	21	12	0	63.63636363636363	36.36363636363637	33	0	0	0	33	4000	1238848758	20260921T123200Z_paired_metabolites33_v1	0.29959672231375967	median_paired_T_minus_N_author_normalized_log_scale	-0.005093797382230036	0.6150247121137702	COAD_paired_metabolites33_v1_primary33	0.2649611238157197	0.42602495543672014	-0.03864705426340639	0.5627968510535082	55344322	False	21	12	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00079	phenylalanine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.2882552248100458	0.12594855151782475	0.4503674581607677	0.004890136763147199	0.010507185747843305	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.462912443149273	0.0539757777143879	159	20	13	0	60.60606060606061	39.39393939393939	33	0	0	0	33	4000	1050648037	20260921T123200Z_paired_metabolites33_v1	0.24995594303715052	median_paired_T_minus_N_author_normalized_log_scale	-0.037148281366389924	0.5729942491919608	COAD_paired_metabolites33_v1_primary33	0.2882552248100458	0.5614973262032086	0.12594855151782475	0.4503674581607677	535722632	False	20	13	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C01879	5-oxoproline	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.3747845624249012	0.09083801742657086	0.6625572577046455	0.026111816620290225	0.04464278325404458	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.554592396304544	0.127599886571314	159	20	13	0	60.60606060606061	39.39393939393939	33	0	0	0	33	4000	1874685175	20260921T123200Z_paired_metabolites33_v1	0.35423046085920973	median_paired_T_minus_N_author_normalized_log_scale	-0.10179036137678033	0.8104351991430496	COAD_paired_metabolites33_v1_primary33	0.3747845624249012	0.44385026737967914	0.09083801742657086	0.6625572577046455	2083220409	False	20	13	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C01181	deoxycarnitine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.32593308486058276	0.09579140508928112	0.5754574234399462	0.015474009505206743	0.029290089420569907	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.401770332905077	0.127799215065539	159	22	11	0	66.66666666666666	33.33333333333333	33	0	0	0	33	4000	2765521758	20260921T123200Z_paired_metabolites33_v1	0.3348759728225601	median_paired_T_minus_N_author_normalized_log_scale	0.07436562844940031	0.62600570839877	COAD_paired_metabolites33_v1_primary33	0.32593308486058276	0.483065953654189	0.09579140508928112	0.5754574234399462	3373429128	False	22	11	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00042	succinate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.31290838475147914	-0.020468269575498115	0.6167482246350648	0.007969184101149924	0.016244875283113306	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.337546713220222	0.120347758489168	159	25	8	0	75.75757575757575	24.242424242424242	33	0	0	0	33	4000	341017442	20260921T123200Z_paired_metabolites33_v1	0.3870607502211687	median_paired_T_minus_N_author_normalized_log_scale	0.10961630621678964	0.6807939189763701	COAD_paired_metabolites33_v1_primary33	0.31290838475147914	0.5294117647058824	-0.020468269575498115	0.6167482246350648	1652359763	False	25	8	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00025	glutamate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.4251996299317454	0.2739198384577291	0.5686616079837623	3.0175463689848174e-05	0.0001919159490674344	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.752532488926264	0.00205315909153294	159	26	7	0	78.78787878787878	21.21212121212121	33	0	0	0	33	4000	3970911460	20260921T123200Z_paired_metabolites33_v1	0.5355642538582011	median_paired_T_minus_N_author_normalized_log_scale	0.3246063134414996	0.5950861730842991	COAD_paired_metabolites33_v1_primary33	0.4251996299317454	0.8324420677361853	0.2739198384577291	0.5686616079837623	1330504191	False	26	7	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00049	aspartate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.44240936298252126	0.08667599106363098	0.8209905728292234	0.07841099916059824	0.11600891716356022	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.460320933856228	0.26789160626745	159	19	14	0	57.57575757575758	42.42424242424242	33	0	0	0	33	4000	542708264	20260921T123200Z_paired_metabolites33_v1	0.20246838952630952	median_paired_T_minus_N_author_normalized_log_scale	-0.08214727174894065	0.3596554605003295	COAD_paired_metabolites33_v1_primary33	0.44240936298252126	0.3511586452762923	0.08667599106363098	0.8209905728292234	475817661	False	19	14	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00073	methionine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.08729595487066945	-0.06775245671819463	0.24158092182652385	0.2718241227473204	0.33765652747518704	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.217278268189552	0.464735018892266	159	18	15	0	54.54545454545454	45.45454545454545	33	0	0	0	33	4000	4148084321	20260921T123200Z_paired_metabolites33_v1	0.10716535934852	median_paired_T_minus_N_author_normalized_log_scale	-0.10780154578609924	0.2392107526295595	COAD_paired_metabolites33_v1_primary33	0.08729595487066945	0.2192513368983957	-0.06775245671819463	0.24158092182652385	3787461192	False	18	15	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00318	carnitine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.17072437207660315	-0.07750924793364221	0.42098956038433494	0.22097248719684515	0.28564736149836084	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.350784241534305	0.117573788216169	159	18	15	0	54.54545454545454	45.45454545454545	33	0	0	0	33	4000	590289103	20260921T123200Z_paired_metabolites33_v1	0.15525428234894	median_paired_T_minus_N_author_normalized_log_scale	-0.1122962695999199	0.4155873369194696	COAD_paired_metabolites33_v1_primary33	0.17072437207660315	0.24420677361853832	-0.07750924793364221	0.42098956038433494	2915335457	False	18	15	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00946	adenosine 2'-monophosphate (2'-AMP)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.21076080868692715	-0.07538162476839477	0.4758808552516028	0.04833683244085745	0.07685556358096335	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.204733660018642	0.172918355303496	159	24	9	0	72.72727272727273	27.27272727272727	33	0	0	0	33	4000	4287680315	20260921T123200Z_paired_metabolites33_v1	0.2060589901518295	median_paired_T_minus_N_author_normalized_log_scale	0.06134904401343988	0.5696433622614805	COAD_paired_metabolites33_v1_primary33	0.21076080868692715	0.3939393939393939	-0.07538162476839477	0.4758808552516028	3632845704	False	24	9	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00183	valine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.17566864935128454	0.03891077435099988	0.31583471787773365	0.059422281027878526	0.08998231127078749	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.367717780392191	0.248368955996083	159	18	15	0	54.54545454545454	45.45454545454545	33	0	0	0	33	4000	3609474474	20260921T123200Z_paired_metabolites33_v1	0.11532805515482991	median_paired_T_minus_N_author_normalized_log_scale	-0.06488167699385983	0.3288062608767799	COAD_paired_metabolites33_v1_primary33	0.17566864935128454	0.3761140819964349	0.03891077435099988	0.31583471787773365	283802608	False	18	15	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00140	N-acetylglucosamine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.39409695548906587	-0.027633391609299174	0.8366157368304353	0.10781134723402	0.15583640191099254	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.408972159000264	0.133869593570965	159	19	13	1	57.57575757575758	39.39393939393939	25	2	5	1	32	4000	3840617021	20260921T123200Z_paired_metabolites33_v1	0.2762349814673901	median_paired_T_minus_N_author_normalized_log_scale	-0.02833740047449984	0.7136791981765902	COAD_paired_metabolites33_v1_primary33	0.39409695548906587	0.32575757575757575	-0.027633391609299174	0.8366157368304353	1307316601	False	19	13	1
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00037	glycine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.0979960839161364	-0.03920749809358409	0.23288076611071948	0.1951762053243511	0.2607816524922002	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.249779039675655	0.338008097447384	159	19	14	0	57.57575757575758	42.42424242424242	33	0	0	0	33	4000	3777950152	20260921T123200Z_paired_metabolites33_v1	0.1583326140737995	median_paired_T_minus_N_author_normalized_log_scale	-0.09809580150300157	0.2737231195233001	COAD_paired_metabolites33_v1_primary33	0.0979960839161364	0.25846702317290554	-0.03920749809358409	0.23288076611071948	3664847666	False	19	14	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C02630	2-hydroxyglutarate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.3567724816048631	0.013088617870860613	0.7100488212686119	0.03577549632825887	0.05864230841436247	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.302010203733919	0.170970135184171	159	24	9	0	72.72727272727273	27.27272727272727	33	0	0	0	33	4000	1241876789	20260921T123200Z_paired_metabolites33_v1	0.42786719273864016	median_paired_T_minus_N_author_normalized_log_scale	0.12275385059131017	0.8403187165016699	COAD_paired_metabolites33_v1_primary33	0.3567724816048631	0.41889483065953653	0.013088617870860613	0.7100488212686119	2309831105	False	24	9	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C01672	cadaverine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.3403791525253965	-0.2780135296792062	1.066402142033141	0.4140400034242331	0.4840614745915667	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.113438061039415	0.604140297351027	159	12	9	12	36.36363636363637	27.27272727272727	16	1	4	12	21	4000	987119376	20260921T123200Z_paired_metabolites33_v1	0.0	median_paired_T_minus_N_author_normalized_log_scale	0.0	0.2420245021548606	COAD_paired_metabolites33_v1_primary33	0.3403791525253965	0.20346320346320346	-0.2780135296792062	1.066402142033141	3226678103	False	12	9	12
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00346	phosphoethanolamine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.16549173521673224	-0.03423670201935721	0.3687344419775834	0.20778411760699356	0.27080061229108177	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.327960993824218	0.560245149769853	159	19	14	0	57.57575757575758	42.42424242424242	33	0	0	0	33	4000	1322660648	20260921T123200Z_paired_metabolites33_v1	0.08669891293129872	median_paired_T_minus_N_author_normalized_log_scale	-0.09418354792876246	0.390736702269999	COAD_paired_metabolites33_v1_primary33	0.16549173521673224	0.25133689839572193	-0.03423670201935721	0.3687344419775834	2948979806	False	19	14	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00134	putrescine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.27509751862898085	-0.052413771130533165	0.6303308733822447	0.16072881574779385	0.22222505829477585	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.295031285155746	0.341075036067847	159	18	15	0	54.54545454545454	45.45454545454545	33	0	0	0	33	4000	2066903062	20260921T123200Z_paired_metabolites33_v1	0.1794031586972693	median_paired_T_minus_N_author_normalized_log_scale	-0.25701812953241987	0.5174664349109497	COAD_paired_metabolites33_v1_primary33	0.27509751862898085	0.2798573975044563	-0.052413771130533165	0.6303308733822447	2883242018	False	18	15	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00093	glycerol 3-phosphate (G3P)	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.10669340977131335	-0.5359085518296994	0.2814269573238475	0.879284305885663	0.8980308790698314	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.159417539744643	0.899362766790787	159	17	16	0	51.515151515151516	48.484848484848484	33	0	0	0	33	4000	1235868036	20260921T123200Z_paired_metabolites33_v1	0.1308025211478201	median_paired_T_minus_N_author_normalized_log_scale	-0.3401612364662405	0.4874349708879899	COAD_paired_metabolites33_v1_primary33	-0.10669340977131335	0.030303030303030304	-0.5359085518296994	0.2814269573238475	769256038	True	17	16	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00078	tryptophan	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.05960127011614337	-0.07067273460382582	0.194125812266103	0.6745629021199344	0.7103013340203282	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.131027316394432	0.464735018892266	159	15	18	0	45.45454545454545	54.54545454545454	33	0	0	0	33	4000	3892312898	20260921T123200Z_paired_metabolites33_v1	-0.010812742607510195	median_paired_T_minus_N_author_normalized_log_scale	-0.15626969118919032	0.11978110895385008	COAD_paired_metabolites33_v1_primary33	0.05960127011614337	0.08377896613190731	-0.07067273460382582	0.194125812266103	2069903560	True	15	18	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	NAME:Butanoate	Butanoate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.6468333017388356	-0.3333573075226013	1.5682120201275058	0.11695534472429554	0.1675306289293963	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.245426492650899	0.340045076615972	159	19	10	4	57.57575757575758	30.303030303030305	18	4	7	4	29	4000	1694178735	20260921T123200Z_paired_metabolites33_v1	0.48726448473038975	median_paired_T_minus_N_author_normalized_log_scale	0.0	1.58041014216208	COAD_paired_metabolites33_v1_primary33	0.6468333017388356	0.3333333333333333	-0.3333573075226013	1.5682120201275058	1543518342	False	19	10	4
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00186	lactate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.13272989824911804	-0.011592600351658716	0.2707787039083773	0.09131339894269486	0.13320027919163746	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.381210710154525	0.225170546576447	159	21	12	0	63.63636363636363	36.36363636363637	33	0	0	0	33	4000	2330689914	20260921T123200Z_paired_metabolites33_v1	0.17467083233939995	median_paired_T_minus_N_author_normalized_log_scale	-0.049783289168399136	0.36601988700670063	COAD_paired_metabolites33_v1_primary33	0.13272989824911804	0.33689839572192515	-0.011592600351658716	0.2707787039083773	3392685523	False	21	12	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00624	N-acetylglutamate	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.60837348261626	0.3280965719803877	0.9006989793781187	0.0006645017384850796	0.0019609938677247972	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.396255826342602	0.127599886571314	159	25	8	0	75.75757575757575	24.242424242424242	30	0	3	0	33	4000	321981781	20260921T123200Z_paired_metabolites33_v1	0.46244916474946507	median_paired_T_minus_N_author_normalized_log_scale	0.07536659468655982	0.687029627467299	COAD_paired_metabolites33_v1_primary33	0.60837348261626	0.679144385026738	0.3280965719803877	0.9006989793781187	1092895193	False	25	8	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00062	arginine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.08148983410731843	-0.14542706508001685	0.3833726356528324	0.6105888230253922	0.6649563209660093	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.15773851619423	0.921511123241085	159	14	19	0	42.42424242424242	57.57575757575758	33	0	0	0	33	4000	4037548910	20260921T123200Z_paired_metabolites33_v1	-0.0984340337471501	median_paired_T_minus_N_author_normalized_log_scale	-0.26915188276609037	0.11406877738247978	COAD_paired_metabolites33_v1_primary33	0.08148983410731843	-0.10160427807486631	-0.14542706508001685	0.3833726356528324	3649246194	True	14	19	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00153	nicotinamide	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	-0.16471982566106197	-0.4264172099996058	0.09963275788541501	0.18313858346106204	0.24888063906246893	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	-0.234433423237569	0.520910815457932	159	12	21	0	36.36363636363637	63.63636363636363	33	0	0	0	33	4000	1831248282	20260921T123200Z_paired_metabolites33_v1	-0.1031669476745396	median_paired_T_minus_N_author_normalized_log_scale	-0.45696309107307975	0.08290221292330013	COAD_paired_metabolites33_v1_primary33	-0.16471982566106197	-0.26559714795008915	-0.4264172099996058	0.09963275788541501	832200841	False	12	21	0
COAD	CAMP_COAD	03_PATIENT	20260922T143500Z_metabolite_descriptors_v2	COAD_metabolite_descriptor_v2	metabolite_primary	KEGG:C00588	phosphocholine	NA	GEO_annotated_patient_pair	33	33	mean_paired_T_minus_N_author_normalized_log_scale	0.27916370873373675	-0.0581358415814681	0.6230756279929851	0.1554643746373847	0.21683189094161548	COAD_paired_metabolites33_v1_primary33	159	DONE	COMPUTED	PreprocessedData_COAD.xlsx	0.343644380770675	0.135476998216188	159	18	15	0	54.54545454545454	45.45454545454545	33	0	0	0	33	4000	1074419186	20260921T123200Z_paired_metabolites33_v1	0.19857390553418064	median_paired_T_minus_N_author_normalized_log_scale	-0.2462036360361992	0.4840073144538408	COAD_paired_metabolites33_v1_primary33	0.27916370873373675	0.28342245989304815	-0.0581358415814681	0.6230756279929851	1742082480	False	18	15	0
