cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	partition	celltype	human_gene_id	n_donors	n_cells	mean_expression	mean_detection_fraction	expression_scale	row_scaled
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ALDOB	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.004340006722340428	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:229	22	3926	0.004340006722340428	0.007777270011220979	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.05335471091870311
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ALDOC	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.05126593267707462	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:230	22	3926	0.05126593267707462	0.04838347717709775	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.3642742848942095
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ALG5	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.2972942109608012	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:29880	22	3926	0.2972942109608012	0.3486212824293919	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.7184170750778976
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ALLC	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:55821	22	3926	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	AMD1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.38302497261838603	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:262	22	3926	0.38302497261838603	0.3394925330203122	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.6470690005505351
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	AMDHD2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0469686798334654	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:51005	22	3926	0.0469686798334654	0.0518587011936465	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.306197092652248
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	AMPD1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.01263459058781901	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:270	22	3926	0.01263459058781901	0.028148668403503187	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	1.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	AMPD2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.024718039503260417	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:271	22	3926	0.024718039503260417	0.029397927459273967	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.2153340529772685
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	AMPD3	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.021589515214546693	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:272	22	3926	0.021589515214546693	0.02277676305782469	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.13639702143635765
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ANKH	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.044949385901232056	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:56172	22	3926	0.044949385901232056	0.05784376129226529	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.17444021185403935
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	AOC1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0060583402521545435	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:26	22	3926	0.0060583402521545435	0.008981231735123822	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.032671147848722805
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	AOX1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:316	22	3926	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	APRT	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.7000738463912445	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:353	22	3926	0.7000738463912445	0.5809118574775293	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.6016627512078055
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	AQP10	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:89872	22	3926	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	AQP3	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.09295939191608259	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:360	22	3926	0.09295939191608259	0.1459169254654116	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.3663275366789398
