cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	partition	celltype	human_gene_id	n_donors	n_cells	mean_expression	mean_detection_fraction	expression_scale	row_scaled
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPD1L	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.005178658360176669	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:23171	22	3926	0.005178658360176669	0.008973146122685939	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.09160900007530369
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPD2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.013243779807613588	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2820	22	3926	0.013243779807613588	0.01785109050631791	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.14165263958105348
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPT	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0006498999896513716	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2875	22	3926	0.0006498999896513716	0.0010697869962515425	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.04717258020041243
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPT2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0214886859487044	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:84706	22	3926	0.0214886859487044	0.037156505240501965	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.14367410933948863
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPX1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.6901487954348368	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2876	22	3926	0.6901487954348368	0.5705707920330383	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.26173168659999524
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPX2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.1666521994096883	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2877	22	3926	0.1666521994096883	0.19928916320072593	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.10511840427285878
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPX3	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.007055774292855446	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2878	22	3926	0.007055774292855446	0.013966917740805863	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.03150017172776505
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPX4	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.6786554265631194	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2879	22	3926	0.6786554265631194	0.5754879482599111	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.3999549878463877
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPX5	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2880	22	3926	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPX6	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:257202	22	3926	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPX7	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.05771211646883217	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2882	22	3926	0.05771211646883217	0.08737743682727765	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.2548404511238736
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPX8	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.004855156268157084	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:493869	22	3926	0.004855156268157084	0.005793743120965243	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.011778000878565755
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSR	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.016794647068406974	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2936	22	3926	0.016794647068406974	0.024837278596706303	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.15456638231860612
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSS	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.04577224658567856	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2937	22	3926	0.04577224658567856	0.06472782087445579	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.14752199785350814
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTA1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0001299391541795641	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2938	22	3926	0.0001299391541795641	0.0002906368332281002	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.015604238870216456
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTA2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2939	22	3926	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTA3	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2940	22	3926	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTA4	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0033822789325600633	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2941	22	3926	0.0033822789325600633	0.004408113944921027	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.021576751580404573
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTA5	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:221357	22	3926	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTK1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.4478020586864664	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:373156	22	3926	0.4478020586864664	0.42945938883667395	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.5373003359945853
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTM1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0007396534721198035	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2944	22	3926	0.0007396534721198035	0.001560085934416435	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.5222799394322819
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTM2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.0070719964414152564	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2946	22	3926	0.0070719964414152564	0.012691562353848945	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	1.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTM3	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.017200815895412936	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2947	22	3926	0.017200815895412936	0.02274640776328063	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.05808997861377552
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTM4	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.031810828332855326	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2948	22	3926	0.031810828332855326	0.05172824424324145	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.24008862934894096
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTM5	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.00018221954808409055	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:2949	22	3926	0.00018221954808409055	0.0005487448669266852	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.004899995329344725
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GSTO1	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.23334857847247825	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	B cells	hsa:9446	22	3926	0.23334857847247825	0.25912870583563946	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.18647802126402277
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPD1L	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.056530017311832714	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	Epithelial cells	hsa:23171	22	17456	0.056530017311832714	0.13934423951578742	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	1.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPD2	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.09349476188218458	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	Epithelial cells	hsa:2820	22	17456	0.09349476188218458	0.2089299862490811	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	1.0
COAD	Lee	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	GPT	author_source_donor_label	22	NA	donor_equal_mean_log1p_CP10K	0.013777071063109282	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Lee original count matrix and annotation	Lee	ALL	Epithelial cells	hsa:2875	22	17456	0.013777071063109282	0.02860725125051339	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	1.0
