cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	study	partition	celltype	human_gene_id	n_donors	n_cells	mean_expression	mean_detection_fraction	expression_scale	row_scaled
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DDO	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:8528	11	1948	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DGLUCY	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.07189526387427915	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:80017	11	1948	0.07189526387427915	0.047850514161761275	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.4582243127881798
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DIMT1	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.1020754184449019	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:27292	11	1948	0.1020754184449019	0.06455131381342614	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.4554986045683475
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DLD	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.009788418412493697	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:1738	11	1948	0.009788418412493697	0.00619241034670602	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.14850379069278266
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DNMT1	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.2557536484577835	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:1786	11	1948	0.2557536484577835	0.14687140988030714	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.5252286564022663
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DNMT3A	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.04458371558888914	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:1788	11	1948	0.04458371558888914	0.029358739042756	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.20889741936754389
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DNMT3B	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.002243778330075712	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:1789	11	1948	0.002243778330075712	0.0037086803882674323	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.11448747887442642
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DOT1L	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.0676702505651186	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:84444	11	1948	0.0676702505651186	0.0452910884786715	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.4309245790998362
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DPAGT1	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.030838260773461232	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:1798	11	1948	0.030838260773461232	0.023009640876368694	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.16837807031565924
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DPH1	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.0004267076913175108	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:1801	11	1948	0.0004267076913175108	0.0003223726627981947	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.06715150630055727
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DPH5	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.08116316166785681	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:51611	11	1948	0.08116316166785681	0.054281227278581555	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.7913071428824828
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DPM1	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.19507506937205354	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:8813	11	1948	0.19507506937205354	0.1270765196555331	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.5711668891495418
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DPM2	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.08194099255520951	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:8818	11	1948	0.08194099255520951	0.05677409664342809	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.33869596352696446
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DPM3	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.14192310752203643	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:54344	11	1948	0.14192310752203643	0.09200499021410052	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.2695527498602473
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DPYD	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.020806857874244952	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:1806	11	1948	0.020806857874244952	0.012610072563272956	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.04736399945958715
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	EARS2	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.007285059143746448	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:124454	11	1948	0.007285059143746448	0.004886739739796818	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.200615335364266
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	EHMT1	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.16290792815155491	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:79813	11	1948	0.16290792815155491	0.10791243776426009	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.8654381131325576
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	EHMT2	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.08610281119734418	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:10919	11	1948	0.08610281119734418	0.057472121526039	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.45830315686757256
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ENO1	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.739996456485679	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:2023	11	1948	0.739996456485679	0.41876324158555783	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.4198793596364038
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ENO2	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.04379535294758375	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:2026	11	1948	0.04379535294758375	0.03036587348973417	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.2892563093133641
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ENO3	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.014874409574273344	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:2027	11	1948	0.014874409574273344	0.009264526332919522	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.7323506744127709
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ENO4	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:387712	11	1948	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ENPP1	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.0024704977211235974	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:5167	11	1948	0.0024704977211235974	0.0015978222846684436	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.02094413621693567
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ENPP3	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.0034311731155464114	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:5169	11	1948	0.0034311731155464114	0.0039745538946564804	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.021664762334355308
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ENTPD1	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.029348657618841922	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:953	11	1948	0.029348657618841922	0.018715696129634227	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.2460330817003434
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	ENTPD3	author_source_donor_label	11	NA	donor_equal_mean_log1p_CP10K	0.0	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Bcells	hsa:956	11	1948	0.0	0.0	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.0
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DDO	author_source_donor_label	7	NA	donor_equal_mean_log1p_CP10K	0.0010802324648527843	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Endothelial	hsa:8528	7	480	0.0010802324648527843	0.001347708894878706	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.06886370009329705
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DGLUCY	author_source_donor_label	7	NA	donor_equal_mean_log1p_CP10K	0.15119354200395643	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Endothelial	hsa:80017	7	480	0.15119354200395643	0.1728440406549072	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.9636317213317748
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DIMT1	author_source_donor_label	7	NA	donor_equal_mean_log1p_CP10K	0.17942416088536944	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Endothelial	hsa:27292	7	480	0.17942416088536944	0.2163214415288635	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.800657554524228
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DLD	author_source_donor_label	7	NA	donor_equal_mean_log1p_CP10K	0.04313583104381073	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Endothelial	hsa:1738	7	480	0.04313583104381073	0.060030950521278	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.6544299757878264
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DNMT1	author_source_donor_label	7	NA	donor_equal_mean_log1p_CP10K	0.4738203221972423	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Endothelial	hsa:1786	7	480	0.4738203221972423	0.45162080326835446	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.9730614312031046
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DNMT3A	author_source_donor_label	7	NA	donor_equal_mean_log1p_CP10K	0.21342396533126354	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Endothelial	hsa:1788	7	480	0.21342396533126354	0.23079545678231161	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	1.0
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DNMT3B	author_source_donor_label	7	NA	donor_equal_mean_log1p_CP10K	0.013535560717498714	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Endothelial	hsa:1789	7	480	0.013535560717498714	0.016923970626313144	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.6906440805344024
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DOT1L	author_source_donor_label	7	NA	donor_equal_mean_log1p_CP10K	0.11906091472631522	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Endothelial	hsa:84444	7	480	0.11906091472631522	0.13839906411838016	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	0.7581806500968576
COAD	Uhlitz	06_EXTERNAL	20260922T141755Z_source_contract_sc_v2	COAD_source_contract_sc_v2	sc_expression_source	NA	NA	DPAGT1	author_source_donor_label	7	NA	donor_equal_mean_log1p_CP10K	0.18314891431911864	NA	NA	NA	NA	NA:descriptive only	NA	DONE	DESCRIPTIVE_SOURCE_ONLY	Uhlitz original count matrix and annotation	Uhlitz	ALL	Endothelial	hsa:1798	7	480	0.18314891431911864	0.21896126083863957	per_cell_log1p_10000_full_gene_UMI_then_donor_mean	1.0
