cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	partition	celltype	median	q25	q75	resampling_lower	resampling_upper	n_bootstrap_evaluable	mean_detection
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	13	NA	mean_log1p_counts_per10k	0.0	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Plasma_cells	0.0	0.0	0.0	0.0	0.0	1000	0.0
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPD	source_donor_label	21	NA	mean_log1p_counts_per10k	0.004918729680834	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	T_NK_cells	0.0	0.0	0.0	0.0	0.0146309138759871	1000	0.0026568967662124
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	17	NA	mean_log1p_counts_per10k	0.098154134705618	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	B_cells	0.0983438343894083	0.0850025959959211	0.1228163107490968	0.0715741086240483	0.1228301740756896	1000	0.0672100772370267
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	20	NA	mean_log1p_counts_per10k	0.1966523796802662	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Endothelial	0.2081034578132031	0.1476666522089048	0.2388231659557745	0.1667782639624826	0.2251483277040485	1000	0.1980885241572077
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	19	NA	mean_log1p_counts_per10k	0.1458500775180221	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Fibroblasts	0.1492760592662136	0.0868258967883666	0.1825537435051646	0.1111309312021671	0.1807476564857555	1000	0.170561073500356
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	16	NA	mean_log1p_counts_per10k	0.2566569225244722	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Malignant_epithelial	0.2249483502047257	0.1945608717598116	0.3072451512661608	0.208720947586292	0.3133790374383284	1000	0.3301767934325124
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	21	NA	mean_log1p_counts_per10k	0.2257966406711338	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Myeloid	0.2282664157985947	0.1919356940021429	0.2807396259748366	0.1894595555261183	0.2606886011088529	1000	0.2470338431656837
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	9	NA	mean_log1p_counts_per10k	0.2447587642765151	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Nonmalignant_epithelial	0.2138222018844729	0.204864204106043	0.2225477674074925	0.1796618474923707	0.3254376092461024	1000	0.3312632168909015
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	20	NA	mean_log1p_counts_per10k	0.1992383606783008	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Perivascular	0.1964111634880646	0.1444077099499037	0.2538692262592887	0.1534069461159337	0.2479294124909833	1000	0.1794060353504196
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	13	NA	mean_log1p_counts_per10k	0.0540216168867317	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Plasma_cells	0.0361674131873809	0.0233019926833378	0.0567200470234255	0.0293851187035913	0.0927559662597901	1000	0.0624555303809476
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	HPRT1	source_donor_label	21	NA	mean_log1p_counts_per10k	0.1561798292744976	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	T_NK_cells	0.1548876707714173	0.1208770175982966	0.2115422420605638	0.1313935846725249	0.1816810538917386	1000	0.0968919076450609
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	17	NA	mean_log1p_counts_per10k	0.0237852613113733	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	B_cells	0.0217000121705312	0.0	0.0357854170593957	0.0146155166305099	0.0335224519667596	1000	0.0177540188493368
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0305193590227323	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Endothelial	0.0346502971240963	0.0120884659404441	0.0451361539860089	0.0210871978824715	0.0391789599587884	1000	0.0372850043318275
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	19	NA	mean_log1p_counts_per10k	0.0217399754606663	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Fibroblasts	0.0242277118572364	0.0127638617891087	0.033727518314355	0.0150680706815052	0.0286694294403021	1000	0.0268270825731569
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	16	NA	mean_log1p_counts_per10k	0.041559858318837	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Malignant_epithelial	0.0401354107413171	0.0328014612199449	0.0541647532461645	0.0344226877215998	0.0487465714519807	1000	0.0669930847869615
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	21	NA	mean_log1p_counts_per10k	0.0481455873332875	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Myeloid	0.0526903675866674	0.0290440189134739	0.0626696167106074	0.0384525205877405	0.0567308962971787	1000	0.0609414151257991
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	9	NA	mean_log1p_counts_per10k	0.0591241126997608	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Nonmalignant_epithelial	0.0602811599243549	0.0444646258634246	0.0674369784458067	0.0464052415292313	0.0713762502850517	1000	0.1004219226296086
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0282151916274063	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Perivascular	0.0322724788912342	0.0	0.0419403165679043	0.0174604673580604	0.0403469341242569	1000	0.030857118905897
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	13	NA	mean_log1p_counts_per10k	0.0231332274923485	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Plasma_cells	0.0226617292213968	0.0171805217322461	0.0348944188079789	0.0156406115603441	0.0300813287983029	1000	0.0328528536838824
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IDNK	source_donor_label	21	NA	mean_log1p_counts_per10k	0.039295922688586	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	T_NK_cells	0.0389240882752605	0.0196850056015169	0.057543887469732	0.0293756324035599	0.0490949023481022	1000	0.0241978867907381
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	17	NA	mean_log1p_counts_per10k	0.0744967730208364	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	B_cells	0.072872159501367	0.0538644551089179	0.0853079568730339	0.0554964877002309	0.0939492177285341	1000	0.049932212624867
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0990215906203891	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Endothelial	0.0884724283218693	0.0637619865140861	0.12058210805253	0.0789798094499298	0.1198291611107115	1000	0.1052728494692186
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	19	NA	mean_log1p_counts_per10k	0.0750930412255905	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Fibroblasts	0.0711399741008974	0.0460887435260626	0.0917331857973997	0.0621045416406541	0.0901881929008891	1000	0.0906989518234405
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	16	NA	mean_log1p_counts_per10k	0.0652207316158305	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Malignant_epithelial	0.0580979085636264	0.0499843724510321	0.0748350827042279	0.0511716523198739	0.0821891740067535	1000	0.1119890720930323
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	21	NA	mean_log1p_counts_per10k	0.0678611901803697	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Myeloid	0.0655573913992391	0.0465979056009058	0.0874975301276249	0.0579388515550505	0.0783342519240978	1000	0.0859732108366551
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	9	NA	mean_log1p_counts_per10k	0.0614521554357724	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Nonmalignant_epithelial	0.0474353981026506	0.0444159211571115	0.0612402418441764	0.0305344322885012	0.1002614456114044	1000	0.091800396910425
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0787658706461567	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Perivascular	0.0689065608861037	0.0371714963520024	0.0976742050377812	0.0554306145128505	0.1044116684590312	1000	0.0752111581210401
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	13	NA	mean_log1p_counts_per10k	0.0224585631497977	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Plasma_cells	0.0209677653197821	0.0055101169728247	0.0277439906856301	0.0124249520836734	0.0330667748916713	1000	0.0352091055068562
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA1	source_donor_label	21	NA	mean_log1p_counts_per10k	0.0776716919119605	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	T_NK_cells	0.0767224748158857	0.0623078581330777	0.1009609198533929	0.0639647092921451	0.0906440440314371	1000	0.0478006287647568
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	17	NA	mean_log1p_counts_per10k	0.0090318178651573	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	B_cells	0.0	0.0	0.0117521291908342	0.0032746987305636	0.0168439877340566	1000	0.0065809532101065
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0196126730933799	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Endothelial	0.0116725581772502	0.0058811303822112	0.0298529322975578	0.011624984910886	0.0289405262647071	1000	0.0232396774896663
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	19	NA	mean_log1p_counts_per10k	0.0301510705333517	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Fibroblasts	0.0283111371793808	0.0119213838622496	0.0441776992410939	0.0199698098452325	0.0407839295710513	1000	0.0381924440563392
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	16	NA	mean_log1p_counts_per10k	0.1385063767439531	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Malignant_epithelial	0.067218828905721	0.0226032752097456	0.1782836401528152	0.0670079362632977	0.2269454396365565	1000	0.1789611812670826
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	21	NA	mean_log1p_counts_per10k	0.0659900424230524	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Myeloid	0.062250891708643	0.0285814104600294	0.0888600994663519	0.0487251373073668	0.0859206370657925	1000	0.0877013337389415
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	9	NA	mean_log1p_counts_per10k	0.0669149681134453	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Nonmalignant_epithelial	0.0639360225172307	0.038277877813507	0.1030525886647714	0.0410005495332511	0.0950583584542167	1000	0.1142986313934176
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0603903545939424	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Perivascular	0.0531699972053675	0.0322048457059752	0.0835591790419166	0.041013053313155	0.0812180492449654	1000	0.05854257830819
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	13	NA	mean_log1p_counts_per10k	0.0127085354017666	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Plasma_cells	0.0046258459286507	0.0	0.0078044762411069	0.0025022377624702	0.0310438272853649	1000	0.0132237125542052
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	IMPA2	source_donor_label	21	NA	mean_log1p_counts_per10k	0.0092406055768611	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	T_NK_cells	0.0041574353754092	0.0004285797628867	0.0118781328134005	0.0046997860402797	0.0147525904115047	1000	0.0059223394219802
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KHK	source_donor_label	17	NA	mean_log1p_counts_per10k	0.0110557744943982	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	B_cells	0.0049617080747856	0.0	0.013842250829156	0.0048515885558356	0.0186645656443756	1000	0.0080605278044156
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KHK	source_donor_label	20	NA	mean_log1p_counts_per10k	0.024388022958671	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Endothelial	0.0236888737315669	0.0082285783204972	0.0349366058848664	0.0154186756776969	0.0345913212367523	1000	0.0264105231829671
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KHK	source_donor_label	19	NA	mean_log1p_counts_per10k	0.0145736506239686	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Fibroblasts	0.0091905488741273	0.0	0.0159165765695321	0.0064826966223006	0.0255359835583323	1000	0.0156221757339976
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KHK	source_donor_label	16	NA	mean_log1p_counts_per10k	0.0393552020074293	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Malignant_epithelial	0.0345736752173731	0.0188648408109729	0.0483974681122808	0.0269674991061352	0.0550144329487254	1000	0.0709725508591254
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KHK	source_donor_label	21	NA	mean_log1p_counts_per10k	0.027405127483715	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Myeloid	0.0247851077784975	0.0179287947717096	0.0379463210882279	0.0184766671861642	0.0371518413540479	1000	0.0366489956032832
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KHK	source_donor_label	9	NA	mean_log1p_counts_per10k	0.0490239235060536	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Nonmalignant_epithelial	0.0345823213177739	0.0285498619245781	0.0593909940553167	0.0285399092996258	0.0726835249627642	1000	0.0880873461765457
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KHK	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0196043668875301	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Perivascular	0.0104473943618938	0.0	0.0324271870583565	0.0104649902610778	0.0311479580493419	1000	0.0207560914865995
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KHK	source_donor_label	13	NA	mean_log1p_counts_per10k	0.0416425918024582	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Plasma_cells	0.040088536273744	0.0317524639044108	0.0583640507883988	0.0296833399930438	0.0532751682574721	1000	0.0663999225819492
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KHK	source_donor_label	21	NA	mean_log1p_counts_per10k	0.0129436090885845	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	T_NK_cells	0.0145558204450594	0.0049002576377412	0.0191581863866497	0.0089732104970641	0.016579997479582	1000	0.0087336495895701
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KMO	source_donor_label	17	NA	mean_log1p_counts_per10k	0.1052621601259671	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	B_cells	0.090487302227279	0.0444972781624212	0.1573005671675527	0.0795957279162039	0.1320174754811276	1000	0.0578483239338162
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KMO	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0038828617979635	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Endothelial	0.0	0.0	0.0028958289485701	0.0008263975693316	0.007693669300343	1000	0.003092704422315
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KMO	source_donor_label	19	NA	mean_log1p_counts_per10k	0.0033472851246434	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Fibroblasts	0.0	0.0	0.0029311895239632	0.0008403746871302	0.0076644327755771	1000	0.00435900870303
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KMO	source_donor_label	16	NA	mean_log1p_counts_per10k	0.0696822108199076	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Malignant_epithelial	0.0313498016433678	0.0133741363306958	0.117428394787308	0.0335188946010002	0.1107986948176169	1000	0.0930466419159569
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KMO	source_donor_label	21	NA	mean_log1p_counts_per10k	0.1203861673739486	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Myeloid	0.1124311166673082	0.072670940403101	0.1918122310449003	0.0923358631916299	0.1496752694455442	1000	0.1325248837818031
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KMO	source_donor_label	9	NA	mean_log1p_counts_per10k	0.0292111881198445	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Nonmalignant_epithelial	0.0142803186552566	0.0125190723334563	0.0275249593597903	0.0119007350797178	0.0531864957685592	1000	0.042080000295387
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KMO	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0009865559804242	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Perivascular	0.0	0.0	0.0	4.3593180246005005e-05	0.002325327839801	1000	0.0012588731182245
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KMO	source_donor_label	13	NA	mean_log1p_counts_per10k	0.0117833584731331	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Plasma_cells	0.0120184441531321	0.0029458360221557	0.0151749811887409	0.0063749347181337	0.0175317512415792	1000	0.0164047707205302
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KMO	source_donor_label	21	NA	mean_log1p_counts_per10k	0.0014059183786808	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	T_NK_cells	0.0	0.0	0.0014457281264965	0.0004698112193213	0.0024575445789578	1000	0.0010475763353428
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KYNU	source_donor_label	17	NA	mean_log1p_counts_per10k	0.1903431191356538	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	B_cells	0.1928731826135931	0.119325341916624	0.2296412198696769	0.1466430325756852	0.2421270793218604	1000	0.1157417632027679
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KYNU	source_donor_label	20	NA	mean_log1p_counts_per10k	0.0601811484663534	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Endothelial	0.0429011203556027	0.0182930528183708	0.0753686082623732	0.0358653269237503	0.0880720917297797	1000	0.0551513599278147
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KYNU	source_donor_label	19	NA	mean_log1p_counts_per10k	0.0075476373105703	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Fibroblasts	0.0020472432324883	0.0	0.0067154104582997	0.0020926192163743	0.0141334885720602	1000	0.0083390473900649
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KYNU	source_donor_label	16	NA	mean_log1p_counts_per10k	0.1082636074255113	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Malignant_epithelial	0.0365846372022516	0.0021138898950833	0.1080567708459169	0.0303160810049377	0.2060269200931237	1000	0.1089703415992425
BRCA	Wu2021	04_ROBUSTNESS	20260919T151200Z_all117_robustness_v2	all117_robustness_v2	source_label_expression_distribution	NA	NA	KYNU	source_donor_label	21	NA	mean_log1p_counts_per10k	0.3299026157112498	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE	NA	previous_sc117_private_aggregates	Naive	Myeloid	0.2722908603449627	0.2301268107586367	0.4186405273987107	0.2728552932768337	0.3998610643523173	1000	0.3011767356580649
