logFC	logCPM	F	PValue	gene	site	construct	author_n_treated	author_n_control	gene_identity	q_within_contrast	ci_lower	ci_upper	ci_reason	q_global4
-0.423882194184209	0.357477148921385	4.20944226629462	0.0563869334603014	1110020A21Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.117887717687885	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.206256475167942
-0.849326755870675	3.3509912589248	47.5474836381169	3.01471331935956e-06	1110032A03Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	5.98259614055432e-05	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.000140589556936724
-0.425482260636277	1.55064557011696	4.80842994714525	0.0429385516934664	1110034G24Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0954155459265578	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.172170995376208
-0.1846772204553	6.40389302419068	5.16119906254051	0.0367671583147189	1110037F02Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0847579754834047	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.154993620815498
0.662246189065993	7.52493903604281	30.2099341185319	4.34135284955749e-05	1110038B12Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.000462574729339471	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.00105838743776885
0.111510183156004	4.12906601423676	1.03068772825088	0.32462422902374	1110038F14Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.450993796361208	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.59004149678709
-0.48913108455832	2.39989012393658	8.71216996984822	0.00913013527067948	1110046J04Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.02859345734413	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0578813905174925
-0.217970036934619	-1.20735205704706	0.287788386032532	0.598785876480714	1110054M08Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.702660988341735	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.803103648576307
-0.0113069268324192	7.08548497472443	0.00635378229309999	0.937424253945872	1110057K04Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.958640548441636	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.975290379216174
-0.672912226424001	6.69037832416925	40.8323979271986	7.66427382188486e-06	1110058L19Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.000120044258175729	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.000281038591684692
-0.390221160946034	7.71419555851265	8.91803801440233	0.00848679193965639	1110059E24Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0270905820791114	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0549271331134602
-0.53957226384858	5.79089027765648	37.1287796064048	1.34702911446165e-05	1110059G10Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.000187089072024436	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.000433284100396986
-0.876783858552558	0.976562117977204	14.2225328444085	0.00158870793851714	1110065P20Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.00732477975863693	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0159505629235913
-0.447186191522941	5.81202271770192	12.2258104853814	0.0028630343219703	1190002F15Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0115538838185731	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0246146976640624
-0.884856261767769	5.18965510385273	87.3619055427148	5.25563593294127e-08	1190002N15Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	2.69686690717957e-06	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	6.53583452408146e-06
-0.225212433452392	-0.759400857946342	0.632245683900761	0.437799122371251	1190005I06Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.561413661738652	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.688594897588376
-0.195450264325648	4.69573378094007	2.51345026400917	0.131817090408876	1190007I07Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.228044124245232	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.353816124395024
0.0551569656929806	5.21852874877274	0.392275124884955	0.539657439478849	1200011I18Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.653600517259392	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.764746536866288
0.150887247544923	5.18216834257161	2.63746788580782	0.123278927627483	1200014J11Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.216820990739057	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.339693043304779
-0.179531963369703	4.16282507073138	2.42936040490619	0.138015673199286	1300002E11Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.236136190864403	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.363972638228249
-0.646171826419059	5.53909281824888	38.6826666246247	1.05820011393549e-05	1500011B03Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.000153401491693911	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.000357421967152724
0.293495908461403	5.66337301643921	6.62125652585558	0.0200490309298714	1500011K16Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0529460196649317	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.101923668542629
0.547820145433227	7.59159813871664	17.7535318386349	0.000617580101531581	1500012F01Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.00353332897709938	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.00784253472924813
0.682736376404459	2.7237612956539	33.2916467754236	2.5248333807612e-05	1500015A07Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.000307493114018425	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.000702474263666476
0.93068126807271	-0.552615504499024	3.92415200906071	0.064482075551977	1500015L24Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.130561032618367	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.225531554874479
0.209851714315847	2.95063007734673	2.382223220621	0.14164541272683	1600002H07Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.240710112382575	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.370143965194049
0.568590689437917	3.69093120739214	12.5574993562615	0.00258810069330387	1600002K03Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0107158902439833	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0228739423443005
0.35388646594127	6.12944060178521	12.7870001769066	0.00241530887496571	1600012H06Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.010144297274856	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0217012043161031
0.321189330222724	2.08603877068608	4.62256254707491	0.0466679209645095	1600014C10Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.101676209399315	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.182028817643773
-0.120688983977036	2.66309955940548	0.729778346220218	0.405163095274223	1600020E01Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.5305153085656	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.662174435401961
-0.212098846143151	-0.118151544637656	0.698065038498721	0.415345645851398	1600023N17Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.540570837389531	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.67028496941484
-0.637876049753615	6.40891880134778	15.7163136061305	0.00105066206938457	1600029D21Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.00531341585707287	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0116921371481558
-0.140274017425529	-1.11389914763082	0.211872632355432	0.651299363115451	1700001G11Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.745523183614699	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.834935306595195
0.170543305318079	-0.797045283599442	0.262280276998082	0.615330648095465	1700001G17Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.715571313127516	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.813099782052517
0.972085740428023	-0.88074983678091	5.03167112192712	0.038905951165066	1700001J11Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0886882128417043	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.161167771792971
0.752075668896346	-1.55478928936702	2.30763979700535	0.147629636211141	1700001K19Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.248323941639478	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.379349740821596
0.729155501502527	-0.411356112286015	7.19419059078241	0.0160223526327604	1700001L05Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.044346227192095	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0868983235410701
-1.28794560927688	-0.69112853257355	11.3986645826895	0.00370436650229919	1700001L19Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.014152757253644	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0297837114730164
0.350568272557516	-0.436287648023626	1.50343199060103	0.237321402615995	1700001P01Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.356592707875834	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.499044783860424
-0.226024429301378	2.90223242154246	2.53246825577025	0.130462369655841	1700007L15Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.226263657261841	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.351521029494531
-0.016162834830335	0.962564381872198	0.0046590159677099	0.946399735345986	1700008J07Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.964194567383111	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.978982111177945
-0.319399918282681	2.84277863660223	5.27938569006584	0.034933140233094	1700011J10Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0818063837728977	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.149750868158335
0.154292282027359	1.54591988062217	0.469210769370529	0.50284123607695	1700012B09Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.620719166507067	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.737816231658201
-0.170501727795795	2.45661764236074	0.859360153409368	0.367253038570044	1700012B15Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.493858691340243	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.629165754700942
-1.00468117895328	0.272757637442923	19.6211349119658	0.000390664121980959	1700012D01Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0024324705835266	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.00547896006261106
0.228635842783257	-0.324433262516873	0.666014673273402	0.426046466045576	1700012D14Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.550235242163326	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.679021465642267
-1.37159155494082	-0.790307065147932	27.8771890457234	6.71131895668948e-05	1700013G23Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.000653582645239415	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.00147022069991606
-0.979111635579918	0.946397432386547	28.581696758961	5.86950169959554e-05	1700016C15Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.000587141670830667	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.00132774221726358
0.993952012783869	-0.825155400254485	5.89186222826551	0.0269607720254214	1700016G22Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0669596816767452	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.126040457486605
-0.906593532690967	3.26119303422431	29.1468169309717	5.27949468718066e-05	1700017B05Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.000542275735708406	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.00122870508206474
0.322780501903196	1.96142938326895	6.6071531052672	0.0201618105601988	1700019G17Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0531783067771505	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.102377977935027
1.11756069555157	-0.0273648946886073	18.1136593617279	0.000564219633239313	1700019L03Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.00327632082483283	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.00730622141953805
-0.875859166667705	7.12286211156068	56.471832286869	1.00760075047759e-06	1700020I14Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	2.54787950594992e-05	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	6.12596377259497e-05
-0.0584377604688088	6.53623961609824	0.439062289672587	0.516706703462271	1700021F05Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.633583443703931	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.747510247830997
0.339627557858387	2.94052350953302	6.92023969081238	0.0178196609993017	1700021K19Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0481684642925802	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0938151620239057
0.970013971101018	1.93071098046206	20.8871579588114	0.000290497236713276	1700024P16Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.00194468237502818	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.00438924201445214
-0.341231447747139	4.18851926382551	9.33626219864365	0.00733189143208828	1700025G04Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0242563573032454	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0495179790869094
-0.689470271009622	1.70431303927418	9.58904921953676	0.00672062238050683	1700028B04Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0225812911985029	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0463404886236963
0.348471380322521	-0.291001245413401	1.63545420436707	0.218609220118648	1700028J19Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.334625995448715	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.475450675880535
0.430079363818656	1.07047564094456	5.99400524120495	0.0258453348987093	1700028K03Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0647532558115977	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.122312066348437
0.572921014690568	0.264173635270407	8.58766832532373	0.00954598937724824	1700029J07Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0295711072802658	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.059794173603659
0.503321491566059	0.618290120243845	4.26673044776473	0.0549077601438867	1700030C10Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.115385327348291	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.202454893384684
-0.509510589303706	-1.08953120580377	2.83726194521441	0.110881995324823	1700030J22Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.19976377239026	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.318247741098394
0.681200411762604	2.43427924872082	19.4335768834425	0.00040857633185698	1700030K09Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.00252432248558892	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.00567101184854251
0.36321349254918	-1.4022659655291	0.977704994871813	0.337016560162155	1700031A10Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.46403627414715	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.601504694177497
0.568435408957626	-0.499935128261817	3.27220277583633	0.0886830488895534	1700034F02Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.168360512628713	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.277287963531108
0.869229420281609	-0.996987145127984	8.66599966948093	0.00928190531646117	1700034H15Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0289504798578535	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0585796115871392
-0.237838488020201	0.267050439901004	1.26986393180866	0.275881949608323	1700034I23Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.399622946813515	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.539923001645729
-0.443402182065329	0.976565587218637	5.44620534050229	0.0325207750726926	1700034P13Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.0773985611277901	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.142928879003108
0.144814490398508	-1.22467722220304	0.264014565842405	0.630761917758846	1700037C18Rik	Tumor	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.728817049123279	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.822927303882493
