logFC	logCPM	F	PValue	gene	site	construct	author_n_treated	author_n_control	gene_identity	q_within_contrast	ci_lower	ci_upper	ci_reason	q_global4
-0.140981954532919	5.61023307060506	1.09330025017624	0.312663818274287	1110001A16Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.656956965453324	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.578090572357257
-0.164226410825799	6.31985740478331	1.61858505219952	0.223084859221232	1110001J03Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.594535504293989	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.481095476872358
0.0361057563992112	0.415036622537932	0.020912670916939	0.886984981858535	1110002L01Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.959854363159492	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.953577237596918
-0.0494404274456022	5.5652705876751	0.0913864966221146	0.766665302377529	1110004E09Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.911820440645494	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.898450862175803
0.188858135327987	8.57313215360846	2.43607081851427	0.139880960511988	1110004F10Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.527634591730501	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.367097137296741
-0.171073710426694	-0.298657941107821	0.300559569813348	0.591776846747826	1110006O24Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.824410525773445	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.798910099099278
-0.265365524627843	4.56129844474304	1.39595652878134	0.256200297132329	1110007C09Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.61588490613005	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.519008506746407
0.0374095305485796	4.891869854267	0.0258396947502088	0.874484954929478	1110008F13Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.955627019223657	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.948544879858529
-0.59219243455565	0.978115228727956	7.47985966348289	0.0155844680165194	1110008J03Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.381932178642181	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0851706483122308
0.290429041390801	4.50090580943393	6.31909086291455	0.0241327856413	1110008L16Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.410348402786686	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.116543640087518
-0.34769977378265	4.62659373037973	1.43189262740583	0.250435886732851	1110008P14Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.613459261014261	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.513039880113398
0.0846572472109247	4.96212173602385	0.283071595213048	0.602659607943719	1110012L19Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.831094632289269	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.805498033730395
0.435797350278243	2.64532145686492	10.0536987206738	0.00645008185785577	1110019D14Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.357714885423635	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0450298739965927
0.0733413704648992	0.302350429548119	0.102118425981302	0.753791992466834	1110020A21Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.906325054470046	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.891694462191249
-0.134930833200179	3.68617422678851	1.01017061173811	0.33115208137899	1110032A03Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.668743231007016	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.595505400751862
-0.0738340997849953	1.89579390322985	0.203426972805215	0.658557646788668	1110034G24Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.860292994125444	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.839116993018433
0.0340297704034142	6.43992349057695	0.116878806624214	0.737261718813478	1110037F02Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.899133371108721	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.883784713878509
-0.255103186944348	7.15713638283602	2.02616604164979	0.175528410856732	1110038B12Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.5602555577311	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.419957084103071
-0.083583973518519	4.08972771032893	0.268942167070613	0.611775492169226	1110038F14Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.836975437896191	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.811268101594443
0.0490554580807412	2.44514559186246	0.143822984126196	0.709907723467384	1110046J04Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.885164402172457	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.868617465461011
-0.704771375790271	-1.42044896396052	3.60211898917641	0.0774917471484188	1110054M08Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.462891465089729	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.25390328032779
0.158535653229723	7.27257572096441	1.74326480980885	0.206954617903566	1110057K04Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.583560641563909	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.460828681193662
0.14619567550104	6.76849639263864	1.0668444493662	0.318386489828734	1110058L19Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.661373382425006	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.583987042603091
0.231865640708631	7.55165455579248	2.65453205441947	0.124532508528626	1110059E24Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.51526524034325	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.341732303298825
-0.0281760485930939	6.00923191623688	0.0675977767754561	0.798477289613511	1110059G10Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.923563837861409	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.913713138916721
-0.299391881394991	0.903860501200381	0.815911752850046	0.380970495068588	1110065P20Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.704114602744532	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.640521534078527
-0.0949192935410083	5.97826635511323	1.19884828212287	0.291090989599458	1190002F15Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.641167980834024	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.556005370765336
0.136075073364473	5.75695671191753	0.448369994829859	0.51351128815169	1190002N15Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.784102077705205	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.74538040989226
-0.328306851168774	-0.520959613694631	1.07795308599641	0.315965846646708	1190005I06Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.659520671965321	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.581421606769945
-0.069087758681125	4.54676947406692	0.177637124316043	0.679521890646757	1190007I07Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.870867969370599	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.851338573733099
-0.0929372388522763	5.28473769346873	1.09205117437344	0.312823993987605	1200011I18Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.656956965453324	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.578234757447399
-0.011910844889681	5.30407846998196	0.0182159242821812	0.894461041495939	1200014J11Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.961823947485505	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.95689241304084
0.171799965081619	4.03715317167179	2.07509467512027	0.170702317585782	1300002E11Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.554894777233739	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.413152127184814
-0.344550417178064	5.47733622070351	11.3820931378626	0.00426503729998045	1500011B03Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.333617696142142	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.0330661251377263
-0.087620767142352	5.36448708505174	0.943879973975403	0.34692885425918	1500011K16Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.682984406494802	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.610718797385079
-0.195192693747133	7.3675718148421	1.18831173337604	0.293251760470142	1500012F01Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.642723719720054	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.558127848178769
0.0952581077401274	2.48108381871483	0.201422539926837	0.660132982869295	1500015A07Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.861609835809655	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.840262319377118
-0.0906823774750363	3.09718185937683	0.672832295315789	0.425109946107473	1600002H07Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.735948147351485	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.678319165538301
-0.226027488137423	3.38587714483299	1.1737022345806	0.296126271493213	1600002K03Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.643995176734932	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.56075655904161
0.382150791654669	5.82949777452314	6.26394542446451	0.0246710722750481	1600012H06Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.410434325356538	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.118324465492377
0.161178070480453	2.59581333562069	0.864262963743189	0.367593433254778	1600014C10Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.697648532186087	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.629542904331935
-0.230285420252349	2.52367615187136	2.75493654589378	0.118071641430548	1600020E01Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.506592544923684	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.330842449723401
-0.328125701877102	-0.0475326943271177	1.46723551119464	0.24493303973024	1600023N17Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.610692800293614	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.506995838092234
0.259393725526796	7.03509495181085	2.9869872940056	0.104917083859838	1600029D21Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.494399646939812	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.307599375588591
0.282943635408824	-1.30462228999131	0.801435740169419	0.385025808212073	1700001G11Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.708841337612884	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.644690114284171
-0.331143331878901	-0.864586670605029	1.08376591980936	0.314694914506124	1700001G17Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.658418371428107	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.580125243683782
0.17643602753989	-0.409645639147337	0.545121762627687	0.471890515786445	1700001J11Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.760873435695326	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.713900703131238
-0.290239517388165	-0.935973719577981	0.463385644580776	0.506648111484252	1700001L05Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.780924872546759	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.74067544078114
0.37717405778495	-0.466759670151922	1.30851741063492	0.270985019580436	1700001L19Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.625560682376466	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.534632584667723
-0.356984228600317	-0.3542784808897	1.12559462520527	0.305871075763119	1700001P01Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.652679123196733	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.571041284291096
0.0899711274219686	2.70677977391763	0.203356880757458	0.658618263015589	1700007L15Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.860292994125444	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.839116993018433
-0.0887823502854788	0.885211671752727	0.158646504016746	0.696142003243579	1700008J07Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.878174378023128	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.860570806331954
-0.263471126356327	2.99229735101623	2.59585433994286	0.128443379283139	1700011J10Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.516127858966688	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.347998704514435
0.337667400993887	4.50115738644504	4.60855307605311	0.0489628740676487	1700012B09Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.433564943139129	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.188009800883854
-0.113976378597489	2.35018855114329	0.495049094479684	0.492700026149312	1700012B15Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.773305405163409	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.729795334548953
-0.308210315966431	0.47034416319147	2.57421097192872	0.129788318942692	1700012D01Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.517335767868377	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.350401693183247
-0.206833185764262	-0.310470529314151	0.412057458129787	0.53082978439216	1700012D14Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.794476652482217	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.75802480897107
-0.590533573382389	-0.55841018637263	5.06589195953315	0.040088338585913	1700013G23Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.428200705193539	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.164486641517082
0.0553753173086767	1.24865042016573	0.0824750966451927	0.777983786589076	1700016C15Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.915831834587872	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.903854618155272
-0.428331905246094	-1.64560923130589	0.626692348791942	0.441183299950737	1700016G22Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.744380123425415	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.691046844445738
-0.31616456067042	3.84663508456882	5.87824840171487	0.0287484362247885	1700017B05Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.415872562771663	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.131882965102183
0.238919497394708	1.94387444832975	3.08322004822053	0.0998181243860055	1700019G17Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.487561136488397	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.298478556895575
-0.020649033520231	-0.362027158451514	0.00180253438979948	0.966707405786628	1700019L03Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.989103402855362	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.986867182947104
0.15990826600761	7.14034150377495	1.67159305308524	0.216035559074833	1700020I14Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.590573650653806	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.472257085923157
0.0590515181209155	6.28145795891946	0.206663302369621	0.65604924388772	1700021F05Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.858819256986371	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.837836183306829
-0.148864445575862	2.8359939284148	0.802341619763218	0.384855708208389	1700021K19Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.70875155680934	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.644449121236028
0.434926855308267	0.923133492404737	3.53296381807398	0.0801696193044846	1700024P16Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.467366191030248	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.259773198596437
-0.0780744961015673	4.17921327012724	0.482118864509652	0.498267630306019	1700025G04Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.776360267643985	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.734002025786725
-0.0320708569281722	1.58559556418096	0.0122009691431295	0.913543014980007	1700028B04Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.968182393206148	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.964549709278069
-0.311769950074216	-0.426486863582224	0.702599816816649	0.415359561201836	1700028J19Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.727936343210402	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.67028496941484
0.385423227453619	0.745675385571204	0.9477165317425	0.346079983026662	1700028K03Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.682169459366271	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.609967639080681
-0.669209503407929	0.0163918565083953	4.08271045049325	0.0619681580377243	1700029J07Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.449020204274316	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.219867262526109
-0.263951495914841	0.332376203433866	1.39276256642577	0.256604884607235	1700030C10Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.61588490613005	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.519389944417315
-0.112002761700102	-1.19095742349796	0.117710509319322	0.736386064915336	1700030J22Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.898508774438606	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.883239323945174
-0.154964477786874	2.60305814884951	0.380028130008731	0.547035469317662	1700030K09Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.803232905464772	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.769892507273802
0.0254825024849854	-0.626140902669193	0.00381908593667843	0.951557143762462	1700034F02Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.983232372678301	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.981172459265276
0.206040093087788	0.332965069482008	0.783390234630927	0.390348421637864	1700034I23Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.711761012543872	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.649244363927328
0.326615405523751	0.748502854173378	2.92267182664211	0.108267447241388	1700034P13Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.496469679095904	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.313531976515263
-0.421773692022412	-1.08311232098821	1.44483094131061	0.248402618996656	1700037C18Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.611872581306806	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.510873395141863
-0.333741429685473	2.37167034455499	3.89303294691251	0.0676326622335381	1700037H04Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.45060489085946	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.232294468151264
0.723225402156532	-1.44946424765226	2.73576113950035	0.11935532063195	1700048O20Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.508422693319543	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.333191588220237
0.376108387141115	2.73432186650429	1.79815302700788	0.200329323773107	1700049G17Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.577529767322564	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.452293135821128
-0.162265088810774	2.27275605972223	1.0640940493404	0.318989839088251	1700052K11Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.661373382425006	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.5845169659639
-0.0226581503456289	5.99050782063896	0.0430188208839977	0.838538809984288	1700052N19Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.942050827433489	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.931802293397257
-0.0666568716698324	0.303349594234696	0.0532551800088889	0.820680029456367	1700066B19Rik	Lung	shAsns2	4	4	author_mouse_gene_symbol;no_human_ortholog_inference	0.933872063718925	NA	NA	edgeR_QLF_does_not_supply_corresponding_effect_CI;not_fabricated	0.923830147871485
