cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	current_pool	history_only	n_pairs_total	expression_scale	n_up	n_down	n_equal	mean_delta	median_delta	up_fraction	seed	p_method	ci_method	bootstrap_mean_lower	bootstrap_mean_upper	family_n_planned	evidence_label
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ADA2	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	0.8258417707165824	0.4964453896051415	1.1552381518280233	6.974844239302968e-05	0.0001499071000686011	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000093072	True	False	17	patient_mean_log2_1plus_author_TPM	16	1	0	0.8258417707165824	0.7125164022874539	0.9411764705882353	2423079224	paired_t_on_patient_means	t_df_nminus1_pointwise	0.5471603289616807	1.129013166964827	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	AFMID	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-1.6573754884562661	-1.9666560105387194	-1.3480949663738129	4.531751899471201e-09	7.661458679882794e-08	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000183077	True	False	17	patient_mean_log2_1plus_author_TPM	0	17	0	-1.6573754884562661	-1.6682263596095392	0.0	844331304	paired_t_on_patient_means	t_df_nminus1_pointwise	-1.9246741409295407	-1.3697065707934977	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	AHCY	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.9404460429714661	-1.269687729223489	-0.6112043567194432	1.6687512193210125e-05	4.621157222735112e-05	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000101444	True	False	17	patient_mean_log2_1plus_author_TPM	3	14	0	-0.9404460429714661	-1.1965164844705747	0.17647058823529413	2697507916	paired_t_on_patient_means	t_df_nminus1_pointwise	-1.2233363803224009	-0.6353561514909075	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ALOX15	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.07219322634340125	-0.15033919077083868	0.005952738084036166	0.06784954414478744	0.08210365005755792	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000161905	True	False	17	patient_mean_log2_1plus_author_TPM	8	9	0	-0.07219322634340125	-0.05889388758831793	0.47058823529411764	717044560	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.14461617364303841	-0.0041324975459053935	144.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ALOX5	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	1.5810154967601715	1.1600066006923433	2.0020243928279995	5.909193549161177e-07	2.836412903597365e-06	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000012779	True	False	17	patient_mean_log2_1plus_author_TPM	16	1	0	1.5810154967601715	1.7972871480871708	0.9411764705882353	1813370589	paired_t_on_patient_means	t_df_nminus1_pointwise	1.1801687841896245	1.938572846886618	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	AMDHD2	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.34933057612394475	-0.5766765063032623	-0.12198464594462718	0.004943832864858058	0.007264407474893473	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000162066	True	False	17	patient_mean_log2_1plus_author_TPM	4	13	0	-0.34933057612394475	-0.49913312276872634	0.23529411764705882	1509686420	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.5497667831250971	-0.14710998989605512	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	AOX1	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-1.0819529510522343	-1.8231467842871705	-0.3407591178172982	0.006959326378723434	0.00972954367510849	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000138356	True	False	17	patient_mean_log2_1plus_author_TPM	4	13	0	-1.0819529510522343	-1.2755229002580384	0.23529411764705882	3993407036	paired_t_on_patient_means	t_df_nminus1_pointwise	-1.7604606470100919	-0.42029243619178325	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	APRT	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	0.11840804254093834	0.012200627390120164	0.2246154576917565	0.031097679389556168	0.04070968938269171	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	HGNC:626	True	False	17	patient_mean_log2_1plus_author_TPM	12	5	0	0.11840804254093834	0.060847214984057985	0.7058823529411765	318291797	paired_t_on_patient_means	t_df_nminus1_pointwise	0.025984530823253082	0.21205030007114847	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ARG1	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	0.17204367549272306	-0.03817699291022422	0.3822643438956703	0.10197266916387665	0.1203611832753954	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000118520	True	False	17	patient_mean_log2_1plus_author_TPM	10	7	0	0.17204367549272306	0.028065312623226202	0.5882352941176471	3249561441	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.005662159482481737	0.3657933448500101	144.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ARG2	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-1.7581308167163834	-2.3119617050440087	-1.204299928388758	4.8370698821883205e-06	1.804440851348054e-05	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000081181	True	False	17	patient_mean_log2_1plus_author_TPM	1	16	0	-1.7581308167163834	-2.021620433977634	0.058823529411764705	3454219444	paired_t_on_patient_means	t_df_nminus1_pointwise	-2.2472551110328265	-1.2536988228206456	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ASNS	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	0.39307895613865523	0.14838320452656148	0.637774707750749	0.003618594237173833	0.00549880023292933	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000070669	True	False	17	patient_mean_log2_1plus_author_TPM	15	2	0	0.39307895613865523	0.3890854963086312	0.8823529411764706	10868194	paired_t_on_patient_means	t_df_nminus1_pointwise	0.17904699419738704	0.6139197594514085	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	ASS1	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-3.1066519317518506	-3.6676591430717305	-2.5456447204319708	2.8266222164302957e-09	6.78389331943271e-08	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000130707	True	False	17	patient_mean_log2_1plus_author_TPM	0	17	0	-3.1066519317518506	-3.3433574773074604	0.0	1816426129	paired_t_on_patient_means	t_df_nminus1_pointwise	-3.588542831698411	-2.546011764717995	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	BCAT1	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	1.2810228737662366	0.9249709913671611	1.637074756165312	1.024323239611214e-06	4.756756970247667e-06	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000060982	True	False	17	patient_mean_log2_1plus_author_TPM	17	0	0	1.2810228737662366	1.2779213085037584	1.0	1917727233	paired_t_on_patient_means	t_df_nminus1_pointwise	0.9589329233240184	1.6122014273754899	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	BCAT2	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.7104991746370172	-0.9277243665242692	-0.4932739827497652	3.3657704663725046e-06	1.3847741347361163e-05	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000105552	True	False	17	patient_mean_log2_1plus_author_TPM	1	16	0	-0.7104991746370172	-0.696604484046627	0.058823529411764705	3487084690	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.9016984165995127	-0.5084053073911328	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CDO1	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-1.3018339102461274	-1.7122761363594563	-0.8913916841327985	4.8870273057343126e-06	1.804440851348054e-05	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000129596	True	False	17	patient_mean_log2_1plus_author_TPM	0	17	0	-1.3018339102461274	-1.2269856917221578	0.0	1142570546	paired_t_on_patient_means	t_df_nminus1_pointwise	-1.677648361008556	-0.9472377565169043	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CEPT1	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	0.10684410677642585	0.003465277484088189	0.21022293606876352	0.043603238770498556	0.056061306990641	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000134255	True	False	17	patient_mean_log2_1plus_author_TPM	13	4	0	0.10684410677642585	0.14413880405153368	0.7647058823529411	575085390	paired_t_on_patient_means	t_df_nminus1_pointwise	0.0066333823060372235	0.19865981927961762	144.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CHKA	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.4068160072689106	-0.5659710150155093	-0.24766099952231196	5.683255276126079e-05	0.00012787324371283678	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000110721	True	False	17	patient_mean_log2_1plus_author_TPM	2	15	0	-0.4068160072689106	-0.3333365449349337	0.11764705882352941	3762464091	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.5508771359450881	-0.26262426906228303	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CHKB	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.21889706120600697	-0.33068840481695494	-0.10710571759505898	0.000751825587416709	0.0013202790803415378	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000100288	True	False	17	patient_mean_log2_1plus_author_TPM	3	14	0	-0.21889706120600697	-0.19020751540081982	0.17647058823529413	4106306661	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.32787725828644215	-0.1259423086140126	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CHPT1	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.6834273521283843	-0.9186941404136519	-0.44816056384311675	1.376068633872689e-05	3.963077665553344e-05	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000111666	True	False	17	patient_mean_log2_1plus_author_TPM	1	16	0	-0.6834273521283843	-0.5339811073926732	0.058823529411764705	1416068092	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.9011641461354418	-0.48064021322281	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CKB	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-1.2072295911879214	-1.6426776658366886	-0.7717815165391542	2.3384817658002376e-05	6.013238826343468e-05	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000166165	True	False	17	patient_mean_log2_1plus_author_TPM	1	16	0	-1.2072295911879214	-1.0280026577813857	0.058823529411764705	3635887535	paired_t_on_patient_means	t_df_nminus1_pointwise	-1.5905634478140258	-0.8318021429538597	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CKM	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.44243054502563395	-0.6695406835730189	-0.215320406478249	0.0007859573206127942	0.0013635886044366552	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000104879	True	False	17	patient_mean_log2_1plus_author_TPM	3	14	0	-0.44243054502563395	-0.30792526038518564	0.17647058823529413	267646418	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.6538987824108196	-0.24023867625949355	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CMAS	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	0.253241656435505	0.13158537115151037	0.37489794171949964	0.0004354891496922197	0.0008039799686625596	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000111726	True	False	17	patient_mean_log2_1plus_author_TPM	15	2	0	0.253241656435505	0.219441153045822	0.8823529411764706	901495150	paired_t_on_patient_means	t_df_nminus1_pointwise	0.14147303102828185	0.3608765477840593	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CMPK1	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	0.1893394131875473	0.07496359925474927	0.3037152271203453	0.002905765015133276	0.0045981336503207884	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000162368	True	False	17	patient_mean_log2_1plus_author_TPM	14	3	0	0.1893394131875473	0.22657032768877805	0.8235294117647058	3839098598	paired_t_on_patient_means	t_df_nminus1_pointwise	0.08097559291869888	0.2866765296650226	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CMPK2	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	0.69890394571663	0.526401839877753	0.8714060515555069	2.180411290403809e-07	1.255916903272594e-06	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000134326	True	False	17	patient_mean_log2_1plus_author_TPM	16	1	0	0.69890394571663	0.7365926101172846	0.9411764705882353	3301303923	paired_t_on_patient_means	t_df_nminus1_pointwise	0.5365838422567007	0.8492484067698631	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CNDP2	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	0.6855353079494502	0.34827012527190526	1.0228004906269952	0.0005404495108221418	0.0009728091194798552	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	HGNC:24437	True	False	17	patient_mean_log2_1plus_author_TPM	13	4	0	0.6855353079494502	0.689251644010251	0.7647058823529411	2036076701	paired_t_on_patient_means	t_df_nminus1_pointwise	0.38291749293526295	0.9907633031451571	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CPT1A	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.5652670181026354	-0.8304448444672812	-0.3000891917379895	0.0003496108974209564	0.0006538177821898405	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000110090	True	False	17	patient_mean_log2_1plus_author_TPM	2	15	0	-0.5652670181026354	-0.5341390696977157	0.11764705882352941	210402073	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.8158767287016846	-0.3328430018981295	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CPT1B	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.11395794646789795	-0.1582391546524829	-0.069676738283313	5.285928319266685e-05	0.00012082121872609565	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000205560	True	False	17	patient_mean_log2_1plus_author_TPM	2	15	0	-0.11395794646789795	-0.12272399717449231	0.11764705882352941	4207190683	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.15062110032352452	-0.0720954737386231	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CPT2	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.4628329086040334	-0.7450402455839071	-0.18062557162415976	0.0031127527341058294	0.0048721347142526026	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000157184	True	False	17	patient_mean_log2_1plus_author_TPM	3	14	0	-0.4628329086040334	-0.43777743458772544	0.17647058823529413	2438523169	paired_t_on_patient_means	t_df_nminus1_pointwise	-0.7311599475745229	-0.22169395821336615	144.0	FDR_SUPPORTED
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CRAT	author_patient	17	17	mean_paired_difference_log2_1plus_TPM	-0.927121066426633	-1.2052343158683465	-0.6490078169849195	2.664921920997178e-06	1.1286728135988048e-05	RNA_PAIRED_CURRENT	144.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ENSG00000095321	True	False	17	patient_mean_log2_1plus_author_TPM	0	17	0	-0.927121066426633	-0.8980664971426169	0.0	1002066393	paired_t_on_patient_means	t_df_nminus1_pointwise	-1.1827540772210035	-0.684324450160888	144.0	FDR_SUPPORTED
