cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	partition	celltype	n_source_labels_total	n_cells_total	n_cells_eligible	median_donor_mean	donor_mean_q25	donor_mean_q75	mean_detection_fraction	median_detection_fraction	annotation_origin
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AASS	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.03131236617952183	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.03376933783176139	0.00888205930688704	0.04909891588574525	0.0208003248230628	0.023809523809523808	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ACLY	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.05157008454050826	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.045088172114139596	0.016114233698520043	0.05586472365244427	0.03512459167221347	0.0303553611175071	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ADA	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.13090970711830124	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.1147182322222638	0.0912816665998771	0.1631627565255622	0.08728044841340972	0.07846153846153847	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ADA2	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.007761397693272456	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.0	0.0	0.005773937051066405	0.005737009422511682	0.0	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AFMID	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.029219339567676264	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.02007157085136513	0.0	0.05300234261816061	0.019970385099202497	0.013312354147514319	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AHCY	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.15360672136754058	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.13731521311684497	0.11469326945794792	0.18056043433748564	0.10563423298505914	0.09818760556060803	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AMDHD2	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.08700424531498735	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.07856705890084656	0.043114668729443	0.12675234682550623	0.06008619113021837	0.04825581395348837	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	AOX1	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.0005898170268132352	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.0	0.0	0.0	0.00044447457831416065	0.0	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ARG1	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.000496688104116928	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.0	0.0	0.0	0.00035919540229885057	0.0	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ARG2	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.00516144610925852	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.0	0.0	0.0010710167283539617	0.0033754323554658753	0.0	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ASNS	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.04463669929968139	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.03862108431191938	0.015771762307300718	0.04938639311811014	0.03228172040702878	0.024228705566733733	Reed2024_author_labels_via_CELLxGENE
BRCA	Reed2024	06_EXTERNAL	20260919T140105Z_scRNA117_v1	sc117_v1	descriptive_cell_source	NA	NA	ASS1	publisher_donor_label	24	NA	equal_donor_mean_log1p_counts_per_10k	0.0014868682845429531	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		E-MTAB-13664_CELLxGENE_ed8cdda6	ALL	B_cells	40	2961	2882	0.0	0.0	0.0	0.0011310866924198074	0.0	Reed2024_author_labels_via_CELLxGENE
