module_id	module	metabolite_name	cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	pairs_higher	pairs_lower	pairs_equal	higher_fraction	lower_fraction	n_both_author_available	n_pairs_with_at_least_one_author_missing	old_hedges_g	old_p	old_q	old_n_tumor	old_n_normal	old_design	median_paired_difference	w_positive	w_negative	paired_rank_biserial	seed	nonzero_pairs	normal_approximation_warning	same_mean_direction_as_old_g	pairs_in_old_direction	fraction_in_old_direction
M03	胆碱与溶血磷脂重塑背景	phosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00588	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.1950660355173887	-0.2084707641440662	0.5601891059503895	0.1904137900307472	0.265577128200779	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	28	17	0	0.6222222222222222	0.37777777777777777	45	0	0.334268411262429	0.0335463262589821	0.0556799848216094	61	47	Unpaired; author supplied processed values; no new transformation	0.20155585692879896	634.0	401.0	0.2251207729468599	3377230765.0	45	False	True	28	0.6222222222222222
M03	胆碱与溶血磷脂重塑背景	phosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00588	NA	author_paired_case	45	45	mean_paired_difference_author_scale	0.1950660355173887	-0.20093220086665992	0.562709703773459	0.1904137900307472	0.2611389120421676	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	28	17	0	0.6222222222222222	0.37777777777777777	45	0	0.334268411262429	0.0335463262589821	0.0556799848216094	61	47	Unpaired; author supplied processed values; no new transformation	0.20155585692879896	634.0	401.0	0.2251207729468599	1047569649.0	45	False	True	28	0.6222222222222222
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00307	NA	author_paired_case	45	45	mean_paired_difference_author_scale	2.987032690973217	2.0809672419658	3.8467838099937843	3.2361846898586414e-06	2.958033698934936e-05	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	34	4	7	0.7555555555555555	0.08888888888888889	10	35	1.40345853957875	2.2949071021121203e-09	4.92640057920067e-08	61	47	Unpaired; author supplied processed values; no new transformation	2.9830940450911996	692.0	49.0	0.8677462887989204	426370309.0	38	False	True	34	0.7555555555555555
M03	胆碱与溶血磷脂重塑背景	cytidine 5'-diphosphocholine	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00307	NA	author_paired_case	10	10	mean_paired_difference_author_scale	1.56758384053481	0.32561118612077916	2.860226940313568	0.06654572134371614	0.1168492658573701	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	8	2	0	0.8	0.2	10	35	1.40345853957875	2.2949071021121203e-09	4.92640057920067e-08	61	47	Unpaired; author supplied processed values; no new transformation	1.3372368781940498	46.0	9.0	0.6727272727272727	4273372937.0	10	False	True	8	0.8
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C00670	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.7109714169790355	-1.1083687369081643	-0.3149964409971549	0.0021390540146380118	0.005485638521410385	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	14	31	0	0.3111111111111111	0.6888888888888889	45	0	-0.791132433603263	0.0001607688008834	0.0004883731498536	61	47	Unpaired; author supplied processed values; no new transformation	-0.5562811930566021	245.0	790.0	-0.5265700483091788	2550763621.0	45	False	True	31	0.6888888888888889
M03	胆碱与溶血磷脂重塑背景	glycerophosphorylcholine (GPC)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C00670	NA	author_paired_case	45	45	mean_paired_difference_author_scale	-0.7109714169790355	-1.1036044767815787	-0.3050034772619761	0.0021390540146380118	0.009288358852188316	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	14	31	0	0.3111111111111111	0.6888888888888889	45	0	-0.791132433603263	0.0001607688008834	0.0004883731498536	61	47	Unpaired; author supplied processed values; no new transformation	-0.5562811930566021	245.0	790.0	-0.5265700483091788	250980219.0	45	False	True	31	0.6888888888888889
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	KEGG:C04102	NA	author_paired_case	45	45	mean_paired_difference_author_scale	2.4738664344382295	1.6303618218090057	3.2795501920256305	1.0174435201622437e-05	6.603000804318235e-05	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	36	9	0	0.8	0.2	28	17	1.05273330949049	6.09704634006282e-07	3.70424324811364e-06	61	47	Unpaired; author supplied processed values; no new transformation	2.400905490827	909.0	126.0	0.7565217391304347	248652724.0	45	False	True	36	0.8
M03	胆碱与溶血磷脂重塑背景	1-palmitoyl-GPC (16:0)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	KEGG:C04102	NA	author_paired_case	28	28	mean_paired_difference_author_scale	1.4780706374950392	0.6573241773684918	2.2946708964314357	0.005662198552398066	0.020132261519637568	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	21	7	0	0.75	0.25	28	17	1.05273330949049	6.09704634006282e-07	3.70424324811364e-06	61	47	Unpaired; author supplied processed values; no new transformation	1.6987103681973998	325.0	81.0	0.6009852216748769	126155281.0	28	False	True	21	0.75
M03	胆碱与溶血磷脂重塑背景	1-stearoyl-GPC (18:0)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_processed	HMDB:HMDB10384	NA	author_paired_case	45	45	mean_paired_difference_author_scale	2.3256986171127396	1.5498858672046605	3.071817029139543	4.197649250964616e-06	3.4226986200173026e-05	paired_processed	318.0	DONE	NA	CAMP_processed_original_author_pair_table	34	8	3	0.7555555555555555	0.17777777777777778	16	29	1.21926483330556	7.86506715829479e-08	7.91422382803413e-07	61	47	Unpaired; author supplied processed values; no new transformation	2.321676162541099	820.0	83.0	0.8161683277962348	737373001.0	42	False	True	34	0.7555555555555555
M03	胆碱与溶血磷脂重塑背景	1-stearoyl-GPC (18:0)	BRCA	CAMP_BRCA1_Terunuma	04_ROBUSTNESS	20260921T112611Z_metabolite318_paired_v1	metabolite318_paired_v1	paired_author_available	HMDB:HMDB10384	NA	author_paired_case	16	16	mean_paired_difference_author_scale	0.9724909604500244	0.2730504545874261	1.6787913591648302	0.03187984753996245	0.06801034141858657	paired_author_available	288.0	DONE	NA	CAMP_processed_original_author_pair_table	11	5	0	0.6875	0.3125	16	29	1.21926483330556	7.86506715829479e-08	7.91422382803413e-07	61	47	Unpaired; author supplied processed values; no new transformation	1.34245159464865	110.0	26.0	0.6176470588235294	2789410052.0	16	False	True	11	0.6875
