cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization	bootstrap_first_frequency	row_scaled
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT1	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0122132333685304	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8WVE0	primary_tumor	Acinar	8	4	294	281	0.0350005552578086	0.0138550201413102	0.008750541214726	0.0173177122951146	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.08729891722111183
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT1	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0265704384918625	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8WVE0	primary_tumor	B/Plasma	21	17	2440	2401	0.0492069108544317	0.0219848928119814	0.0141283732258267	0.0394677280196058	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.18992272074375816
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT1	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.1159918308443101	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8WVE0	primary_tumor	Endothelial	13	4	494	440	0.196308986232551	0.1227379614148762	0.0874013548509329	0.1513284374082535	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.113	0.8290974988895242
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT1	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.0606905571743217	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8WVE0	primary_tumor	Ductal (unresolved)	21	18	8598	8585	0.2189388175532298	0.0583666790895018	0.0376516085868807	0.0726168175746663	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.43380976740492694
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT1	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.1399013155867279	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8WVE0	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.2992731010298024	0.1379264246690353	0.1107592447223793	0.1705954460162885	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.887	1.0
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT1	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0321735344869978	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8WVE0	primary_tumor	Myeloid	21	20	9381	9363	0.062042201821233	0.0255652417469907	0.0216116369672804	0.0409123696713638	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.22997306602919484
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT1	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0349405267607186	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q8WVE0	primary_tumor	T/NK	21	20	23790	23783	0.0391675644235927	0.0325590785642425	0.0258903095666178	0.0394389528846212	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.24975123796500828
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT2	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.1152988493511667	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q5JPI9	primary_tumor	Acinar	8	4	294	281	0.1572286484479127	0.0735749851961221	0.0622121341112941	0.1266617004359947	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.242	0.828495728298641
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT2	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0806149555214641	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q5JPI9	primary_tumor	B/Plasma	21	17	2440	2401	0.1107210895939221	0.0688075792934173	0.0616552439285703	0.0917139015793357	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.5792698423476689
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	EEF1AKMT2	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0903296222319734	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q5JPI9	primary_tumor	Endothelial	13	4	494	440	0.1643321445006902	0.089393574209002	0.0640687817087188	0.1156544147322566	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.042	0.6490759151471328
