cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization	bootstrap_first_frequency	row_scaled
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	CNDP2	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0897679588233367	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q96KP4	primary_tumor	Acinar	8	4	294	281	0.1256995041306352	0.0845491289218908	0.0303669888105804	0.1439500989346471	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.1725723954000964
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	CNDP2	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.210002298616285	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q96KP4	primary_tumor	B/Plasma	21	17	2440	2401	0.2349612141864742	0.2135436116663414	0.1811413219469305	0.2444686665340057	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.4037142003313246
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	CNDP2	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.3424792749418612	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q96KP4	primary_tumor	Endothelial	13	4	494	440	0.4172131461880656	0.363912555141825	0.2664698636440757	0.4399219664396105	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.001	0.6583915867789623
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	CNDP2	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.4133841233953987	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q96KP4	primary_tumor	Ductal (unresolved)	21	18	8598	8585	0.6481071619536796	0.3488441420230138	0.3154606889214417	0.540433316860575	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.033	0.7947010194930185
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	CNDP2	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.2154080804536904	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q96KP4	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.3863532081548928	0.2120645938301592	0.1813755644924473	0.2493222881921355	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.41410642415950927
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	CNDP2	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.5201756550647414	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q96KP4	primary_tumor	Myeloid	21	20	9381	9363	0.5482211150647032	0.5093967410368672	0.3905834297032005	0.6525980527314177	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.966	1.0
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	CNDP2	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.171814332010221	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q96KP4	primary_tumor	T/NK	21	20	23790	23783	0.1573159393736693	0.1762543494757421	0.156666795063514	0.1899921729311315	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.33030060199344946
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	COMT	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.1109548797102562	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P21964	primary_tumor	Acinar	8	4	294	281	0.1280875063214369	0.0889757834089232	0.0654742304261336	0.1344564326930458	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.14438914108633794
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	COMT	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.1628846083170482	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P21964	primary_tumor	B/Plasma	21	17	2440	2401	0.1986675580876546	0.167624940805919	0.121776865451351	0.2261072262643283	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.21196696127740647
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	COMT	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.5783627014957297	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:P21964	primary_tumor	Endothelial	13	4	494	440	0.6010280046786317	0.6132244155347552	0.5352894330079547	0.6562976840225301	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.7526419200617025
