cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization	bootstrap_first_frequency	row_scaled
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NDUFAF7	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0878247900992557	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q7L592	primary_tumor	Acinar	8	4	294	281	0.1266647500300721	0.0756323664429326	0.0625190354198436	0.1009381211223446	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.268	0.9170246035870648
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NDUFAF7	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0425142904574757	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q7L592	primary_tumor	B/Plasma	21	17	2440	2401	0.0585743692491605	0.0429017262975643	0.0297006486355369	0.0595876985392779	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.44391395993649396
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NDUFAF7	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0742554942539226	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q7L592	primary_tumor	Endothelial	13	4	494	440	0.1295719723117042	0.079505667679795	0.0598065136999533	0.0939546482337643	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.036	0.7753404830846504
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NDUFAF7	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.0771459781662273	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q7L592	primary_tumor	Ductal (unresolved)	21	18	8598	8585	0.2641159850887096	0.0765221730546787	0.0671986608624152	0.0875090335906804	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.01	0.8055215385800335
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NDUFAF7	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.0957714654063994	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q7L592	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.2177135705929535	0.0843134197493774	0.0713660368717809	0.1096674078518434	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.685	1.0
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NDUFAF7	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0514376213823439	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q7L592	primary_tumor	Myeloid	21	20	9381	9363	0.0909604930087319	0.0472034891796986	0.0362421150147962	0.058104925459586	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.5370871288652838
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NDUFAF7	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0711655308752255	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q7L592	primary_tumor	T/NK	21	20	23790	23783	0.0699708574571397	0.0704257563684878	0.0531478929071822	0.0845404036644205	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.001	0.7430765580670571
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NIT1	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0668708626675288	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q86X76	primary_tumor	Acinar	8	4	294	281	0.1284075930298246	0.0720590090544957	0.0392331683606728	0.0996967033613517	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.35256538946844773
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NIT1	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0464040092972386	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q86X76	primary_tumor	B/Plasma	21	17	2440	2401	0.0705883618051942	0.0493856330770695	0.0363272018450944	0.0599824291776176	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.24465734339513334
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	NIT1	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.1060097334079372	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q86X76	primary_tumor	Endothelial	13	4	494	440	0.1896367828654701	0.1144466664315298	0.0888828237717127	0.1315735760677544	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.5589185103269866
