cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization	bootstrap_first_frequency	row_scaled
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT7	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0379568211133444	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NVM4	primary_tumor	Acinar	8	4	294	281	0.0554998285943286	0.0378907120983013	0.0188159233012233	0.0570316099104224	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.273980606534599
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT7	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0321408910613147	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NVM4	primary_tumor	B/Plasma	21	17	2440	2401	0.0478701364527113	0.0315364944953841	0.0187825301014517	0.0454406193310977	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.23199995598276205
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT7	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0641114048261157	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NVM4	primary_tumor	Endothelial	13	4	494	440	0.1326441219895689	0.0635541769077916	0.0531281090857447	0.0745374726481626	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.4627700915098238
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT7	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.1385383498249578	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NVM4	primary_tumor	Ductal (unresolved)	21	18	8598	8585	0.3753488183635459	0.1171516666478531	0.0927068787067616	0.1710558342053438	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.999	1.0
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT7	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.0728981958231794	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NVM4	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.1903656199226727	0.0671116053953874	0.0522811901145124	0.0968412725667133	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.001	0.5261950637876497
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT7	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0371425419714776	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NVM4	primary_tumor	Myeloid	21	20	9381	9363	0.0684019946287685	0.0345180151071696	0.0314923632788833	0.0436751343227734	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.2681029622368603
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT7	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0591520338326849	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NVM4	primary_tumor	T/NK	21	20	23790	23783	0.0576368174553361	0.0554019431657986	0.0527405845748069	0.0692122525316699	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.4269722709085467
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT8	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0050175463474075	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NR22	primary_tumor	Acinar	8	4	294	281	0.0147058823529411	0.0	0.0	0.0050175463474075	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.577	1.0
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT8	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0001459595819651	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NR22	primary_tumor	B/Plasma	21	17	2440	2401	0.0007262164124909	0.0	0.0	0.0	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.029089832332194678
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT8	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0005219932865131	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NR22	primary_tumor	Endothelial	13	4	494	440	0.0010162601626016	0.0	0.0	0.0005219932865131	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.019	0.10403357545123765
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT8	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.000342837562027	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NR22	primary_tumor	Ductal (unresolved)	21	18	8598	8585	0.0016233160714933	0.0	0.0	0.0004305118814308	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.004	0.0683277319808196
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT8	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.0015990726605537	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NR22	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.0049211119459053	0.0	0.0	0.0	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.229	0.31869614146761593
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT8	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0009582236854068	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NR22	primary_tumor	Myeloid	21	20	9381	9363	0.0020565472100762	0.0	0.0	0.0	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.126	0.19097455590059503
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT8	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0007897105372683	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9NR22	primary_tumor	T/NK	21	20	23790	23783	0.0007327494456922	0.0003726338124722	0.0	0.0014732419895156	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.045	0.1573897842869619
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	PRMT9	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.1325227201642635	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q6P2P2	primary_tumor	Acinar	8	4	294	281	0.1384444552207144	0.1452425410291755	0.1153918715448331	0.1623733896486058	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.469363017680799
