cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization	bootstrap_first_frequency	row_scaled
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BDH2	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0717036878928142	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9BUT1	primary_tumor	Acinar	8	4	294	281	0.0689016423245422	0.0740137252736305	0.0437447951681122	0.1019726179983325	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.18679685231772883
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BDH2	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0422219815517761	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9BUT1	primary_tumor	B/Plasma	21	17	2440	2401	0.0471136578956627	0.0343212383447777	0.0322771955162532	0.0567992364093174	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.10999341155616324
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BDH2	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.2636347792921119	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9BUT1	primary_tumor	Endothelial	13	4	494	440	0.3652814129851203	0.284732462232844	0.2394906924577128	0.308876549067243	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.68680075433304
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BDH2	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.1792012162965536	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9BUT1	primary_tumor	Ductal (unresolved)	21	18	8598	8585	0.4088482965736829	0.1607914350684218	0.1391454463759036	0.2201168828943793	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.4668410247704893
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BDH2	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.3838591871497442	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9BUT1	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.5621782373745187	0.4257020870401171	0.3161362753467942	0.4532145051131106	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	1.0	1.0
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BDH2	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.044776705157986	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9BUT1	primary_tumor	Myeloid	21	20	9381	9363	0.084098512742536	0.0398187185402969	0.0306605519358757	0.0535116522156735	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.11664877813779802
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BDH2	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.0775269141846645	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:Q9BUT1	primary_tumor	T/NK	21	20	23790	23783	0.0769689529528671	0.0735440990591116	0.067352645610146	0.0858628909886126	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.20196706703914605
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BEST1	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.0091331035119326	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O76090	primary_tumor	Acinar	8	4	294	281	0.0157663040591759	0.0044032036426463	0.0010371920715554	0.0124991150830235	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.06680805952366876
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BEST1	author_source_label	17	21	equal_donor_mean_cellwise_log1p10k	0.0113937219991578	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O76090	primary_tumor	B/Plasma	21	17	2440	2401	0.0128339106734986	0.0037595684831056	0.0	0.0215794122504234	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.08334433706147686
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BEST1	author_source_label	4	21	equal_donor_mean_cellwise_log1p10k	0.007090009590825	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O76090	primary_tumor	Endothelial	13	4	494	440	0.0128470624328884	0.0044271945266799	0.0	0.011517204117505	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.051862960071388554
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BEST1	author_source_label	18	21	equal_donor_mean_cellwise_log1p10k	0.0233209336258962	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O76090	primary_tumor	Ductal (unresolved)	21	18	8598	8585	0.0783404335144271	0.0219398235155292	0.0127080874885975	0.0331551385664076	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.17059111612945219
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BEST1	author_source_label	11	21	equal_donor_mean_cellwise_log1p10k	0.0287423140689858	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O76090	primary_tumor	Fibroblast/CAF	20	11	1151	1084	0.0682026941964353	0.0263966219032838	0.011654350389233	0.0345678610583276	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	0.0	0.21024816226597876
PDAC	GSE263733	06_EXTERNAL	20260922T131800Z_author_identity_v4	PDAC_author_cell_identity_v4	sc_expression_source	NA	NA	BEST1	author_source_label	20	21	equal_donor_mean_cellwise_log1p10k	0.1367066126010878	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	Donor-equal descriptive expression	GSE263733	UniProtKB:O76090	primary_tumor	Myeloid	21	20	9381	9363	0.2047962249483285	0.1338133691181771	0.1201487606940702	0.1580512475019329	Author labels,predeclared coarse mapping	mean_donor(mean_cell(log1p(10000*counts/all_gene_library)))	1.0	1.0
