cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	partition	celltype	n_source_labels_total	n_cells_total	n_cells_eligible	median_donor_mean	donor_mean_q25	donor_mean_q75	mean_detection_fraction	median_detection_fraction	annotation_origin
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ABHD12	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.03666289834925742	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.026073371097973544	0.007741598832485628	0.06412387428017008	0.02029802135211644	0.014815627743634766	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ABHD6	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.007625395838735017	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.01329611098628202	0.005244996089674596	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ACSL1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.036301649545882476	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.029514251115804167	0.0031172468073115047	0.040166192513087104	0.018382720823151327	0.01443479812094904	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ACSL3	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.047625809369374425	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.05465456766777893	0.020752480644919084	0.07417051704906874	0.025112633942184548	0.030989570337841207	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ACSL4	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.04453729507828469	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.039276554170272024	0.026107607326937454	0.06530765272948674	0.023891737806799294	0.016950163418183554	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ACSL5	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.039994662344893635	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0430327814548066	0.0	0.06362904716720963	0.02080489042133749	0.020923321660167252	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ACSL6	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.003164736841323932	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0027705299149149206	0.0018898402708905112	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ACSM1	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.00035153307004752183	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	0.00016395388739927575	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ALOX15	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.00021876281885894094	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.0	0.0	0.0	0.00010441604265088236	0.0	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
BRCA	Pal2021_reprocessed	06_EXTERNAL	20260922T023000Z_sc39_v1	sc39_v1	descriptive_cell_source	NA	NA	ALOX5	publisher_donor_label	14	NA	equal_donor_mean_log1p_counts_per_10k	0.1232056656537122	NA	NA	NA	NA	NA_descriptive_no_tests	NA	DONE		GSE161529_reprocessed_Chen2026_CELLxGENE_0fbf6fa3	ALL	B_cells	24	5423	5314	0.11039396044248646	0.0629829615539637	0.13402866421838308	0.0604619396088126	0.04083333333333333	Chen2026_reannotation_of_Pal2021_counts_not_original_Pal_labels
