source_id	url	version	sha256	server_path
10.1021/acs.analchem.4c04421.s003	https://ndownloader.figshare.com/files/51527561	Figshare v1 2025-01-07	30037314867bf80f4b05b3ced26766094aa6e63ae939bf45b69731819358d67c	/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/coad_integral_20260921/ac4c04421_si_003.xlsx
10.1021/acs.analchem.4c04421.s001	https://ndownloader.figshare.com/files/51527555	Figshare v1 2025-01-07	96e15a4e9a72c5fa1c08a6fd18ada1be7f8850b87366c997b0c04901f8b080e1	/public3/xuzx/Cancer/pancancer_metabolomics_direct_matrix_20260716/data/candidates/coad_integral_20260921/ac4c04421_si_001.pdf
